requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness
10600,605073H,2018-07-06 08:00:00,51200,2.0,0.886717787307033,3,50911,16,0.13793387802553847,0.2782609242890657,1.0
10576,605079H,2018-07-06 08:00:00,50230,2.0,0.8001345682150827,3,50911,19,0.10672815659697715,0.19789183833767082,0.841040312935101
10595,604895H,2018-07-06 08:00:00,50240,1.0,0.869949405589557,3,50911,17,0.07610075431511705,0.2372466523186124,1.0
10591,520263,2018-07-06 08:00:00,50909,1.0,0.8910305925124724,3,50909,17,0.13402468041940066,0.2558446848637378,1.0
10590,604760H,2018-07-06 08:00:00,50267,2.0,0.851864673049036,3,50240,17,0.12952523215325884,0.22469277678562974,0.9549443013389264
10587,605073H,2018-07-06 17:00:00,50911,1.0,-1.0,0,50911,17,0.0,0.0,0.0
10585,602821,2018-07-06 08:00:00,50349,2.0,0.869576564176137,3,50349,18,0.09917730667848812,0.23142593686575255,0.9835602316794483
10582,603548,2018-07-06 21:00:00,50692,2.0,-1.0,0,50692,18,0.0,0.0,0.0
10573,604620H,2018-07-06 08:00:00,50338,1.0,0.8161600224417123,3,50349,19,0.04143952840787296,0.20792808800852977,0.8836943740362515
10552,603522H,2018-07-06 08:00:00,51199,2.0,0.6574073151746307,3,50911,21,0.028852669307753598,0.12953112538827638,0.5505072829001746
10565,605079H,2018-07-06 09:00:00,50268,1.0,0.48446274113272497,3,50692,20,0.00028248443075597917,0.18332153226882264,0.7791165121424962
10559,604903H,2018-07-06 09:00:00,50261,1.0,0.5836593739718028,3,50266,21,-0.007967556989006013,0.8257389253246301,1.0
10557,518009,2018-07-06 09:00:00,50841,2.0,0.5802774203297688,3,50911,21,-0.008771834799436445,0.21658842762541686,0.9205008174080216
10551,604832H,2018-07-06 09:00:00,50240,1.0,0.6126922879756538,3,50267,21,-0.002597731616559428,0.44281486549350835,1.0
10549,607289,2018-07-06 09:00:00,50269,2.0,0.645314323631519,3,50349,21,0.031803479844480044,0.21580382442571225,0.9171662538092771
10535,518009,2018-07-06 09:00:00,50338,1.0,0.6871718228143728,3,50911,23,0.009427420037802349,0.20238165830052415,0.8601220477772277
10534,603912,2018-07-06 09:00:00,50840,2.0,0.7420345025674964,3,50911,23,0.01317705902835574,0.19551403304533138,0.8309346404426583
10603,603990,2018-07-06 09:00:00,51087,1.0,0.7626146522744602,3,50911,16,0.022384090391007517,0.19365093079095516,0.8230164558615595
10568,603522H,2018-07-06 09:00:00,51198,3.0,0.7119153944754524,3,50911,20,0.08579440516485272,0.16133463815151913,0.6856722121439563
10604,603904,2018-07-06 09:00:00,50841,2.0,0.7585454903752018,3,50911,15,0.051861686867382455,0.2608677343739034,1.0
10687,607263,2018-07-06 09:00:00,50268,2.0,0.5945191754412692,3,50911,4,0.023925589153186686,0.20831942839220846,0.8853575706668859
10610,600963,2018-07-06 10:00:00,50338,3.0,0.44428274587452593,3,50911,15,0.031102571522154388,0.17189345640862327,0.7305471897366489
10700,605432,2018-07-06 09:00:00,50841,3.0,0.5572905226802212,3,50911,0,0.07516320409749062,0.18600906331470884,0.7905385190875125
10606,519392,2018-07-06 10:00:00,50230,2.0,0.4802571228281681,3,50675,15,0.01273158936219006,0.1690636857265469,0.7185206643378244
10689,605931,2018-07-06 09:00:00,50909,1.0,0.7341232802376332,3,50911,3,0.057227903658585814,0.1709359552850703,0.7264778099615488
10688,604738H,2018-07-06 10:00:00,50261,2.0,0.6023223370674826,3,50268,3,0.020322375811457783,0.4880484771044099,1.0
10682,607289,2018-07-06 10:00:00,51199,3.0,0.45783784136817596,3,50269,5,0.05519080662341295,0.1364291019762852,0.5798236833992121
10672,604771H,2018-07-06 10:00:00,50266,2.0,0.671259503705689,3,50240,9,0.017394994757066577,0.712750211779265,1.0
10671,607263,2018-07-06 10:00:00,50267,1.0,0.6070326332082463,3,50911,9,0.03322082226176924,0.18254434540393202,0.7758134679667111
