requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold
10000,518009,2018-07-07 18:00:00,50268,3.0,0.5580208740692723,6,50911,18,0.08635012665872784,0.29754055062292506,0.7227875395860863,0.7971726772418175,0.15284468175079666
10047,604733H,2018-07-07 12:00:00,50840,1.0,0.8151716360042488,10,51199,14,0.0,0.07585818002124355,1.0,0.7410651236402261,0.05094822725026555
10042,604804H,2018-07-07 20:00:00,50338,2.0,0.4691655684645521,9,50230,15,0.0,0.060086650174007626,1.0,0.4691655684645521,0.17847201226358692
10037,604749H,2018-07-07 13:00:00,50268,1.0,0.33996850774389736,7,51200,15,0.507183003942762,0.8555404692395381,0.7422763107198267,0.42496063467987166,0.17989155732802203
10027,605074H,2018-07-07 21:00:00,51087,1.0,0.0899632600467639,3,50911,16,0.24173899073776098,0.4029546444002306,0.7667642036365943,0.22490815011690973,0.0873092463789224
10024,604771H,2018-07-07 12:00:00,50261,2.0,0.8189683214232324,10,50240,16,0.6831487535157527,0.9633244595387082,0.7828792868943634,0.7445166558393022,0.05566171949052973
10019,606620,2018-07-07 16:00:00,50911,1.0,-1.0,0,50911,16,0.0,0.0,0.0,0.0,0.0
10017,604735H,2018-07-07 16:00:00,50909,1.0,0.3235668977653705,7,50268,16,0.4413341262269527,0.819690301965135,0.7556666522496598,0.40445862220671314,0.051631147439910326
9992,604800H,2018-07-07 12:00:00,50267,2.0,0.7796540167303596,10,50911,19,0.36577901229610515,0.8754064992262787,0.7557158961063797,0.7087763788457814,0.09459354556235082
9977,605432,2018-07-07 21:00:00,50911,1.0,-1.0,0,50911,20,0.0,0.0,0.0,0.0,0.0
9987,606363,2018-07-07 12:00:00,50230,4.0,0.7596084621413026,10,50909,20,0.19502541277778046,0.7469326126047384,0.7627774245254437,0.6905531474011841,0.06083529731722047
9980,601535,2018-07-07 18:00:00,50267,2.0,0.48754360936990593,7,50840,20,0.2899970735440789,0.7015315706089408,0.7492687802906899,0.6094295117123824,0.1122384174470566
9979,603906,2018-07-07 12:00:00,50338,1.0,0.7643843560337642,6,50841,20,0.46959448685621086,0.7987062095004848,0.755803892667084,1.091977651476806,0.18513060155395067
9978,604903H,2018-07-07 12:00:00,50269,2.0,0.8073890537808697,10,50266,20,0.6249280817686921,0.9530470745242959,0.770974548595013,0.7339900488916996,0.04563142092333985
9976,605432,2018-07-07 07:00:00,50240,3.0,0.2228774893746405,6,50911,21,0.12344567705656555,0.3869389766516556,0.7390558409919878,0.3183964133923436,0.028619513532005914
9973,605235,2018-07-07 22:00:00,51087,1.0,-1.0,0,51087,21,0.0,0.0,0.0,0.0,0.0
9971,604900H,2018-07-07 21:00:00,50266,1.0,-1.0,0,50266,21,0.0,0.0,0.0,0.0,0.0
