requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold,user_accept
18866,606941,2018-07-01 21:00:00,51087,3.0,-1.0,0,51087,17,0.0,0.0,0.0,0.0,0.0,False
18879,604897H,2018-07-01 12:00:00,50675,1.0,0.8269617363515158,10,51200,16,0.31051565771399414,0.8458336297234305,0.8222437630085372,0.7517833966831962,0.0,True
18863,604760H,2018-07-01 12:00:00,50840,1.0,0.8151716360042488,10,50240,17,0.0,0.07585818002124355,1.0,0.7410651236402261,0.0,True
18873,V009198,2018-07-01 12:00:00,50261,2.0,0.7614676779412604,10,50911,17,0.15719278963254504,0.694392290037522,0.7782365249171949,0.6922433435829639,0.058574436764712336,True
18876,604725H,2018-07-01 18:00:00,50268,2.0,0.487646301255814,10,50261,16,0.6454298876366313,0.9568519099803257,0.7259203270737171,0.4433148193234672,0.017350778412132527,True
18878,604738H,2018-07-01 12:00:00,50269,2.0,0.7962575153240979,10,50268,16,0.4402572561475634,0.9054995288600457,0.768947011940111,0.7238704684764526,0.10237900747695121,True
18881,604836H,2018-07-01 12:00:00,50338,2.0,0.7814488126747169,10,50269,16,0.39492755159119325,0.8882862386396324,0.754739456183488,0.7104080115224698,0.035072387314615344,True
18891,604749H,2018-07-01 13:00:00,50268,1.0,0.469324744294366,10,51200,15,0.507183003942762,0.9261317903942429,0.7410808316956844,0.4266588584494236,0.021630295894396214,True
18884,604771H,2018-07-01 12:00:00,50230,2.0,0.8058162539459113,10,50240,16,0.7038888584179294,0.9666211963270408,0.7656150183506288,0.7325602308599193,0.013792330603726801,True
18885,604739H,2018-07-01 12:00:00,50267,1.0,0.7756342372218398,10,51199,15,0.33157059190300525,0.8580161910490475,0.7550387487650378,0.7051220338380361,0.03493834202108141,True
18889,605077H,2018-07-01 12:00:00,51198,2.0,0.7403215224121625,10,51087,15,0.1895826832857693,0.7402514603544084,0.740339037926601,0.6730195658292386,0.014123153174098905,True
18861,605454,2018-07-01 13:00:00,51087,2.0,0.447620733042602,10,50692,18,0.16041546514172145,0.6994877869644358,0.7158019608436601,0.40692793912963815,0.05004148343021852,True
18895,604976,2018-07-01 17:00:00,50911,1.0,-1.0,0,50911,15,0.0,0.0,0.0,0.0,0.0,False
18897,604728H,2018-07-01 15:00:00,51198,1.0,-1.0,0,51198,15,0.0,0.0,0.0,0.0,0.0,False
18958,604771H,2018-07-01 14:00:00,50268,2.0,0.3365782659909986,0,50240,11,0.7147546205836829,0.7147546205836829,0.7328774819130338,3.365782659909986,0.6825267165130081,True
18882,518475,2018-07-01 12:00:00,50841,3.0,0.7626470071348193,10,50911,16,0.28089970439804113,0.8263528996258209,0.7467205340120688,0.6933154610316538,0.03645671448311684,True
18858,506530,2018-07-01 18:00:00,50909,2.0,-1.0,0,50909,18,0.0,0.0,0.0,0.0,0.0,False
18846,607289,2018-07-01 12:00:00,50909,3.0,0.726630136575542,10,50911,20,0.13638695689196287,0.6579948513617033,0.7437889578790016,0.6605728514323108,0.011103870599295856,True
18852,606909,2018-07-01 12:00:00,51200,3.0,0.7294732645979406,10,50692,19,0.1590943547740273,0.6974149112839102,0.7374878529264481,0.663157513270855,0.011690781111379752,True
18940,606102,2018-07-01 12:00:00,51199,3.0,0.7237780597138341,10,50911,12,0.15873475044813615,0.6968468561446927,0.7305108606061195,0.6579800542853037,0.03552592282758352,True
18941,604733H,2018-07-01 12:00:00,51200,1.0,-1.0,0,51200,12,0.0,0.0,0.0,0.0,0.0,False
18944,604895H,2018-07-01 12:00:00,50338,2.0,-1.0,0,50338,12,0.0,0.0,0.0,0.0,0.0,False
18945,604804H,2018-07-01 12:00:00,50268,1.0,0.7487299399370387,0,50230,12,0.8264693648778888,0.8264693648778888,0.7292950837018262,7.487299399370387,0.6825267165130081,True
18948,604726H,2018-07-01 18:00:00,51200,2.0,0.36374469880912014,10,51199,12,1.0,0.9994472213630764,0.778209726391904,0.3306769989173819,0.019078394436004398,True
18949,604903H,2018-07-01 13:00:00,50675,1.0,0.560042096050311,10,50266,12,0.45075451478088185,0.9090737418357753,0.7606106973824148,0.5091291782275554,0.0,True
18959,607626,2018-07-01 13:00:00,50267,1.0,0.47627527470519504,3,50911,11,0.12209820157624747,0.22746005272208103,0.7655555492054317,1.1906881867629875,0.12425382793673236,True
18855,518009,2018-07-01 14:00:00,50338,1.0,0.348461876182019,3,50692,19,0.20207297177233213,0.3490112347623479,0.7695900547069847,0.8711546904550475,0.1377599461434276,True
18955,607289,2018-07-01 12:00:00,50269,2.0,-1.0,0,50269,12,0.0,0.0,0.0,0.0,0.0,False
18836,607688,2018-07-01 15:00:00,50261,3.0,0.18880193107008228,3,51087,23,0.09869091871901602,0.18818372469382055,0.7777999437909745,0.4720048276752057,0.1411154239236171,True
18838,606666,2018-07-01 00:00:00,50349,3.0,-1.0,0,50349,23,0.0,0.0,0.0,0.0,0.0,False
18840,519392,2018-07-01 13:00:00,50840,2.0,0.6450138921110434,10,50911,21,0.0,0.07585818002124355,1.0,0.5863762655554939,0.0,True
18845,604773H,2018-07-01 14:00:00,50675,1.0,0.474511466764982,10,50841,21,0.0,0.07585818002124355,1.0,0.43137406069543816,0.0,True
18847,607289,2018-07-01 13:00:00,50240,1.0,0.6273633040977381,10,50911,20,0.11425639484434588,0.6111187998707438,0.7693164722591642,0.5703302764524891,0.06205057504726654,True
18849,604900H,2018-07-01 20:00:00,50675,2.0,0.19302161359931475,10,50266,20,0.0,0.07585818002124355,1.0,0.1754741941811952,0.0,True
