4.367267468854442170e-01	9.616423498991024665e-01	7.451718851964084234e-01	5.456744103462946027e-01	3.995416612509026799e-01	1.130781888475639763e+00	4.739004976913423206e-02	3.964908549508632252e-01	5.095584830016685052e-01	3.519775730223467791e-01
1.739515113123366874e-01	9.814799022855118515e-01	6.460332469008742695e-01	-2.268473135045260061e-02	1.140387167302003013e-01	2.105465758050580061e-01	4.006198909996454560e-01	7.171859907865185679e-01	6.615424906702291885e-01	2.590857380434723467e-01
8.298974648533664622e-01	9.976075828537837031e-01	4.380953475484880566e-01	2.193683236636485567e-01	8.663190818516356417e-01	1.509773599906613084e-01	6.324854793554608445e-01	4.903181209204262037e-01	6.354181945478240001e-01	6.111013326833223402e-01
3.004059463182183198e-01	4.783051853346532711e-01	8.811059845469239038e-01	8.741121749105131844e-01	5.588982702656650758e-01	8.661861113452480332e-01	2.587469965146333983e-01	4.665565237755719408e-01	-2.036951364728929303e-03	1.551698139722395009e-01
2.440245874990762953e-01	1.331784875515295286e-01	7.849065808146575840e-01	4.267302430801386270e-01	7.749462407607510261e-02	5.704062224508382739e-01	6.765921209309270212e-01	2.492180001729645544e-01	7.620209085365525770e-01	2.305913710533164657e-02
5.466548608706454093e-01	4.407968740480563419e-01	1.560288010687833349e-01	7.087753908262131031e-01	5.273005118432204652e-01	2.619110335298772130e-01	9.025927162186920816e-01	5.363815919763165185e-01	3.283630356277047468e-01	6.699095262402490203e-01
1.792508992348663122e-01	4.746656012530962587e-01	4.166515158992358803e-01	1.986697564451714859e-01	1.772334021977376439e-01	-1.497557323182374389e-01	3.867645191595272536e-01	9.827343381408415457e-01	2.024864587292607432e-02	7.266889569507239965e-01
7.153307609137241618e-01	1.532236830974335884e-01	4.378842535192441487e-01	9.059560493246091584e-01	6.957058108846398969e-01	7.262892757419965595e-02	5.340166209240346240e-02	2.039136284686694778e-01	4.839478078179518250e-01	9.265905120300746978e-01
4.751290435489357589e-01	7.730081504077368493e-01	8.835899404683268399e-01	3.118284985311228774e-01	7.389357767423595513e-01	2.343052663347526265e-01	9.452411847283544999e-01	9.801500041971068777e-02	6.803290127296708345e-01	6.165076673421073794e-01
8.576410195582829799e-01	8.148091023677487277e-01	8.061621701906793169e-02	4.491473134791932886e-01	8.709104166992279739e-01	9.533785735471319578e-01	6.160467078098307292e-01	8.350130984006155499e-01	4.634936658868731296e-01	7.877242838265211544e-01
6.453569656334736671e-01	4.513763114254767950e-02	2.171759218587649420e-01	1.836073945245580430e-01	5.793923736135520031e-01	7.697417333698109987e-01	4.344087298286039012e-01	1.793957070626820416e-01	-5.079860752578505695e-02	7.493921749310129554e-01
3.555713152590105897e-01	8.433530597519378613e-01	8.676072719705577585e-01	9.249808042452496437e-01	9.678956762791697255e-01	6.940675579461790257e-01	2.876385822656967184e-01	5.093275847345410945e-01	6.463292356768974845e-01	4.061959763026689041e-01
1.011791541264968730e+00	7.713615441858971966e-01	4.753130225191100622e-01	4.903166698557130943e-01	5.360493149735696683e-01	1.557753597972455772e-01	9.784181084406262663e-02	7.457298773704429395e-01	1.014015414223621736e+00	9.022017346965804929e-01
1.751423660775786872e-01	6.785885029842971816e-01	7.853591216945619014e-01	4.156831621516394737e-01	4.291392359982791893e-01	5.013228144697926547e-01	2.728090876340030224e-01	5.380234661113790784e-01	4.628920895501582033e-01	4.866402621120500260e-01
2.131185023515037580e-01	1.370075979858068581e-02	1.091717321055026391e+00	1.074076503269960903e-01	3.804604280568553709e-01	8.413609448779245659e-01	4.764663017746597062e-01	4.800283004966630074e-01	5.035801062860792987e-01	6.317604456973793248e-01
1.660223815674899128e-01	2.517476660079723261e-01	7.412509231814472521e-01	8.603058271690187109e-01	3.091062731705274680e-01	1.068886651278430966e+00	2.970876626733987558e-01	1.410278707569785628e-01	9.225229745702623330e-01	4.360335733921426038e-01
5.006566935789326100e-01	1.108965903768110994e+00	2.314421754055663860e-01	2.974664783395552514e-01	9.129705276314732387e-01	6.852597482279252361e-01	6.719680437672750362e-01	5.881463060277180022e-01	1.105199230151592715e+00	3.168309868722575251e-01
3.057082682678581853e-01	4.540049027855642128e-01	5.039784350349753028e-01	5.346304566498571997e-01	6.426932335167925281e-01	7.091609817142942029e-01	1.964029598363679907e-01	6.059001047709401400e-01	3.888973204897885338e-01	5.172999141851749583e-01
7.089720414997030540e-01	5.114970496231665553e-01	1.014232601637414355e+00	6.399819662422036315e-02	3.884591125924503618e-01	5.283793861188974539e-01	5.453572197409025657e-01	8.982034465765031950e-01	8.794575039207964684e-01	8.819311413185612070e-01
7.216966073717516750e-01	9.191822400233929935e-01	7.188110106597921378e-01	2.006581458341167301e-01	6.413678510312917913e-01	3.599331220117135688e-01	4.608527315000711111e-01	8.720008641032114260e-01	1.370323991467433389e-01	2.433644300426754392e-01
6.525789411113097627e-01	5.963210674296508529e-01	9.951228139589959887e-02	2.637541079017503010e-01	6.662078404438606105e-01	1.074655859806533886e+00	8.671408118903806139e-01	3.447124280058856405e-01	3.723452844754397972e-01	5.579344415049218853e-01
2.360666034851134631e-01	9.873354743021887925e-02	7.506003227375561693e-01	2.948953029307341267e-01	1.035147824725872523e+00	7.053832725088762245e-01	1.016377674273903242e+00	2.808329958227691048e-01	2.577289819417215577e-01	9.384120830732759488e-01
4.140679092550491602e-01	3.830896437147310318e-01	4.037089895048472793e-02	6.478893116800202856e-01	5.625639420439142446e-01	5.277571851229090338e-01	3.468609668620600828e-01	3.189783434921029115e-01	3.020176963142242044e-01	8.668806216405354759e-01
7.361912725309841532e-01	8.314857703225471131e-01	3.487920052546773508e-01	3.486786495944397268e-01	6.749953973923497053e-01	5.538853934019376535e-01	4.358386193082804949e-01	5.841396171784685176e-01	1.449745661572183764e-01	3.060546994935571252e-01
1.121702526614018369e+00	1.043562121926956854e+00	4.804786273722239653e-01	5.225830845590649920e-01	1.023186022159249253e+00	6.525228023297789948e-01	9.221119327704112578e-01	8.044770820844482362e-01	3.634415091721858171e-01	1.171586626212727023e+00
2.615276991926676620e-01	8.692419536298682248e-01	3.473666091022495905e-01	9.984091277554008048e-01	6.058366652482997106e-01	6.448978831798185540e-01	6.758027506581081312e-01	9.258838549667707252e-01	1.886324024432957103e-01	1.145244247798633264e-01
3.852723647530665874e-01	8.639729371574715877e-01	7.099245017851497641e-01	6.510465123317294989e-01	4.646833681994980703e-01	4.340172633314971495e-01	1.440196060473267481e-01	8.361931676410452319e-01	7.784995526434641544e-01	4.779956861849921079e-02
3.324952538230486199e-01	6.404431104288575982e-01	5.109615576049506558e-01	7.714133352883586481e-01	1.699993186692211680e-02	5.876506103084516708e-01	4.034891161770440826e-01	-2.322316502486392823e-03	-5.205215561833821669e-02	5.432742143741413621e-01
2.817269442572487015e-01	9.278966885540717024e-01	2.159402150121065012e-01	9.824804390925452324e-01	8.404496634144352774e-01	6.208612358702981782e-01	3.711285216272915410e-01	5.673649067651265199e-01	7.511761716471015982e-01	2.277822811568009365e-01
8.153909810176271922e-01	7.569730024059855289e-01	1.783208676525480096e-02	4.869715117957337802e-01	7.397723100600882562e-01	7.528046278135004377e-01	5.393725245130605028e-01	4.968255110618537973e-01	6.456943285778786734e-01	9.321593018554588106e-01
6.452396091679689638e-01	4.949918952248960058e-01	-6.205874086093648816e-03	6.806983761757201545e-01	7.307093907121116061e-01	1.171020831205810575e+00	1.009892227594219039e+00	7.574918695903570809e-01	1.380159305422817007e-01	2.296011420720220630e-01
7.541887763455152882e-01	7.231399262276984041e-01	8.540777991276110592e-01	8.546516905847531542e-02	6.954614845675810564e-01	5.490512798221655055e-01	3.481626377367470493e-01	6.428015581047155091e-01	9.057194252353862884e-01	7.457549178803160039e-01
6.393047924222781120e-01	1.537129773984313719e-01	3.858613848982018341e-02	8.267825895980422946e-01	8.235379595115439599e-01	1.286921214574562045e-01	8.170938095393132095e-01	1.083005271693455451e-01	-7.763248091285606181e-03	9.330973945878086040e-01
4.884750734451735465e-01	1.895636782846682189e-01	2.366169406609973658e-01	4.960761790632554069e-01	5.621269824757176847e-01	2.090193840063255259e-01	8.233684442160326133e-01	9.392385252003911944e-01	7.296844445675283730e-02	1.015665890632412305e+00
2.468566521790895724e-02	5.638204436540485837e-02	4.679355223227971150e-01	9.392695511505926298e-01	5.243605128755630673e-01	4.291051884714523479e-01	5.603586398016746628e-01	1.971353908825791146e-01	2.561123673651894417e-01	4.911239107350878208e-01
4.438429688350898350e-01	8.889389136539052050e-01	9.175026318475888454e-01	6.811871138129003134e-01	2.589292531345294135e-01	6.960138218867351068e-01	4.655694916856514265e-01	5.470994389483181397e-01	1.567464037458110148e-04	7.647976121342475730e-01
5.567553230576783863e-01	9.186017916232430691e-01	3.542341161677000083e-01	1.403282484542196229e-01	2.543576912230877118e-01	-1.155411465617179334e-01	5.913091303555831901e-01	2.182594516248163308e-01	8.380089553204965735e-01	2.396566360291624634e-02
3.325758806629201536e-01	4.199036123180319158e-01	7.751718843498035527e-01	4.608727392870359263e-01	8.416442254392274558e-01	1.379907436316033242e-01	2.170106610013755599e-01	4.711907998940509379e-01	5.971990887060377728e-01	4.372009093206726260e-01
1.094197588917056763e+00	8.893580516439721917e-01	5.173615721168979276e-01	1.995756849459565940e-01	5.328603672369981448e-01	7.939666405252228110e-01	1.143724992140144892e+00	7.811025263301357713e-01	2.636638267780914147e-01	2.626013836199504459e-01
7.606446316553269749e-02	9.957601980096553174e-01	7.301010967619181447e-01	6.895566907541668122e-01	5.819020291146445034e-01	7.504028435924936513e-01	9.419787930595617809e-01	7.024625177887933170e-01	1.607924005761551534e-01	7.163480640772403873e-01
7.408254316863189803e-01	1.388072088999609821e-01	1.184663892697026821e-01	3.000728013941475480e-01	8.992159527338466907e-01	5.299022193770999145e-01	4.464318327320284663e-01	5.276016464801648598e-02	4.662470899987466305e-02	6.954216070327441379e-01
2.217386900025522800e-01	8.996423044572754435e-01	3.008638269389947162e-01	8.463863187089251117e-01	5.186807471830906513e-01	2.526878603580715033e-01	8.925662014496706931e-01	3.674443973879467640e-01	5.702877461076039101e-01	8.028972208047984171e-01
7.169603013446875783e-01	-1.933982333332196976e-02	1.015985862451356692e+00	4.824315138060179531e-01	5.279673033145249050e-01	3.481978614015253104e-01	9.372340464286479933e-02	4.049391684017543125e-01	9.314041571119543450e-01	3.340573667989532036e-01
3.792861892047886263e-01	1.269900104777308691e-01	9.253793463946419218e-01	6.541550266781970269e-01	1.399991539462461798e-01	7.844955445122399063e-01	3.428650415139297691e-01	9.737029613953112062e-01	1.593483265946596117e-01	-6.304273622379698988e-03
9.744315478760963156e-01	8.495617174183608400e-01	1.638211582259060384e-01	6.081096058765764756e-01	7.930928933747887211e-01	6.435173926350145068e-01	3.291320400124850276e-01	1.055732378662930460e+00	1.837328730252785758e-01	2.112845283203396429e-01
5.154012164355248338e-01	7.823878861439496069e-01	3.801629111953175877e-01	7.379403523212820781e-01	7.109413535298046982e-01	1.522972362854932427e-01	1.017466988717934256e-01	1.019867990504196964e+00	2.370378698681376295e-01	9.898128816696529775e-01
4.528996603176743685e-01	1.041884411471245553e-01	9.053308827006798509e-01	-2.958418344216419693e-01	3.627983942955738117e-01	4.669199125049559029e-01	-5.112362312305506612e-02	7.375298038039496129e-01	3.665627467466228695e-01	8.554481880891976475e-01
2.554736137910476046e-01	2.827562424375550387e-01	1.868835331218884621e-01	8.059217909751326125e-01	1.016045026225457670e+00	8.558107021112534851e-02	9.055981550137911507e-01	4.734112771516496010e-01	3.002739893610018584e-01	1.137707704874525882e+00
9.684780167306766829e-01	5.432791372930823037e-01	5.343640760882159002e-01	9.431058871166175805e-01	6.663196170637838422e-01	4.806886077716632233e-01	3.789882735116734680e-01	9.151242003444127748e-01	7.647911920284470311e-01	1.319842061352520524e-01
7.163063900912204351e-01	6.312492252492626355e-01	5.291400422644376711e-01	4.595925565165548399e-01	8.585152239862350321e-01	6.281999106294736679e-01	3.872444738191437308e-01	3.617994250791214950e-01	8.455167867228241541e-01	4.539766637823048900e-01
7.810277872770262642e-01	9.221813725879216550e-01	3.691519443547932600e-01	2.721072262679018472e-01	2.147388120858008398e-01	2.324580007983542695e-01	4.227072257308819858e-01	5.269679702808729438e-01	1.445866737281192860e-01	9.786040541525738989e-01
3.616198413314877791e-01	8.052509262962754821e-01	8.036829007408873293e-01	5.607285174732107302e-01	5.184719025335318143e-01	6.733654144696182842e-01	1.113308440888300804e-01	7.151371328339031219e-01	8.821353722879634596e-01	7.409889016263554451e-01
1.727080451263305894e-01	8.426351721459911515e-01	3.193349324876379458e-01	-6.061735173969375751e-02	2.197612658829688551e-02	5.827606020181518298e-01	1.757895213380475941e-01	1.107520788486775265e+00	9.647108423465468041e-01	6.971681018950028896e-01
7.612998863968235552e-01	6.864630445497651445e-01	9.346863051172928094e-02	6.635092871434749018e-01	1.996831611053143107e-01	7.541972133645604703e-01	3.642397516708458238e-01	1.350810304352065838e-01	5.127927017685509625e-01	2.195514600088746271e-01
4.760303250364389394e-01	6.180010479998984119e-01	9.615794170689990761e-01	9.197377716814520987e-01	1.063543873202880796e+00	8.805565805195316731e-01	3.941758903948320292e-01	1.131421502939384399e-01	8.685887048415577016e-01	6.917408761616764545e-01
1.119907023883095709e+00	5.458388510910662239e-01	5.303660099595709498e-01	6.374811108429756512e-01	6.749392939200998809e-01	-1.108434336645448409e-01	3.376398853705466219e-01	-1.284063012499782885e-01	2.165041561421046923e-01	5.522918144853230515e-01
9.393137942623464021e-01	2.092097444271174556e-01	9.546522144756059980e-01	9.205932455316020446e-01	6.428275723680632048e-01	5.644459393466953051e-02	1.032106441969879163e-01	1.609523616179893979e-01	2.805804142094935338e-01	7.354657180594789123e-01
1.139404474417161861e+00	1.420555226970067197e-01	8.907630732295956921e-01	4.551289402950889906e-01	7.659283955559322843e-01	5.377044027144570748e-01	5.046838303210465781e-01	8.918015628987477905e-01	7.804106333317391009e-01	3.564688340985248116e-01
-7.718889934290798505e-02	1.188907993157530818e-01	1.008326082117162459e+00	3.421611993520492501e-01	4.215505801762290394e-01	7.801476816821407700e-01	4.608562457219137626e-02	8.462373282068085256e-01	6.282023804818491763e-01	3.136528094145915602e-01
5.995298250807062912e-01	2.794927797700337835e-01	-6.453799026494173863e-02	7.340875082194034951e-01	6.888053759784615870e-01	2.368485022509320970e-01	9.816429592255654368e-01	9.122825284547414482e-02	7.599794297756499173e-01	5.388662515386257734e-01
8.195364813337530085e-01	7.916605017495632612e-01	5.785762745995809420e-01	7.123862062160566389e-01	4.118617581206288070e-01	4.488152909070333707e-01	7.524875954065276540e-01	6.901353289067005958e-01	3.227019328878356075e-01	6.942870534469129662e-02
-1.048846654766900227e-02	2.775359211982737495e-01	3.005741991746030406e-01	1.056056785398517217e+00	7.403463783634715023e-01	3.705354606979353593e-01	1.060598243543631858e+00	1.374766637905566469e-01	3.043287755917856718e-01	7.961587079642836740e-01
1.044735794071018242e+00	7.548214713868641734e-01	3.398581015825187790e-01	6.903681983244753795e-01	2.283663936311069176e-01	6.382863817436222886e-01	9.336605171064521480e-01	9.602071384643667828e-01	9.822390950932108344e-01	2.643976789601693578e-01
