requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold
11053,604745H,2018-07-05 08:00:00,50840,1.0,0.8151716360042488,10,51198,11,0.0,0.07585818002124355,1.0,0.7410651236402261,0.07873816938677404
11051,604771H,2018-07-05 11:00:00,50240,1.0,-1.0,0,50240,11,0.0,0.0,0.0,0.0,0.0
11048,604904H,2018-07-05 12:00:00,50675,2.0,0.5996988783183083,4,51198,12,0.23825933128455484,0.45952712969643417,0.8221477149482481,1.1993977566366165,0.05822654542887492
11036,604897H,2018-07-05 08:00:00,50841,2.0,0.8151716360042488,10,51200,12,0.0,0.07585818002124355,1.0,0.7410651236402261,0.11774701408950262
11046,604749H,2018-07-05 08:00:00,50261,2.0,0.8151716360042488,10,51199,12,0.0,0.07585818002124355,1.0,0.7410651236402261,0.05992659055088585
11041,603906,2018-07-05 15:00:00,50268,1.0,0.381526487818543,9,50841,12,0.34953254218513863,0.8360196340594674,0.7381875872846411,0.381526487818543,0.1490783557141993
11039,604775H,2018-07-05 20:00:00,50338,1.0,0.4088478864510889,9,50263,12,0.0,0.060086650174007626,1.0,0.4088478864510889,0.07738326061739716
11054,604902H,2018-07-05 06:00:00,51087,2.0,0.4088478864510889,9,50261,11,0.0,0.060086650174007626,1.0,0.4088478864510889,0.14393764901473624
11035,604832H,2018-07-05 08:00:00,50268,1.0,0.8045954739820051,5,50267,12,0.0,0.022977369910025615,1.0,1.3409924566366753,0.4030254172412615
11047,605642,2018-07-05 08:00:00,50240,2.0,0.7175390824561698,9,50911,12,0.1524956660367043,0.6306113078986715,0.7392710260955444,0.7175390824561698,0.03490202758017989
11057,516399,2018-07-05 08:00:00,50909,1.0,0.7619107749395606,10,50909,11,0.15111578053231864,0.6844122132448808,0.7812854153632305,0.6926461590359642,0.06568624272790702
11076,604752H,2018-07-05 08:00:00,51200,2.0,0.7965457806197328,10,51199,10,0.38880516167842083,0.8857112198308632,0.7742544208169502,0.7241325278361207,0.08005648016238644
11061,604726H,2018-07-05 10:00:00,50338,1.0,0.4506258836589272,9,51200,11,0.3000478202001766,0.8026483990424688,0.7798664433861224,0.4506258836589272,0.15675336444718743
11072,606941,2018-07-05 08:00:00,50349,2.0,0.7515035263819188,10,50911,10,0.1865968466542054,0.7364743145578919,0.7552608293379255,0.6831850239835624,0.09210732139579514
11074,604733H,2018-07-05 17:00:00,50267,2.0,0.2209081450090373,9,51200,10,0.5310663040341561,0.9148562149460109,0.75105447829432,0.2209081450090373,0.06521099327446662
11077,604733H,2018-07-05 07:00:00,50267,2.0,0.4429807001504195,9,51200,10,0.4258769596208922,0.875589059481433,0.7634534544446925,0.4429807001504195,0.1141192382303166
11080,604799H,2018-07-05 18:00:00,50675,2.0,0.6000140078971008,9,51199,10,0.7797172620961196,0.9710840443042917,0.8020450478141912,0.6000140078971008,0.07356513426700328
11081,601555,2018-07-05 08:00:00,51199,2.0,0.7353232033159223,10,50911,9,0.11798998885122935,0.6197285863843621,0.7642218575488122,0.668475639378111,0.08232117972350429
11082,604749H,2018-07-05 08:00:00,50230,2.0,0.7621177904542559,10,51198,9,0.218519501907005,0.7730624682593378,0.7593816210029853,0.6928343549584144,0.04562307995813621
11084,601085,2018-07-05 17:00:00,50338,2.0,0.2218116428894815,0,50349,9,0.0,0.0066928509242848554,1.0,2.218116428894815,1.3160600186844438
11086,604750H,2018-07-05 18:00:00,50261,3.0,0.4802252859379104,10,50230,9,0.06405667155292752,0.45467805608896833,0.7677762527476644,0.4365684417617367,0.05831492251492288
11033,604761H,2018-07-05 08:00:00,50841,1.0,0.663190294020317,5,50349,13,0.0,0.022977369910025615,1.0,1.1053171567005284,0.2247700310403436
11087,604802H,2018-07-05 09:00:00,50269,1.0,-1.0,0,50269,9,0.0,0.0,0.0,0.0,0.0
11060,603522H,2018-07-05 08:00:00,50338,2.0,0.6279145838334862,1,50911,11,0.11892017564041703,0.14770750725631285,0.7479663529777796,3.139572919167431,0.8482377510231325
11025,607507,2018-07-05 08:00:00,50911,2.0,0.605733792312821,9,50911,13,0.13863120809490012,0.6042713219430013,0.6060994099052759,0.605733792312821,0.1488969898371134
10970,607856,2018-07-05 17:00:00,50909,2.0,0.18677239027544995,0,50911,16,0.09931242105853404,0.09931242105853402,0.7683060381620168,1.8677239027544994,0.06062964017991538
11013,604802H,2018-07-05 09:00:00,51087,1.0,0.6034880076600817,5,50269,14,0.5436432992598018,0.8061239675434361,0.7074170787647319,1.0058133461001362,0.26247116530313414
11090,604804H,2018-07-05 09:00:00,50840,2.0,0.746952324467995,10,50230,9,0.9203946775307267,0.9929504824866244,0.7851590907181153,0.6790475676981772,0.07915834323539776
11104,604899H,2018-07-05 09:00:00,50267,2.0,0.6666116568473139,2,50338,7,0.256333164145009,0.362364749469044,0.7621975744782046,2.222038856157713,0.34829301060812584
10912,605432,2018-07-05 00:00:00,50911,3.0,-1.0,0,50911,22,0.0,0.0,0.0,0.0,0.0
10924,604800H,2018-07-05 18:00:00,50268,3.0,0.4311482646739585,0,50911,21,0.1616132416935918,0.16161324169359184,0.7233450441419,4.311482646739584,1.5215898430708878
10930,607263,2018-07-05 09:00:00,51198,3.0,0.7318153465567449,10,50911,20,0.1648825551094363,0.7063373020905113,0.7381848576733032,0.6652866786879498,0.0474311172421357
10933,601897,2018-07-05 21:00:00,50349,2.0,-1.0,0,50349,20,0.0,0.0,0.0,0.0,0.0
10936,600963,2018-07-05 20:00:00,50911,2.0,-1.0,0,50911,20,0.0,0.0,0.0,0.0,0.0
10940,607263,2018-07-05 09:00:00,50268,2.0,0.6277378135124576,0,50911,19,0.20831942839220846,0.20831942839220846,0.7325924097925198,6.277378135124576,1.5215898430708878
