requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness
11053,604745H,2018-07-05 08:00:00,50349,1.0,0.8779775289313045,3,51198,11,0.14848149386338239,0.2803176974865167,1.0
11051,604771H,2018-07-05 08:00:00,50909,1.0,0.8921109435618886,3,50240,11,0.13629472748862187,0.547539468206122,1.0
11048,604904H,2018-07-05 08:00:00,51200,2.0,0.8868269408774514,3,51198,12,0.13548744930072176,0.3077323883020458,1.0
11036,604897H,2018-07-05 08:00:00,51199,2.0,0.8830498118631236,3,51200,12,0.09850869639427426,0.37148842280494887,1.0
11046,604749H,2018-07-05 08:00:00,50267,2.0,0.8748249900766263,3,51199,12,0.11508298171402018,0.3414590549900355,1.0
11041,603906,2018-07-05 08:00:00,50230,1.0,0.88006755232846,3,50841,12,0.0785206715562867,0.32023979518817974,1.0
11039,604775H,2018-07-05 08:00:00,50338,1.0,0.8756647174626574,3,50263,12,0.08041932267331867,0.5729362385576611,1.0
11054,604902H,2018-07-05 08:00:00,50240,2.0,0.8718247693488278,3,50261,11,0.06670255066684014,0.7435948673217272,1.0
11035,604832H,2018-07-05 08:00:00,50911,1.0,0.8041181511102201,3,50267,12,0.022347295380198202,0.4271116706420893,1.0
11047,605642,2018-07-05 08:00:00,50840,2.0,0.5,3,50911,12,0.05054775354205317,0.0,0.0
11057,516399,2018-07-05 09:00:00,51087,1.0,0.5200326904371352,3,50909,11,0.0459352149223849,0.6713036122261898,1.0
11076,604752H,2018-07-05 09:00:00,50261,2.0,0.609116445495017,3,51199,10,0.08085090195461492,0.3053775172090594,1.0
11061,604726H,2018-07-05 09:00:00,50230,1.0,0.6301094042864789,3,51200,11,0.10505801426059405,0.3505131739588411,1.0
11072,606941,2018-07-05 09:00:00,50268,2.0,0.6129976369698923,3,50911,10,0.09086351900381037,0.19273188586601328,0.8191105149305564
11074,604733H,2018-07-05 09:00:00,50841,2.0,0.7182860968882696,3,51200,10,0.10885938033043666,0.4795526268201791,1.0
11077,604733H,2018-07-05 09:00:00,50338,2.0,0.720078462787651,3,51200,10,0.13201438484440267,0.35309992751992647,1.0
11080,604799H,2018-07-05 09:00:00,50269,2.0,0.788107084045885,3,51199,10,0.13328281568423056,0.5612673521525635,1.0
11081,601555,2018-07-05 09:00:00,51198,2.0,0.6524701655928585,3,50911,9,0.09014390445690808,0.14296195176591925,0.6075882950051568
11082,604749H,2018-07-05 09:00:00,50841,2.0,0.7311873033332499,3,51198,9,0.1340510056110958,0.2282224516543327,0.9699454195309138
11084,601085,2018-07-05 09:00:00,50841,2.0,0.5993628951498635,3,50349,9,0.13735399680517704,0.2535808052332566,1.0
11086,604750H,2018-07-05 10:00:00,50266,3.0,0.6420918844504603,3,50230,9,0.06566848818243344,0.6340623451306081,1.0
11033,604761H,2018-07-05 09:00:00,50911,1.0,0.8046438242891393,3,50349,13,0.016665177125524594,1.0,1.0
11087,604802H,2018-07-05 09:00:00,50909,1.0,0.8731075632311414,3,50269,9,0.0669999792255377,0.7711967083413374,1.0
11060,603522H,2018-07-05 09:00:00,50268,2.0,0.5765661869304275,3,50911,11,0.033082872915469096,0.191740250118853,0.8148960630051253
11025,607507,2018-07-05 10:00:00,50263,2.0,0.4718471020513137,3,50911,13,0.02219012078108164,0.15014371325969272,0.6381107813536941
10970,607856,2018-07-05 10:00:00,51199,2.0,0.48826637884692464,3,50911,16,0.04032947840462338,0.1400831576358147,0.5953534199522125
11013,604802H,2018-07-05 09:00:00,50349,1.0,0.8597763050909957,3,50269,14,0.10285712647429528,0.702038040408164,1.0
11090,604804H,2018-07-05 10:00:00,50230,2.0,0.6767953333434816,3,50230,9,0.07691112690912398,0.7614457443633411,1.0
11104,604899H,2018-07-05 10:00:00,50267,2.0,0.736090637167107,3,50338,7,0.08102553494997526,0.256333164145009,1.0
10912,605432,2018-07-05 10:00:00,51200,3.0,0.5835905201514501,3,50911,22,0.07718897411445687,0.1320330850814166,0.5611406115960205
10924,604800H,2018-07-05 09:00:00,51200,3.0,0.46304423369634806,3,50911,21,0.06098907023083456,0.1937940545970245,0.8236247320373541
10930,607263,2018-07-05 10:00:00,50840,3.0,0.45941235059760954,3,50911,20,0.030039873347070846,0.0,0.0
10933,601897,2018-07-05 10:00:00,50692,2.0,0.7927515243755194,3,50349,20,0.04965601797476633,0.22064704119871262,0.9377499250945286
10936,600963,2018-07-05 09:00:00,50268,2.0,0.3960580440465499,3,50911,20,0.03863402927914254,0.18779469368686771,0.7981274481691878
10940,607263,2018-07-05 10:00:00,50261,2.0,0.3985664715141416,3,50911,19,0.03120589275502964,0.12520411482991842,0.5321174880271533
10944,601535,2018-07-05 10:00:00,50841,2.0,0.5025903125426113,3,50692,18,0.07534628676026404,0.2934023862486649,1.0
10949,604732H,2018-07-05 09:00:00,50261,1.0,0.5179342930099832,3,50268,18,0.06185282852066871,0.25279338676034996,1.0
10958,607795,2018-07-05 09:00:00,50841,3.0,0.4498451741978032,3,50349,17,0.1162376410536763,0.16746123090521195,0.7117102313471507
11023,604748H,2018-07-05 08:00:00,50349,2.0,0.41682021085275894,3,51087,13,0.05135658262385012,0.21399214024978325,0.9094665960615789
10966,604902H,2018-07-05 09:00:00,50841,3.0,0.4479131435701851,3,50261,16,0.19222063723449986,0.3005712223478699,1.0
10968,603902,2018-07-05 11:00:00,50675,3.0,0.4187152286798167,3,50269,16,0.03322225328888158,0.4218023363292086,1.0
10976,604771H,2018-07-05 11:00:00,50269,2.0,0.47074498831681644,3,50240,16,0.05916282589249143,0.634326156025862,1.0
10977,605079H,2018-07-05 11:00:00,50268,1.0,0.43983473021567654,3,50692,16,0.09940501885926209,0.17521585336997536,0.7446673768223953
10989,604738H,2018-07-05 11:00:00,50240,1.0,0.5320691958510618,3,50268,15,0.060247053806471856,0.36947809291120864,1.0
10993,604732H,2018-07-05 11:00:00,50338,2.0,0.5727843158184,3,50268,15,0.11427395925721169,0.2796894726685614,1.0
10994,604726H,2018-07-05 11:00:00,51198,2.0,0.620905131856667,3,51199,15,0.096180990462922,0.34472114959330724,1.0
11002,604895H,2018-07-05 12:00:00,50230,2.0,0.5270615831516559,3,50267,14,0.15174520538127093,0.35385071743286534,1.0
11003,604899H,2018-07-05 11:00:00,50909,1.0,0.6484775446876752,3,50338,14,0.08939740852761503,0.6921235228337369,1.0
11005,604749H,2018-07-05 11:00:00,51087,1.0,0.6891263269460596,3,51199,14,0.05692197887660003,0.2780017091048726,1.0
11006,606102,2018-07-05 12:00:00,50267,2.0,0.4795052600268563,3,50692,14,0.07345204491568486,0.1833188991738952,0.7791053214890546
11008,604728H,2018-07-05 12:00:00,50261,2.0,0.6062218774290977,3,51198,14,0.12143465453838052,0.35523348588910947,1.0
10967,V009198,2018-07-05 12:00:00,50268,1.0,0.5459099011015681,3,50911,16,0.2037043867915356,0.19182572253017607,0.8152593207532483
11095,518622,2018-07-05 11:00:00,50911,1.0,0.6722603744613485,3,50675,8,0.022754346296660392,0.6254836689915826,1.0
10891,605079H,2018-07-05 12:00:00,51199,1.0,0.4918240670080374,3,50692,7,0.07898653203659242,0.14816691034537993,0.6297093689678648
10895,605931,2018-07-05 12:00:00,50909,2.0,0.549799964606255,3,50349,6,0.12090366392666978,0.15722360613467404,0.6682003260723647
10819,604761H,2018-07-05 11:00:00,50268,1.0,0.45247455033414674,3,50349,13,0.33590998648761783,0.1612562076941417,0.6853388827001022
10815,604796H,2018-07-05 12:00:00,51200,1.0,0.48358180457675415,3,50267,13,0.10399783218220368,0.35751695999280986,1.0
10808,605073H,2018-07-05 08:00:00,50261,2.0,0.36318715256331074,3,50911,13,0.10842536653070743,0.0,0.0
10804,607855,2018-07-05 10:00:00,50266,2.0,0.33895029089906736,3,50911,14,0.025264593782046763,0.19345530360774416,0.8221850403329127
10795,604804H,2018-07-05 09:00:00,50267,1.0,0.4004365971020595,3,50230,14,0.07937301514270277,0.5365684987296011,1.0
10789,604727H,2018-07-05 18:00:00,50675,1.0,0.33487087448636116,3,50261,15,0.0543311311332297,0.619890684278492,1.0
10787,607613,2018-07-05 18:00:00,51200,1.0,0.3350489493835761,3,50692,15,0.09084018175197218,0.3092840842965056,1.0
10773,604903H,2018-07-05 18:00:00,50263,1.0,0.35610129775391147,3,50266,16,0.04062581344832831,0.6785428819573025,1.0
10765,604726H,2018-07-05 18:00:00,50261,1.0,0.3812475764098859,3,51199,16,0.22402032831401006,0.2841481648012551,1.0
10762,603680,2018-07-05 18:00:00,50911,2.0,0.346515468058637,3,50349,16,0.012370864381153337,0.8705657626499332,1.0
10753,604895H,2018-07-05 18:00:00,50269,1.0,0.38480498897130005,3,50263,18,0.07176585467001356,0.1995021447317523,0.8478841151099472
10744,603522H,2018-07-05 18:00:00,50909,2.0,0.3333489360104959,3,50911,19,0.10927562366613597,0.1300075239823088,0.5525319769248125
10738,520263,2018-07-05 18:00:00,50267,3.0,0.49815465919925533,3,50909,19,0.15359374889293667,0.24853352140502324,1.0
10733,605235,2018-07-05 18:00:00,50338,1.0,0.3306687612694877,3,51087,20,0.03265627376322555,0.0739454095918542,0.3142679907653803
10732,604734H,2018-07-05 19:00:00,50269,3.0,0.3346923239519249,3,50268,20,0.027070947986362146,0.24820922661772363,1.0
