4.192626875010319054e-06	-7.166095408045469739e-12	-1.839842051267623901e-01	3.801198601722717285e-01	-1.443175278836861253e-05	7.505386471748352051e-01	-3.216951517970301211e-05	2.548191463574767113e-03	-6.272791028022766113e-01	-1.930274412531574058e-10	-3.024047017097473145e-01	5.762678384780883789e-01	3.734768228014218039e-08	-5.616686120629310608e-02	-3.882243633270263672e-01	2.000773906707763672e+00	-2.013523953792173415e-06	7.575272116810083389e-03	2.993061576361810694e-09	8.004038136277813464e-06	-2.179895091103389859e-06	-1.664773634502125788e-07	5.388874342315830290e-05	1.575405185576528311e-04	-8.945379257202148438e-01	-1.059952774085104465e-04	-7.716369873378425837e-05	1.678804983384907246e-03	3.556609590305015445e-05	-3.744133710861206055e-01	3.928457559254638909e-10	1.239999458193778992e-01	-6.244474053382873535e-01	-2.630360722541809082e-01	1.713375968392938375e-05	1.097975611686706543e+00	-4.099561367183923721e-03	-1.675473345133515757e-12	3.359520575031638145e-03	2.118945485563017428e-05	4.134692717343568802e-04	-1.057581133778739968e-08	3.992632855442934670e-07	-6.608683634112821892e-06	-5.964003503322601318e-04	4.150445747654885054e-04	-5.689718454959802330e-05	2.892639683338416035e-09	3.685598447918891907e-02	-4.858713150024414062e-01	1.846833765739575028e-05	-3.218711128738505067e-07	1.434221565723419189e-01	-6.886399984359741211e-01	-9.041911397389412741e-08	-3.269135959271807224e-06	-5.784260630607604980e-01	1.820705897159768938e-08	-2.199549953729729168e-06	1.221019309014081955e-03	2.561472172146750381e-07	-4.948842152953147888e-02	1.239616751670837402e+00	-7.683621253818273544e-03	5.269244502414949238e-05	3.099738421497022500e-08	-2.786284983158111572e-01	-1.651597358431899920e-06	1.068128676706692204e-05	3.243205242142721545e-07	6.656483142464253433e-10	2.403172948106657714e-05	-2.657223865389823914e-02	-4.526493605226278305e-03	4.184139668941497803e-01	4.224741756916046143e-01	-3.526337195580708794e-07	-6.902070708747487515e-06	3.893011808395385742e-02	1.665146946907043457e-01	1.586811038123414619e-07	1.641589760780334473e+00	-2.663209438323974609e-01	-1.191461575217545033e-03	8.701585978269577026e-02	3.082596677916882300e-11	1.042305143528210465e-06	-6.241195797920227051e-01	2.183172182412818074e-04	-1.074240344678401016e-06	2.956835669465363026e-05	-8.279978036880493164e-01	-6.482186168432235718e-02	1.240258006873773411e-05	-1.213891729712486267e-01	-7.795249223709106445e-01	-5.556598901748657227e-01	1.035918103298172355e-04	3.866090736437399755e-08	-7.406793928188548648e-12	1.802307367324829102e-01	-7.160296440124511719e-01	2.124854803085327148e+00	-7.752751708030700684e-01	-3.260250091552734375e-01	8.792524867906603703e-12	4.321986809372901917e-02	8.066101599979447201e-07	-3.611048959850648998e-11	7.984666228294372559e-01
-1.207130699185654521e-04	-4.945922682964010164e-06	3.266039490699768066e-01	8.096370697021484375e-01	-6.267927237786352634e-04	-3.755783438682556152e-01	-5.715760635212063789e-04	9.123787749558687210e-04	-8.025959134101867676e-01	1.196499069919809699e-04	-8.008711338043212891e-01	4.384539723396301270e-01	1.560823420732049271e-06	3.223838567733764648e+00	8.185360431671142578e-01	9.733818769454956055e-01	6.773795746539690299e-08	5.204686522483825684e-01	-4.029086849186569452e-04	2.503618830814957619e-03	-8.625857299193739891e-05	4.141391036682762206e-05	-3.094092477113008499e-03	-1.323326387137058191e-06	7.035499215126037598e-01	3.186285961419343948e-03	-9.638884876039810479e-06	-3.467283546924591064e-01	-1.440675873709551524e-06	-3.644616007804870605e-01	4.221585695631802082e-04	-8.980740904808044434e-01	-1.018642425537109375e+00	-6.415781378746032715e-01	1.093715894967317581e-03	2.012426614761352539e+00	4.376936238259077072e-03	7.004573035374050960e-06	-2.394899027422070503e-03	-2.680574310943484306e-03	-3.335632791277021170e-04	7.369410741375759244e-05	-1.676383893936872482e-03	2.875538193620741367e-04	6.818478141212835908e-06	7.902450859546661377e-03	1.423572393832728267e-04	-6.632114036619896069e-06	-5.970168858766555786e-02	-3.599249124526977539e-01	3.297389252111315727e-03	8.515581430401653051e-05	3.137032091617584229e-01	1.414596557617187500e+00	2.676818112377077341e-04	9.059698786586523056e-04	-8.358631283044815063e-02	-1.663869625190272927e-05	-1.214140676893293858e-03	-2.825692296028137207e-03	4.552335944026708603e-03	1.278436463326215744e-02	6.488543003797531128e-02	-2.860393188893795013e-02	-4.536673892289400101e-03	1.755256135993477073e-07	-2.411934137344360352e-01	1.071616541594266891e-03	3.240444231778383255e-03	-1.146620561485178769e-04	7.756041782158717979e-07	-1.590416213730350137e-04	1.978267431259155273e-01	2.005221555009484291e-03	2.013111352920532227e+00	4.292455017566680908e-01	-5.457327933982014656e-04	1.816107309423387051e-03	-5.660066604614257812e-01	1.819935917854309082e+00	-1.656689619267126545e-06	-1.898947805166244507e-01	-7.054671049118041992e-01	3.508120309561491013e-03	-9.761680960655212402e-01	-1.872195554142308538e-07	-4.601259715855121613e-04	-3.523308634757995605e-01	-4.346770292613655329e-04	-2.250646531365418923e-07	9.973279666155576706e-04	-1.011369585990905762e+00	1.601392745971679688e+00	-1.913447340484708548e-05	3.661521011963486671e-03	-6.472512483596801758e-01	-1.438721567392349243e-01	2.882437547668814659e-03	-2.338836493436247110e-04	2.539817069191485643e-04	-3.379434645175933838e-01	-8.113056421279907227e-01	-3.130926191806793213e-01	-8.021080493927001953e-01	-8.822128921747207642e-02	-1.623368152650073171e-04	1.521800272166728973e-02	1.227146276505663991e-05	-5.912489541515242308e-06	-1.177412152290344238e+00
-2.687364258235902525e-06	-1.373078557662665844e-03	-4.923129379749298096e-01	-2.258268594741821289e-01	-2.367264241911470890e-04	7.873114943504333496e-01	1.170660107163712382e-05	-1.073289429768919945e-03	-7.360804677009582520e-01	-1.127737294882535934e-02	-2.013082057237625122e-01	-5.918102860450744629e-01	-5.612971108348574489e-06	-5.428699851036071777e-01	2.365965694189071655e-01	2.219906091690063477e+00	-5.603144472843268886e-06	1.388278484344482422e+00	-2.384692379564512521e-05	-1.206192420795559883e-03	2.328584514543763362e-06	8.033708581933751702e-05	-3.729271702468395233e-04	2.657642880876665004e-06	-1.046740293502807617e+00	-3.498015576042234898e-04	-3.352596991135214921e-07	-9.034806489944458008e-01	1.473389966122340411e-05	-6.136977076530456543e-01	-9.238728671334683895e-05	-1.192655563354492188e+00	-4.252857267856597900e-01	-4.949908554553985596e-01	-2.713948560995049775e-05	-4.382659122347831726e-02	2.309708157554268837e-03	-3.573189605958759785e-04	1.517889788374304771e-03	2.274270991620142013e-05	1.377025619149208069e-04	-1.407929357810644433e-05	1.281242730328813195e-04	1.254103262908756733e-03	-4.740673757623881102e-04	-3.206084948033094406e-03	7.928898558020591736e-04	4.474206889426568523e-06	5.258631110191345215e-01	1.760750412940979004e+00	1.802980259526520967e-04	-2.211658866144716740e-04	2.039383411407470703e+00	6.495249867439270020e-01	1.406211231369525194e-04	-5.074277214589528739e-05	-8.753686547279357910e-01	9.355607471661642194e-05	5.260564503259956837e-04	3.217600751668214798e-04	-9.043898171512410045e-05	-7.523408532142639160e-01	-3.315647244453430176e-01	2.240455389022827148e+00	-4.755013796966522932e-04	8.398677891818806529e-06	-8.182042241096496582e-01	1.230007910635322332e-04	1.023366465233266354e-03	3.377283803729369538e-07	1.090312071028165519e-05	2.970501314848661423e-03	-1.821529865264892578e-01	5.202752072364091873e-04	2.028058767318725586e+00	-3.717159107327461243e-02	-3.601465141400694847e-04	-9.823033178690820932e-05	-2.634395956993103027e-01	-8.638042807579040527e-01	-2.780783870548475534e-05	-1.861487887799739838e-02	1.402611970901489258e+00	5.310993874445557594e-04	-4.203651547431945801e-01	-3.085718390138936229e-06	7.241627463372424245e-05	8.659455925226211548e-02	1.199174948851577938e-04	-2.255970770193016506e-07	4.087854176759719849e-04	-1.192691206932067871e+00	-3.887945413589477539e-01	1.213133509736508131e-04	-4.007560610771179199e-01	-3.263922333717346191e-01	-1.376472320407629013e-02	3.424785973038524389e-04	-9.609381777408998460e-06	1.218087854795157909e-04	-2.148226499557495117e-01	1.046140074729919434e+00	-4.174648523330688477e-01	-1.216335669159889221e-01	-5.111228227615356445e-01	-1.494975003879517317e-04	-5.594007372856140137e-01	-4.037492908537387848e-03	-4.865152004640549421e-04	1.082993268966674805e+00
1.555299149913480505e-06	-2.358737427599066905e-09	-7.087166309356689453e-01	1.008158624172210693e-01	-9.232735465047881007e-06	2.402695178985595703e+00	2.114931157848332077e-05	7.763902658552979119e-07	-6.668514609336853027e-01	3.572723362594842911e-03	-3.510531485080718994e-01	-6.825344264507293701e-02	1.943005543125764234e-07	-2.897595763206481934e-01	-6.519047617912292480e-01	-3.544856607913970947e-01	-4.532131114842741226e-08	-1.739634424448013306e-01	-3.844380898954113945e-06	1.752250682329759002e-04	5.614233032247284427e-06	1.598424205440096557e-05	-2.244402421638369560e-04	3.871555963996797800e-05	-1.611523479223251343e-01	1.445113448426127434e-04	-1.308191826865368057e-06	1.639336943626403809e-01	4.662689150336518651e-07	1.199603796005249023e+00	3.462008635324309580e-08	6.236706674098968506e-02	-6.528284549713134766e-01	7.418918609619140625e-01	3.106053336523473263e-04	-6.701301932334899902e-01	2.422374236630275846e-04	1.605802390258759260e-05	1.385909417876973748e-04	2.628219408506993204e-05	-9.814929398999083787e-06	-7.389484721898043063e-07	1.189665184142540966e-07	-1.883282093331217766e-04	2.139554271707311273e-05	3.731485776370391250e-05	7.805597851984202862e-04	5.656617759086657315e-06	1.943604588508605957e+00	-3.933926522731781006e-01	-2.927415880549233407e-05	4.635595905710943043e-05	-6.281769871711730957e-01	-3.209567368030548096e-01	4.892439164905226789e-07	-1.393125785398297012e-05	-2.021220624446868896e-01	1.763417913025477901e-06	-8.433018479081511032e-07	1.584174897288903594e-04	4.314801844884641469e-05	-6.121529340744018555e-01	4.736429452896118164e-01	-5.680004358291625977e-01	-1.305708110521663912e-06	9.215914076321496395e-08	-7.290753126144409180e-01	3.114696710326825269e-06	2.974134361011238070e-07	5.440902896225452423e-06	-1.462217458225723021e-09	5.572838404077629093e-07	1.278636045753955841e-02	6.612616562051698565e-05	-4.273230135440826416e-01	2.292356491088867188e+00	8.027179865166544914e-04	1.018697821564273909e-05	-5.687519907951354980e-01	-7.168073058128356934e-01	4.363958225894748466e-07	-4.028410315513610840e-01	-5.614864826202392578e-01	-1.155119825853034854e-04	8.495184779167175293e-01	5.907070772082079202e-06	3.673226747196167707e-04	-7.738108038902282715e-01	-8.633701327198650688e-07	-2.027919208558159880e-06	9.874015813693404198e-05	1.311170339584350586e+00	2.601838409900665283e-01	-3.768857595787267201e-06	-2.301753461360931396e-01	-4.564372003078460693e-01	-7.526382803916931152e-01	4.200169860268943012e-05	1.426348717359360307e-05	8.612219914994057035e-08	-4.397529065608978271e-01	-7.875401973724365234e-01	2.863461673259735107e-01	2.389733642339706421e-01	1.496734738349914551e+00	5.379331469157477841e-07	-9.211967140436172485e-02	1.278792405301487634e-09	1.717140207802003715e-08	1.621733158826828003e-01
-5.002947524189949036e-03	-7.396033470286056399e-05	-7.454459071159362793e-01	-7.824396491050720215e-01	-8.065138012170791626e-03	-1.170221924781799316e+00	4.730505403131246567e-03	4.345897585153579712e-03	-9.692407250404357910e-01	-8.282124763354659081e-04	-1.931275129318237305e+00	-1.117735385894775391e+00	-9.403160074725747108e-04	-6.985251605510711670e-02	-1.196517944335937500e+00	5.159075856208801270e-01	-8.048528252402320504e-05	-1.312810182571411133e-01	-1.998122781515121460e-03	1.378312590532004833e-03	-6.868392229080200195e-03	-7.029184140264987946e-03	-1.265730895102024078e-02	-1.064016716554760933e-03	-1.019212603569030762e+00	-1.281436905264854431e-02	2.494743326678872108e-03	-1.672330141067504883e+00	-9.456675616092979908e-04	3.462320566177368164e+00	2.211817773059010506e-03	-1.032758593559265137e+00	-1.882469654083251953e+00	-8.871639966964721680e-01	-1.387295778840780258e-02	-8.253971487283706665e-02	-1.766910590231418610e-02	-3.309696039650589228e-04	-1.417435240000486374e-02	-1.375967753119766712e-03	-1.036069076508283615e-02	-2.713740570470690727e-03	9.597597527317702770e-04	-5.220455117523670197e-03	-2.583154710009694099e-03	-1.708844490349292755e-02	-6.149553228169679642e-03	-2.875698264688253403e-03	-1.575716212391853333e-02	-3.903186619281768799e-01	-2.486229175701737404e-03	-1.110019069164991379e-02	-9.783105254173278809e-01	-6.170909851789474487e-02	-3.926259931176900864e-03	-1.067098602652549744e-02	-1.079091787338256836e+00	-1.652539358474314213e-03	-6.225535646080970764e-03	-1.584129966795444489e-02	-2.426907233893871307e-02	-5.677264928817749023e-01	-6.641616821289062500e-01	-4.227889478206634521e-01	-1.195054594427347183e-02	-7.803870830684900284e-04	-1.151983976364135742e+00	-8.281855843961238861e-03	-8.456073701381683350e-03	-7.355865556746721268e-03	8.932116179494187236e-05	-7.072078995406627655e-03	5.527757406234741211e-01	-9.614625014364719391e-03	-4.917729496955871582e-01	-3.231405317783355713e-01	-1.628104783594608307e-02	-1.298730727285146713e-02	-1.144283294677734375e+00	-1.077807784080505371e+00	1.417020335793495178e-03	-2.020317167043685913e-01	1.501420736312866211e+00	-7.850404828786849976e-03	2.843030691146850586e-01	-1.304506440646946430e-03	-1.020677015185356140e-02	-1.078339338302612305e+00	5.590306594967842102e-03	-3.780025290325284004e-03	-1.151032745838165283e-02	-1.324968189001083374e-01	-3.099149167537689209e-01	1.137644518166780472e-03	2.583060264587402344e+00	-2.192037105560302734e-01	-6.651073098182678223e-01	-2.214992186054587364e-03	-5.826089996844530106e-03	-2.321560634300112724e-03	-8.880804479122161865e-02	-1.380954027175903320e+00	-1.432782649993896484e+00	-1.471607685089111328e+00	-1.177837729454040527e+00	-1.958443317562341690e-03	-2.748228013515472412e-01	-8.290684781968593597e-04	3.389707126189023256e-04	-1.911855459213256836e+00
4.352376978254308830e-40	4.889382575752865228e-40	-1.768262125551700592e-02	3.733378276228904724e-02	5.051148470474522110e-40	1.735270209610462189e-02	-3.359963392834830132e-40	-4.692528167484514925e-41	1.090837568044662476e-01	-9.571386991770300777e-40	-6.522459387779235840e-01	-9.046716243028640747e-02	-7.776337671954853357e-40	5.901678800582885742e-01	-4.095854237675666809e-03	-7.442145608365535736e-03	5.054539612758188168e-40	5.120339337736368179e-03	6.196189019647135865e-07	3.039455145903424693e-11	-1.418986523876904216e-14	-7.111765449546496509e-20	-1.028947239911648381e-11	-5.841634947184794668e-40	1.343794465065002441e-01	-8.083046357893960976e-14	5.017082904806785807e-40	2.056824415922164917e-02	2.113690577618267573e-40	-4.479663372039794922e-01	1.218012766912579536e-03	5.156288743019104004e-01	-4.816464334726333618e-02	1.098174527287483215e-01	1.764579693301626673e-12	2.675226926803588867e-01	1.131892624073316256e-08	2.347610731566473612e-39	9.747171247909136582e-08	-1.268782234831178357e-08	3.232910467110272634e-11	-7.940864124651230129e-40	1.520422846777069770e-40	-4.416350748215336353e-06	-9.036350551120031909e-23	-5.343179070439813988e-40	-1.106186304241418839e-03	1.081760375504829034e-40	-5.122504808241501451e-05	-4.215199947357177734e-01	-1.692126414466105251e-19	-1.219216544467378990e-39	8.794204145669937134e-02	1.969977915287017822e-01	-1.032714353641495109e-04	-3.788781216217256607e-31	4.573276638984680176e-02	6.722463135890088183e-40	-2.506553720138526842e-08	-3.683657268993556499e-04	-2.737825037911534309e-03	2.891443297266960144e-02	-3.640514239668846130e-02	3.060141950845718384e-02	5.405270605394046632e-40	-8.201563675641260090e-34	-1.668291166424751282e-02	-1.183165338875694422e-39	2.696222960924272953e-39	3.171068359843844791e-40	3.514638717327003440e-40	-7.528450751692616905e-09	-1.046798774041235447e-03	3.551746353622209362e-12	1.679543703794479370e-01	1.557342857122421265e-01	-5.785364774055778980e-04	2.808159065609321320e-16	-4.406513571739196777e-01	5.857543349266052246e-01	1.011146143290572852e-39	-1.250386796891689301e-02	-9.685536026954650879e-01	6.542900337080936879e-07	-8.798503875732421875e-02	-1.069812904797995644e-39	-2.267588699884878392e-32	1.881871372461318970e-02	1.112651225412264466e-04	-2.547140218603219990e-40	-1.918337772568437169e-15	-2.180273532867431641e-01	1.845074445009231567e-02	4.522158300191903666e-40	6.316103786230087280e-02	2.455484867095947266e-01	-3.215925768017768860e-02	-2.280357023209944600e-07	-1.882637480328070111e-39	-7.408510838054232124e-40	1.367586571723222733e-02	4.906801283359527588e-01	9.264006465673446655e-02	5.399606227874755859e-01	6.349755823612213135e-02	-3.004311821541705285e-08	4.138353839516639709e-02	4.157932803344597213e-41	3.509832263594369318e-41	-5.212087631225585938e-01
-5.300457123667001724e-04	9.389051228936295956e-06	-7.699315994977951050e-02	2.237684965133666992e+00	-1.493390300311148167e-04	-3.615905940532684326e-01	8.398165809921920300e-04	-6.458365824073553085e-04	3.931405395269393921e-02	-2.263581700390204787e-04	-5.993040800094604492e-01	-4.486215710639953613e-01	5.888085797778330743e-05	3.615610361099243164e+00	-4.936858117580413818e-01	-5.592839717864990234e-01	8.129506454679358285e-07	1.600229181349277496e-02	9.652606095187366009e-04	8.817843045108020306e-04	2.274487400427460670e-03	7.221197010949254036e-04	-4.943554289638996124e-03	2.785562246572226286e-04	-6.358926892280578613e-01	3.187051508575677872e-03	3.455001206020824611e-05	-2.247222512960433960e-01	6.431935617001727223e-05	-3.477641940116882324e-01	9.562623017700389028e-05	-8.435931801795959473e-01	-9.306373000144958496e-01	-1.026752233505249023e+00	-4.192505963146686554e-03	6.873943805694580078e-01	1.155185629613697529e-03	7.359920709859579802e-05	-1.427280064672231674e-02	8.619189262390136719e-03	5.758229177445173264e-03	1.891524007078260183e-04	-2.687025582417845726e-03	9.247289039194583893e-03	9.635683090891689062e-05	-3.163216868415474892e-03	8.529552258551120758e-03	3.585724471122375689e-06	-4.258067309856414795e-01	-5.951339602470397949e-01	6.232539191842079163e-03	1.792809460312128067e-03	-7.050486207008361816e-01	2.973222494125366211e+00	7.989418809302151203e-04	5.138322710990905762e-03	1.731246948242187500e+00	-3.271678360761143267e-05	-5.653773900121450424e-03	2.957631368190050125e-03	1.454629376530647278e-02	1.200873374938964844e+00	3.519846200942993164e-01	-6.244274973869323730e-01	2.129361266270279884e-03	4.338353960520180408e-07	-6.366577148437500000e-01	2.007353352382779121e-03	-1.947570126503705978e-03	-9.829072514548897743e-04	4.721688583231298253e-06	-1.436055870726704597e-03	-6.251883506774902344e-01	4.731013439595699310e-03	-6.075851321220397949e-01	-1.222379729151725769e-01	8.569713681936264038e-03	3.702388843521475792e-03	-5.766599774360656738e-01	-7.342642545700073242e-01	2.453235792927443981e-04	-5.843499898910522461e-01	-7.627357244491577148e-01	-7.419373840093612671e-03	-7.440264821052551270e-01	-4.691415233537554741e-04	1.156880636699497700e-03	4.245581030845642090e-01	-2.477492671459913254e-03	-6.319996464299038053e-05	7.528213318437337875e-04	-1.081315994262695312e+00	1.162598967552185059e+00	8.328979602083563805e-04	1.235546544194221497e-01	-5.180750489234924316e-01	-6.366239190101623535e-01	5.041466560214757919e-03	7.133033359423279762e-04	4.550845005724113435e-06	-2.878022491931915283e-01	-7.336323261260986328e-01	-8.130021691322326660e-01	-1.069521188735961914e+00	-5.707265138626098633e-01	1.657423240430944134e-06	1.257624745368957520e+00	3.474619063581485534e-07	8.651300449855625629e-04	-9.654645919799804688e-01
-1.185302739031612873e-03	-3.486093555693514645e-05	7.487877607345581055e-01	2.276444911956787109e+00	1.543066027807071805e-04	-3.144645094871520996e-01	-1.122194691561162472e-03	-6.677464582026004791e-03	2.279004573822021484e+00	-6.640661973506212234e-03	-6.029128432273864746e-01	6.118431091308593750e-01	-2.563451183959841728e-03	3.062358379364013672e+00	-3.353231549263000488e-01	2.150652408599853516e-01	-1.112288282456574962e-05	-6.343255639076232910e-01	-5.485911853611469269e-03	-1.000294648110866547e-02	-1.933805528096854687e-03	-1.474936259910464287e-03	3.214169759303331375e-03	-2.291799057275056839e-03	-6.029763221740722656e-01	-4.835308529436588287e-03	-2.733388682827353477e-04	-3.580429255962371826e-01	-1.564705416967626661e-05	-5.953299403190612793e-01	-6.184052908793091774e-04	-9.524457454681396484e-01	-8.355234861373901367e-01	-6.996836662292480469e-01	-4.266894422471523285e-03	-4.812759160995483398e-01	-4.159785807132720947e-03	-4.390383139252662659e-03	5.386008881032466888e-03	-1.870734151452779770e-03	8.924986235797405243e-03	-1.442343054804950953e-04	-1.354262232780456543e-03	1.337995007634162903e-02	-7.513888413086533546e-04	-8.181575685739517212e-03	2.555638551712036133e-03	-2.971695037558674812e-03	-4.049884378910064697e-01	-4.559102952480316162e-01	-4.874778911471366882e-03	-5.053700988355558366e-06	-5.320121049880981445e-01	1.213892936706542969e+00	-1.974937273189425468e-03	1.895848195999860764e-03	2.934822559356689453e+00	-5.733169149607419968e-03	4.384389147162437439e-03	1.163951121270656586e-02	1.156443636864423752e-02	1.937766075134277344e-01	5.164499282836914062e-01	-1.592554003000259399e-01	-1.513207214884459972e-03	1.143049757956760004e-05	-7.779772877693176270e-01	3.895926987752318382e-03	1.026691216975450516e-02	-3.325532597955316305e-04	1.623703166842460632e-03	7.719880901277065277e-03	-6.119855046272277832e-01	4.051379859447479248e-03	-5.573067069053649902e-01	-4.778849780559539795e-01	7.007051724940538406e-03	6.511955871246755123e-04	-3.852797448635101318e-01	-7.995789647102355957e-01	-5.164072263141861185e-06	-4.455370903015136719e-01	-6.921108961105346680e-01	-1.058572344481945038e-02	-1.819436252117156982e-01	-6.410662899725139141e-04	-7.501876098103821278e-04	1.405763626098632812e+00	2.697111107409000397e-03	-7.993705570697784424e-03	2.611468546092510223e-03	-1.675755977630615234e-01	7.469246983528137207e-01	-3.217742545530200005e-03	-9.237994253635406494e-02	-5.910071134567260742e-01	-9.373450875282287598e-01	-2.544959308579564095e-03	5.155074177309870720e-04	-1.546261919429525733e-04	-2.906305789947509766e-01	-9.520341157913208008e-01	-7.825812697410583496e-01	-5.996221303939819336e-01	-6.988420486450195312e-01	7.520678918808698654e-04	-1.465617865324020386e-01	-1.565434969961643219e-03	5.451067117974162102e-04	-1.270786523818969727e+00
9.601922938600182533e-04	1.540734199807047844e-03	1.559085011482238770e+00	3.448286771774291992e+00	1.275144401006400585e-03	-6.157274246215820312e-01	4.679237026721239090e-03	-5.927950260229408741e-04	-3.249071538448333740e-01	-3.985738439951092005e-04	-7.699195146560668945e-01	1.597357273101806641e+00	4.138553980737924576e-03	5.061165690422058105e-01	-1.153840646147727966e-01	-3.968137800693511963e-01	1.041165785863995552e-03	-2.998670637607574463e-01	-5.737534724175930023e-03	1.935671432875096798e-03	1.288887578994035721e-03	-6.291935220360755920e-03	-1.422116346657276154e-02	3.129720920696854591e-03	-7.381602525711059570e-01	-7.155873347073793411e-03	-2.017372287809848785e-03	-2.186852507293224335e-02	-1.539635704830288887e-03	-4.788253605365753174e-01	-2.368836663663387299e-03	-7.939435243606567383e-01	-7.448233366012573242e-01	-8.001103401184082031e-01	5.771924741566181183e-03	-3.138931989669799805e-01	-9.208831004798412323e-03	-2.746945479884743690e-03	-1.797364465892314911e-02	-9.650450199842453003e-03	-1.369392150081694126e-03	7.515282050007954240e-05	6.182631477713584900e-03	2.376814140006899834e-03	2.193973399698734283e-03	4.052840173244476318e-03	-1.369704399257898331e-02	8.944249711930751801e-04	-5.471588373184204102e-01	-3.860321938991546631e-01	-1.178596634417772293e-02	3.018413437530398369e-03	-8.378582000732421875e-01	-5.758261680603027344e-01	-4.670269321650266647e-03	2.956818498205393553e-04	-1.325202137231826782e-01	-5.492028431035578251e-04	2.220971044152975082e-03	-9.883726015686988831e-03	-2.210016129538416862e-03	1.425933480262756348e+00	2.120247125625610352e+00	3.501811027526855469e-01	-1.161817926913499832e-02	-8.787284605205059052e-04	-5.037208795547485352e-01	-1.032458036206662655e-03	-1.133667677640914917e-02	-1.541497185826301575e-03	6.316452636383473873e-04	7.742800517007708549e-04	-5.355945229530334473e-01	-3.709151176735758781e-03	-7.693762183189392090e-01	-3.759537637233734131e-01	-2.157664392143487930e-03	-1.511604804545640945e-02	-4.081172347068786621e-01	-6.621759533882141113e-01	2.217279397882521152e-04	-7.569640278816223145e-01	-7.671414613723754883e-01	-2.270228287670761347e-04	3.331290930509567261e-02	6.778260692954063416e-03	-4.665120039135217667e-03	-5.599176287651062012e-01	-4.339858423918485641e-03	-3.770626150071620941e-03	-8.568994700908660889e-03	-7.220221757888793945e-01	1.523782253265380859e+00	-1.200963556766510010e-02	-3.583513796329498291e-01	-4.493898153305053711e-01	-8.688576817512512207e-01	-5.445969756692647934e-03	2.474380889907479286e-03	-2.039677230641245842e-03	-6.417836546897888184e-01	-8.879455924034118652e-01	-7.072633504867553711e-01	-5.712539553642272949e-01	-6.200339198112487793e-01	1.482125371694564819e-03	1.366476058959960938e+00	4.813126870431005955e-04	-5.256558302789926529e-03	-1.399305105209350586e+00
-2.789479331113398075e-04	1.937128690769895911e-04	1.315596818923950195e+00	3.477034807205200195e+00	8.342118002474308014e-03	-5.349596142768859863e-01	4.241536662448197603e-04	-1.912320498377084732e-03	-1.327463984489440918e-01	5.661528091877698898e-03	-4.244684278964996338e-01	1.404244780540466309e+00	3.886740596499294043e-04	6.141699552536010742e-01	-1.508289277553558350e-01	-4.030424952507019043e-01	-1.492601120844483376e-03	-4.524695277214050293e-01	-4.393924027681350708e-03	-9.433740633539855480e-04	-8.580083027482032776e-03	7.554069161415100098e-03	6.092020776122808456e-03	6.762149860151112080e-04	-8.733667135238647461e-01	1.096741762012243271e-02	-1.653856947086751461e-03	5.269034765660762787e-03	-6.185140809975564480e-04	-5.125040411949157715e-01	-5.674284766428172588e-04	-4.245696365833282471e-01	-5.183399319648742676e-01	-8.401297926902770996e-01	4.261065274477005005e-03	-2.369432747364044189e-01	4.318884108215570450e-03	1.675517647527158260e-03	4.540006164461374283e-03	-1.113075949251651764e-02	-3.640978829935193062e-03	6.884853792143985629e-05	-8.594466373324394226e-03	-5.380551796406507492e-03	-6.384164094924926758e-03	6.976366508752107620e-03	-1.146375015377998352e-02	6.520395982079207897e-04	-5.489965677261352539e-01	-5.670391321182250977e-01	8.217976428568363190e-03	5.915542133152484894e-03	-5.251131057739257812e-01	-4.898478090763092041e-01	-3.066059201955795288e-03	6.243478856049478054e-04	-3.888484835624694824e-01	3.458497347310185432e-03	2.943702042102813721e-03	-1.239212509244680405e-02	-8.563050068914890289e-03	1.306598305702209473e+00	2.250546216964721680e+00	-3.812753856182098389e-01	-2.316010650247335434e-03	2.059615071630105376e-04	-8.676039576530456543e-01	2.934395102784037590e-03	3.017630195245146751e-03	-8.580362191423773766e-04	3.332321066409349442e-04	5.172910634428262711e-03	-4.997660219669342041e-01	-7.139423396438360214e-03	-6.061925292015075684e-01	-5.738455057144165039e-01	-2.160640992224216461e-02	1.217920240014791489e-02	-2.101486921310424805e-01	-7.768740653991699219e-01	8.072931668721139431e-04	-4.612961411476135254e-01	-9.936577081680297852e-01	1.270190905779600143e-02	-3.249428793787956238e-02	5.735658109188079834e-03	-5.205600173212587833e-04	-6.194053292274475098e-01	-1.405930425971746445e-02	1.619548769667744637e-03	1.171498931944370270e-02	-8.393101692199707031e-01	1.466559052467346191e+00	-2.124072983860969543e-03	-3.625813424587249756e-01	-5.429257750511169434e-01	-7.157958149909973145e-01	-1.268406398594379425e-02	1.287110615521669388e-03	-2.759283408522605896e-03	-6.494130492210388184e-01	-9.484515190124511719e-01	-7.124404907226562500e-01	-8.913750052452087402e-01	-5.481647849082946777e-01	-5.916716763749718666e-04	1.232663750648498535e+00	-3.700693196151405573e-04	8.981144055724143982e-04	-1.321488857269287109e+00
