requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,trend,cost,cp_value
7255,517846,2018-07-02 16:00:00,50675,1.0,0.40575958893137765,10,50349,0,0.21388066970537425,0.1400199882867816,0.6648261084738262,0.7553324527859953,1.1,0.36887235357397963
7062,607942,2018-07-02 12:00:00,50230,3.0,0.7935462204228836,10,50349,22,0.08353118109714563,0.2785204833499148,0.8246518133538548,0.7624406274919122,1.1,0.7214056549298941
7172,604771H,2018-07-02 12:00:00,50261,2.0,0.8727430144812471,10,50240,12,0.0532884431487732,0.6831487535157527,0.9633244595387082,0.782161569423786,1.1,0.7934027404374974
7181,604773H,2018-07-02 10:00:00,50268,1.0,0.421670594856307,0,50841,12,0.15897122660549,0.39463451182085446,0.39463451182085446,0.7298204077959642,0.1,4.216705948563069
7182,604727H,2018-07-02 12:00:00,50269,3.0,0.8427588573291157,10,50261,12,0.03121617048692104,0.47337812778138794,0.916323532034286,0.7691941826239455,1.1,0.7661444157537415
7252,607856,2018-07-02 12:00:00,51198,3.0,0.7107048637262752,10,50909,1,0.04022334259741351,0.14932311482866575,0.6813711340666738,0.7400385933858764,1.1,0.6460953306602502
7185,604749H,2018-07-02 14:00:00,50338,1.0,0.4082078961575634,2,51198,12,0.16276773973658773,0.3076551257752421,0.4228450998465601,0.7703779812293945,0.3,1.360692987191878
7193,604904H,2018-07-02 09:00:00,50338,1.0,0.2335758380902937,2,51199,12,0.192555710910554,0.24003559837511682,0.34242991256607747,0.7670553183628176,0.3,0.7785861269676457
7196,604760H,2018-07-02 12:00:00,50268,2.0,0.6866980910957385,9,50240,11,0.2254543291161941,0.16312910533152014,0.6490513989340269,0.7243447832574503,1.0,0.6866980910957385
7198,603906,2018-07-02 12:00:00,50841,2.0,0.8757670877457889,10,50841,11,0.23907510303015647,1.0,0.9994472213630764,0.7520869541285015,1.1,0.7961518979507172
7199,604726H,2018-07-02 16:00:00,50338,1.0,0.238129123331618,2,51199,11,0.27025454914496116,0.26997479754951836,0.37877512440262096,0.7672787452223281,0.3,0.7937637444387268
7201,604738H,2018-07-02 12:00:00,51200,1.0,0.8412423385131894,10,50268,11,0.1276819602256945,0.5710520812917707,0.9419225127080071,0.7405621643183717,1.1,0.7647657622847176
7203,604758H,2018-07-02 12:00:00,51199,1.0,0.8408546110204442,10,50263,11,0.07139754451746289,0.5990099908474577,0.947912725312386,0.7337964967285024,1.1,0.7644132827458583
7213,600108,2018-07-02 12:00:00,50909,1.0,0.8579418383889501,10,50269,10,0.10330668178817855,0.7115918498528784,0.967802145070832,0.7480815317070681,1.1,0.7799471258081364
7214,604749H,2018-07-02 12:00:00,50338,2.0,0.6031759032862534,2,51199,10,0.2622312033562407,0.3335198404166374,0.45207061689032146,0.7542811896821854,0.3,2.0105863442875114
7221,603904,2018-07-02 12:00:00,50675,1.0,0.5215089468486653,2,50841,9,0.7527061172053453,0.14753024866058745,0.22199043971158025,0.8210274539857505,0.3,1.738363156162218
7233,518622,2018-07-02 12:00:00,50267,1.0,0.8613903897947264,10,50675,8,0.0815781586150573,0.693796948360682,0.9650388490598055,0.7577419305296473,1.1,0.7830821725406603
7238,518475,2018-07-02 12:00:00,50840,2.0,0.5379290900106217,10,50911,8,0.056721957241548035,0.0,0.07585818002124355,1.0,1.1,0.48902644546420154
7239,604771H,2018-07-02 12:00:00,50268,1.0,0.5356848837825737,0,50240,8,1.0810181965798447,0.8452625151947782,0.8452625151947782,0.7294353310922507,0.1,5.356848837825737
7241,604802H,2018-07-02 13:00:00,50909,1.0,0.4132271138376643,3,50269,7,0.4158569672323364,0.7086559790521827,0.8373804954383139,0.7325062347076219,0.4,1.0330677845941607
7243,604895H,2018-07-02 06:00:00,51087,1.0,0.12761250138072303,3,50338,7,0.011304616144673572,0.0,0.014063627043245475,1.0,0.4,0.31903125345180755
7061,519392,2018-07-02 13:00:00,51087,1.0,0.48084542685685033,10,50911,23,0.013233052916469994,0.46488506334106977,0.9136712893989684,0.7180741220242524,1.1,0.43713220623350024
7245,607795,2018-07-02 08:00:00,50240,1.0,0.18210140093575045,2,50911,6,0.0035112430748436055,0.15054265796658145,0.2261199566373504,0.7385838935579941,0.3,0.6070046697858349
7208,604799H,2018-07-02 12:00:00,50841,2.0,0.6315819259187181,0,51198,10,1.0810181965798447,0.7895055821134717,0.7895055821134717,0.7505161002636767,0.1,6.3158192591871805
7206,604734H,2018-07-02 13:00:00,50266,3.0,0.5320795739957459,10,50268,10,0.01748174296219123,0.3416167304055576,0.8634095603228961,0.7515322742248045,1.1,0.48370870363249624
7161,604727H,2018-07-02 13:00:00,50240,1.0,0.6018063885547734,10,50261,13,0.0034903785290981955,0.41707138312528896,0.8970799626113466,0.7715762856045444,1.1,0.5470967168679758
7163,604761H,2018-07-02 13:00:00,50267,2.0,0.44297422334291325,6,50349,13,0.13033317549411852,0.11368630747045912,0.365023101157638,0.765492773876284,0.7,0.6328203190613046
7063,603906,2018-07-02 13:00:00,51199,1.0,0.6298317027033532,6,50841,21,0.18448286381724918,0.40804192477024176,0.755457445381787,0.7334567412475856,0.7,0.8997595752905047
7065,604832H,2018-07-02 14:00:00,51087,1.0,0.45984043061273433,10,50267,21,0.023967844774188122,0.5120703728909957,0.9274586100875122,0.7111791148737393,1.1,0.4180367551024857
7071,604773H,2018-07-02 14:00:00,50692,1.0,0.5153463724808433,10,50841,21,0.04903707716695104,0.5169602279643299,0.9287647004939874,0.7240247369624313,1.1,0.46849670225531204
7074,605235,2018-07-02 13:00:00,51200,2.0,0.4279289671484993,2,50911,19,0.7513751842486878,0.16109414090408114,0.2404690695038677,0.7351915918858217,0.3,1.4264298904949977
7075,604760H,2018-07-02 08:00:00,50266,1.0,0.28277979796393377,10,50240,19,0.040674672625703616,0.08585437286887618,0.5336148760892303,0.7619782798883845,1.1,0.2570725436035761
7077,603522H,2018-07-02 13:00:00,50675,1.0,0.3696829256948827,0,50911,19,1.0810181965798447,0.07037183582216917,0.07037183582216919,0.7577720206737677,0.1,3.696829256948827
7086,606523,2018-07-02 21:00:00,50349,2.0,0.04306093544932154,10,50911,18,0.0024883459048905834,0.13495256431127517,0.655236823580138,0.725788891901674,1.1,0.03914630495392867
7087,518475,2018-07-02 08:00:00,50911,1.0,0.368185927876726,10,50911,17,0.07573616118093145,1.0,0.9994472213630764,0.610768508669228,1.1,0.3347144798879327
7088,603680,2018-07-02 14:00:00,50840,2.0,0.36106163996289226,6,50349,17,0.10948094124971353,0.0,0.02931223075135632,1.0,0.7,0.5158023428041318
7099,604800H,2018-07-02 07:00:00,50349,2.0,0.1526242350873251,6,50911,16,0.0046497392485820134,0.16076682859439717,0.4619403796630135,0.7617789338050036,0.7,0.21803462155332157
7079,520263,2018-07-02 20:00:00,50240,1.0,0.13187769151143988,6,50909,19,0.005528654320458642,0.3118255150366928,0.6700478241890468,0.7397874969689651,0.7,0.18839670215919985
7125,604739H,2018-07-02 14:00:00,51199,1.0,0.5370704277654538,0,51199,15,1.0810181965798447,0.6722494211048627,0.6722494211048627,0.7338416696630015,0.1,5.3707042776545375
7108,604726H,2018-07-02 12:00:00,51200,2.0,0.5977224487025596,0,51200,16,1.0810181965798447,1.0,0.9933071490757153,0.7437632681893286,0.1,5.977224487025596
7112,604902H,2018-07-02 14:00:00,50261,2.0,0.645415971949785,3,50261,16,0.414769063866854,0.7534269203073874,0.8661077101132915,0.7826860333550668,0.4,1.6135399298744624
7114,604728H,2018-07-02 14:00:00,50268,2.0,0.5158734719325414,0,51198,15,1.0810181965798447,0.5607896597890588,0.5607896597890588,0.7317284896682978,0.1,5.158734719325413
7115,604802H,2018-07-02 17:00:00,50692,1.0,0.09504360174571642,6,50269,15,0.09290440075119034,0.5267210272438143,0.8329925170185012,0.714860425697452,0.7,0.13577657392245204
