requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,trend,cost,cp_value
18866,606941,2018-07-01 18:00:00,50268,3.0,0.6541554416608907,10,51087,17,0.018819430942834857,0.25116367196780565,0.8033846553265861,0.7229780418821585,1.1,0.5946867651462642
18879,604897H,2018-07-01 14:00:00,50268,1.0,0.5547409281572887,10,51200,16,0.043580262238810126,0.27715122276540843,0.8236628139260183,0.7296117849143899,1.1,0.5043099346884442
18863,604760H,2018-07-01 20:00:00,50338,1.0,0.32275745400637307,10,50240,17,0.0463502567445568,0.0,0.07585818002124355,1.0,1.1,0.2934158672785209
18873,V009198,2018-07-01 12:00:00,50261,2.0,0.7363144074773584,10,50911,17,0.044028777952221786,0.15719278963254504,0.694392290037522,0.7782365249171949,1.1,0.6693767340703258
18876,604725H,2018-07-01 18:00:00,50267,2.0,0.7218293314738157,10,50261,16,0.04599464296361702,0.8005216539469447,0.9799556086766487,0.7524347868605089,1.1,0.6562084831580142
18878,604738H,2018-07-01 21:00:00,51087,2.0,0.1112713756851168,10,50268,16,0.02973602886002645,0.4287794691036351,0.9014257295350919,0.7676449057416603,1.1,0.1011557960773789
18881,604836H,2018-07-01 15:00:00,50675,2.0,0.4170091391893964,10,50269,16,0.0,0.23262102711639138,0.7869151289441912,0.7768691430160453,1.1,0.3790992174449058
18891,604749H,2018-07-01 18:00:00,50675,1.0,0.8071526589110579,10,51200,15,0.0,0.35792060089489935,0.8716468837725585,0.7983241346641131,1.1,0.733775144464598
18884,604771H,2018-07-01 12:00:00,50230,2.0,0.8661181073388349,10,50240,16,0.009416125801308201,0.7038888584179294,0.9666211963270408,0.7656150183506288,1.1,0.7873800975807589
18885,604739H,2018-07-01 12:00:00,51200,1.0,0.8603275011195274,10,51199,15,0.010119285522250386,0.7886007277538868,0.9784693405590255,0.7421856616800293,1.1,0.7821159101086612
18889,605077H,2018-07-01 14:00:00,51198,2.0,0.4819253871932762,10,51087,15,0.00976857891122623,0.19330410085586344,0.7448474503431302,0.7461092162860681,1.1,0.4381139883575238
18861,605454,2018-07-01 12:00:00,50841,2.0,0.7695415655993214,10,50692,18,0.02295434845128854,0.23887324724740303,0.7926762274638174,0.7464069037348253,1.1,0.6995832414539285
18895,604976,2018-07-01 12:00:00,51198,1.0,0.707078630450094,10,50911,15,0.0136391026289947,0.1451713705673779,0.6741496506804409,0.7400076102197473,1.1,0.6427987549546309
18897,604728H,2018-07-01 18:00:00,50909,1.0,0.6339857078214878,10,51198,15,0.009499163480567747,0.3729328390293224,0.8787179022677014,0.7392272949435781,1.1,0.5763506434740797
18958,604771H,2018-07-01 12:00:00,50675,2.0,0.8647409787248648,10,50240,11,0.0,0.44243810868684735,0.9062536985384099,0.8232282589113197,1.1,0.7861281624771498
18882,518475,2018-07-01 20:00:00,50909,3.0,0.29159919015619645,10,50911,16,0.0189891237952381,0.10623541801136774,0.5915109644502545,0.7454958265495325,1.1,0.2650901728692695
18858,506530,2018-07-01 12:00:00,50268,2.0,0.4875378836866025,0,50909,18,0.8716052447762025,0.25008208130994564,0.2500820813099456,0.7249936860632594,0.1,4.875378836866025
