requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
9956,607289,2018-07-07 01:00:00,51200,3.0,50269,3,0.03450545458725758
10135,606789,2018-07-07 06:00:00,50909,2.0,50909,6,-0.0032983508245877126
9948,606789,2018-07-07 06:00:00,50909,3.0,50909,6,-1.6471116223355033
10132,518475,2018-07-07 17:00:00,50266,3.0,50911,7,0.09986515434514036
9947,604895H,2018-07-07 07:00:00,50261,1.0,50267,7,0.003722127070678101
9942,604748H,2018-07-07 08:00:00,51087,3.0,51087,8,0.055233078953680945
10122,604804H,2018-07-07 12:00:00,50267,2.0,50230,9,0.04270574541976208
10121,604758H,2018-07-07 09:00:00,50263,1.0,50263,9,4.299276405201452
10120,604730H,2018-07-07 10:00:00,50263,2.0,50263,9,4.69820970966183
9937,606620,2018-07-07 21:00:00,50349,2.0,50349,9,-2.32142920455152
9934,600963,2018-07-07 13:00:00,50675,2.0,50675,9,1.8415961269209278
9931,604804H,2018-07-07 12:00:00,50911,1.0,50230,9,0.07976580115211923
10118,607224,2018-07-07 21:00:00,50349,2.0,50349,10,60.35257827047031
10117,601555,2018-07-07 18:00:00,50841,1.0,50911,10,0.02918656986918977
10112,604801H,2018-07-07 11:00:00,51087,2.0,51087,10,0.020195601371782345
10107,604750H,2018-07-07 09:00:00,50269,2.0,50230,10,4.241217659226463e-05
9925,604745H,2018-07-07 10:00:00,51199,1.0,51199,10,0.0018712162905888828
9922,604739H,2018-07-07 10:00:00,51198,2.0,51198,10,6.373140314469543
10102,520263,2018-07-07 11:00:00,50909,3.0,50909,11,-1.7376233647785542
10099,604739H,2018-07-07 11:00:00,51199,2.0,51199,11,0.3894547444050867
10095,604745H,2018-07-07 11:00:00,51200,1.0,51200,11,0.005804146531074573
10100,604760H,2018-07-07 11:00:00,50240,2.0,50240,11,0.007117114877655381
9916,604899H,2018-07-07 07:00:00,50230,2.0,50267,11,0.04197920326442438
9914,601555,2018-07-07 13:00:00,51087,2.0,51087,11,0.09986515434514036
9912,603902,2018-07-07 11:00:00,50261,3.0,50269,11,0.028887819243490563
9903,604904H,2018-07-07 11:00:00,51199,1.0,51199,11,1.9799772460173777
9902,604771H,2018-07-07 11:00:00,50267,2.0,50240,11,0.04034408498822742
10087,604804H,2018-07-07 12:00:00,50230,1.0,50230,12,0.04259654448889846
10092,603906,2018-07-07 12:00:00,50841,2.0,50841,12,0.02932283985620875
10084,602875,2018-07-07 21:00:00,50349,2.0,50349,12,0.023298707652953457
9893,604749H,2018-07-07 12:00:00,51200,2.0,51200,12,1.2486272682138173
9895,605079H,2018-07-07 12:00:00,50692,1.0,50692,12,19.798337211368043
9880,604761H,2018-07-07 21:00:00,50349,2.0,50349,12,0.04249255778307792
9886,604900H,2018-07-07 21:00:00,50841,2.0,50266,12,0.024680057065188624
9888,604804H,2018-07-07 12:00:00,51199,2.0,50230,12,0.021864831445295784
9889,604745H,2018-07-07 13:00:00,51199,2.0,51199,12,1.4996294304906173
9891,603522H,2018-07-07 13:00:00,50911,2.0,50911,12,-2.771827029704039
10072,604832H,2018-07-07 13:00:00,50267,2.0,50267,13,6.835356134157413
10071,604758H,2018-07-07 14:00:00,50263,1.0,50263,13,9.503526869775861
10070,604749H,2018-07-07 13:00:00,51198,2.0,51198,13,0.4522700257607451
10065,604761H,2018-07-07 21:00:00,50349,1.0,50349,13,0.003938029262685676
10064,604726H,2018-07-07 13:00:00,51200,2.0,51200,13,-0.19358996829708278
10063,604730H,2018-07-07 15:00:00,50263,1.0,50263,13,0.25474784378151355
9864,604758H,2018-07-07 16:00:00,50263,2.0,50263,13,0.20564896141810451
9877,604832H,2018-07-07 14:00:00,50267,1.0,50267,13,0.01582438125095779
9878,603902,2018-07-07 13:00:00,50269,3.0,50269,13,1.6001315981639133
10047,604733H,2018-07-07 14:00:00,51199,1.0,51199,14,1.9306846792354633
10048,604904H,2018-07-07 14:00:00,51198,3.0,51198,14,1.9895577271805887
10049,604745H,2018-07-07 14:00:00,51199,2.0,51199,14,8.227204813056513
10061,601535,2018-07-07 14:00:00,50692,2.0,50692,14,2.224378014378521
10056,607289,2018-07-07 16:00:00,50269,2.0,50269,14,0.048412815558405826
10042,604804H,2018-07-07 15:00:00,50230,2.0,50230,15,3.468078310961706
10037,604749H,2018-07-07 15:00:00,51200,1.0,51200,15,1.2299230732497586
9828,604836H,2018-07-07 14:00:00,50841,3.0,50269,15,0.04194925393434412
9826,604726H,2018-07-07 15:00:00,51200,2.0,51200,15,2.4999999999999998e-05
9829,518475,2018-07-07 15:00:00,50911,1.0,50911,15,0.04165981486568245
9834,604804H,2018-07-07 15:00:00,50230,2.0,50230,15,0.02175587243795808
9836,604733H,2018-07-07 15:00:00,51200,2.0,51200,15,8.497520419292725
9835,604749H,2018-07-07 15:00:00,51199,1.0,51199,15,0.24630595006363595
9839,604758H,2018-07-07 16:00:00,50263,1.0,50263,15,24.17175110493095
9842,603902,2018-07-07 11:00:00,51200,3.0,50269,15,0.034217909132363736
