requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
7255,517846,2018-07-02 00:00:00,50349,1.0,50349,0,12.256512806548916
7252,607856,2018-07-02 00:00:00,50268,3.0,50909,1,-0.7771738606631299
12234,607289,2018-07-02 03:00:00,50269,3.0,50269,3,0.048412815558405826
12232,605931,2018-07-02 05:00:00,50911,3.0,50911,5,0.03356138787496688
7245,607795,2018-07-02 06:00:00,50911,1.0,50911,6,0.07280293532626671
7241,604802H,2018-07-02 07:00:00,50269,1.0,50269,7,0.00036449240640730566
7243,604895H,2018-07-02 07:00:00,50338,1.0,50338,7,0.003586650516846626
12226,604899H,2018-07-02 07:00:00,50338,2.0,50338,7,0.016765890255915863
7233,518622,2018-07-02 11:00:00,50675,1.0,50675,8,-0.39599544920349733
7238,518475,2018-07-02 08:00:00,50911,2.0,50911,8,0.03655110586923699
7239,604771H,2018-07-02 08:00:00,50240,1.0,50240,8,0.0
12215,604748H,2018-07-02 08:00:00,51087,2.0,51087,8,-13.708044614739634
7221,603904,2018-07-02 08:00:00,51200,1.0,50841,9,0.06055539209511415
12205,606850,2018-07-02 20:00:00,50349,4.0,50349,9,0.0032721694523941925
12199,607855,2018-07-02 09:00:00,50911,1.0,50911,9,27.74462648769356
12196,604895H,2018-07-02 09:00:00,51198,2.0,51198,9,0.06194046170625152
7213,600108,2018-07-02 13:00:00,50261,1.0,50269,10,0.04059909731517591
7214,604749H,2018-07-02 10:00:00,51199,2.0,51199,10,0.38702770563962263
7208,604799H,2018-07-02 10:00:00,51198,2.0,51198,10,0.001251367195367168
7206,604734H,2018-07-02 10:00:00,50268,3.0,50268,10,-47.036741866749395
12194,604748H,2018-07-02 10:00:00,51087,3.0,51087,10,-1.739130434782609e-05
12190,604730H,2018-07-02 10:00:00,50263,2.0,50263,10,7.805496407111305
12189,604745H,2018-07-02 10:00:00,50263,2.0,50263,10,1.0208239483241
12187,607688,2018-07-02 10:00:00,50911,1.0,50911,10,0.0011594202898550737
12186,600108,2018-07-02 10:00:00,50269,2.0,50269,10,0.05351432239883064
12185,606523,2018-07-02 10:00:00,50909,1.0,50909,10,0.02918656986918977
12193,607626,2018-07-02 11:00:00,50911,1.0,50911,10,7.908962223755952
7196,604760H,2018-07-02 16:00:00,50269,2.0,50240,11,0.02993751947003511
7198,603906,2018-07-02 11:00:00,50841,2.0,50841,11,0.03589281569259272
7199,604726H,2018-07-02 11:00:00,51199,1.0,51199,11,-6.373140314469543
7201,604738H,2018-07-02 11:00:00,50268,1.0,50268,11,0.004005057064931248
7203,604758H,2018-07-02 12:00:00,50263,1.0,50263,11,21.974319186300864
12184,606789,2018-07-02 13:00:00,50263,3.0,50263,11,-0.049365284861993104
12179,604727H,2018-07-02 11:00:00,50261,2.0,50261,11,0.9517568405154657
12167,604726H,2018-07-02 11:00:00,51200,1.0,51200,11,-3.8025793817899647
12169,604749H,2018-07-02 11:00:00,51200,2.0,51200,11,1.5930292991019028
12172,604904H,2018-07-02 12:00:00,51199,2.0,51199,11,0.5078949771023931
12173,604895H,2018-07-02 11:00:00,51198,2.0,51198,11,6.298088570417104
12174,604745H,2018-07-02 11:00:00,51198,3.0,51198,11,0.8195525385178383
12177,604738H,2018-07-02 11:00:00,50268,1.0,50268,11,6.135227200010791
12168,520263,2018-07-02 11:00:00,50909,2.0,50909,11,-10.56112626807945
7172,604771H,2018-07-02 12:00:00,50240,2.0,50240,12,3.070543749780711e-05
7181,604773H,2018-07-02 21:00:00,50840,1.0,50841,12,0.06130093831990563
7182,604727H,2018-07-02 12:00:00,50261,3.0,50261,12,6.403317187475263
7185,604749H,2018-07-02 13:00:00,51198,1.0,51198,12,1.2299230732497586
7193,604904H,2018-07-02 12:00:00,51199,1.0,51199,12,6.242228816102894
12155,604773H,2018-07-02 12:00:00,50841,1.0,50841,12,0.035822175788582634
12160,604804H,2018-07-02 12:00:00,50230,2.0,50230,12,4.241217659226463e-05
12149,604903H,2018-07-02 21:00:00,51198,1.0,50266,12,0.03713851856719998
12161,605642,2018-07-02 13:00:00,51087,2.0,51087,12,3.0194391805021863
7166,604796H,2018-07-02 13:00:00,50267,2.0,50267,13,15.78681586496038
7164,604900H,2018-07-02 13:00:00,50266,2.0,50266,13,13.696918610557587
7161,604727H,2018-07-02 12:00:00,51200,1.0,50261,13,0.9901251643630131
7163,604761H,2018-07-02 20:00:00,50349,2.0,50349,13,0.003505895841850918
7155,606260,2018-07-02 13:00:00,50911,1.0,50911,13,0.07976580115211897
7159,604806H,2018-07-02 13:00:00,50338,1.0,50338,13,7.103766819460085
12141,604802H,2018-07-02 13:00:00,50269,2.0,50269,13,0.04059909731517591
12144,607083,2018-07-02 16:00:00,50911,3.0,50911,13,0.010222771196519528
12146,603902,2018-07-02 13:00:00,50338,2.0,50338,13,0.012066504679411847
12145,604832H,2018-07-02 13:00:00,50267,1.0,50267,13,4.692375613803364e-05
12147,604895H,2018-07-02 07:00:00,51087,1.0,51198,13,0.05283665273499116
7138,606260,2018-07-02 13:00:00,50268,2.0,50909,14,0.010678574340936992
12137,604771H,2018-07-02 14:00:00,50240,2.0,50240,14,0.04203693070468019
12126,607938,2018-07-02 11:00:00,50911,2.0,50911,14,-1.3043478260869566e-05
7125,604739H,2018-07-02 11:00:00,50692,1.0,51199,15,0.03031380769673848
7114,604728H,2018-07-02 15:00:00,51198,2.0,51198,15,0.03589281569259164
7115,604802H,2018-07-02 14:00:00,51199,1.0,50269,15,0.03490877225040459
7119,604752H,2018-07-02 15:00:00,51199,1.0,51199,15,0.034908772250401794
7122,607855,2018-07-02 18:00:00,50911,3.0,50911,15,22.17461623763231
7130,604895H,2018-07-02 15:00:00,50338,2.0,50338,15,0.019128256006091447
12111,604775H,2018-07-02 15:00:00,50263,2.0,50263,15,3.801410747910345
12114,520263,2018-07-02 15:00:00,50909,2.0,50909,15,0.4572907619803934
12120,607856,2018-07-02 00:00:00,51200,3.0,50349,15,-0.03741664204880606
12124,604329,2018-07-02 13:00:00,50909,3.0,50911,15,0.0647545528051663
12125,604745H,2018-07-02 15:00:00,51198,2.0,51198,15,0.9339339846783957
