requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
10700,605432,2018-07-06 00:00:00,50911,3.0,50911,0,37.784378983860336
10697,605931,2018-07-06 01:00:00,50263,2.0,50911,1,0.050540934128491914
10337,605931,2018-07-06 01:00:00,50349,2.0,50349,1,0.0036550914787888446
10338,518009,2018-07-06 01:00:00,50911,2.0,50911,1,-37.56714717191618
10518,603548,2018-07-06 02:00:00,50692,4.0,50692,2,-33.568749965769825
10514,607856,2018-07-06 00:00:00,50909,2.0,50349,2,-0.0024999999999999996
10513,604738H,2018-07-06 03:00:00,50230,2.0,50268,2,0.7386712555727654
10521,604620H,2018-07-06 02:00:00,50349,1.0,50349,2,-25.681722394795486
10332,607263,2018-07-06 02:00:00,50349,2.0,50349,2,0.004650445999957429
10689,605931,2018-07-06 03:00:00,50911,1.0,50911,3,0.010222771196519528
10688,604738H,2018-07-06 03:00:00,50268,2.0,50268,3,6.150235967483259
10511,605084H,2018-07-06 03:00:00,50911,1.0,50911,3,17.908909780945834
10330,607289,2018-07-06 03:00:00,50269,4.0,50269,3,0.03765789145532773
10687,607263,2018-07-06 04:00:00,50911,2.0,50911,4,0.020945661378440932
10682,607289,2018-07-06 01:00:00,50840,3.0,50269,5,0.048412815558405826
10497,605084H,2018-07-06 05:00:00,50911,1.0,50911,5,0.007453416149068347
10498,607289,2018-07-06 05:00:00,50269,4.0,50269,5,0.054249409244968474
10327,602814,2018-07-06 05:00:00,50349,1.0,50349,5,-1.1420831687943824
10318,605432,2018-07-06 07:00:00,51087,3.0,51087,7,37.734075030709306
10306,607083,2018-07-06 11:00:00,50269,3.0,50911,8,0.03678961128737551
10304,604748H,2018-07-06 09:00:00,51087,2.0,51087,8,-13.887802996398953
10303,604745H,2018-07-06 08:00:00,51199,2.0,51199,8,2.098750260231193
10672,604771H,2018-07-06 09:00:00,50240,2.0,50240,9,0.0
10671,607263,2018-07-06 09:00:00,50911,1.0,50911,9,3.25e-05
10669,602821,2018-07-06 09:00:00,50349,1.0,50349,9,-3.399012865180648
10666,600963,2018-07-06 11:00:00,51087,2.0,51087,9,0.45227887496250657
10483,604761H,2018-07-06 10:00:00,50911,1.0,50911,9,0.025472365863732523
10482,602814,2018-07-06 11:00:00,50911,2.0,50911,9,-3.9077669091576666
10300,604728H,2018-07-06 15:00:00,50261,2.0,51198,9,0.002290506759481386
10297,604726H,2018-07-06 09:00:00,51200,1.0,51200,9,-1.5734896885020715
