requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness
10600,605073H,2018-07-06 06:00:00,50840,2.0,0.37499999999999994,2,50911,16,0.25237352407969404,0.0,0.0
10576,605079H,2018-07-06 08:00:00,50240,2.0,0.7709286530244038,4,50911,19,0.4919713521300106,0.17443994125358078,0.8024237297664716
10595,604895H,2018-07-06 18:00:00,50269,1.0,0.6380001827145496,4,50911,17,0.41711703668716493,0.1995021447317523,0.9177098657660606
10591,520263,2018-07-06 04:00:00,50840,1.0,0.16666666666666666,2,50909,17,0.21920499623498643,0.0,0.0
10590,604760H,2018-07-06 05:00:00,50840,2.0,0.11111111111111112,0,50240,17,0.2715351112290525,0.0,0.0
10587,605073H,2018-07-06 08:00:00,51199,1.0,0.7547305166598013,3,50911,17,0.1429885154593835,0.17525059368057058,0.744815023142425
10585,602821,2018-07-06 19:00:00,50269,2.0,0.5622161647577131,4,50349,18,0.387742931700959,0.17542827724126478,0.806970075309818
10582,603548,2018-07-06 18:00:00,50263,2.0,0.6470591389512471,4,50692,18,0.3855536656946275,0.21036678004279638,0.9676871881968634
10573,604620H,2018-07-06 08:00:00,50349,1.0,0.6589976436939159,0,50349,19,0.3090107549398033,0.14816293518169565,0.5630191536904434
10552,603522H,2018-07-06 06:00:00,51199,2.0,0.32258064516129037,1,50911,21,0.40185721173810596,0.0,0.0
10565,605079H,2018-07-06 08:00:00,51200,1.0,0.8025334658423525,3,50692,20,0.3335484130619102,0.1958216513768166,0.8322420183514705
10559,604903H,2018-07-06 08:00:00,50338,1.0,0.8765156479957421,2,50266,21,0.1521551947403879,0.8026874824905521,1.0
10557,518009,2018-07-06 12:00:00,50841,2.0,0.33305570908405124,1,50911,21,0.4017547566041469,0.2111196226271182,0.47501915091101593
10551,604832H,2018-07-06 08:00:00,50230,1.0,0.8799040491241125,0,50267,21,0.17068685087182062,0.27609393001435295,1.0
10549,607289,2018-07-06 06:00:00,50269,2.0,0.5652918132209505,3,50349,21,0.42358422400599527,0.21580382442571225,0.9171662538092771
10535,518009,2018-07-06 08:00:00,50267,1.0,0.8456071049194179,0,50911,23,0.4068891423417425,0.20055488601501775,0.9426079642705836
10534,603912,2018-07-06 08:00:00,50909,2.0,0.7116124306148637,3,50911,23,0.39116188701647936,0.15104469938670623,0.6419399723935015
10603,603990,2018-07-06 08:00:00,50840,1.0,0.5,0,50911,16,0.13527547299612996,0.0,0.0
10568,603522H,2018-07-06 08:00:00,50841,3.0,0.5,0,50911,20,0.24917225800605552,0.0,0.0
10604,603904,2018-07-06 08:00:00,50268,2.0,0.5,0,50911,15,0.10217985381092715,0.0,0.0
