0	13	0.737958
0	4	0.583528
0	7	0.582425
0	3	0.508059
0	15	0.420753
0	8	0.390738
0	18	0.384772
0	2	0.365193
0	10	0.314393
0	12	0.288039
0	11	0.283136
0	1	0.281197
0	16	0.275012
0	6	0.27291
0	0	0.256617
0	9	0.237194
0	19	0.20804799999999998
0	14	0.185838
0	5	0.160486
0	17	0.0
1	13	0.8006169999999999
1	8	0.561585
1	7	0.466675
1	4	0.437118
1	3	0.423738
1	15	0.36495
1	12	0.317955
1	16	0.317297
1	9	0.31096100000000004
1	18	0.301311
1	5	0.289871
1	1	0.242686
1	2	0.23764400000000002
1	17	0.235772
1	14	0.21261400000000003
1	19	0.181652
1	10	0.169651
1	6	0.10083900000000001
1	11	0.07370000000000002
1	0	0.0
2	13	0.448071
2	7	0.362317
2	3	0.33729200000000004
2	4	0.328083
2	15	0.27190800000000004
2	6	0.246925
2	8	0.22523500000000002
2	0	0.22353
2	9	0.210129
2	2	0.20225100000000001
2	12	0.20079
2	14	0.147194
2	19	0.126872
2	1	0.11480800000000001
2	5	0.10897400000000002
2	10	0.08432900000000002
2	11	0.077958
2	18	0.026621000000000006
2	16	0.011824000000000001
2	17	0.0
3	13	0.580488
3	3	0.500167
3	7	0.426274
3	17	0.345963
3	4	0.306288
3	15	0.251078
3	8	0.24519
3	16	0.228462
3	19	0.220239
3	12	0.196731
3	11	0.18504199999999998
3	2	0.178411
3	10	0.165972
3	6	0.161305
3	18	0.160326
3	5	0.155128
3	1	0.06806899999999999
3	14	0.05352599999999999
3	0	0.022797999999999985
3	9	0.0
4	13	0.571029
4	4	0.410887
4	7	0.380787
4	3	0.265031
4	11	0.254872
4	16	0.239613
4	6	0.235779
4	5	0.22117399999999998
4	15	0.21220299999999997
4	14	0.212163
4	2	0.205526
4	0	0.176464
4	9	0.157572
4	1	0.13872299999999999
4	8	0.111674
4	19	0.08384999999999998
4	12	0.080619
4	18	0.043491
4	17	0.016606999999999983
4	10	0.0
5	13	0.596465
5	3	0.548272
5	7	0.470866
5	8	0.387986
5	4	0.336561
5	15	0.330226
5	19	0.279308
5	9	0.24257499999999999
5	12	0.223747
5	0	0.222825
5	17	0.221271
5	18	0.217502
5	10	0.186615
5	5	0.178752
5	1	0.17171199999999998
5	2	0.139397
5	14	0.131382
5	6	0.129011
5	11	0.122705
5	16	0.0
6	3	0.5622039999999999
6	7	0.561921
6	13	0.5557719999999999
6	15	0.475268
6	4	0.47474099999999997
6	8	0.44081899999999996
6	19	0.393862
6	1	0.365322
6	5	0.303907
6	6	0.259399
6	12	0.253881
6	9	0.251468
6	18	0.248535
6	0	0.24557299999999999
6	14	0.197019
6	17	0.172433
6	10	0.16561399999999998
6	11	0.145844
6	2	0.085613
6	16	0.0
7	13	0.6640079999999999
7	4	0.43587299999999995
7	3	0.40681199999999995
7	11	0.300648
7	8	0.29075
7	7	0.287968
7	2	0.286618
7	19	0.254065
7	6	0.234649
7	15	0.209956
7	1	0.169192
7	5	0.127221
7	10	0.11563699999999999
7	18	0.104734
7	16	0.103526
7	12	0.069671
7	0	0.038996
7	14	0.036032999999999996
7	17	0.02565300000000001
7	9	0.0
8	13	0.782329
8	3	0.527164
8	4	0.447882
8	7	0.37424900000000005
8	12	0.36249400000000004
8	11	0.320184
8	6	0.31315000000000004
8	18	0.28854500000000005
8	14	0.281106
8	2	0.27732700000000005
8	17	0.23749900000000002
8	8	0.22560700000000003
8	15	0.20927400000000002
8	0	0.18517200000000003
8	19	0.11500600000000002
8	16	0.08472000000000002
8	10	0.08002300000000004
8	9	0.05972900000000003
8	5	0.04311200000000004
8	1	0.0
9	13	0.648803
9	4	0.477152
9	3	0.408648
9	11	0.403493
9	7	0.377519
9	17	0.294941
9	9	0.29326599999999997
9	1	0.266268
9	12	0.2374
9	14	0.23653999999999997
9	0	0.22327799999999998
9	8	0.21496099999999999
9	6	0.212192
9	2	0.200104
9	16	0.18883499999999998
9	18	0.183712
9	15	0.16344999999999998
9	5	0.13577699999999998
9	19	0.11743499999999998
9	10	0.0
10	13	0.674336
10	4	0.497743
10	7	0.46922200000000003
10	3	0.414558
10	2	0.382219
10	5	0.281015
10	10	0.266535
10	6	0.26225
10	11	0.258567
10	15	0.244098
10	18	0.22675
10	12	0.20208700000000002
10	9	0.197539
10	0	0.191048
10	16	0.16991900000000001
10	14	0.15501
10	8	0.14155600000000002
10	19	0.137916
10	1	0.121127
10	17	0.0
11	7	0.572477
11	13	0.431406
11	3	0.399942
11	19	0.348594
11	10	0.34249
11	8	0.33981300000000003
11	0	0.295567
11	4	0.29549600000000004
11	15	0.287868
11	12	0.28400600000000004
11	14	0.264245
11	9	0.24614700000000003
11	2	0.23128400000000002
11	16	0.18919300000000003
11	5	0.15691100000000002
11	17	0.15016300000000002
11	1	0.14692900000000003
11	18	0.12131400000000003
11	11	0.0036599999999999966
11	6	0.0
12	13	0.64086
12	3	0.39861599999999997
12	8	0.33457800000000004
12	4	0.319163
12	5	0.273441
12	0	0.255491
12	7	0.244795
12	19	0.212157
12	1	0.162032
12	15	0.152431
12	2	0.147934
12	17	0.131017
12	18	0.100493
12	11	0.093803
12	6	0.09331400000000001
12	16	0.05241499999999999
12	12	0.05227899999999999
12	9	0.05065600000000001
12	14	0.01061200000000001
12	10	0.0
13	13	0.6375949999999999
13	7	0.387692
13	3	0.338811
13	8	0.32874499999999995
13	4	0.291614
13	2	0.250028
13	0	0.242423
13	15	0.22919899999999999
13	11	0.201631
13	18	0.19850399999999999
13	19	0.188028
13	12	0.179441
13	1	0.17072099999999998
13	6	0.155783
13	9	0.11010799999999998
13	16	0.09491899999999999
13	5	0.06201499999999999
13	14	0.05331999999999999
13	17	0.05068099999999999
13	10	0.0
14	13	0.65738
14	7	0.379298
14	4	0.27176
14	3	0.26339
14	1	0.20815799999999998
14	5	0.175811
14	8	0.165041
14	12	0.149438
14	17	0.140868
14	19	0.12650899999999998
14	14	0.11946499999999999
14	11	0.09011799999999999
14	0	0.066366
14	16	0.05623299999999999
14	6	0.04875399999999999
