0	13	0.440234
0	4	0.285804
0	7	0.284701
0	3	0.210335
0	15	0.123029
0	8	0.093014
0	18	0.087048
0	2	0.067469
0	10	0.016669
0	12	-0.009685
0	11	-0.014588
0	1	-0.016527
0	16	-0.022712
0	6	-0.024814
0	0	-0.041107
0	9	-0.060530
0	19	-0.089676
0	14	-0.111886
0	5	-0.137238
0	17	-0.297724
1	13	0.523932
1	8	0.284900
1	7	0.189990
1	4	0.160433
1	3	0.147053
1	15	0.088265
1	12	0.041270
1	16	0.040612
1	9	0.034276
1	18	0.024626
1	5	0.013186
1	1	-0.033999
1	2	-0.039041
1	17	-0.040913
1	14	-0.064071
1	19	-0.095033
1	10	-0.107034
1	6	-0.175846
1	11	-0.202985
1	0	-0.276685
2	13	0.243494
2	7	0.157740
2	3	0.132715
2	4	0.123506
2	15	0.067331
2	6	0.042348
2	8	0.020658
2	0	0.018953
2	9	0.005552
2	2	-0.002326
2	12	-0.003787
2	14	-0.057383
2	19	-0.077705
2	1	-0.089769
2	5	-0.095603
2	10	-0.120248
2	11	-0.126619
2	18	-0.177956
2	16	-0.192753
2	17	-0.204577
3	13	0.426850
3	3	0.346529
3	7	0.272636
3	17	0.192325
3	4	0.152650
3	15	0.097440
3	8	0.091552
3	16	0.074824
3	19	0.066601
3	12	0.043093
3	11	0.031404
3	2	0.024773
3	10	0.012334
3	6	0.007667
3	18	0.006688
3	5	0.001490
3	1	-0.085569
3	14	-0.100112
3	0	-0.130840
3	9	-0.153638
4	13	0.319902
4	4	0.159760
4	7	0.129660
4	3	0.013904
4	11	0.003745
4	16	-0.011514
4	6	-0.015348
4	5	-0.029953
4	15	-0.038924
4	14	-0.038964
4	2	-0.045601
4	0	-0.074663
4	9	-0.093555
4	1	-0.112404
4	8	-0.139453
4	19	-0.167277
4	12	-0.170508
4	18	-0.207636
4	17	-0.234520
4	10	-0.251127
5	13	0.349718
5	3	0.301525
5	7	0.224119
5	8	0.141239
5	4	0.089814
5	15	0.083479
5	19	0.032561
5	9	-0.004172
5	12	-0.023000
5	0	-0.023922
5	17	-0.025476
5	18	-0.029245
5	10	-0.060132
5	5	-0.067995
5	1	-0.075035
5	2	-0.107350
5	14	-0.115365
5	6	-0.117736
5	11	-0.124042
5	16	-0.246747
6	3	0.260090
6	7	0.259807
6	13	0.253658
6	15	0.173154
6	4	0.172627
6	8	0.138705
6	19	0.091748
6	1	0.063208
6	5	0.001793
6	6	-0.042715
6	12	-0.048233
6	9	-0.050646
6	18	-0.053579
6	0	-0.056541
6	14	-0.105095
6	17	-0.129681
6	10	-0.136500
6	11	-0.156270
6	2	-0.216501
6	16	-0.302114
7	13	0.511091
7	4	0.282956
7	3	0.253895
7	11	0.147731
7	8	0.137833
7	7	0.135051
7	2	0.133701
7	19	0.101148
7	6	0.081732
7	15	0.057039
7	1	0.016275
7	5	-0.025696
7	10	-0.037280
7	18	-0.048183
7	16	-0.049391
7	12	-0.083246
7	0	-0.113921
7	14	-0.116884
7	17	-0.127264
7	9	-0.152917
8	13	0.468637
8	3	0.213472
8	4	0.134190
8	7	0.060557
8	12	0.048802
8	11	0.006492
8	6	-0.000542
8	18	-0.025147
8	14	-0.032586
8	2	-0.036365
8	17	-0.076193
8	8	-0.088085
8	15	-0.104418
8	0	-0.128520
8	19	-0.198686
8	16	-0.228972
8	10	-0.233669
8	9	-0.253963
8	5	-0.270580
8	1	-0.313692
9	13	0.365791
9	4	0.194140
9	3	0.125636
9	11	0.120481
9	7	0.094507
9	17	0.011929
9	9	0.010254
9	1	-0.016744
9	12	-0.045612
