requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,trend,cost,cp_value
7255,517846,2018-07-02 12:00:00,50230,1.0,0.7316609482836847,10,50349,0,0.04782424912666754,0.16187451045783946,0.7017517614104725,0.7615701351568968,3.1,0.23601966073667247
7062,607942,2018-07-02 12:00:00,50267,3.0,0.7864363009349764,10,50349,22,0.12198674261938924,0.2698926297187376,0.8182941364047976,0.7545784654651553,3.1,0.25368912933386334
7172,604771H,2018-07-02 12:00:00,50261,2.0,0.8727430144812471,10,50240,12,0.16613045598413614,0.6831487535157527,0.9633244595387082,0.782161569423786,3.1,0.28153000467137
7181,604773H,2018-07-02 10:00:00,50266,1.0,0.5393177561586253,10,50841,12,0.08394774164032345,0.32472708571784614,0.8541923564020516,0.7637609120738247,3.1,0.17397346972858882
7182,604727H,2018-07-02 09:00:00,50230,3.0,0.36661862547895235,10,50261,12,0.0855674057989905,0.3784597619170456,0.8812068984136118,0.7685769162416737,3.1,0.11826407273514591
7252,607856,2018-07-02 12:00:00,51198,3.0,0.7107048637262752,10,50909,1,0.040909257348647185,0.14932311482866575,0.6813711340666738,0.7400385933858764,3.1,0.22925963346008876
7185,604749H,2018-07-02 14:00:00,51199,1.0,0.5205354177721341,7,51198,12,0.19403554385605157,1.0,0.9988304897349445,0.7362875695055026,2.2,0.23660700807824275
7193,604904H,2018-07-02 11:00:00,50269,1.0,0.15156072729275036,10,51199,12,0.03578133343910174,0.19309107881322154,0.7445876329519826,0.7710196399755207,3.1,0.04889055719120979
7196,604760H,2018-07-02 17:00:00,50909,2.0,0.14421305131239734,10,50240,11,0.021324649914489385,0.14520185795641388,0.6742036114662775,0.767926901657696,3.1,0.0465203391330314
7198,603906,2018-07-02 12:00:00,50841,2.0,0.8757670877457889,10,50841,11,0.10995480887459848,1.0,0.9994472213630764,0.7520869541285015,3.1,0.28250551217606096
7199,604726H,2018-07-02 14:00:00,50268,1.0,0.49077146165031427,10,51199,11,0.11563479607139375,0.24979526166648058,0.8022307718368286,0.7294076359509651,3.1,0.1583133747259078
7201,604738H,2018-07-02 12:00:00,50268,1.0,0.8619486187586294,0,50268,11,0.2890869901784844,1.0,0.9933071490757153,0.7305900884415434,0.1,8.619486187586293
7166,604796H,2018-07-02 12:00:00,50269,2.0,0.8143182437911044,10,50267,13,0.027010664029078132,0.3360768929283498,0.8604669410392561,0.7681695465429527,3.1,0.2626833044487433
7203,604758H,2018-07-02 12:00:00,50675,1.0,0.8875467122914251,7,50263,11,0.26742679325613933,0.7654886446334048,0.949454340776407,0.8256390838064432,2.2,0.4034303237688296
7213,600108,2018-07-02 10:00:00,50338,1.0,0.5618105669836402,9,50269,10,0.1488938924390778,0.46014725804434037,0.8899519282816288,0.7804312753393725,2.8,0.20064663106558578
7214,604749H,2018-07-02 20:00:00,50349,2.0,0.1561728444457219,4,51199,10,0.0038459428677938114,0.2825910804091633,0.5170820765640337,0.7211454758270474,1.3,0.12013295726593992
7221,603904,2018-07-02 12:00:00,51200,1.0,0.701770327877574,10,50841,9,0.031627803962307584,0.14075918466311801,0.6661896324563932,0.7373510232987548,3.1,0.22637752512179804
7233,518622,2018-07-02 21:00:00,50268,1.0,0.06536399847217217,0,50675,8,0.36151862957261827,0.6687458235910736,0.6687458235910736,0.742286524379627,0.1,0.6536399847217217
7238,518475,2018-07-02 12:00:00,50909,2.0,0.6249136948266729,8,50911,8,0.07949984735487212,0.12180899943149533,0.5061472225016612,0.7436801671516846,2.5,0.24996547793066917
7239,604771H,2018-07-02 10:00:00,50263,1.0,0.5868627689096356,9,50240,8,0.040285323126661755,0.6554479874792091,0.9475029908142429,0.7665089056837404,2.8,0.2095938460391556
