requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,cp_value,threshold
10000,518009,2018-07-07 12:00:00,50840,3.0,0.8151716360042488,10,50911,18,0.0,0.07585818002124355,0.7410651236402261,0.0430229474557798
10047,604733H,2018-07-07 12:00:00,50261,1.0,0.8033967933896455,9,51199,14,0.46519479530040386,0.8919247144290068,0.8033967933896455,0.1227411767678625
10042,604804H,2018-07-07 12:00:00,50230,2.0,0.8100708870495119,10,50230,15,0.8094274554226816,0.9810402321785278,0.7364280791359199,0.09271538165961535
10037,604749H,2018-07-07 12:00:00,51199,1.0,0.7896927715897304,4,51200,15,1.0,0.9975273768433653,1.5793855431794608,0.13413289511424625
10027,605074H,2018-07-07 12:00:00,50338,1.0,0.7526980245642805,10,50911,16,0.19622784393414883,0.7483743045359413,0.6842709314220731,0.056121684215108755
10024,604771H,2018-07-07 12:00:00,50267,2.0,0.789570226545736,7,50240,16,0.6557382339485698,0.9163961639579034,0.98696278318217,0.07261397414522953
10019,606620,2018-07-07 12:00:00,50909,1.0,0.718568358246593,9,50911,16,0.1438147327640372,0.6144458386644523,0.718568358246593,0.0811217370985279
10017,604735H,2018-07-07 12:00:00,50841,1.0,0.753495435842406,6,50268,16,0.43608069508249037,0.7760712030320719,1.0764220512034373,0.13737611107605716
9992,604800H,2018-07-07 12:00:00,50268,2.0,0.7068606433332771,8,50911,19,0.18967283155903594,0.6336395491133736,0.7854007148147524,0.1026770080059465
9977,605432,2018-07-07 12:00:00,50269,1.0,0.6735172144103119,5,50911,20,0.10888616156301718,0.29897800864056384,1.1225286906838532,0.07004700826559258
9987,606363,2018-07-07 20:00:00,50909,4.0,-1.0,0,50909,20,0.0,0.0,0.0,0.0
9980,601535,2018-07-07 12:00:00,51198,2.0,0.714145957527982,6,50840,20,0.2537033516817153,0.6037326851406367,1.0202085107542602,0.05699582595093525
9979,603906,2018-07-07 12:00:00,51200,1.0,0.7314226834311155,5,50841,20,0.39687108113702935,0.6966678881459863,1.2190378057185258,0.13199883173601734
9978,604903H,2018-07-07 20:00:00,50266,2.0,-1.0,0,50266,20,0.0,0.0,0.0,0.0
9976,605432,2018-07-07 12:00:00,50841,3.0,0.5468245400016951,3,50911,21,0.21020549592506535,0.3603864619887705,1.3670613500042377,0.18266748435638736
9973,605235,2018-07-07 12:00:00,50268,1.0,0.4475847359386058,4,51087,21,0.18079815903379282,0.3749710288338785,0.8951694718772116,0.11020144569986043
9971,604900H,2018-07-07 21:00:00,50266,1.0,-1.0,0,50266,21,0.0,0.0,0.0,0.0
9969,605235,2018-07-07 12:00:00,51200,1.0,0.4477162835423509,3,50911,22,0.1678045488941629,0.2991670532378062,1.1192907088558772,0.055677664836702695
10048,604904H,2018-07-07 14:00:00,51198,3.0,-1.0,0,51198,14,0.0,0.0,0.0,0.0
9989,605079H,2018-07-07 21:00:00,50692,1.0,-1.0,0,50692,19,0.0,0.0,0.0,0.0
10049,604745H,2018-07-07 14:00:00,51199,2.0,-1.0,0,51199,14,0.0,0.0,0.0,0.0
10087,604804H,2018-07-07 12:00:00,50841,1.0,0.46894956207951416,2,50230,12,0.49631422960756055,0.6189883857619032,1.563165206931714,0.13886664364799456
10061,601535,2018-07-07 14:00:00,50692,2.0,-1.0,0,50692,14,0.0,0.0,0.0,0.0
10135,606789,2018-07-07 13:00:00,50266,2.0,0.3633416790207205,10,50909,6,0.16803902465972964,0.7110338957242682,0.3303106172915641,0.009925308659279708
10056,607289,2018-07-07 13:00:00,51087,2.0,0.38321514452135774,9,50269,14,0.14591449685032293,0.6184535533412717,0.38321514452135774,0.015391698350177584
10132,518475,2018-07-07 13:00:00,50338,3.0,0.4222371860094927,5,50911,7,0.18625569471965847,0.44410318389008274,0.7037286433491545,0.04826112692536458
10122,604804H,2018-07-07 09:00:00,50230,2.0,-1.0,0,50230,9,0.0,0.0,0.0,0.0
10121,604758H,2018-07-07 13:00:00,50675,1.0,0.5145051748103434,10,50263,9,0.6817593993235281,0.9630972779671452,0.46773197710031217,0.01474011388566543
10118,607224,2018-07-07 13:00:00,50261,2.0,0.47050747798664955,4,50349,10,0.18787892197327585,0.38607248831872737,0.9410149559732991,0.07024332824922776
10117,601555,2018-07-07 13:00:00,50269,1.0,0.4568901007481402,4,50911,10,0.11495505835519775,0.26093834967637036,0.9137802014962804,0.041391884996144844
10112,604801H,2018-07-07 13:00:00,50909,2.0,0.49840504357562543,4,51087,10,0.19256254677066623,0.3933040994049109,0.9968100871512509,0.08251106323065238
10107,604750H,2018-07-07 13:00:00,51199,2.0,0.5792927045772169,3,50230,10,0.43703612409228737,0.6217071175871153,1.4482317614430422,0.13467233197928044
10102,520263,2018-07-07 13:00:00,51200,3.0,0.5580498512721984,2,50909,11,0.25338366595875955,0.3587838158812976,1.860166170907328,0.17325282840913223
10120,604730H,2018-07-07 14:00:00,50230,2.0,0.5181937662164616,5,50263,9,0.1675779253658903,0.4126815021401899,0.8636562770274361,0.06739106606005743
10099,604739H,2018-07-07 15:00:00,51199,2.0,-1.0,0,51199,11,0.0,0.0,0.0,0.0
10095,604745H,2018-07-07 14:00:00,50267,1.0,0.5498852959864258,4,51200,11,0.25114756715582615,0.4768911597160135,1.0997705919728515,0.07797863147100023
10092,603906,2018-07-07 14:00:00,50268,2.0,0.5730659369134331,2,50841,12,0.37430664574957795,0.49655379663502697,1.9102197897114437,0.2540774818901386
10084,602875,2018-07-07 21:00:00,50349,2.0,-1.0,0,50349,12,0.0,0.0,0.0,0.0
10072,604832H,2018-07-07 15:00:00,50267,2.0,-1.0,0,50267,13,0.0,0.0,0.0,0.0
10071,604758H,2018-07-07 14:00:00,50269,1.0,0.6478580900584167,3,50263,13,0.5326939393057764,0.7070216593317028,1.6196452251460416,0.1031750937221865
10070,604749H,2018-07-07 20:00:00,51198,2.0,-1.0,0,51198,13,0.0,0.0,0.0,0.0
10065,604761H,2018-07-07 14:00:00,50841,1.0,0.5734008663917877,1,50349,13,0.0,0.008577485413711984,2.8670043319589382,0.4136168144576191
10064,604726H,2018-07-07 13:00:00,51200,2.0,-1.0,0,51200,13,0.0,0.0,0.0,0.0
10063,604730H,2018-07-07 14:00:00,50911,1.0,0.4820153358173399,1,50263,13,0.20479582439594304,0.24850802306554495,2.4100766790866994,0.19973932293767094
10100,604760H,2018-07-07 19:00:00,50240,2.0,-1.0,0,50240,11,0.0,0.0,0.0,0.0
9797,607294,2018-07-07 21:00:00,50911,2.0,-1.0,0,50911,17,0.0,0.0,0.0,0.0
9798,607294,2018-07-07 14:00:00,50841,2.0,0.4794178098132983,1,51087,17,0.0,0.008577485413711984,2.397089049066491,0.4598428609964329
9801,518475,2018-07-07 13:00:00,50911,1.0,0.5571694507464925,1,50911,17,1.0,0.9947798743064417,2.785847253732462,0.24658626069941306
9805,604775H,2018-07-07 17:00:00,50263,1.0,-1.0,0,50263,17,0.0,0.0,0.0,0.0
9808,604730H,2018-07-07 14:00:00,50261,2.0,0.48524159876064304,2,50263,17,0.23831186686588549,0.3403001319560776,1.6174719958688102,0.15053008085104724
9828,604836H,2018-07-07 15:00:00,50840,3.0,0.46398564828028965,10,50269,15,0.0,0.07585818002124355,0.42180513480026327,0.019255135206412873
9819,604771H,2018-07-07 15:00:00,50675,1.0,0.5024440766977468,10,50240,16,0.39155389026166426,0.8868754178400597,0.45676734245249706,0.023446788596821828
9821,607263,2018-07-07 15:00:00,50266,1.0,0.4630277367378141,8,50911,16,0.17724636332028812,0.6141721173198249,0.5144752630420156,0.02821503979585536
9826,604726H,2018-07-07 15:00:00,50909,2.0,0.4820638158170015,2,51200,15,0.3205412467430696,0.43750710257551456,1.6068793860566717,0.14928427332045655
9793,607855,2018-07-07 15:00:00,50911,2.0,0.4740706463338765,1,50911,18,1.0,0.9947798743064417,2.3703532316693825,0.271893024405647
9812,520263,2018-07-07 17:00:00,50909,2.0,-1.0,0,50909,16,0.0,0.0,0.0,0.0
9789,519287,2018-07-07 15:00:00,51087,1.0,0.5068823926326869,5,50911,19,0.17296988637938754,0.42196218356626,0.8448039877211448,0.05074936443655298
9759,603912,2018-07-07 22:00:00,50692,2.0,-1.0,0,50692,22,0.0,0.0,0.0,0.0
9785,603522H,2018-07-07 21:00:00,50911,2.0,-1.0,0,50911,19,0.0,0.0,0.0,0.0
9782,601159,2018-07-07 13:00:00,50841,3.0,0.44834240686206794,1,50911,19,0.21865351453416573,0.2643403031391642,2.2417120343103396,1.0088135079418223
9779,605079H,2018-07-07 15:00:00,50261,1.0,0.4315820529897025,2,50692,20,0.12242428931152095,0.18699271076524096,1.4386068432990082,0.06357514292994831
9777,604773H,2018-07-07 15:00:00,50675,1.0,0.48011089711957017,8,50841,20,0.5880197752528863,0.9133929711553131,0.5334565523550779,0.01650388744599029
9776,607289,2018-07-07 18:00:00,50266,2.0,0.37449191859840864,4,50269,20,0.0,0.01798620996209156,0.7489838371968173,0.005886167899666839
9771,519392,2018-07-07 22:00:00,50911,1.0,-1.0,0,50911,21,0.0,0.0,0.0,0.0
9770,603906,2018-07-07 21:00:00,50841,2.0,-1.0,0,50841,21,0.0,0.0,0.0,0.0
9769,604903H,2018-07-07 14:00:00,50268,1.0,0.4589278904017925,1,50266,21,0.7717877653114467,0.8128191761196889,2.2946394520089624,-0.03355505371549514
9768,604796H,2018-07-07 21:00:00,50267,2.0,-1.0,0,50267,21,0.0,0.0,0.0,0.0
9763,603912,2018-07-07 22:00:00,50692,2.0,-1.0,0,50692,22,0.0,0.0,0.0,0.0
9829,518475,2018-07-07 18:00:00,50230,1.0,0.389937609484201,3,50911,15,0.0,0.014063627043245475,0.9748440237105024,-0.006944039361683875
9756,515623,2018-07-07 18:00:00,51199,3.0,0.4354785823427501,2,50911,23,0.0,0.01098694263059318,1.4515952744758338,0.19237178759541007
9787,605079H,2018-07-07 18:00:00,50263,1.0,0.385696761258926,6,50692,19,0.17154867717826558,0.481335920174597,0.5509953732270372,-0.0014715108421167308
9834,604804H,2018-07-07 18:00:00,50261,2.0,0.4608970103379008,1,50230,15,0.8674158137483741,0.8936235753983487,2.304485051689504,0.01673988692925453
9765,604900H,2018-07-07 21:00:00,50266,1.0,-1.0,0,50266,21,0.0,0.0,0.0,0.0
9836,604733H,2018-07-07 15:00:00,51200,2.0,-1.0,0,51200,15,0.0,0.0,0.0,0.0
9835,604749H,2018-07-07 16:00:00,51199,1.0,-1.0,0,51199,15,0.0,0.0,0.0,0.0
9948,606789,2018-07-07 18:00:00,51200,3.0,0.39861868441410425,1,50909,6,0.2670105541533842,0.3186803281930427,1.9930934220705212,0.10882956819823339
9942,604748H,2018-07-07 21:00:00,51087,3.0,-1.0,0,51087,8,0.0,0.0,0.0,0.0
9937,606620,2018-07-07 18:00:00,50675,2.0,0.4153485227138649,1,50349,9,0.16263399735544523,0.19960595045942495,2.0767426135693245,-0.07160296677664926
9956,607289,2018-07-07 03:00:00,50269,3.0,-1.0,0,50269,3,0.0,0.0,0.0,0.0
9934,600963,2018-07-07 15:00:00,50675,2.0,-1.0,0,50675,9,0.0,0.0,0.0,0.0
9931,604804H,2018-07-07 18:00:00,50268,1.0,0.4755438535662812,1,50230,9,0.9063050833326342,0.9254860049348533,2.377719267831406,0.17542274394281715
9925,604745H,2018-07-07 18:00:00,50267,1.0,0.43474007935225534,3,51199,10,0.2672923480119294,0.4357561326476171,1.0868501983806382,0.015379609304040686
9922,604739H,2018-07-07 18:00:00,50269,2.0,0.46456333333032124,2,51198,10,0.3481316062089113,0.4682273438562703,1.548544444434404,0.03410730361302829
