requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,cp_value,threshold
18951,604832H,2018-07-01 15:00:00,50267,1.0,-1.0,0,50267,12,0.0,0.0,0.0,0.0
18935,606789,2018-07-01 14:00:00,50909,1.0,-1.0,0,50909,12,0.0,0.0,0.0,0.0
18996,605077H,2018-07-01 09:00:00,50911,2.0,-1.0,0,50911,9,0.0,0.0,0.0,0.0
18965,602824,2018-07-01 14:00:00,50269,1.0,0.543737477500982,2,50911,11,0.15624202082059208,0.23389275316337843,1.8124582583366067,0.07841445332742869
18972,604752H,2018-07-01 11:00:00,51200,2.0,-1.0,0,51200,11,0.0,0.0,0.0,0.0
18977,604773H,2018-07-01 14:00:00,50841,2.0,0.5436997820132862,1,50841,10,0.0,0.008577485413711984,2.7184989100664305,0.11674994707166582
18983,604897H,2018-07-01 14:00:00,50261,1.0,0.41722797778014514,2,51198,10,0.2995634695734537,0.41353339790625515,1.3907599259338173,0.07289336417986829
18986,600108,2018-07-01 14:00:00,50841,2.0,0.40758038022169085,1,50269,10,0.0,0.008577485413711984,2.0379019011084543,0.10794975479256805
18987,600108,2018-07-01 15:00:00,50840,2.0,0.3875878443953673,10,50269,10,0.0,0.07585818002124355,0.3523525858139703,0.0
18988,600108,2018-07-01 15:00:00,50269,3.0,0.4333579020394862,1,50269,10,1.0,0.9947798743064417,2.166789510197431,0.07250310942087942
18989,604799H,2018-07-01 15:00:00,50263,1.0,0.45330997085694447,6,51198,10,0.4286301977862083,0.7707512266281552,0.6475856726527779,0.006276780554417123
18990,604380H,2018-07-01 18:00:00,50911,2.0,-1.0,0,50911,10,0.0,0.0,0.0,0.0
18997,601085,2018-07-01 15:00:00,50230,1.0,0.4307723018668039,3,50349,9,0.11775277894799956,0.2203058396190018,1.0769307546670097,0.02551386824674871
19003,606102,2018-07-01 15:00:00,50909,1.0,0.4536851162955855,2,50692,9,0.13093621491736804,0.19897607446410015,1.512283720985285,0.028107260109936118
19004,604899H,2018-07-01 09:00:00,50267,2.0,-1.0,0,50267,9,0.0,0.0,0.0,0.0
19016,518475,2018-07-01 15:00:00,51200,2.0,0.4687662105072884,3,50911,7,0.15189222107750186,0.274913086841532,1.1719155262682208,0.01857294942836564
19017,606789,2018-07-01 07:00:00,50909,1.0,-1.0,0,50909,7,0.0,0.0,0.0,0.0
18930,604802H,2018-07-01 15:00:00,50268,2.0,0.5785736178427145,2,50269,13,0.7259213672362897,0.8136686461242396,1.928578726142382,0.03734257629082165
18961,604739H,2018-07-01 15:00:00,51198,1.0,0.5347799787202812,2,51199,11,0.32639100231558055,0.44409627107433125,1.782599929067604,0.021465377525105078
18929,604380H,2018-07-01 15:00:00,50675,1.0,0.49143803383718426,9,50911,13,0.12084662065393778,0.5660032484054209,0.49143803383718426,0.0
18926,604900H,2018-07-01 17:00:00,50266,2.0,-1.0,0,50266,13,0.0,0.0,0.0,0.0
18921,604761H,2018-07-01 15:00:00,50261,1.0,0.428744501381938,1,50349,13,0.12574321452658857,0.15588998653015868,2.1437225069096897,0.2586169965479518
18900,604804H,2018-07-01 16:00:00,50230,2.0,-1.0,0,50230,15,0.0,0.0,0.0,0.0
18933,604730H,2018-07-01 16:00:00,50263,1.0,-1.0,0,50263,13,0.0,0.0,0.0,0.0
18903,604904H,2018-07-01 16:00:00,50841,1.0,0.4589168403259496,1,51199,15,0.0,0.008577485413711984,2.294584201629748,0.20223453980465572
18904,604902H,2018-07-01 16:00:00,50692,2.0,0.4577212591431365,10,50261,15,0.4739615378697044,0.9165027861234317,0.41611023558466953,0.0
18909,604733H,2018-07-01 16:00:00,51198,1.0,0.4941765769457041,2,51198,14,1.0,0.995929862284104,1.6472552564856804,0.021735752584771267
18918,604758H,2018-07-01 16:00:00,50267,2.0,0.5049609789634028,2,50263,13,0.5749551517892767,0.6904229462710391,1.6832032632113425,0.054322686606990765
18924,606523,2018-07-01 19:00:00,50911,2.0,-1.0,0,50911,13,0.0,0.0,0.0,0.0
18923,603904,2018-07-01 21:00:00,51087,2.0,-1.0,0,51087,13,0.0,0.0,0.0,0.0
13231,605432,2018-07-01 03:00:00,50911,1.0,-1.0,0,50911,3,0.0,0.0,0.0,0.0
13221,601555,2018-07-01 08:00:00,50911,1.0,-1.0,0,50911,8,0.0,0.0,0.0,0.0
13206,603906,2018-07-01 16:00:00,50675,2.0,0.5324682821356297,1,50841,10,0.5401483701700281,0.6013132440597484,2.6623414106781484,0.0
13208,607938,2018-07-01 21:00:00,50911,2.0,-1.0,0,50911,10,0.0,0.0,0.0,0.0
13214,606941,2018-07-01 00:00:00,51087,3.0,-1.0,0,51087,9,0.0,0.0,0.0,0.0
13216,606941,2018-07-01 00:00:00,51087,3.0,-1.0,0,51087,9,0.0,0.0,0.0,0.0
13217,606941,2018-07-01 00:00:00,51087,2.0,-1.0,0,51087,9,0.0,0.0,0.0,0.0
13219,606620,2018-07-01 16:00:00,50338,1.0,0.48022357327217247,2,50911,9,0.12074724102291652,0.18461723589280177,1.600745244240575,0.03834669379249961
13227,605432,2018-07-01 04:00:00,50911,2.0,-1.0,0,50911,4,0.0,0.0,0.0,0.0
13230,607289,2018-07-01 16:00:00,51199,3.0,0.4918608199826385,2,50269,4,0.13604886939596672,0.2061153761263153,1.639536066608795,0.023089490189377643
13128,603912,2018-07-01 16:00:00,50909,2.0,0.503316916904776,2,51087,19,0.12123512443349466,0.18530879836096126,1.6777230563492533,0.022119183863052977
13126,604380H,2018-07-01 21:00:00,50911,2.0,-1.0,0,50911,19,0.0,0.0,0.0,0.0
13140,603912,2018-07-01 21:00:00,50911,3.0,-1.0,0,50911,17,0.0,0.0,0.0,0.0
13143,606620,2018-07-01 22:00:00,50911,1.0,-1.0,0,50911,17,0.0,0.0,0.0,0.0
13145,520263,2018-07-01 19:00:00,50909,1.0,-1.0,0,50909,17,0.0,0.0,0.0,0.0
13161,517866,2018-07-01 18:00:00,50230,2.0,0.4018763290989954,1,51087,14,0.0,0.008577485413711984,2.009381645494977,0.010460129583076724
13173,607855,2018-07-01 18:00:00,50263,1.0,0.3808706647725293,4,50911,13,0.18105779849134643,0.37538173935523445,0.7617413295450586,0.0010454959816581868
13180,604832H,2018-07-01 18:00:00,50267,2.0,0.42107318917315073,1,50267,12,0.5742351033479035,0.6339387314893847,2.1053659458657537,0.007311351763323241
13181,604903H,2018-07-01 18:00:00,50338,1.0,0.49043622438814444,1,50266,12,0.8026874824905521,0.8393199143635205,2.452181121940722,0.07749886550644908
13199,607696,2018-07-01 17:00:00,50263,3.0,-1.0,0,50263,11,0.0,0.0,0.0,0.0
13242,604738H,2018-07-01 18:00:00,50268,3.0,0.5360150909446909,1,50268,0,1.0,0.9947798743064417,2.6800754547234544,0.022154776415831846
13202,606260,2018-07-01 18:00:00,51200,3.0,0.46202803619501875,2,50911,10,0.14047194579861155,0.21225673586458915,1.540093453983396,0.011002505762925713
13113,519392,2018-07-01 02:00:00,51087,2.0,-1.0,0,51087,21,0.0,0.0,0.0,0.0
13111,519392,2018-07-01 02:00:00,51087,2.0,-1.0,0,51087,21,0.0,0.0,0.0,0.0
13109,603906,2018-07-01 18:00:00,51199,1.0,0.48095521966363636,1,50841,21,0.0,0.008577485413711984,2.4047760983181816,0.03311443014183116
13105,604903H,2018-07-01 21:00:00,50266,1.0,-1.0,0,50266,21,0.0,0.0,0.0,0.0
13103,605931,2018-07-01 18:00:00,50269,2.0,0.45778209882844495,1,50911,21,0.1832353587031039,0.22363985710691822,2.2889104941422245,0.04098172489954996
13097,604380H,2018-07-01 19:00:00,50266,2.0,0.4413741756086083,8,50911,22,0.0,0.04742587317756678,0.49041575067623144,0.007144359731715122
13092,604732H,2018-07-01 00:00:00,50268,3.0,-1.0,0,50268,23,0.0,0.0,0.0,0.0
13090,604738H,2018-07-01 00:00:00,50268,3.0,-1.0,0,50268,23,0.0,0.0,0.0,0.0
13123,607795,2018-07-01 19:00:00,51199,1.0,0.44880511333571677,1,50909,20,0.0,0.008577485413711984,2.2440255666785838,0.03343587141313501
13125,519392,2018-07-01 18:00:00,51199,2.0,0.4057654548644695,1,51087,19,0.0,0.008577485413711984,2.0288272743223477,0.0286339778840789
