requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,cp_value,threshold
11053,604745H,2018-07-05 18:00:00,50230,1.0,0.8151716360042488,10,51198,11,0.0,0.07585818002124355,0.7410651236402261,0.09170680905047798
11051,604771H,2018-07-05 18:00:00,50841,1.0,0.8058624461502714,6,50240,11,0.0,0.02931223075135632,1.1512320659289592,0.16788800961463987
11048,604904H,2018-07-05 18:00:00,51199,2.0,0.8035972419924183,4,51198,12,0.0,0.01798620996209156,1.6071944839848367,0.16741609208175384
11036,604897H,2018-07-05 18:00:00,50675,2.0,0.8003040783993438,10,51200,12,0.2577436873229444,0.8088060844369372,0.7275491621812216,0.053866620661494294
11046,604749H,2018-07-05 18:00:00,50261,2.0,0.7903534743108577,9,51199,12,0.41423074869224596,0.8702868323520951,0.7903534743108577,0.11525988167033341
11041,603906,2018-07-05 18:00:00,50338,1.0,0.7658325709032263,10,50841,12,0.2893863387768276,0.832246593326897,0.6962114280938421,0.08615616422661296
11039,604775H,2018-07-05 18:00:00,50263,1.0,0.7879396605126155,7,50263,12,0.6018246504801331,0.8968841548205669,0.9849245756407694,0.06111680109703979
11054,604902H,2018-07-05 18:00:00,51200,2.0,0.8019951950583746,6,50261,11,0.6784837375112812,0.9043752231105059,1.1457074215119638,0.13682122725023146
11035,604832H,2018-07-05 18:00:00,50267,1.0,0.778271770491024,7,50267,12,0.5742351033479035,0.8858618637426172,0.97283971311378,0.06402520294594699
11047,605642,2018-07-05 18:00:00,50268,2.0,0.6951017682689384,7,50911,12,0.19427633133270872,0.5811608695285251,0.868877210336173,0.09010005556642695
11057,516399,2018-07-05 18:00:00,50909,1.0,0.7448755681834514,8,50909,11,0.30741423852045424,0.766340932440371,0.8276395202038348,0.0828267403125863
11076,604752H,2018-07-05 18:00:00,50269,2.0,0.7456468863703978,5,51199,10,0.575674109291466,0.8256404652939088,1.2427448106173298,0.07146598641682324
11061,604726H,2018-07-05 18:00:00,51199,1.0,0.6628889388450501,3,51200,11,0.0,0.014063627043245475,1.657222347112625,0.12983331258775593
11072,606941,2018-07-05 18:00:00,50911,2.0,-1.0,0,50911,10,0.0,0.0,0.0,0.0
11074,604733H,2018-07-05 10:00:00,51200,2.0,-1.0,0,51200,10,0.0,0.0,0.0,0.0
11077,604733H,2018-07-05 18:00:00,50675,2.0,0.682371255281062,10,51200,10,0.35021615589808447,0.8678304498469489,0.6203375048009654,0.043874279839039146
11080,604799H,2018-07-05 18:00:00,50261,2.0,0.6533681216534212,4,51199,10,0.5922771321126242,0.7979268160842183,1.3067362433068423,0.10858375780487386
11081,601555,2018-07-05 20:00:00,50911,2.0,-1.0,0,50911,9,0.0,0.0,0.0,0.0
11082,604749H,2018-07-05 09:00:00,51198,2.0,-1.0,0,51198,9,0.0,0.0,0.0,0.0
11084,601085,2018-07-05 18:00:00,50841,2.0,0.6133967113433253,4,50349,9,0.0,0.01798620996209156,1.2267934226866506,0.12670342130185783
11086,604750H,2018-07-05 09:00:00,50230,3.0,-1.0,0,50230,9,0.0,0.0,0.0,0.0
11033,604761H,2018-07-05 18:00:00,51199,1.0,0.5519993726115398,2,50349,13,0.0,0.01098694263059318,1.8399979087051326,0.1375691326666207
11087,604802H,2018-07-05 18:00:00,50675,1.0,0.558350279990848,6,50269,9,0.5428077691974171,0.8417958584509952,0.7976432571297829,0.09342271319012202
11060,603522H,2018-07-05 10:00:00,50840,2.0,0.46938865796789747,10,50911,11,0.0,0.07585818002124355,0.42671696178899765,0.00860110296575267
11025,607507,2018-07-05 18:00:00,50261,2.0,0.4626655079109833,2,50911,13,0.1787765337134917,0.26412094599375097,1.5422183597032777,0.030970412580760515
10970,607856,2018-07-05 19:00:00,50266,2.0,0.4397268710788633,10,50911,16,0.0,0.07585818002124355,0.39975170098078483,0.0026336314393983437
11013,604802H,2018-07-05 18:00:00,50268,1.0,0.49421034226421573,4,50269,14,0.6785673470933256,0.851598747199009,0.9884206845284315,0.03656707410685796
11090,604804H,2018-07-05 12:00:00,50230,2.0,-1.0,0,50230,9,0.0,0.0,0.0,0.0
11104,604899H,2018-07-05 19:00:00,50240,2.0,0.48683687086305316,10,50338,7,0.7057602658960049,0.9669102066262728,0.4425789735118665,0.005396735306088357
