requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold,user_accept
11053,604745H,2018-07-05 18:00:00,50338,1.0,0.6527107944875519,0,51198,11,0.2672923480119294,0.2672923480119294,0.7490654061064574,6.527107944875518,0.1766205211342539,True
11051,604771H,2018-07-05 11:00:00,50240,1.0,-1.0,0,50240,11,0.0,0.0,0.0,0.0,0.0,False
11048,604904H,2018-07-05 18:00:00,50841,2.0,0.8151716360042488,10,51198,12,0.0,0.07585818002124355,1.0,0.7410651236402261,0.06665774826236766,True
11036,604897H,2018-07-05 18:00:00,50675,2.0,0.7002177906646795,1,51200,12,0.2577436873229444,0.30837464576361573,0.7981785768899454,3.5010889533233973,0.10559442847536887,True
11046,604749H,2018-07-05 13:00:00,50268,2.0,0.3701101402645608,2,51199,12,0.507183003942762,0.629187787470589,0.7422763107198267,1.2337004675485361,0.19816604990929765,True
11041,603906,2018-07-05 10:00:00,50268,1.0,0.585190132158562,10,50841,12,0.35924809227771914,0.8722912257495216,0.7301519447454747,0.5319910292350563,0.23385973396556517,True
11039,604775H,2018-07-05 16:00:00,50338,1.0,0.49329351515313524,2,50263,12,0.6501105630534815,0.7539006418514308,0.7707066745571275,1.6443117171771175,0.12594996394419652,True
11054,604902H,2018-07-05 14:00:00,51087,2.0,0.47232246500149055,2,50261,11,0.4727809977322312,0.5965273163741994,0.7118726643987505,1.5744082166716353,0.07744709999308348,True
11035,604832H,2018-07-05 06:00:00,51087,1.0,0.41526790841253913,7,50267,12,0.0,0.03732688734412946,1.0,0.5190848855156739,0.08849156738123118,True
11047,605642,2018-07-05 15:00:00,50268,2.0,0.4015825908976838,0,50911,12,0.1758169314935422,0.1758169314935422,0.7369008049832219,4.015825908976837,0.4384870011854347,True
11057,516399,2018-07-05 08:00:00,50338,1.0,0.6495962560772587,7,50909,11,0.2166342806218663,0.6141074446667945,0.7486901611628274,0.8119953200965733,0.10234504273642364,True
11076,604752H,2018-07-05 08:00:00,50267,2.0,0.7033019503966681,7,51199,10,0.3214492439085429,0.7316245178121401,0.7495017593304266,0.879127437995835,0.04236537166840554,True
11061,604726H,2018-07-05 08:00:00,50230,1.0,0.7742789852258803,7,51200,11,0.45359327601092375,0.8269032932551216,0.76112290821857,0.9678487315323504,0.027191906630109806,True
11072,606941,2018-07-05 12:00:00,50338,2.0,0.46404287566371677,2,50911,10,0.13821218025772652,0.2091231342289106,0.7533492089145027,1.5468095855457227,0.18315949950288926,True
11074,604733H,2018-07-05 14:00:00,50675,2.0,0.6096700152798502,2,51200,10,0.0,0.01098694263059318,1.0,2.0322333842661675,0.05620046070763524,True
11077,604733H,2018-07-05 14:00:00,50338,2.0,0.5422652988542659,0,51200,10,0.3732822874142605,0.3732822874142605,0.7712605806564251,5.422652988542659,0.23824108343454067,True
