requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,marginal_value,trend,cost,cp_value
10600,605073H,2018-07-06 08:00:00,51200,2.0,0.8727143069567218,10,50911,16,0.30148312422141293,0.2782609242890657,0.9719930392993777,1.0434784660839962,0.773435574614066,1.1,0.7933766426879288
10576,605079H,2018-07-06 08:00:00,50909,2.0,0.8644361535161507,10,50911,19,0.0932597222646891,0.16692303959318147,0.9474698008612125,0.6259613984744306,0.7814025061710888,1.1,0.785851048651046
10595,604895H,2018-07-06 08:00:00,50240,1.0,0.8527073787768393,10,50911,17,0.03972507635672069,0.2372466523186124,0.9655159463745646,0.8896749461947965,0.739898811179114,1.1,0.775188526160763
10591,520263,2018-07-06 08:00:00,50230,1.0,0.8732511301887635,10,50909,17,0.10806975359849594,0.43101017462929736,0.9855466343914138,1.616288154859865,0.7609556259861134,1.1,0.7938646638079668
10590,604760H,2018-07-06 08:00:00,50267,2.0,0.8559341506810672,10,50240,17,0.10610376204867457,0.22469277678562974,0.9630832566029885,0.8425979129461115,0.7487850447591458,1.1,0.7781219551646065
10587,605073H,2018-07-06 08:00:00,51199,1.0,0.8574816120856936,10,50911,17,0.15239756946724214,0.17525059368057058,0.9503172139942097,0.6571897263021397,0.7646460101771777,1.1,0.7795287382597215
10585,602821,2018-07-06 08:00:00,50349,2.0,0.8600061010935482,10,50349,18,0.09098844785651562,0.23142593686575255,0.9644193055142706,0.867847263246572,0.7555928966728258,1.1,0.781823728266862
10582,603548,2018-07-06 08:00:00,50338,2.0,0.8585929143069937,10,50692,18,0.0644784288425669,0.25291005518102055,0.9682269580099812,0.9484127069288271,0.7489588706040062,1.1,0.7805390130063579
10573,604620H,2018-07-06 08:00:00,50840,1.0,0.6887703343990728,10,50349,19,0.055144577131146524,0.0,0.3775406687981454,0.0,1.0,1.1,0.6261548494537025
10552,603522H,2018-07-06 08:00:00,50268,2.0,0.6394424109885685,9,50911,21,0.2988794525498693,0.0,0.2788848219771369,0.0,1.0,1.0,0.6394424109885685
10565,605079H,2018-07-06 08:00:00,50261,1.0,0.6394424109885685,9,50692,20,0.2988939132830159,0.0,0.2788848219771369,0.0,1.0,1.0,0.6394424109885685
10559,604903H,2018-07-06 08:00:00,50841,1.0,0.545561480507428,6,50266,21,0.6761778068044356,0.0,0.09112296101485616,0.0,1.0,0.7,0.7793735435820401
10557,518009,2018-07-06 09:00:00,50269,2.0,0.5174133020499151,10,50911,21,0.05154820851762042,0.16621738098705252,0.9472162347186596,0.6233151787014469,0.7640204673735074,1.1,0.4703757291362864
10551,604832H,2018-07-06 09:00:00,50240,1.0,0.5947208755808188,10,50267,21,0.041963119408866247,0.44281486549350835,0.9862144680201862,1.6605557456006563,0.7743811310186014,1.1,0.5406553414371079
10549,607289,2018-07-06 09:00:00,50840,2.0,0.6282330804716774,10,50349,21,0.11650636163343778,0.09489709620522234,0.9041962382460568,0.3558641107695838,0.7790442938194078,1.1,0.5711209822469794
10535,518009,2018-07-06 09:00:00,51198,1.0,0.6844655893806681,10,50911,23,0.04617701941993589,0.14155827545684393,0.9368844436962143,0.5308435329631648,0.7380120852314322,1.1,0.6222414448915164
10534,603912,2018-07-06 09:00:00,50230,2.0,0.7273036190019889,8,50911,23,0.1870229596063215,0.15491766610242413,0.8702825979404913,0.577842894562042,0.7674400902377458,0.9,0.8081151322244321
10603,603990,2018-07-06 09:00:00,51087,1.0,0.7963094910880956,10,50911,16,0.03658601682573672,0.19365093079095516,0.9557880249201373,0.7261909904660818,0.7048245427019997,1.1,0.7239177191709959
10568,603522H,2018-07-06 09:00:00,51199,3.0,0.6008664754222616,3,50911,20,0.840550729091631,0.18405813810997937,0.46528309536605933,0.5981889488574329,0.7364498554784639,0.4,1.5021661885556539
10604,603904,2018-07-06 10:00:00,50338,2.0,0.5281901342051115,10,50911,15,0.15513961922398958,0.1694887754153866,0.9483750644358605,0.6355829078076998,0.7788993393506795,1.1,0.4801728492773741
10687,607263,2018-07-06 10:00:00,50266,2.0,0.5828805322434643,10,50911,4,0.052408914194958404,0.2149001978120209,0.9609981303187749,0.8058757417950784,0.7635880793666491,1.1,0.5298913929486039
10610,600963,2018-07-06 10:00:00,51198,3.0,0.5942874000814179,10,50911,15,0.11630299169143421,0.1456016778453326,0.9388012571205275,0.5460062919199973,0.7396104303821432,1.1,0.540261272801289
10700,605432,2018-07-06 10:00:00,50267,3.0,0.6208084983403545,8,50911,0,0.24933119835605333,0.13128522405405407,0.8468826334612616,0.4896938857216217,0.7603215900198781,0.9,0.6897872203781716
10606,519392,2018-07-06 10:00:00,50263,2.0,0.7102933289779364,10,50675,15,0.041381550407348686,0.13663524800540028,0.9344091190143027,0.512382180020251,0.7630098107483554,1.1,0.6457212081617603
10689,605931,2018-07-06 10:00:00,50692,1.0,0.7580961316094906,10,50911,3,0.03798217652388796,0.17170180941346036,0.9491354877822223,0.6438817853004764,0.7331159280750282,1.1,0.6891783014631733
10688,604738H,2018-07-06 10:00:00,51200,2.0,0.6812277502130113,1,50268,3,3.352202100361085,0.5613416880836063,0.6674355182863841,0.7016771101045078,0.7434628443770079,0.2,3.4061387510650563
10682,607289,2018-07-06 11:00:00,50269,3.0,0.49277701157838644,10,50269,5,0.18027147316667536,0.21580382442571225,0.9611980719939057,0.8092643415964209,0.7718893800478157,1.1,0.4479791014348967
10672,604771H,2018-07-06 10:00:00,50268,2.0,0.7835050880211698,0,50240,9,3.352202100361085,0.8536353665053922,0.8536353665053923,0.0,0.7338140727027167,0.1,7.835050880211698
10671,607263,2018-07-06 11:00:00,50240,1.0,0.5247663210293122,9,50911,9,0.07737513620093807,0.1979526835949219,0.9340640026167167,0.740343036645008,0.7725673370786119,1.0,0.5247663210293122
10669,602821,2018-07-06 11:00:00,50692,1.0,0.5733938269812715,10,50349,9,0.03736650413138781,0.19680695324827385,0.9566291490349574,0.738026074681027,0.7319479477445355,1.1,0.5212671154375195
10666,600963,2018-07-06 11:00:00,50909,2.0,0.5916536131316139,8,51087,9,0.14107595236116324,0.12613383936738734,0.8408299524844358,0.47047922084035476,0.751101351912856,0.9,0.657392903479571
