requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,marginal_value,trend,cost,cp_value
11381,604745H,2018-07-04 08:00:00,50909,2.0,0.8727790279980433,10,51199,16,0.11313802214789452,0.22777788719672554,0.9637047731760827,0.8541670769877208,0.7818532828200039,1.1,0.7934354799982212
11386,604749H,2018-07-04 08:00:00,51200,3.0,0.8727832576259598,10,51198,15,0.2666837731634877,0.27922861947527733,0.9721237725253631,1.04710732303229,0.7734427427265564,1.1,0.7934393251145088
11389,604897H,2018-07-04 08:00:00,51199,1.0,0.8738256690210885,10,51200,15,0.159164524302667,0.37148842280494887,0.9815517143159298,1.3930815855185583,0.7660996237262472,1.1,0.7943869718373531
11390,604802H,2018-07-04 08:00:00,50349,3.0,0.87753918449344,10,50269,15,0.09686816845010154,0.7258978283852399,0.9958227175620582,2.7221168564446496,0.7592556514248219,1.1,0.7977628949940363
11399,604733H,2018-07-04 08:00:00,50267,1.0,0.8706702384169454,10,51198,15,0.081612038307493,0.5310663040341561,0.9902859985395707,1.9914986401280854,0.75105447829432,1.1,0.7915183985608594
11418,604749H,2018-07-04 08:00:00,50338,2.0,0.8643196394065429,10,50268,14,0.06785341209110324,0.3414590549900355,0.9790244896919758,1.2804714562126331,0.7496147891211101,1.1,0.7857451267332207
11404,603912,2018-07-04 08:00:00,50230,2.0,0.8510680632282221,10,50349,14,0.09592382838641296,0.1557889934682519,0.9432191758863385,0.5842087255059446,0.7589169505701058,1.1,0.7736982392983837
11405,604800H,2018-07-04 08:00:00,50240,2.0,0.8400635238745416,10,50911,14,0.03690932745134647,0.15021936183778078,0.9408728831661235,0.5633226068916779,0.7392541645829598,1.1,0.7636941126132196
11406,604771H,2018-07-04 08:00:00,50268,2.0,0.6887703343990728,10,50240,14,0.24717561565939272,0.0,0.3775406687981454,0.0,1.0,1.1,0.6261548494537025
11379,607289,2018-07-04 08:00:00,50261,3.0,0.6887703343990728,10,50269,16,0.2834159139153725,0.0,0.3775406687981454,0.0,1.0,1.1,0.6261548494537025
11402,600963,2018-07-04 08:00:00,50840,3.0,0.6887703343990728,10,50841,15,0.07854398550164865,0.0,0.3775406687981454,0.0,1.0,1.1,0.6261548494537025
11371,518475,2018-07-04 09:00:00,50267,2.0,0.683259230293385,10,50911,17,0.10165164449392723,0.17070840438823678,0.948796430822638,0.6401565164558879,0.7615633169985248,1.1,0.6211447548121681
11324,519392,2018-07-04 09:00:00,50269,3.0,0.7098450610128577,10,50911,22,0.0723479554449226,0.1398653478771051,0.9360514272873485,0.5244950545391441,0.7638252671282485,1.1,0.6453136918298706
11360,519392,2018-07-04 09:00:00,51198,2.0,0.7585816852320517,10,50911,17,0.036134080759433765,0.135247391460628,0.9336812328575426,0.507177717977355,0.7379653379425714,1.1,0.6896197138473197
11359,607613,2018-07-04 09:00:00,50841,2.0,0.8111264666915066,7,50692,18,0.40329417197995465,0.22945665779340924,0.8742002654053863,0.8512842004135482,0.7811598706997293,0.8,1.0139080833643832
11348,603522H,2018-07-04 09:00:00,51199,3.0,0.7005250014872461,5,50911,19,0.24554824609184167,0.18405813810997937,0.6815509618642631,0.6810151110069237,0.7364498554784639,0.6,1.1675416691454101
11340,604773H,2018-07-04 10:00:00,50338,2.0,0.690956536292832,10,50841,20,0.059549676769784815,0.36113778617105835,0.9807266556236222,1.3542666981414688,0.7803189616525734,1.1,0.6281423057207564
11336,605642,2018-07-04 10:00:00,50230,3.0,0.6985366803925933,9,50911,21,0.11318235359949548,0.13016982432005825,0.8957194088862842,0.48683514295701785,0.7421215424278148,1.0,0.6985366803925933
11335,603906,2018-07-04 09:00:00,51087,1.0,0.8456398393591493,10,50841,21,0.03539147488224708,0.4183657327731495,0.9847905819275419,1.5688714978993106,0.7064890967907567,1.1,0.7687634903264994
11333,604900H,2018-07-04 10:00:00,50263,1.0,0.7563759785455245,10,50266,21,0.03118563115605049,0.48876582399734075,0.9885137936833905,1.832871839990028,0.7656181853853327,1.1,0.6876145259504768
11331,603522H,2018-07-04 10:00:00,50692,1.0,0.7650049450274145,10,50911,21,0.032343946072771565,0.11199139949046479,0.9190449261338696,0.4199677480892429,0.7326736287422653,1.1,0.6954590409340131
11329,604903H,2018-07-04 10:00:00,50268,1.0,0.7591802566155746,1,50266,21,2.632221767421379,0.7190053045660668,0.8005176698049937,0.8987566307075835,0.7328168129846477,0.2,3.795901283077873
11420,607283,2018-07-04 09:00:00,50349,2.0,0.6556606930351274,9,50909,13,0.13291307377634282,0.2958497415971383,0.9601841466478804,1.1064780335732973,0.7165438079685763,1.0,0.6556606930351274
11321,604735H,2018-07-04 09:00:00,50841,1.0,0.522694748332597,0,50268,23,2.755081337596291,0.4436416200913547,0.44364162009135477,0.0,0.7827464259760103,0.1,5.2269474833259695
11319,607263,2018-07-04 08:00:00,50841,1.0,0.4360255795206372,0,50349,23,2.755081337596291,0.0,0.0066928509242848554,0.0,1.0,0.1,4.360255795206371
11365,604760H,2018-07-04 10:00:00,50841,1.0,0.3864475777798966,0,50240,17,2.755081337596291,0.15544649856119244,0.15544649856119241,0.0,0.7611985309402858,0.1,3.864475777798966
11424,607855,2018-07-04 18:00:00,50263,2.0,0.3724545273241887,10,50911,13,0.038400728614463336,0.18105779849134643,0.9521568942773382,0.6789667443425491,0.7575867454394143,1.1,0.3385950248401715
11421,604775H,2018-07-04 09:00:00,50841,1.0,0.534820754272135,0,50263,13,2.755081337596291,0.7125526581771883,0.7125526581771883,0.0,0.784738359591461,0.1,5.34820754272135
11429,604832H,2018-07-04 09:00:00,50268,1.0,0.4591702205473862,0,50267,13,2.755081337596291,0.49146009296985443,0.4914600929698545,0.0,0.7346897480486505,0.1,4.591702205473862
11509,603522H,2018-07-04 18:00:00,50675,2.0,0.3918900892236524,10,50911,0,0.13716246621379982,0.14319871160302883,0.937674208520036,0.5369951685113581,0.7973300955883165,1.1,0.3562637174760476
11504,607289,2018-07-04 18:00:00,50269,3.0,0.3762969067943079,9,50269,2,0.09443488153530392,0.16413054663394172,0.918503802557619,0.6138482444109421,0.7226000208050198,1.0,0.3762969067943079
11426,520263,2018-07-04 18:00:00,50909,2.0,0.4268602414036913,8,50909,13,0.11737439759935094,1.0,0.9998159280950366,3.73,0.7446394920190698,0.9,0.4742891571152125
11499,600963,2018-07-04 08:00:00,50841,1.0,0.36273229252527517,0,51087,7,2.755081337596291,0.0,0.0066928509242848554,0.0,1.0,0.1,3.6273229252527517
11498,604899H,2018-07-04 18:00:00,50338,2.0,0.47476081485153376,3,50338,7,0.24531878564523132,0.8921053442481484,0.9695996426399373,2.899342368806482,0.7536936505230221,0.4,1.1869020371288344
11497,603902,2018-07-04 10:00:00,50841,1.0,0.3806515839613683,0,50267,7,2.755081337596291,0.35406110152061954,0.35406110152061954,0.0,0.7626697502214668,0.1,3.8065158396136827
11496,607855,2018-07-04 19:00:00,50240,2.0,0.3591813214111236,10,50911,7,0.026650723813429745,0.16894384740604088,0.948184954932574,0.6335394277726533,0.7723524568105461,1.1,0.3265284740101123
11480,604804H,2018-07-04 10:00:00,50268,2.0,0.5297350891057172,0,50230,9,2.755081337596291,0.8033032899998556,0.8033032899998556,0.0,0.7334412425063794,0.1,5.297350891057172
11479,604733H,2018-07-04 10:00:00,51200,2.0,0.4309743819504442,2,51200,9,0.7444537848602726,0.4950174574706301,0.7068365546399481,1.3860488809177642,0.7429715537798748,0.3,1.4365812731681473
11475,520263,2018-07-04 11:00:00,50909,1.0,0.36965954945626806,0,51087,10,2.755081337596291,1.0,0.9933071490757153,0.0,0.7575744345842086,0.1,3.6965954945626804
11470,604799H,2018-07-04 08:00:00,50349,2.0,0.4504818015835948,0,51198,10,2.755081337596291,0.5942209543009006,0.5942209543009005,0.0,0.7582802671723453,0.1,4.504818015835948
11469,604745H,2018-07-04 10:00:00,50349,2.0,0.43160331226628745,0,51199,10,2.755081337596291,0.9003507915232025,0.9003507915232025,0.0,0.7498248354322328,0.1,4.3160331226628745
11468,601555,2018-07-04 11:00:00,51198,2.0,0.4106303015007878,10,51087,10,0.061859582873461244,0.15981717748064764,0.9448208937355544,0.5993144155524286,0.7449850136525362,1.1,0.3733002740916252
11465,603902,2018-07-04 11:00:00,50240,1.0,0.44823677197108075,10,50267,10,0.053455343960609594,0.2414105168568801,0.9662694282931672,0.9052894382133003,0.7728892469546264,1.1,0.4074879745191643
