requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour
13242,604738H,2018-07-01 00:00:00,50268,3.0,0,0,50268,0
13231,605432,2018-07-01 00:00:00,51087,1.0,0,0,50911,3
13227,605432,2018-07-01 00:00:00,50338,2.0,0,0,50911,4
13230,607289,2018-07-01 00:00:00,50267,3.0,0,0,50269,4
19016,518475,2018-07-01 00:00:00,50675,2.0,0,0,50911,7
19017,606789,2018-07-01 00:00:00,50261,1.0,0,0,50909,7
13221,601555,2018-07-01 00:00:00,50266,1.0,0,0,50911,8
18996,605077H,2018-07-01 00:00:00,50230,2.0,0,0,50911,9
18997,601085,2018-07-01 00:00:00,50909,1.0,0,0,50349,9
19003,606102,2018-07-01 00:00:00,51200,1.0,0,0,50692,9
19004,604899H,2018-07-01 00:00:00,50349,2.0,0,0,50267,9
13214,606941,2018-07-01 00:00:00,50240,3.0,0,0,51087,9
13216,606941,2018-07-01 00:00:00,50263,3.0,0,0,51087,9
13217,606941,2018-07-01 00:00:00,51198,2.0,0,0,51087,9
13219,606620,2018-07-01 00:00:00,50269,1.0,0,0,50911,9
18977,604773H,2018-07-01 00:00:00,51199,2.0,0,0,50841,10
18983,604897H,2018-07-01 00:00:00,50841,1.0,0,0,51198,10
18986,600108,2018-07-01 00:00:00,50692,2.0,0,0,50269,10
18987,600108,2018-07-01 00:00:00,50911,2.0,0,0,50269,10
18988,600108,2018-07-01 00:00:00,50840,3.0,0,0,50269,10
18989,604799H,2018-07-01 00:00:00,50268,1.0,0,0,51198,10
18990,604380H,2018-07-01 00:00:00,51087,2.0,0,0,50911,10
13206,603906,2018-07-01 00:00:00,50338,2.0,0,0,50841,10
13208,607938,2018-07-01 00:00:00,50267,2.0,0,0,50911,10
13202,606260,2018-07-01 00:00:00,50675,3.0,0,0,50911,10
18958,604771H,2018-07-01 00:00:00,50261,2.0,0,0,50240,11
18959,607626,2018-07-01 00:00:00,50266,1.0,0,0,50911,11
18957,604728H,2018-07-01 00:00:00,50230,1.0,0,0,51198,11
18965,602824,2018-07-01 00:00:00,50909,1.0,0,0,50911,11
