requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,trend,cost,cp_value
11900,605235,2018-07-03 18:00:00,50349,2.0,0.8371528372394184,10,50692,18,0.07610480338540167,0.779480669359492,0.9773047423456316,0.6970009321332052,1.1,0.7610480338540166
11895,605432,2018-07-03 18:00:00,50267,2.0,0.738203549080841,10,50692,19,0.12687873499826954,0.18057229733304084,0.7285987990370976,0.7478082991245842,1.1,0.6710941355280372
11888,604380H,2018-07-03 18:00:00,50338,2.0,0.7378000219693244,10,50911,19,0.049389938161693764,0.1799993453706564,0.7278314742267631,0.7477685697118857,1.1,0.6707272926993857
11887,520263,2018-07-03 18:00:00,50909,1.0,0.87167706099277,10,50909,19,0.09212066704669242,1.0,0.9994472213630764,0.7439069006224637,1.1,0.792433691811609
11880,604380H,2018-07-03 18:00:00,50268,2.0,0.6643293898787791,8,50911,20,0.3255851366092809,0.17245205857848184,0.6062681379753199,0.7223906417822383,0.9,0.7381437665319768
11858,605074H,2018-07-03 18:00:00,50675,2.0,0.7700689776732343,10,50911,23,0.15810546456930963,0.19183955295880073,0.7430532314878487,0.7970847238586198,1.1,0.7000627069756675
11873,519392,2018-07-03 18:00:00,50261,1.0,0.756363052420928,10,50909,21,0.12294004047285503,0.1935205804432359,0.7451110840162662,0.7676150208255899,1.1,0.6876027749281164
11870,605074H,2018-07-03 18:00:00,50230,2.0,0.5379290900106217,10,50911,21,0.055112307428193966,0.0,0.07585818002124355,1.0,1.1,0.48902644546420154
11869,604380H,2018-07-03 18:00:00,50269,1.0,0.7110295280834217,10,50911,22,0.036135619443937575,0.16098369406310212,0.7003726342246637,0.7216864219421797,1.1,0.6463904800758379
11863,605083H,2018-07-03 18:00:00,51200,1.0,0.7402146650369139,10,50911,22,0.14616126700802065,0.1662870082550969,0.7084413424262886,0.7719879876475391,1.1,0.6729224227608308
11853,604380H,2018-07-03 08:00:00,50266,1.0,0.4305402622025913,10,50911,23,0.04777830942959464,0.1983649997833769,0.7509069786924607,0.7628179114325226,1.1,0.391400238365992
11911,607706,2018-07-03 14:00:00,50349,1.0,0.22442508226396865,10,50911,17,0.0937954748968642,0.1397370611986904,0.6643018925143152,0.7165357664153806,1.1,0.2040228020581533
11877,604175,2018-07-03 14:00:00,50268,3.0,0.1503048310419271,0,50911,21,1.0551990925897223,0.15207611080297903,0.15207611080297903,0.7286783885564614,0.1,1.503048310419271
11871,607263,2018-07-03 16:00:00,50692,2.0,0.2538224603241923,10,50349,21,0.04105314242663752,0.15965732483441555,0.6983009227069504,0.7432804865701929,1.1,0.23074769120381117
11919,604771H,2018-07-03 19:00:00,50261,1.0,0.4224456373129777,4,50240,16,0.2969845286058402,0.46518544587974614,0.7027684660149516,0.7696423705676534,0.5,0.8448912746259554
11913,606620,2018-07-03 19:00:00,50266,1.0,0.2966637013681852,4,50911,17,0.04719340376726985,0.0,0.01798620996209156,1.0,0.5,0.5933274027363704
12008,607289,2018-07-03 15:00:00,51198,3.0,0.24274090222169828,10,50269,5,0.0402730598799544,0.12763557516740526,0.6406006023980879,0.7380432397071983,1.1,0.22067354747427115
12007,607263,2018-07-03 10:00:00,50266,3.0,0.24167248541269998,4,50349,5,0.1495694679197077,0.2149001978120209,0.4266243697653311,0.7629413084327363,0.5,0.48334497082539996
12000,601555,2018-07-03 18:00:00,50263,2.0,0.6649000478950439,10,50911,7,0.02248685901087751,0.09933588649187837,0.5733113887279015,0.7564887070621862,1.1,0.6044545889954944
11994,604771H,2018-07-03 19:00:00,50909,2.0,0.478803314408125,4,50240,9,0.19072939319557922,0.5869649544955262,0.7943637535138812,0.7496157507787973,0.5,0.95760662881625
11988,605079H,2018-07-03 06:00:00,50338,2.0,0.16108792773026506,4,50692,10,0.10144903728965945,0.0,0.01798620996209156,1.0,0.5,0.3221758554605301
11973,600963,2018-07-03 18:00:00,50841,1.0,0.5379290900106217,10,50911,11,0.07805269259368833,0.0,0.07585818002124355,1.0,1.1,0.48902644546420154
12011,604738H,2018-07-03 18:00:00,50261,2.0,0.5483616931592215,0,50268,3,1.1217710093978077,0.5566813363342996,0.5566813363342996,0.7703251757202993,0.1,5.4836169315922145
