requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,trend,cost,cp_value
10000,518009,2018-07-07 18:00:00,50338,3.0,0.4792550843365585,3,50911,18,0.14268836157589965,0.20055488601501775,0.34686913823316684,0.74857105453611,0.4,1.1981377108413962
10047,604733H,2018-07-07 15:00:00,50268,1.0,0.38900835345164453,5,51199,14,0.40430051455824934,0.5600554826039256,0.8162863973336497,0.7397470164729283,0.6,0.6483472557527409
10042,604804H,2018-07-07 12:00:00,50261,2.0,0.8833990106978378,10,50230,15,0.1452034743917158,0.8248544875423391,0.9828690623974116,0.783928958998264,1.1,0.803090009725307
10037,604749H,2018-07-07 08:00:00,50338,1.0,0.385084886156875,0,51200,15,0.1347241573824338,0.3414590549900355,0.3414590549900355,0.7496147891211101,0.1,3.8508488615687497
10027,605074H,2018-07-07 12:00:00,50841,1.0,0.7988368107788428,10,50911,16,0.2484578972756836,0.31865461598041506,0.8506919503208599,0.7469816712368258,1.1,0.7262152825262207
10024,604771H,2018-07-07 12:00:00,50230,2.0,0.8665839898545391,10,50240,16,0.07086937923382133,0.7038888584179294,0.9666211963270408,0.7665467833820375,1.1,0.78780362714049
10019,606620,2018-07-07 14:00:00,50909,1.0,0.26819383178368233,7,50911,16,0.05931643230456514,0.13990337567687766,0.4834828306021377,0.7425461146946957,0.8,0.3352422897296029
10017,604735H,2018-07-07 18:00:00,50909,1.0,0.5954504175071426,3,50268,16,0.10734497387076358,0.4358465192336294,0.6205689483838848,0.7404605773467264,0.4,1.4886260437678562
9992,604800H,2018-07-07 12:00:00,50267,2.0,0.8155611976663292,10,50911,19,0.07660919538266953,0.36577901229610515,0.8754064992262787,0.7557158961063797,1.1,0.7414192706057537
9977,605432,2018-07-07 08:00:00,50909,1.0,0.37732759297539364,7,50911,20,0.1769570073903967,0.11488474542661192,0.42756608002434654,0.7810170373254104,0.8,0.47165949121924206
9987,606363,2018-07-07 12:00:00,51200,4.0,0.7689315909169392,10,50909,20,0.1305603771009178,0.24587195237186515,0.7988703116464079,0.7389928701874706,1.1,0.6990287190153992
9980,601535,2018-07-07 12:00:00,50338,2.0,0.6988815761511106,6,50840,20,0.09574294541912298,0.2869525883529941,0.6433121625870127,0.7544509897152084,0.7,0.9984022516444437
9979,603906,2018-07-07 16:00:00,50338,1.0,0.19556503001007372,6,50841,20,0.1846898443896356,0.2948963570600903,0.6520991644757661,0.7680754582164357,0.7,0.27937861430010535
9978,604903H,2018-07-07 16:00:00,50267,2.0,0.26307259797205174,6,50266,20,0.16677996534694595,0.6061880923029076,0.8733951110947018,0.7640975905680694,0.7,0.37581799710293107
9976,605432,2018-07-07 10:00:00,50230,3.0,0.2717688011115472,6,50911,21,0.04348166807375913,0.15012870202868442,0.44186610459105835,0.7422693859663972,0.7,0.38824114444506747
9973,605235,2018-07-07 12:00:00,50269,1.0,0.7198854227643381,10,51087,21,0.02246519060410286,0.1441633122711752,0.6723575174484596,0.7674133280802167,1.1,0.6544412934221255
9971,604900H,2018-07-07 12:00:00,51199,1.0,0.8504728338562979,10,50266,21,0.057334771277241535,0.6964578579069728,0.9654600077480742,0.7354856599645215,1.1,0.7731571216875435
9969,605235,2018-07-07 12:00:00,51198,1.0,0.7079780691987775,10,50911,22,0.025815609711170272,0.1456568224176786,0.6750072074339517,0.7409489309636033,1.1,0.6436164265443431
10048,604904H,2018-07-07 15:00:00,50338,3.0,0.17529053141564915,0,51198,14,1.0646741415072158,0.24003559837511682,0.24003559837511684,0.7676690822261767,0.1,1.7529053141564914
9989,605079H,2018-07-07 12:00:00,50268,1.0,0.5127626647702056,2,50692,19,0.6977974202657391,0.20649559400523423,0.30023479959700117,0.72529052994341,0.3,1.7092088825673522
10049,604745H,2018-07-07 18:00:00,50675,2.0,0.45880699271584435,9,51199,14,0.06548899083110228,0.16043170383184552,0.6445070868671924,0.797457747382604,1.0,0.45880699271584435
10087,604804H,2018-07-07 12:00:00,50909,1.0,0.6810389296407637,0,50230,12,2.2266256882574775,0.6139960465925215,0.6139960465925215,0.7480818126890059,0.1,6.810389296407637
10061,601535,2018-07-07 18:00:00,50675,2.0,0.3426358476427596,7,50692,14,0.10013385466662872,0.2963089094854489,0.7078703107940193,0.7984642452022603,0.8,0.4282948095534495
10135,606789,2018-07-07 16:00:00,50266,2.0,0.24828020697241704,9,50909,6,0.02248284196036241,0.24921275821138145,0.7589963098876064,0.7448723723453197,1.0,0.24828020697241704
10056,607289,2018-07-07 20:00:00,50675,2.0,0.1772792441879244,0,50269,14,0.686014144154108,0.0,0.0066928509242848554,1.0,0.1,1.772792441879244
10132,518475,2018-07-07 12:00:00,50840,3.0,0.5379290900106217,10,50911,7,0.031112504846378376,0.0,0.07585818002124355,1.0,1.1,0.48902644546420154
10122,604804H,2018-07-07 08:00:00,50266,2.0,0.3869680544024699,8,50230,9,0.04993640213171777,0.6670638561060314,0.9367271114020279,0.7669374397984565,0.9,0.4299645048916332
10121,604758H,2018-07-07 14:00:00,51087,1.0,0.30769463836003713,8,50263,9,0.0300275973880835,0.44756198364664057,0.8568627506927327,0.7116858568870055,0.9,0.34188293151115234
10118,607224,2018-07-07 10:00:00,50263,2.0,0.2658145635137937,8,50349,10,0.016984541026568458,0.21308393522875663,0.6667594111109861,0.7635760973203802,0.9,0.2953495150153263
10117,601555,2018-07-07 18:00:00,50269,1.0,0.4071779604813351,10,50911,10,0.03322950608224629,0.16261093783429598,0.7028845085668473,0.7225887644435409,1.1,0.37016178225575913
10112,604801H,2018-07-07 18:00:00,50263,2.0,0.41910398389385434,10,51087,10,0.03422167931454987,0.12477069112802962,0.6345975483253445,0.7571698039033898,1.1,0.3810036217216857
10107,604750H,2018-07-07 12:00:00,50841,2.0,0.48389512674018614,0,50230,10,2.4973208476755184,0.42812462948694724,0.42812462948694713,0.7477925602257631,0.1,4.838951267401861
10102,520263,2018-07-07 18:00:00,51200,3.0,0.39862392199929736,3,50909,11,0.24736317478987271,0.31771052292157587,0.4964217215755593,0.7737277938631957,0.4,0.9965598049982434
10120,604730H,2018-07-07 18:00:00,50261,2.0,0.4612469470383291,4,50263,9,0.1999287312194103,0.38614858258795304,0.630990709257476,0.7701621187553314,0.5,0.9224938940766582
10099,604739H,2018-07-07 06:00:00,50338,2.0,0.15453618325592094,0,51199,11,0.8183837030021569,0.0,0.0066928509242848554,1.0,0.1,1.5453618325592093
10095,604745H,2018-07-07 13:00:00,51087,1.0,0.4115347371257652,9,51200,11,0.02775476752239487,1.0,0.9992903296008995,0.7228862393438751,1.0,0.4115347371257652
10092,603906,2018-07-07 12:00:00,50841,2.0,0.5664686443580161,0,50841,12,2.4973208476755184,1.0,0.9933071490757153,0.7520286740814155,0.1,5.664686443580161
10084,602875,2018-07-07 13:00:00,50911,2.0,0.4272655641993306,10,50349,12,0.014051251331536414,1.0,0.9994472213630764,0.5633051735350845,1.1,0.3884232401812096
10072,604832H,2018-07-07 13:00:00,51198,2.0,0.4714358440987508,7,50267,13,0.027598759753729663,0.4278819111705177,0.8114564691518438,0.7401330010515335,0.8,0.5892948051234385
10071,604758H,2018-07-07 10:00:00,51198,1.0,0.34657394652962853,7,50263,13,0.05165125384454047,0.5698135472357594,0.8840229268581948,0.742752740525776,0.8,0.43321743316203565
10070,604749H,2018-07-07 13:00:00,51199,2.0,0.5808245181590038,7,51198,13,0.10897512452533123,1.0,0.9988304897349445,0.7387325604697492,0.8,0.7260306476987547
10065,604761H,2018-07-07 13:00:00,50266,1.0,0.388684625691607,5,50349,13,0.07738267502242087,0.13946380937999187,0.3612943894067681,0.750844908653397,0.6,0.6478077094860117
10064,604726H,2018-07-07 15:00:00,50911,2.0,0.1931913558185747,7,51200,13,0.03448435184957231,0.22879740399962328,0.6306219254262387,0.5595748202417663,0.8,0.24148919477321834
10063,604730H,2018-07-07 13:00:00,50269,1.0,0.5066913757706076,6,50263,13,0.08643233588163939,0.2301295736293007,0.5725885566356246,0.7610641203879087,0.7,0.7238448225294395
10100,604760H,2018-07-07 14:00:00,50692,2.0,0.41359717502799015,10,50240,11,0.01545043402339778,0.13747417367162856,0.6600621026839931,0.7219333005572334,1.1,0.3759974318436274
9797,607294,2018-07-07 18:00:00,50230,2.0,0.33333265137457957,2,50911,17,0.20579006194253865,0.0,0.01098694263059318,1.0,0.3,1.1111088379152654
