requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold
7255,517846,2018-07-02 12:00:00,50840,1.0,0.8151716360042488,10,50349,0,0.0,0.07585818002124355,1.0,0.7410651236402261,0.05094822725026555
7062,607942,2018-07-02 12:00:00,50909,3.0,0.7586825990895446,10,50349,22,0.2648344879009129,0.8144229092747329,0.7447475215432475,0.6897114537177678,0.121075447603797
7172,604771H,2018-07-02 12:00:00,50268,2.0,0.7797623442324918,9,50240,12,0.8452625151947782,0.9810703967934564,0.7294353310922507,0.7797623442324918,0.24495139282738188
7181,604773H,2018-07-02 12:00:00,50675,1.0,0.8254628442899612,10,50841,12,0.2991052171060029,0.8386797795830596,0.8221586104666865,0.7504207675363282,0.11171436417398017
7182,604727H,2018-07-02 12:00:00,50338,3.0,0.7763088077544869,9,50261,12,0.39799328619479085,0.8624946995727027,0.7547623347999328,0.7763088077544869,0.11335416657230409
7252,607856,2018-07-02 18:00:00,50266,3.0,0.45321897490314506,9,50909,1,0.0,0.060086650174007626,1.0,0.45321897490314506,0.07009993582109406
7185,604749H,2018-07-02 13:00:00,51087,1.0,0.39937701747903,10,51198,12,0.2638770947595288,0.8136776965421592,0.7165740625572258,0.36307001589002724,0.1866558961737457
7193,604904H,2018-07-02 12:00:00,50230,1.0,0.7576976391699469,9,51199,12,0.2308948179787292,0.7401473475349561,0.7620852120786945,0.7576976391699469,0.04849991561210738
7196,604760H,2018-07-02 12:00:00,50267,2.0,0.7421067414972448,10,50240,11,0.15792530213010073,0.6955621539118304,0.7537428883935983,0.6746424922702224,0.04693881216636157
7198,603906,2018-07-02 11:00:00,50841,2.0,-1.0,0,50841,11,0.0,0.0,0.0,0.0,0.0
7199,604726H,2018-07-02 12:00:00,51200,1.0,0.7949000588240782,10,51199,11,1.0,0.9994472213630764,0.7437632681893286,0.7226364171127984,0.03201158290725263
7201,604738H,2018-07-02 11:00:00,50268,1.0,-1.0,0,50268,11,0.0,0.0,0.0,0.0,0.0
7166,604796H,2018-07-02 12:00:00,50261,2.0,0.7868774327747908,10,50267,13,0.26961588404628445,0.8180851509390922,0.7790755032337153,0.7153431207043552,0.05313926477136134
7203,604758H,2018-07-02 12:00:00,50269,1.0,0.8026997734614119,10,50263,11,0.5403186279272203,0.9347239129263265,0.7696937385951831,0.7297270667831016,0.03282785287904793
7213,600108,2018-07-02 10:00:00,50269,1.0,-1.0,0,50269,10,0.0,0.0,0.0,0.0,0.0
7214,604749H,2018-07-02 13:00:00,51198,2.0,0.47201187635104463,10,51199,10,0.763916484480387,0.9752597614408866,0.7418366819034394,0.4291017057736769,0.055977512546731445
7221,603904,2018-07-02 12:00:00,51199,1.0,0.7178259410302272,10,50841,9,0.14152873548153866,0.6675998751137207,0.7303824575093538,0.6525690373002065,0.05434926521412473
7233,518622,2018-07-02 11:00:00,50675,1.0,-1.0,0,50675,8,0.0,0.0,0.0,0.0,0.0
7238,518475,2018-07-02 14:00:00,50268,2.0,0.2806816017991739,3,50911,8,0.1343703143745977,0.24733851375975885,0.7285462557472944,0.7017040044979347,0.4888239203993974
7239,604771H,2018-07-02 08:00:00,50240,1.0,-1.0,0,50240,8,0.0,0.0,0.0,0.0,0.0
7241,604802H,2018-07-02 07:00:00,50269,1.0,-1.0,0,50269,7,0.0,0.0,0.0,0.0,0.0
