requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
10700,605432,2018-07-06 21:00:00,50911,3.0,50911,0,0.014645308924485139
10697,605931,2018-07-06 01:00:00,50349,2.0,50911,1,4.6666666666666705e-05
10337,605931,2018-07-06 01:00:00,50349,2.0,50349,1,4.6666666666666705e-05
10338,518009,2018-07-06 03:00:00,50911,2.0,50911,1,-0.02558528428093651
10518,603548,2018-07-06 02:00:00,50692,4.0,50692,2,5.357142857142861e-05
10514,607856,2018-07-06 02:00:00,50349,2.0,50349,2,-0.0024999999999999996
10513,604738H,2018-07-06 03:00:00,50268,2.0,50268,2,1.3043478260869566e-05
10521,604620H,2018-07-06 02:00:00,50349,1.0,50349,2,-0.008695652173913085
10332,607263,2018-07-06 02:00:00,50349,2.0,50349,2,3.25e-05
10689,605931,2018-07-06 01:00:00,50349,1.0,50911,3,4.6666666666666705e-05
10688,604738H,2018-07-06 03:00:00,50268,2.0,50268,3,1.3043478260869566e-05
10511,605084H,2018-07-06 03:00:00,50911,1.0,50911,3,0.007453416149068347
10330,607289,2018-07-06 11:00:00,50269,4.0,50269,3,0.013377926421404692
10687,607263,2018-07-06 04:00:00,50911,2.0,50911,4,3.25e-05
10682,607289,2018-07-06 11:00:00,50269,3.0,50269,5,0.013377926421404692
10497,605084H,2018-07-06 17:00:00,50911,1.0,50911,5,0.007453416149068347
10498,607289,2018-07-06 05:00:00,50269,4.0,50269,5,0.0026755852842809385
10327,602814,2018-07-06 05:00:00,50349,1.0,50349,5,-8.891943798394722
10318,605432,2018-07-06 21:00:00,50911,3.0,51087,7,0.014645308924485139
10306,607083,2018-07-06 08:00:00,50911,3.0,50911,8,-3.568673096345725
10304,604748H,2018-07-06 13:00:00,51087,2.0,51087,8,0.0
10303,604745H,2018-07-06 14:00:00,51199,2.0,51199,8,0.005804146531074573
10672,604771H,2018-07-06 11:00:00,50240,2.0,50240,9,0.0
10671,607263,2018-07-06 09:00:00,50911,1.0,50911,9,3.25e-05
10669,602821,2018-07-06 20:00:00,50349,1.0,50349,9,-0.008695652173913044
10666,600963,2018-07-06 11:00:00,51087,2.0,51087,9,10.780375707105396
10483,604761H,2018-07-06 10:00:00,50911,1.0,50911,9,0.054719654143967726
10482,602814,2018-07-06 12:00:00,50911,2.0,50911,9,-8.891943798394722
10300,604728H,2018-07-06 15:00:00,51198,2.0,51198,9,2.0512820512820596e-05
10297,604726H,2018-07-06 09:00:00,51200,1.0,51200,9,-0.004347826086956522
10657,602806,2018-07-06 14:00:00,50911,1.0,50911,10,-0.009275362318840625
10662,607083,2018-07-06 20:00:00,50349,3.0,50349,10,11.895576987819084
10652,601555,2018-07-06 18:00:00,50911,2.0,50911,10,3.4482758620689946e-06
10477,607670,2018-07-06 14:00:00,50911,1.0,50911,10,-4.782608695652174e-05
10480,606523,2018-07-06 21:00:00,51087,3.0,51087,10,0.002835538752362954
10291,606941,2018-07-06 15:00:00,50911,1.0,50911,10,-2.963934250677369e-05
10290,604758H,2018-07-06 10:00:00,50263,2.0,50263,10,0.00026511134676565146
10646,606363,2018-07-06 11:00:00,50909,3.0,50909,11,0.005797101449275373
10647,601555,2018-07-06 15:00:00,50911,1.0,50911,11,-0.0014992503748126064
10472,603904,2018-07-06 16:00:00,50911,2.0,50911,11,1.208553617771834
10467,606620,2018-07-06 16:00:00,50911,1.0,50911,11,0.014945652173913042
10275,601555,2018-07-06 08:00:00,50911,1.0,50911,11,-0.0014992503748126064
10279,604739H,2018-07-06 11:00:00,51200,1.0,51200,11,2.2222222222222298e-05
10282,604895H,2018-07-06 07:00:00,50338,2.0,50267,11,8.196721311475497e-06
10272,604760H,2018-07-06 16:00:00,50240,2.0,50240,11,0.0
10462,604761H,2018-07-06 20:00:00,50349,2.0,50349,12,-0.003969754253308137
10456,604760H,2018-07-06 16:00:00,50240,2.0,50240,12,0.0
10251,604902H,2018-07-06 12:00:00,50261,2.0,50261,12,0.0
10249,520263,2018-07-06 17:00:00,50909,1.0,50909,12,6.410256410256487e-06
10254,604758H,2018-07-06 14:00:00,50263,2.0,50263,12,0.00026511134676565146
10258,603522H,2018-07-06 19:00:00,50911,2.0,50911,12,-4.347826086956522e-06
10259,604727H,2018-07-06 12:00:00,50261,1.0,50261,12,8.695652173913044e-06
10252,604773H,2018-07-06 12:00:00,50841,2.0,50841,12,0.0
10624,604748H,2018-07-06 00:00:00,51087,3.0,51087,13,-5.652173913043478e-05
10627,605432,2018-07-06 20:00:00,50911,2.0,50911,13,0.01556064073226546
10637,604832H,2018-07-06 13:00:00,50267,1.0,50267,13,3.478260869565218e-05
10450,604832H,2018-07-06 21:00:00,50267,2.0,50267,13,3.478260869565218e-05
10449,604900H,2018-07-06 13:00:00,50266,1.0,50266,13,3.478260869565218e-05
10233,604745H,2018-07-06 13:00:00,51200,1.0,51200,13,0.005804146531074573
10243,605079H,2018-07-06 13:00:00,50692,1.0,50692,13,0.00016406890894175597
10237,604903H,2018-07-06 21:00:00,50266,1.0,50266,13,0.0
10240,604758H,2018-07-06 17:00:00,50263,2.0,50263,13,0.00037115588547191207
10234,604836H,2018-07-06 07:00:00,50269,2.0,50269,13,-0.0006393861892583242
10248,604749H,2018-07-06 12:00:00,51198,2.0,51199,13,-0.0015478339336195868
10247,604761H,2018-07-06 06:00:00,50349,1.0,50349,13,-0.003969754253308137
10619,607263,2018-07-06 02:00:00,50349,2.0,50911,14,3.25e-05
10440,518475,2018-07-06 21:00:00,50911,2.0,50911,14,0.000489895897121859
10223,604758H,2018-07-06 16:00:00,50263,1.0,50263,14,0.00037115588547191207
10224,604730H,2018-07-06 17:00:00,50263,2.0,50263,14,0.0004576659038901645
10222,601535,2018-07-06 21:00:00,50692,3.0,50692,14,1.739130434782609e-05
10604,603904,2018-07-06 22:00:00,50911,2.0,50911,15,1.208553617771834
10610,600963,2018-07-06 00:00:00,50911,3.0,50911,15,-9.582556184093685
10606,519392,2018-07-06 15:00:00,50675,2.0,50675,15,0.000579710144927539
10416,603522H,2018-07-06 22:00:00,50911,2.0,50911,15,8.695652173913044e-06
10425,605079H,2018-07-06 15:00:00,50692,1.0,50692,15,0.00016406890894175597
10417,603912,2018-07-06 15:00:00,50692,2.0,50692,15,2.8917430627425427
