requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
11509,603522H,2018-07-04 00:00:00,50911,2.0,50911,0,0.0
11504,607289,2018-07-04 11:00:00,50269,3.0,50269,2,0.013377926421404692
11311,607289,2018-07-04 03:00:00,50269,2.0,50269,3,0.0026755852842809385
11308,605931,2018-07-04 05:00:00,50349,3.0,50349,5,4.6666666666666705e-05
11303,606789,2018-07-04 06:00:00,50909,2.0,50909,6,-0.0032983508245877126
11499,600963,2018-07-04 07:00:00,51087,1.0,51087,7,2.395639046023421
11498,604899H,2018-07-04 07:00:00,50338,2.0,50338,7,1.4492753623188914e-06
11497,603902,2018-07-04 07:00:00,50267,1.0,50267,7,-2.098522552941191
11496,607855,2018-07-04 08:00:00,50911,2.0,50911,7,0.0
11500,600963,2018-07-04 21:00:00,51087,3.0,51087,7,-9.582556184093685
11294,604895H,2018-07-04 07:00:00,50338,2.0,50267,8,8.196721311475497e-06
11288,603904,2018-07-04 08:00:00,50911,3.0,50911,8,9.52380952380959e-06
11480,604804H,2018-07-04 09:00:00,50230,2.0,50230,9,-1.3043478260869566e-05
11479,604733H,2018-07-04 14:00:00,51200,2.0,51200,9,0.006569364939662503
11281,605079H,2018-07-04 15:00:00,50692,1.0,50692,9,0.00016406890894175597
11475,520263,2018-07-04 17:00:00,50909,1.0,51087,10,6.410256410256487e-06
11470,604799H,2018-07-04 11:00:00,51198,2.0,51198,10,0.00012422360248447352
11469,604745H,2018-07-04 14:00:00,51199,2.0,51199,10,0.005804146531074573
11468,601555,2018-07-04 11:00:00,51087,2.0,51087,10,-0.0014308648106718454
11465,603902,2018-07-04 10:00:00,50267,1.0,50267,10,-2.098522552941191
11278,604799H,2018-07-04 10:00:00,51200,3.0,51198,10,0.00021797481118341938
11275,604728H,2018-07-04 10:00:00,51200,1.0,51200,10,2.0512820512820596e-05
11274,604726H,2018-07-04 16:00:00,51199,2.0,51199,10,-0.014881622618419119
11456,606909,2018-07-04 12:00:00,50911,2.0,50911,11,0.054793788166611235
11462,603522H,2018-07-04 20:00:00,50911,2.0,50911,11,0.0
11452,607855,2018-07-04 14:00:00,50911,2.0,50911,11,2.608695652173913e-05
11454,604771H,2018-07-04 11:00:00,50240,2.0,50240,11,0.0
11267,603902,2018-07-04 12:00:00,50269,2.0,50269,11,-2.098522552941191
11259,604760H,2018-07-04 16:00:00,50240,1.0,50240,11,0.0
11439,607289,2018-07-04 03:00:00,50269,2.0,50269,12,0.0026755852842809385
11441,607289,2018-07-04 12:00:00,50269,2.0,50269,12,0.0026755852842809385
11448,604804H,2018-07-04 21:00:00,50230,2.0,50230,12,3.91304347826087e-05
11449,604772H,2018-07-04 07:00:00,50269,1.0,50269,12,-0.0006211180124223638
11451,604726H,2018-07-04 12:00:00,51198,1.0,51198,12,-0.0035987138956655325
11442,604745H,2018-07-04 16:00:00,51199,3.0,51199,12,0.005804146531074573
11254,519287,2018-07-04 05:00:00,50911,2.0,50911,12,-4.347826086956522e-05
11257,604895H,2018-07-04 12:00:00,50267,1.0,50267,12,8.196721311475497e-06
11252,604728H,2018-07-04 14:00:00,51198,2.0,51198,12,-0.0008918617614269824
11251,604730H,2018-07-04 16:00:00,50263,2.0,50263,12,0.0004576659038901645
11250,604902H,2018-07-04 12:00:00,50261,2.0,50261,12,0.0
11258,604745H,2018-07-04 20:00:00,51200,3.0,51200,12,0.005804146531074573
11420,607283,2018-07-04 13:00:00,50909,2.0,50909,13,-4.347826086956522e-06
11424,607855,2018-07-04 06:00:00,50911,2.0,50911,13,-8.695652173913044e-06
11421,604775H,2018-07-04 17:00:00,50263,1.0,50263,13,1.3043478260869566e-05
11429,604832H,2018-07-04 13:00:00,50267,1.0,50267,13,3.478260869565218e-05
11426,520263,2018-07-04 11:00:00,50909,2.0,50909,13,-0.0016722408026756052
11432,518009,2018-07-04 03:00:00,50911,2.0,50675,13,-0.02558528428093651
11433,607507,2018-07-04 17:00:00,50911,1.0,50911,13,10.287371296102899
11430,606909,2018-07-04 20:00:00,50911,3.0,50911,13,0.054793788166611235
11242,604903H,2018-07-04 21:00:00,50266,2.0,50266,13,0.0
11237,604761H,2018-07-04 13:00:00,50349,1.0,50349,13,1.3043478260869591e-05
11233,604832H,2018-07-04 13:00:00,50267,1.0,50267,13,3.478260869565218e-05
11230,605084H,2018-07-04 21:00:00,50911,2.0,50911,13,0.05843277353230822
11227,604758H,2018-07-04 17:00:00,50263,1.0,50263,13,0.00037115588547191207
11225,604745H,2018-07-04 11:00:00,51200,2.0,51200,13,0.005804146531074573
11418,604749H,2018-07-04 11:00:00,51200,2.0,50268,14,-0.007200785137944741
11404,603912,2018-07-04 18:00:00,50349,2.0,50349,14,8.04347826086957e-05
11405,604800H,2018-07-04 22:00:00,50911,2.0,50911,14,4.055985333795166
11406,604771H,2018-07-04 14:00:00,50240,2.0,50240,14,0.0
11386,604749H,2018-07-04 21:00:00,51198,3.0,51198,15,-4.47283451412272
11389,604897H,2018-07-04 18:00:00,51200,1.0,51200,15,-1.7111607218054843
11390,604802H,2018-07-04 14:00:00,50269,3.0,50269,15,2.222222222222292e-06
11399,604733H,2018-07-04 13:00:00,51200,1.0,51198,15,0.0032846824698312513
11402,600963,2018-07-04 17:00:00,50841,3.0,50841,15,-9.582556184093685
11182,604899H,2018-07-04 15:00:00,50338,2.0,50338,15,1.4492753623188914e-06
11184,603902,2018-07-04 17:00:00,50269,2.0,50269,15,-2.098522552941191
11188,604904H,2018-07-04 12:00:00,51200,2.0,51198,15,0.01470890423685084
11193,607670,2018-07-04 22:00:00,50911,2.0,50911,15,1.3043478260869566e-05
11195,604802H,2018-07-04 17:00:00,50269,2.0,50269,15,-0.0006763285024154802
11198,604897H,2018-07-04 16:00:00,51199,2.0,51199,15,0.006746335587016667
11197,604804H,2018-07-04 17:00:00,50230,1.0,50230,15,0.0
11199,604897H,2018-07-04 17:00:00,51199,2.0,51199,15,0.006746335587016667
11381,604745H,2018-07-04 12:00:00,51200,2.0,51199,16,0.011608293062149146
11379,607289,2018-07-04 03:00:00,50269,3.0,50269,16,0.0026755852842809385
11171,603522H,2018-07-04 23:00:00,50911,1.0,50911,16,1.3043478260869566e-05
11179,607688,2018-07-04 23:00:00,50911,1.0,50911,16,2.1887861657587013
11176,604771H,2018-07-04 16:00:00,50240,2.0,50240,16,0.0
11371,518475,2018-07-04 00:00:00,50911,2.0,50911,17,-15.996137902672666
11360,519392,2018-07-04 00:00:00,50911,2.0,50911,17,-28.38877133849683
11365,604760H,2018-07-04 11:00:00,50240,1.0,50240,17,-2.173913043478261e-05
