requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
9956,607289,2018-07-07 11:00:00,50269,3.0,50269,3,0.013377926421404692
10135,606789,2018-07-07 06:00:00,50909,2.0,50909,6,-0.0032983508245877126
9948,606789,2018-07-07 06:00:00,50909,3.0,50909,6,-0.0032983508245877126
10132,518475,2018-07-07 17:00:00,50911,3.0,50911,7,2.8169014084506894e-06
9947,604895H,2018-07-07 07:00:00,50338,1.0,50267,7,8.196721311475497e-06
9942,604748H,2018-07-07 21:00:00,51087,3.0,51087,8,3.478260869565218e-05
10122,604804H,2018-07-07 12:00:00,50230,2.0,50230,9,0.0
10121,604758H,2018-07-07 15:00:00,50263,1.0,50263,9,0.00026511134676565146
10120,604730H,2018-07-07 09:00:00,50263,2.0,50263,9,0.0004576659038901645
9937,606620,2018-07-07 21:00:00,50349,2.0,50349,9,3.125e-05
9934,600963,2018-07-07 12:00:00,50675,2.0,50675,9,2.395639046023421
9931,604804H,2018-07-07 09:00:00,50230,1.0,50230,9,0.0
10118,607224,2018-07-07 21:00:00,50349,2.0,50349,10,0.01304347826086959
10117,601555,2018-07-07 08:00:00,50911,1.0,50911,10,-0.0014992503748126064
10112,604801H,2018-07-07 10:00:00,50911,2.0,51087,10,0.0341223014761219
10107,604750H,2018-07-07 10:00:00,50230,2.0,50230,10,0.0
9925,604745H,2018-07-07 11:00:00,51200,1.0,51199,10,0.005804146531074573
9922,604739H,2018-07-07 15:00:00,51199,2.0,51198,10,0.003864734299516921
10102,520263,2018-07-07 11:00:00,50909,3.0,50909,11,6.410256410256487e-06
10099,604739H,2018-07-07 16:00:00,51199,2.0,51199,11,0.015432793826508723
10095,604745H,2018-07-07 11:00:00,51200,1.0,51200,11,0.005804146531074573
10100,604760H,2018-07-07 16:00:00,50240,2.0,50240,11,0.0
9916,604899H,2018-07-07 07:00:00,50338,2.0,50267,11,1.4492753623188914e-06
9914,601555,2018-07-07 14:00:00,51087,2.0,51087,11,-0.0014992503748126064
9912,603902,2018-07-07 11:00:00,50269,3.0,50269,11,3.461538461538469e-05
9903,604904H,2018-07-07 15:00:00,51200,1.0,51199,11,0.0367722605921271
9902,604771H,2018-07-07 11:00:00,50240,2.0,50240,11,0.0
10087,604804H,2018-07-07 12:00:00,50230,1.0,50230,12,0.0
10092,603906,2018-07-07 21:00:00,50841,2.0,50841,12,0.0
10084,602875,2018-07-07 21:00:00,50349,2.0,50349,12,-17.908250447116664
9893,604749H,2018-07-07 12:00:00,51200,2.0,51200,12,0.0036003925689723705
9895,605079H,2018-07-07 12:00:00,50692,1.0,50692,12,0.00016406890894175597
9880,604761H,2018-07-07 21:00:00,50349,2.0,50349,12,0.054719654143967726
9886,604900H,2018-07-07 12:00:00,50266,2.0,50266,12,3.478260869565218e-05
9888,604804H,2018-07-07 12:00:00,50230,2.0,50230,12,0.0
9889,604745H,2018-07-07 11:00:00,51200,2.0,51199,12,0.005804146531074573
9891,603522H,2018-07-07 19:00:00,50911,2.0,50911,12,-4.347826086956522e-06
10072,604832H,2018-07-07 21:00:00,50267,2.0,50267,13,3.478260869565218e-05
10071,604758H,2018-07-07 16:00:00,50263,1.0,50263,13,0.00037115588547191207
10070,604749H,2018-07-07 15:00:00,51198,2.0,51198,13,0.0036003925689723705
10065,604761H,2018-07-07 14:00:00,50349,1.0,50349,13,-0.0005671077504725908
10064,604726H,2018-07-07 11:00:00,51200,2.0,51200,13,-0.014881622618419119
10063,604730H,2018-07-07 16:00:00,50263,1.0,50263,13,0.0004576659038901645
9864,604758H,2018-07-07 17:00:00,50263,2.0,50263,13,0.00037115588547191207
9877,604832H,2018-07-07 21:00:00,50267,1.0,50267,13,3.478260869565218e-05
9878,603902,2018-07-07 11:00:00,50269,3.0,50269,13,3.461538461538469e-05
10047,604733H,2018-07-07 14:00:00,51199,1.0,51199,14,0.004863126886034504
10048,604904H,2018-07-07 21:00:00,51198,3.0,51198,14,0.02941780847370168
10049,604745H,2018-07-07 15:00:00,51200,2.0,51199,14,0.029020732655372868
10061,601535,2018-07-07 14:00:00,50692,2.0,50692,14,1.739130434782609e-05
10056,607289,2018-07-07 14:00:00,50269,2.0,50269,14,0.0026755852842809385
10042,604804H,2018-07-07 21:00:00,50230,2.0,50230,15,-1.3043478260869566e-05
10037,604749H,2018-07-07 16:00:00,51200,1.0,51200,15,-0.0015478339336195868
9828,604836H,2018-07-07 07:00:00,50269,3.0,50269,15,-0.0006393861892583242
9826,604726H,2018-07-07 12:00:00,51200,2.0,51200,15,-0.011161216963814339
9829,518475,2018-07-07 15:00:00,50911,1.0,50911,15,2.8169014084506894e-06
9834,604804H,2018-07-07 21:00:00,50230,2.0,50230,15,-1.3043478260869566e-05
9836,604733H,2018-07-07 20:00:00,51200,2.0,51200,15,0.0032846824698312513
9835,604749H,2018-07-07 12:00:00,51198,1.0,51199,15,-0.0015478339336195868
9839,604758H,2018-07-07 17:00:00,50263,1.0,50263,15,0.00037115588547191207
9842,603902,2018-07-07 15:00:00,50269,3.0,50269,15,-2.098522552941191
9843,604728H,2018-07-07 17:00:00,51199,1.0,51199,15,2.0512820512820596e-05
