requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,cp_value,threshold,user_accept
10600,605073H,2018-07-06 08:00:00,50268,2.0,0.8151716360042488,10,50911,16,0.0,0.07585818002124355,0.7410651236402261,0.11154980282163404,True
10576,605079H,2018-07-06 20:00:00,50911,2.0,-1.0,0,50911,19,0.0,0.0,0.0,0.0,False
10595,604895H,2018-07-06 08:00:00,50841,1.0,0.8045954739820051,5,50911,17,0.0,0.022977369910025615,1.3409924566366753,0.028969855655185894,True
10591,520263,2018-07-06 08:00:00,50840,1.0,0.8094851746355134,8,50909,17,0.0,0.04742587317756678,0.8994279718172371,0.023716809716109184,True
10590,604760H,2018-07-06 08:00:00,50261,2.0,0.8120173300348016,9,50240,17,0.0,0.060086650174007626,0.8120173300348016,0.03035755136461107,True
10587,605073H,2018-07-06 08:00:00,51200,1.0,0.7667841231877311,8,50911,17,0.2782609242890657,0.7401783174823918,0.851982359097479,0.04122029973915591,True
10585,602821,2018-07-06 08:00:00,50909,2.0,0.7459379184538323,8,50349,18,0.17107582781263383,0.6039565220079341,0.828819909393147,0.035613786864951084,True
10582,603548,2018-07-06 21:00:00,50692,2.0,-1.0,0,50692,18,0.0,0.0,0.0,0.0,False
10573,604620H,2018-07-06 08:00:00,50267,1.0,0.7512874811968763,10,50349,19,0.20792808800852977,0.7617939584671197,0.6829886192698875,0.009967696498983384,True
10552,603522H,2018-07-06 08:00:00,50230,2.0,0.7039373249999984,6,50911,21,0.17279253795171057,0.4835150139941329,1.0056247499999977,0.012487129143543742,True
10565,605079H,2018-07-06 08:00:00,50240,1.0,0.7134614986780475,8,50692,20,0.17443994125358078,0.6095731882608935,0.7927349985311639,0.017469270330868286,True
10559,604903H,2018-07-06 08:00:00,51199,1.0,0.7827277939944396,7,50266,21,0.4879886098016382,0.8457886176747141,0.9784097424930495,0.02891821015267497,True
10557,518009,2018-07-06 08:00:00,50338,2.0,0.7495495270878226,10,50911,21,0.20055488601501775,0.7534634172946729,0.6814086609889296,0.027023093809688866,True
10551,604832H,2018-07-06 08:00:00,50349,1.0,0.7644587783645767,8,50267,21,0.346304160737226,0.7965185059057587,0.8493986426273074,0.03482764642564098,True
10549,607289,2018-07-06 08:00:00,50841,2.0,0.6789549743155829,6,50349,21,0.0,0.02931223075135632,0.9699356775936899,0.04065948536057133,True
10535,518009,2018-07-06 08:00:00,50841,1.0,0.5511794042443855,1,50911,23,0.0,0.008577485413711984,2.7558970212219274,0.014596255782383445,True
10534,603912,2018-07-06 09:00:00,50267,2.0,0.4540604796044886,10,50911,23,0.17291337888613523,0.7180645529615421,0.4127822541858987,-0.010393632352475706,True
10603,603990,2018-07-06 09:00:00,51200,1.0,0.4659659896875242,10,50911,16,0.1644247376839288,0.7056464047469477,0.4236054451704765,-0.004060072917791816,True
10568,603522H,2018-07-06 08:00:00,50268,3.0,0.6231760904918245,9,50911,20,0.0,0.060086650174007626,0.6231760904918245,0.08702360705367132,True
10604,603904,2018-07-06 09:00:00,50840,2.0,0.4862444069486877,7,50911,15,0.160857303778815,0.5245145507736406,0.6078055086858596,0.006857640313189957,True
10687,607263,2018-07-06 09:00:00,51198,2.0,0.5389076996483001,10,50911,4,0.1648825551094363,0.7063373020905113,0.4899160905893637,0.006220616281279599,True
10610,600963,2018-07-06 09:00:00,50269,3.0,0.5509440012518605,5,50911,15,0.1414594854339482,0.3651175476088197,0.9182400020864342,0.04610461936618191,True
10700,605432,2018-07-06 09:00:00,51199,3.0,0.5704454071781752,5,50911,0,0.11801257119943426,0.3183452855581794,0.9507423452969587,0.05473515606090174,True
10606,519392,2018-07-06 10:00:00,50338,2.0,0.5684305620349723,10,50675,15,0.17280138972538556,0.7179059559491937,0.5167550563954294,0.034501301083186865,True
10689,605931,2018-07-06 09:00:00,50240,1.0,0.633076120167524,2,50911,3,0.1801380247202645,0.26592192486223254,2.1102537338917466,0.033935625262910586,True
10688,604738H,2018-07-06 10:00:00,50266,2.0,0.6277084813481245,4,50268,3,0.6800331539901958,0.8524470710384737,1.255416962696249,0.01555313289950003,True
10682,607289,2018-07-06 05:00:00,50269,3.0,-1.0,0,50269,5,0.0,0.0,0.0,0.0,False
10672,604771H,2018-07-06 09:00:00,50841,2.0,0.6871051261681819,6,50240,9,0.6931114155148886,0.9100876817194729,0.9815787516688314,0.05864688415598809,True
10671,607263,2018-07-06 09:00:00,51087,1.0,0.6616350792904864,5,50911,9,0.21467184373244902,0.4882543837795003,1.1027251321508107,0.04810392831720302,True
10669,602821,2018-07-06 09:00:00,50349,1.0,-1.0,0,50349,9,0.0,0.0,0.0,0.0,False
10666,600963,2018-07-06 10:00:00,50230,2.0,0.5521520569080723,10,51087,9,0.14018627890405747,0.6651336140237786,0.5019564153709748,0.02796028437798219,True
10697,605931,2018-07-06 10:00:00,50263,2.0,0.6132639279690132,10,50911,1,0.14964810865310402,0.6819258383355633,0.5575126617900119,0.04202522878984322,True
10657,602806,2018-07-06 14:00:00,50911,1.0,-1.0,0,50911,10,0.0,0.0,0.0,0.0,False
10662,607083,2018-07-06 14:00:00,50349,3.0,-1.0,0,50349,10,0.0,0.0,0.0,0.0,False
10624,604748H,2018-07-06 13:00:00,51087,3.0,-1.0,0,51087,13,0.0,0.0,0.0,0.0,False
10627,605432,2018-07-06 10:00:00,50692,2.0,0.6375897776174205,10,50911,13,0.14887588528356888,0.6806053224392142,0.5796270705612914,0.03409497528092723,True
10637,604832H,2018-07-06 10:00:00,50261,1.0,0.7394943709507993,10,50267,13,0.27255890462117505,0.8202912134445416,0.672267609955272,0.06687315348239785,True
10619,607263,2018-07-06 11:00:00,50909,2.0,0.4252433321192165,9,50911,14,0.15798271239403922,0.640304283947619,0.4252433321192165,0.00296857556513369,True
