requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
11712,603548,2018-07-03 00:00:00,50911,3.0,50911,22,-54.71965414396753
11530,607224,2018-07-03 20:00:00,50911,3.0,50911,20,-15.204669102142788
11877,604175,2018-07-03 21:00:00,50909,3.0,50911,21,0.0033760478477082912
11858,605074H,2018-07-03 00:00:00,50911,2.0,50911,23,38.14886142057864
11870,605074H,2018-07-03 21:00:00,50911,2.0,50911,21,47.761595556371475
11863,605083H,2018-07-03 22:00:00,50911,1.0,50911,22,44.823220312326924
11774,604832H,2018-07-03 13:00:00,50267,2.0,50267,13,13.035796310717615
11720,604796H,2018-07-03 21:00:00,50267,2.0,50267,21,3.91304347826087e-05
11847,605083H,2018-07-03 00:00:00,50911,1.0,50911,0,33.75140689485944
11821,607224,2018-07-03 22:00:00,51087,1.0,50911,3,0.03161529867389199
11528,519392,2018-07-03 20:00:00,51087,2.0,51087,20,0.011390479296999512
11531,607224,2018-07-03 19:00:00,50911,1.0,50911,19,57.313206711663064
11527,519392,2018-07-03 21:00:00,50911,2.0,50911,20,1.3333333333333398e-05
11518,604900H,2018-07-03 21:00:00,50266,2.0,50266,21,6.866044481497218
11647,605432,2018-07-03 00:00:00,50911,4.0,50911,11,17.76573818124595
11873,519392,2018-07-03 21:00:00,50909,1.0,50909,21,0.06260602680288148
11959,604903H,2018-07-03 21:00:00,50269,1.0,50266,12,6.418760733297952e-05
11951,604796H,2018-07-03 13:00:00,50267,1.0,50267,13,0.017138289849591853
11937,605074H,2018-07-03 16:00:00,50911,1.0,50911,14,17.480963676591607
11926,606363,2018-07-03 16:00:00,51087,3.0,51087,16,2.2692250334550983
11759,605074H,2018-07-03 17:00:00,50911,1.0,50911,15,30.095809779182147
11758,606363,2018-07-03 15:00:00,50909,3.0,50909,15,0.08676322793926061
11722,604380H,2018-07-03 00:00:00,50911,3.0,50911,21,0.0647545528051663
11521,604773H,2018-07-03 21:00:00,50230,1.0,50841,21,5.0586507510970904e-05
11657,601535,2018-07-03 10:00:00,50692,1.0,50692,10,3.4330222407493194
11619,604832H,2018-07-03 21:00:00,50261,1.0,50267,13,0.01582438125095779
11895,605432,2018-07-03 19:00:00,50692,2.0,50692,19,33.538946644328085
11888,604380H,2018-07-03 00:00:00,50911,2.0,50911,19,0.05533939810286943
11880,604380H,2018-07-03 19:00:00,50338,2.0,50911,20,0.05544873989869765
11988,605079H,2018-07-03 10:00:00,50692,2.0,50692,10,27.75755580852413
11928,605079H,2018-07-03 15:00:00,50692,2.0,50692,15,2.6755490267288837
11768,604380H,2018-07-03 00:00:00,50911,2.0,50911,13,3.9077186394315717
11746,604380H,2018-07-03 00:00:00,50911,2.0,50911,16,-8.260869565217392e-05
11799,605079H,2018-07-03 21:00:00,50692,2.0,50692,9,0.0011484823625922918
11554,605073H,2018-07-03 01:00:00,50911,2.0,50911,17,0.02918656986918977
11538,603522H,2018-07-03 01:00:00,50911,2.0,50911,19,-2.768136778314582
11534,603522H,2018-07-03 02:00:00,50911,2.0,50911,19,-1.8112962985079326
11869,604380H,2018-07-03 23:00:00,50911,1.0,50911,22,0.0637520216831929
11853,604380H,2018-07-03 19:00:00,50263,1.0,50911,23,0.03655110586923699
12000,601555,2018-07-03 07:00:00,50911,2.0,50911,7,0.0019957498077892073
11801,605079H,2018-07-03 09:00:00,50692,1.0,50692,9,9.237512561538724
11580,603912,2018-07-03 16:00:00,50349,2.0,50349,16,0.001540967972355264
11522,518475,2018-07-03 17:00:00,50909,3.0,50911,21,0.06293048089516162
11900,605235,2018-07-03 21:00:00,50692,2.0,50692,18,0.07990197115399436
11972,607613,2018-07-03 11:00:00,50692,2.0,50692,11,0.8582555601873298
11718,605235,2018-07-03 17:00:00,50261,2.0,51087,21,0.05901780790598109
11571,V009198,2018-07-03 21:00:00,51087,2.0,51087,16,2.4014382153774325
11556,518475,2018-07-03 17:00:00,50267,2.0,50911,17,0.05533939810286943
11924,603990,2018-07-03 02:00:00,50911,2.0,50911,16,16.87570344742972
11823,604735H,2018-07-03 03:00:00,50268,2.0,50268,3,-4.8262143989314
11561,604730H,2018-07-03 17:00:00,50263,1.0,50263,17,7.805496407111305
11596,607855,2018-07-03 02:00:00,50911,2.0,50911,14,31.261749115452574
11684,607855,2018-07-03 03:00:00,50911,2.0,50911,8,-2.173913043478261e-05
11591,604758H,2018-07-03 15:00:00,50263,2.0,50263,15,14.317964641241653
11555,604760H,2018-07-03 16:00:00,50841,1.0,50240,17,0.02997475384404798
11682,604329,2018-07-03 03:00:00,50911,4.0,50911,9,0.06366714590123539
11599,604749H,2018-07-03 14:00:00,51200,2.0,51200,14,1.4932925015950282
11653,604728H,2018-07-03 15:00:00,51198,1.0,51199,10,2.0512820512820596e-05
11788,604761H,2018-07-03 11:00:00,50349,2.0,50349,11,0.050540934128491914
11634,604775H,2018-07-03 12:00:00,50263,3.0,50263,12,-3.801410747910345
11800,519287,2018-07-03 03:00:00,50911,2.0,50911,9,-8.207948121595129
11626,604804H,2018-07-03 12:00:00,51200,2.0,50230,12,0.021978235339307737
11621,604761H,2018-07-03 13:00:00,50909,1.0,50349,13,0.003505895841850918
11994,604771H,2018-07-03 09:00:00,50240,2.0,50240,9,0.02553490002914184
11765,602814,2018-07-03 14:00:00,50269,4.0,50269,14,-3.9077669091576666
11794,602859,2018-07-03 10:00:00,51087,3.0,51087,10,3.0386743201020026
11606,604726H,2018-07-03 14:00:00,51198,2.0,51198,14,-1.5734896885020715
11677,604804H,2018-07-03 12:00:00,50267,1.0,50230,9,0.04270574541976208
11640,604772H,2018-07-03 11:00:00,50338,2.0,51200,11,0.017012447465561523
11633,604902H,2018-07-03 12:00:00,50261,1.0,50261,12,3.207489560107656
11616,604739H,2018-07-03 11:00:00,50268,2.0,51199,13,0.02657609173807916
11887,520263,2018-07-03 19:00:00,50909,1.0,50909,19,-0.6681588304851228
11919,604771H,2018-07-03 16:00:00,50240,1.0,50240,16,0.0050327603848596865
11793,602859,2018-07-03 13:00:00,51087,2.0,51087,10,16.483478519347713
11797,607083,2018-07-03 10:00:00,50349,1.0,50349,10,0.035918611260977264
11593,604771H,2018-07-03 14:00:00,50240,1.0,50240,14,0.005853871413177906
11689,603902,2018-07-03 11:00:00,50269,1.0,50338,7,3.461538461538469e-05
11795,600963,2018-07-03 03:00:00,50911,2.0,50911,10,0.39599544920349733
11600,600963,2018-07-03 14:00:00,51087,2.0,51087,14,0.8765686793942037
11623,607626,2018-07-03 11:00:00,50240,1.0,50911,12,0.4793105128437834
11913,606620,2018-07-03 23:00:00,50911,1.0,50911,17,-4.103974060797564
11973,600963,2018-07-03 13:00:00,50911,1.0,50911,11,0.3909125732967153
11569,604899H,2018-07-03 16:00:00,50338,1.0,50338,16,0.04518995832368549
11614,606789,2018-07-03 06:00:00,50230,2.0,50269,13,-1.6471116223355033
11911,607706,2018-07-03 23:00:00,50911,1.0,50911,17,17.367852929589628
