requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
10518,603548,2018-07-06 02:00:00,50692,4.0,50692,2,-55.436540594080775
10582,603548,2018-07-06 18:00:00,50692,2.0,50692,18,2.7243060275207722
10355,603548,2018-07-06 21:00:00,50692,2.0,50692,21,2.6961216347462678
10222,601535,2018-07-06 14:00:00,50692,3.0,50692,14,7.3900100492309795
10156,601535,2018-07-06 21:00:00,51200,3.0,50692,21,0.006798025730361297
10606,519392,2018-07-06 15:00:00,50675,2.0,50675,15,0.05935834007140246
10362,604903H,2018-07-06 21:00:00,50266,2.0,50266,21,2.1926214363953915e-05
10379,519392,2018-07-06 19:00:00,50911,2.0,50911,19,4.197231124650828
10354,604832H,2018-07-06 21:00:00,50267,2.0,50267,21,0.01582438125095779
10356,604773H,2018-07-06 21:00:00,50675,2.0,50841,21,2.6861739771751306e-05
10350,601535,2018-07-06 22:00:00,50692,2.0,50692,22,8.735968411251124
10358,604900H,2018-07-06 22:00:00,50266,2.0,50266,21,22.274830738873725
10450,604832H,2018-07-06 13:00:00,50267,2.0,50267,13,19.290487388252206
10152,604832H,2018-07-06 21:00:00,50267,2.0,50267,21,16.400629246621516
10252,604773H,2018-07-06 21:00:00,50840,2.0,50841,12,0.06130093831990563
10559,604903H,2018-07-06 21:00:00,50911,1.0,50266,21,0.09986515434514036
10551,604832H,2018-07-06 21:00:00,50267,1.0,50267,21,17.471936822501902
10568,603522H,2018-07-06 20:00:00,50911,3.0,50911,20,-1.2689812986604248
10700,605432,2018-07-06 00:00:00,50911,3.0,50911,0,37.734075030709306
10637,604832H,2018-07-06 13:00:00,50267,1.0,50267,13,5.898549878538684
10646,606363,2018-07-06 11:00:00,50909,3.0,50909,11,0.4702938429615728
10349,601535,2018-07-06 22:00:00,50692,1.0,50692,22,11.59578370944994
10449,604900H,2018-07-06 13:00:00,50266,1.0,50266,13,14.821749705936233
10237,604903H,2018-07-06 21:00:00,50349,1.0,50266,13,0.039378641005353064
10157,603906,2018-07-06 21:00:00,50841,1.0,50841,21,0.03575374662862141
10151,604773H,2018-07-06 21:00:00,50841,1.0,50841,21,0.03707799845541208
10318,605432,2018-07-06 07:00:00,51087,3.0,51087,7,48.55309635346372
10600,605073H,2018-07-06 16:00:00,50911,2.0,50911,16,0.09986515434514036
10576,605079H,2018-07-06 21:00:00,50911,2.0,50911,19,6.168588903137143
10552,603522H,2018-07-06 22:00:00,50911,2.0,50911,21,-2.3956390460234345
10627,605432,2018-07-06 13:00:00,50911,2.0,50911,13,32.79840757126588
10402,605079H,2018-07-06 16:00:00,50692,2.0,50692,16,10.891883605648783
10394,603522H,2018-07-06 19:00:00,51087,2.0,50911,17,-5.927868501354739e-06
10346,603912,2018-07-06 18:00:00,50268,3.0,50692,23,0.024067995993860714
10416,603522H,2018-07-06 15:00:00,50911,2.0,50911,15,7.815437278863143
