requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
7062,607942,2018-07-02 00:00:00,50349,3.0,50349,22,-32.89930707537514
7206,604734H,2018-07-02 10:00:00,50268,3.0,50268,10,-0.008823529411764798
12049,604732H,2018-07-02 20:00:00,50269,2.0,50269,20,-15.665092154576554
7106,603548,2018-07-02 16:00:00,50911,2.0,50911,16,0.004658385093167705
12118,601535,2018-07-02 15:00:00,50692,3.0,50692,15,1.739130434782609e-05
12060,605083H,2018-07-02 20:00:00,50911,2.0,50911,20,17.76573818124595
7198,603906,2018-07-02 21:00:00,51199,2.0,50841,11,0.035822175788582634
7166,604796H,2018-07-02 13:00:00,50267,2.0,50267,13,6.635868613356019
7164,604900H,2018-07-02 13:00:00,50266,2.0,50266,13,12.917745588591295
12063,519392,2018-07-02 21:00:00,50263,2.0,50349,19,0.03533273567359577
12048,603906,2018-07-02 21:00:00,50240,2.0,50841,21,0.02997475384404779
7255,517846,2018-07-02 00:00:00,50349,1.0,50349,0,9.771786081073408
7181,604773H,2018-07-02 21:00:00,51200,1.0,50841,12,0.03575374662862141
7061,519392,2018-07-02 21:00:00,50909,1.0,50911,23,0.05935834007140246
7063,603906,2018-07-02 21:00:00,50841,1.0,50841,21,5.0586507510970904e-05
7065,604832H,2018-07-02 21:00:00,50267,1.0,50267,21,22.315069756210175
7071,604773H,2018-07-02 21:00:00,50261,1.0,50841,21,0.04498326774090596
7099,604800H,2018-07-02 18:00:00,50911,2.0,50911,16,14.91316486335725
12093,605432,2018-07-02 17:00:00,50692,3.0,50692,17,32.79840757126588
12037,601535,2018-07-02 22:00:00,50692,1.0,50692,22,8.713506884519026
12047,604832H,2018-07-02 21:00:00,50267,1.0,50267,21,19.290487388252206
12039,604903H,2018-07-02 21:00:00,50266,1.0,50266,21,0.017010688936092668
12145,604832H,2018-07-02 13:00:00,50267,1.0,50267,13,14.700770668164997
12155,604773H,2018-07-02 21:00:00,50911,1.0,50841,12,0.029186569869189768
12149,604903H,2018-07-02 12:00:00,50266,1.0,50266,12,0.0197398778843045
12074,601555,2018-07-02 18:00:00,51087,3.0,51087,18,0.02918656986918977
