requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,trend,cost,cp_value
11053,604745H,2018-07-05 18:00:00,50338,1.0,0.78269157018511,10,51198,11,0.11534642722451698,0.2672923480119294,0.8163177342637628,0.7490654061064574,1.1,0.7115377910773727
11051,604771H,2018-07-05 18:00:00,50268,1.0,0.843456510840884,5,50240,11,0.2777965170610431,0.8682419538684115,0.9583336907830174,0.7285793308987507,0.6,1.4057608514014734
11048,604904H,2018-07-05 14:00:00,50267,2.0,0.5032540850338643,10,51198,12,0.08963810189900684,0.24003559837511682,0.7937231700379439,0.7663644935670354,1.1,0.4575037136671493
11036,604897H,2018-07-05 18:00:00,50261,2.0,0.8078264666519126,10,51200,12,0.07131674130600434,0.31086866104125194,0.846048443596988,0.7696044897068371,1.1,0.7343876969562841
11046,604749H,2018-07-05 09:00:00,51198,2.0,0.43705829448251887,10,51199,12,0.02236375213472237,0.763916484480387,0.9752597614408866,0.7426221460390139,1.1,0.3973257222568353
11041,603906,2018-07-05 18:00:00,50675,1.0,0.8701343781647157,10,50841,12,0.05233699375920048,0.5618463916112962,0.939837566815128,0.8004311895143036,1.1,0.7910312528770143
11039,604775H,2018-07-05 21:00:00,50268,1.0,0.19194196540691266,5,50263,12,0.24589742326336,0.5155223567516133,0.787865918290402,0.742338083703596,0.6,0.31990327567818777
11054,604902H,2018-07-05 18:00:00,51200,2.0,0.869479294585213,10,50261,11,0.056421478262026765,0.6784837375112812,0.9625584011250843,0.7764001880453417,1.1,0.7904357223501935
11035,604832H,2018-07-05 18:00:00,50263,1.0,0.8323365460567622,10,50267,12,0.02183267502605952,0.439319416334101,0.9051732976530527,0.7594997944604718,1.1,0.7566695873243292
11047,605642,2018-07-05 18:00:00,50269,2.0,0.7422011760333848,10,50911,12,0.02254840823769524,0.2076434290271656,0.7614800136143924,0.7229223384523771,1.1,0.6747283418485316
11057,516399,2018-07-05 08:00:00,50338,1.0,0.45812410806478204,5,50909,11,0.11836096739369699,0.2166342806218663,0.49115365510773346,0.7486901611628274,0.6,0.7635401801079701
11076,604752H,2018-07-05 08:00:00,50267,2.0,0.5313436453000655,5,51199,10,0.11444491280300122,0.3214492439085429,0.623135991028076,0.7495017593304266,0.6,0.8855727421667758
11061,604726H,2018-07-05 08:00:00,50230,1.0,0.6221143640590182,5,51200,11,0.028743469959210587,0.45359327601092375,0.7434231779099776,0.76112290821857,0.6,1.036857273431697
