0	13	0.247790
0	7	0.098303
0	8	0.072705
0	3	0.059472
0	4	0.051073
0	0	0.042847
0	9	-0.030149
0	19	-0.033708
0	16	-0.054525
0	12	-0.062621
0	15	-0.065718
0	1	-0.093862
0	5	-0.115738
0	11	-0.129411
0	17	-0.161016
0	18	-0.173824
0	2	-0.219841
0	14	-0.220479
0	6	-0.234126
0	10	-0.296366
1	13	0.508132
1	7	0.107981
1	3	0.106026
1	4	0.079068
1	9	0.064668
1	8	0.039850
1	14	0.038543
1	12	0.021858
1	11	0.020152
1	16	-0.013021
1	17	-0.058667
1	6	-0.059313
1	2	-0.062719
1	19	-0.109933
1	5	-0.115058
1	10	-0.116240
1	18	-0.134879
1	15	-0.149475
1	1	-0.164496
1	0	-0.200563
2	7	0.340666
2	13	0.232959
2	4	0.115387
2	0	0.102250
2	15	0.062644
2	3	0.049051
2	18	0.015789
2	1	-0.014132
2	8	-0.027642
2	5	-0.029464
2	9	-0.036792
2	11	-0.071283
2	14	-0.086740
2	10	-0.109244
2	12	-0.136658
2	6	-0.145201
2	16	-0.165245
2	19	-0.170949
2	2	-0.189665
2	17	-0.241455
3	7	0.466994
3	13	0.383290
3	12	0.175770
3	8	0.174413
3	4	0.170167
3	3	0.133165
3	14	0.066707
3	1	0.066436
3	10	0.045421
3	17	0.043430
3	5	0.042711
3	19	0.028781
3	15	0.008677
3	18	-0.001450
3	2	-0.024303
3	6	-0.025286
3	9	-0.032490
3	0	-0.036103
3	11	-0.038382
3	16	-0.155619
4	13	0.597053
4	4	0.322981
4	3	0.117285
4	2	0.047566
4	8	0.038110
4	12	0.026158
4	15	0.015701
4	11	0.015226
4	7	0.003566
4	5	-0.003118
4	17	-0.013419
4	0	-0.051209
4	18	-0.052715
4	14	-0.067903
4	19	-0.070221
4	6	-0.097350
4	1	-0.115460
4	16	-0.146245
4	9	-0.206841
4	10	-0.294535
5	13	0.363662
5	7	0.309659
5	4	0.120629
5	15	0.104290
5	0	0.092095
5	3	0.082479
5	5	0.079228
5	8	0.068003
5	1	0.047674
5	2	0.030687
5	12	0.029576
5	9	0.015878
5	19	0.001786
5	18	-0.065155
5	6	-0.097736
5	17	-0.099057
5	10	-0.118097
5	11	-0.124315
5	16	-0.142253
5	14	-0.146817
6	13	0.317505
6	7	0.216673
6	16	0.172665
6	9	0.139346
6	4	0.116644
6	15	0.065457
6	1	0.013071
6	12	-0.010704
6	0	-0.028360
6	14	-0.031273
6	19	-0.039255
6	8	-0.049908
6	11	-0.055931
6	2	-0.090546
6	10	-0.095354
6	18	-0.123026
6	6	-0.129817
6	5	-0.132601
6	3	-0.149238
6	17	-0.209158
7	13	0.287327
7	7	0.273475
7	8	0.248077
7	3	0.223825
7	4	0.146396
7	0	0.087856
7	19	0.032105
7	10	0.014543
7	18	0.000930
7	11	-0.021089
7	1	-0.022176
7	15	-0.042803
7	5	-0.058561
7	6	-0.066065
7	12	-0.077298
7	2	-0.082478
7	9	-0.093199
7	16	-0.159281
7	14	-0.204448
7	17	-0.265568
8	13	0.609047
8	7	0.364437
8	12	0.242905
8	4	0.224296
8	5	0.159161
8	6	0.128420
8	0	0.091003
8	3	0.062768
8	18	0.059107
8	8	0.051568
8	2	0.030947
8	14	-0.014043
8	10	-0.031874
8	9	-0.058557
8	16	-0.085222
8	15	-0.087508
8	11	-0.098956
8	17	-0.147747
8	1	-0.161324
8	19	-0.172919
9	13	0.651432
9	7	0.307563
9	3	0.153386
9	17	0.151064
9	4	0.123438
9	8	0.093962
9	12	0.052175
9	1	0.002195
9	5	-0.036395
9	6	-0.040325
9	15	-0.047460
9	11	-0.050584
9	16	-0.056245
9	14	-0.059802
9	2	-0.062752
9	10	-0.091697
9	9	-0.112441
9	18	-0.119749
9	19	-0.122934
9	0	-0.173888
10	13	0.355621
10	3	0.217504
10	7	0.139321
10	4	0.125760
10	8	0.111080
10	0	0.102463
10	15	0.035246
10	10	0.006077
10	2	0.004979
10	19	-0.007228
10	18	-0.010696
10	12	-0.014326
10	11	-0.033537
10	5	-0.041861
10	16	-0.091258
10	1	-0.134821
10	14	-0.138671
10	9	-0.170173
10	17	-0.197156
10	6	-0.213987
11	13	0.497061
11	7	0.150787
11	8	0.127580
11	4	0.078698
11	3	0.074348
11	2	0.069173
11	15	0.052092
11	5	-0.000491
11	14	-0.020769
11	16	-0.036935
11	19	-0.057430
11	12	-0.079282
11	0	-0.100307
11	11	-0.122944
11	10	-0.138619
11	1	-0.151899
11	6	-0.159787
11	9	-0.164425
11	17	-0.206355
11	18	-0.233879
12	13	0.630450
12	4	0.291952
12	7	0.209591
12	5	0.168373
12	16	0.166521
12	8	0.134901
12	1	0.130360
12	2	0.065839
12	6	0.062918
12	18	0.055537
12	3	0.031067
12	11	0.010311
12	17	0.005412
12	12	0.004683
12	14	-0.006770
12	0	-0.021337
12	19	-0.051089
12	15	-0.055370
12	9	-0.067520
12	10	-0.072558
13	13	0.289552
13	3	0.190516
13	7	0.130219
13	8	0.089799
13	15	0.074627
13	19	-0.025529
13	4	-0.076544
13	0	-0.086535
13	1	-0.117230
13	16	-0.126144
13	18	-0.131216
13	9	-0.146910
13	12	-0.155410
13	6	-0.172941
13	11	-0.173573
13	14	-0.179283
13	2	-0.182937
13	10	-0.186704
13	17	-0.213181
13	5	-0.235577
14	13	0.213914
14	3	0.164519
14	4	0.164497
14	0	0.038149
14	7	0.022734
14	6	-0.070526
14	12	-0.118172
14	14	-0.136747
14	8	-0.141676
14	11	-0.155875
14	19	-0.161105
14	1	-0.215398
14	5	-0.215751
14	17	-0.220314
14	15	-0.223422
14	18	-0.226025
14	9	-0.240787
14	16	-0.271650
14	10	-0.281233
14	2	-0.298561
15	13	0.415578
15	19	0.207655
15	7	0.204642
15	4	0.183263
15	8	0.143364
15	3	0.141090
15	15	0.116155
15	2	0.016317
15	1	0.004665
15	10	-0.010293
15	12	-0.026119
15	5	-0.028322
15	18	-0.036696
15	0	-0.055573
15	9	-0.061931
15	6	-0.062067
15	11	-0.073904
15	16	-0.105125
15	17	-0.131003
15	14	-0.131980
16	13	0.308386
16	7	0.269692
16	4	0.203724
16	3	0.032604
16	15	0.020983
16	2	-0.004309
16	10	-0.015058
16	0	-0.015107
16	8	-0.045064
16	5	-0.055187
16	1	-0.063406
16	19	-0.071306
16	11	-0.080415
16	14	-0.086301
16	16	-0.098577
16	9	-0.111480
16	17	-0.173344
16	12	-0.173621
16	6	-0.182692
16	18	-0.212996
17	13	0.390358
17	7	0.225288
17	4	0.138962
17	1	0.104072
17	3	0.095355
17	15	0.078050
17	6	0.044916
17	0	0.038190
17	8	0.017878
17	5	0.016613
17	12	0.008507
17	19	-0.029875
17	16	-0.031555
17	2	-0.052505
17	14	-0.085330
17	18	-0.102151
17	9	-0.109496
17	11	-0.117644
17	10	-0.138620
17	17	-0.198601
18	13	0.434576
18	7	0.222521
18	3	0.211626
18	4	0.186051
18	6	0.115846
18	8	0.107569
18	5	0.092020
18	18	0.022210
18	0	0.017223
18	15	-0.013614
18	19	-0.016307
18	2	-0.021650
18	11	-0.070626
18	10	-0.094734
18	12	-0.096924
18	14	-0.118047
18	1	-0.154951
18	9	-0.201232
18	17	-0.244031
18	16	-0.257290
19	7	0.359909
19	13	0.246179
19	15	0.150896
19	8	0.126805
19	4	0.065535
19	3	0.065474
19	18	0.064102
19	12	0.057323
19	19	0.038544
19	9	0.029416
19	0	-0.000518
19	1	-0.003413
19	10	-0.026706
19	16	-0.034851
19	14	-0.110862
19	6	-0.114581
19	11	-0.125567
19	17	-0.126674
19	2	-0.128251
19	5	-0.159046
20	13	0.414805
20	4	0.331322
20	7	0.280765
20	3	0.216470
20	14	0.195488
20	5	0.191009
20	9	0.162053
20	16	0.154107
20	1	0.127807
20	11	0.089040
20	15	0.056340
20	6	0.038231
20	2	0.026660
20	19	-0.001361
20	12	-0.003080
20	10	-0.011652
20	17	-0.018431
20	8	-0.031835
20	18	-0.140425
20	0	-0.170873
21	3	0.301015
21	13	0.299927
21	7	0.183219
21	4	0.175522
21	18	0.126356
21	12	0.114877
21	6	0.082292
21	9	0.056998
21	5	0.027862
21	14	0.015889
21	19	0.015396
21	11	0.014558
21	16	-0.009973
21	10	-0.022304
21	17	-0.026290
21	2	-0.040474
21	1	-0.046592
21	0	-0.073723
21	8	-0.075672
21	15	-0.103714
22	13	0.440127
22	3	0.164885
