requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,marginal_value,trend,cost,cp_value
10000,518009,2018-07-07 12:00:00,50338,3.0,0.8573266504355634,10,50911,18,0.06833763155645796,0.21376399767202098,0.9607444488646665,0.8016149912700786,0.7539088520064604,2.1,0.40825078592169683
10047,604733H,2018-07-07 12:00:00,50269,1.0,0.8771191572064172,10,51199,14,0.030209156451427847,0.41841323364829297,0.984793505433528,1.5690496261810987,0.7694448089793064,2.1,0.4176757891459129
10042,604804H,2018-07-07 12:00:00,50261,2.0,0.8874559981237103,7,50230,15,0.2970308394068432,0.8248544875423391,0.9909830372491567,3.0602101487820783,0.783928958998264,1.5,0.5916373320824736
10037,604749H,2018-07-07 12:00:00,50230,1.0,0.873440262427955,10,51200,15,0.03832373776636393,0.3866612802216246,0.9826835753864378,1.4499798008310922,0.7641969494694723,2.1,0.4159239344895024
10027,605074H,2018-07-07 12:00:00,50267,1.0,0.855562682768195,10,50911,16,0.044123956632806126,0.19692546216023296,0.9566602364680539,0.7384704831008736,0.7544651290683362,2.1,0.4074108013181881
10024,604771H,2018-07-07 12:00:00,50909,2.0,0.8696151629726412,10,50240,16,0.05348110131562883,0.5648044418711663,0.9915128955134719,2.1180166570168737,0.7477174304318106,2.1,0.41410245855840055
10019,606620,2018-07-07 12:00:00,51198,1.0,0.8434732842300828,10,50911,16,0.025368670809218247,0.16256887439325535,0.9458723630374839,0.6096332789747075,0.7410742054226818,2.1,0.401653944871468
10017,604735H,2018-07-07 12:00:00,51200,1.0,0.8598111119029714,10,50268,16,0.1993123571340767,0.3507636194511352,0.979852378306774,1.315363572941757,0.7397698454991688,2.1,0.40943386281093874
9992,604800H,2018-07-07 12:00:00,51199,2.0,0.843443973941671,10,50911,19,0.20591443676136434,0.19129917433610283,0.9551442040934195,0.7173719037603856,0.7317437437899226,2.1,0.4016399875912719
9977,605432,2018-07-07 12:00:00,50268,1.0,0.8260718322137993,10,50911,20,0.22643503519126845,0.1243717271200846,0.9274614594240785,0.46639397670031724,0.7246822050035201,2.1,0.39336753914942824
9987,606363,2018-07-07 12:00:00,50841,4.0,0.8084311677512122,7,50909,20,0.44520476422499716,0.2237627937302918,0.8705835666526364,0.8301599647393825,0.7462787688497879,1.5,0.5389541118341414
9980,601535,2018-07-07 12:00:00,50840,2.0,0.6887703343990728,10,50840,20,0.03612417073285401,0.0,0.3775406687981454,0.0,1.0,2.1,0.32798587352336794
9979,603906,2018-07-07 12:00:00,50841,1.0,0.7132765122034849,0,50841,20,0.44520476422499716,1.0,0.9933071490757153,0.0,0.7520286740814155,0.1,7.132765122034848
9978,604903H,2018-07-07 12:00:00,50268,2.0,0.4930655254006322,0,50266,20,0.44520476422499716,0.714226396691376,0.714226396691376,0.0,0.7290514988521963,0.1,4.9306552540063215
9976,605432,2018-07-07 13:00:00,50230,3.0,0.42014865867409923,10,50911,21,0.0599175223782122,0.166799984336685,0.9474257277954057,0.6254999412625687,0.7654684708547507,2.1,0.20007078984480914
9973,605235,2018-07-07 13:00:00,50675,1.0,0.4463212610141948,10,51087,21,0.13211157647982297,0.18139655965791304,0.9522607873491331,0.6802370987171739,0.7585950424349316,2.1,0.21253393381628322
9971,604900H,2018-07-07 12:00:00,51200,1.0,0.49053423848004113,0,50266,21,0.44520476422499716,0.6833322050339794,0.6833322050339795,0.0,0.7422333165034862,0.1,4.905342384800411
9969,605235,2018-07-07 13:00:00,51087,1.0,0.46505296774201965,10,50911,22,0.014491877283887268,0.5032063858434314,0.9891515540385512,1.8870239469128676,0.719206286646419,2.1,0.22145379416286648
10048,604904H,2018-07-07 13:00:00,51198,3.0,0.5212206432631383,10,51198,14,0.026557361990282205,0.36414414510309,0.9809709837921446,1.3655405441365875,0.7396608694510339,2.1,0.24820030631578013
9989,605079H,2018-07-07 13:00:00,50269,1.0,0.5668063670488219,10,50692,19,0.06348514615362957,0.14494285651833033,0.9384957050456922,0.5435357119437387,0.7604331076685682,2.1,0.26990779383277236
10049,604745H,2018-07-07 13:00:00,50267,2.0,0.6274092509973521,9,51199,14,0.09813214360732353,0.26998741102986984,0.9550113742082497,1.0097529172517132,0.767091064323808,1.9,0.3302153952617643
10087,604804H,2018-07-07 13:00:00,50266,1.0,0.6927418435425077,10,50230,12,0.030866915972379557,0.8281777072147259,0.9977005127770993,3.1056664020552223,0.7559464930818025,2.1,0.32987706835357505
10061,601535,2018-07-07 13:00:00,50911,2.0,0.6486613686664321,10,50692,14,0.024360072653266833,0.239727455486591,0.9659678766180657,0.8989779580747163,0.5576735250572074,2.1,0.30888636603163433
10135,606789,2018-07-07 14:00:00,50909,2.0,0.4326928948453281,8,50909,6,0.1539394329260639,0.57216174699652,0.9799775695439944,2.1341633162970197,0.7457480285563227,1.7,0.2545252322619577
10056,607289,2018-07-07 14:00:00,50692,2.0,0.46612167690166817,10,50269,14,0.031298538632415045,0.1364630013076307,0.9343195246772102,0.5117362549036151,0.7219258103915742,2.1,0.22196270328650863
10132,518475,2018-07-07 14:00:00,50266,3.0,0.516117368111975,10,50911,7,0.0687660460792903,0.11339576990896094,0.9200837432043208,0.42523413715860353,0.7334257640021937,2.1,0.24577017529141662
10122,604804H,2018-07-07 13:00:00,51200,2.0,0.6819248531492001,0,50230,9,1.2377888294272252,0.7535832922609926,0.7535832922609926,0.0,0.7404480964451343,0.1,6.8192485314920015
10121,604758H,2018-07-07 14:00:00,51087,1.0,0.5995693658133772,10,50263,9,0.03959948338970624,0.44756198364664057,0.9864733406962242,1.678357438674902,0.7116858568870055,2.1,0.2855092218158939
10118,607224,2018-07-07 14:00:00,50840,2.0,0.5286614408764814,10,50349,10,0.10364844036009851,0.0,0.3775406687981454,0.0,1.0,2.1,0.2517435432745149
