requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness
11900,605235,2018-07-03 12:00:00,50841,2.0,0.544454623996615,7,50692,18,0.49585384869782734,0.16531104355097095,0.7786150151250731
11895,605432,2018-07-03 08:00:00,50267,2.0,0.7991519097816033,0,50692,19,0.45154441625758396,0.18057229733304084,0.8504955204386223
11888,604380H,2018-07-03 18:00:00,50267,2.0,0.7353738056320553,0,50911,19,0.13331609010686332,0.1799993453706564,0.8279969887050195
11887,520263,2018-07-03 08:00:00,50349,1.0,0.6810805974020666,1,50909,19,0.13024066006707724,0.3100833163550216,0.6976874617987987
11880,604380H,2018-07-03 19:00:00,50349,2.0,0.3734845527782873,1,50911,20,0.17335073604290796,0.16055471748989789,0.3612481143522702
11858,605074H,2018-07-03 10:00:00,50349,2.0,0.33687514448285244,1,50911,23,0.20453228185430244,0.1487142933507649,0.334607160039221
11873,519392,2018-07-03 19:00:00,50269,1.0,0.45578153260539933,3,50909,21,0.12360498699578773,0.11060255211707144,0.47006084649755364
11870,605074H,2018-07-03 18:00:00,50263,2.0,0.794753818812352,0,50911,21,0.1565950282947003,0.17673912832896072,0.8324412944294051
11869,604380H,2018-07-03 05:00:00,50911,1.0,0.06207915944662957,1,50911,22,0.18799355922620806,0.14620933064800687,0.32897099395801543
11863,605083H,2018-07-03 08:00:00,51199,1.0,0.7510364038925702,0,50911,22,0.25299182551466765,0.18437663912486685,0.8684139702781228
11853,604380H,2018-07-03 08:00:00,50240,1.0,0.8695710558216649,7,50911,23,0.18391067183334628,0.22534388140156342,1.0
11911,607706,2018-07-03 18:00:00,50349,1.0,0.42997744514990727,1,50911,17,0.3222684346174432,0.13571155012136593,0.30535098777307335
11877,604175,2018-07-03 18:00:00,50269,3.0,0.6529023808472669,0,50911,21,0.30869035120465427,0.19330182627808448,0.7345469398567209
11871,607263,2018-07-03 08:00:00,50266,2.0,0.8814706542163682,0,50349,21,0.35985134159893717,0.2149001978120209,1.0
11919,604771H,2018-07-03 08:00:00,50349,1.0,0.5906256745558672,0,50240,16,0.24686411457461332,0.603146687682212,1.0
11913,606620,2018-07-03 08:00:00,50840,1.0,0.5,0,50911,17,0.15578575766151062,0.0,0.0
12008,607289,2018-07-03 08:00:00,51200,3.0,0.7311369288766583,10,50269,5,0.19794150888964,0.14535622525871264,0.690442069978885
12007,607263,2018-07-03 08:00:00,50338,3.0,0.8681895505026862,10,50349,5,0.5071904926264041,0.20808440868815356,0.9884009412687295
12000,601555,2018-07-03 08:00:00,50841,2.0,0.5,0,50911,7,0.16326694316711082,0.0,0.0
11994,604771H,2018-07-03 09:00:00,50840,2.0,0.4818793454109702,10,50240,9,0.04397786651623867,0.6153613576054557,1.0
11988,605079H,2018-07-03 10:00:00,50692,2.0,0.530164983467809,0,50692,10,0.3058895274300815,0.6109066087229997,1.0
11973,600963,2018-07-03 04:00:00,50911,1.0,0.04524035629428015,1,50911,11,0.21186703376435087,0.15738961839561116,0.3541266413901251
12011,604738H,2018-07-03 09:00:00,50349,2.0,0.5381131478916238,1,50268,3,0.3810664023104806,0.49236435435144693,1.0
11959,604903H,2018-07-03 07:00:00,50911,1.0,0.28665035406639466,1,50266,12,0.2857779525642273,0.595925325014983,1.0
11951,604796H,2018-07-03 10:00:00,50269,1.0,0.6366395266250673,0,50267,13,0.5078942591621045,0.3654556401488223,1.0
11937,605074H,2018-07-03 10:00:00,51199,1.0,0.6598674233184966,4,50911,14,0.2659753625325444,0.1981619181509435,0.9115448234943402
11928,605079H,2018-07-03 10:00:00,50263,2.0,0.6146907675952715,0,50692,15,0.7145025717842399,0.14557598630663482,0.6186979418031979
11926,606363,2018-07-03 10:00:00,50267,3.0,0.8593629275502533,0,51087,16,0.34467575739694245,0.2642981507417875,1.0
11924,603990,2018-07-03 10:00:00,51198,2.0,0.7222094793358476,6,50911,16,0.3786039778859336,0.14981792770164185,0.705642439474733
11972,607613,2018-07-03 10:00:00,50841,2.0,0.6283090864641772,2,50692,11,0.39224566079048345,0.13046385119154233,0.49576263452786085
11774,604832H,2018-07-03 07:00:00,50841,2.0,0.2923352525756038,1,50267,13,0.5982384578502976,0.5324667019156847,1.0
11768,604380H,2018-07-03 10:00:00,50266,2.0,0.8525258302017815,0,50911,13,0.5516105964625246,0.1983649997833769,0.9422337489710404
11765,602814,2018-07-03 12:00:00,50840,4.0,0.22270176952956408,3,50269,14,0.2194924048694713,0.0,0.0
11759,605074H,2018-07-03 10:00:00,50261,1.0,0.7161799262942571,0,50911,15,0.5553038782181394,0.13895294686609685,0.66002649761396
11758,606363,2018-07-03 10:00:00,50268,3.0,0.8644095274034996,0,50909,15,0.02751355481874904,0.26045321129955906,1.0
11722,604380H,2018-07-03 08:00:00,50230,3.0,0.5369601204581634,0,50911,21,0.02283480463292364,0.11763567574011291,0.5587694597655364
11742,604620H,2018-07-03 19:00:00,50240,2.0,0.34249919619824815,4,50349,16,0.7437411752562411,0.17138095540745615,0.7883523948742983
11720,604796H,2018-07-03 14:00:00,50675,2.0,0.16260162601626016,10,50267,21,0.05243512418768667,0.0,0.0
11718,605235,2018-07-03 10:00:00,50841,2.0,0.46824711905384797,0,51087,21,0.8798683872434493,0.158787055064115,0.35727087389425877
11712,603548,2018-07-03 18:00:00,51199,3.0,0.29569892473118276,2,50911,22,0.24225754546702055,0.0,0.0
11788,604761H,2018-07-03 08:00:00,50349,2.0,0.31475461905363533,0,50349,11,0.4579516218776436,0.45028684550743375,1.0
11746,604380H,2018-07-03 12:00:00,51198,2.0,0.32088340109042873,0,50911,16,0.43516006285420694,0.14248294384586832,0.6055525113449404
11793,602859,2018-07-03 12:00:00,50349,2.0,0.27343399993203155,1,51087,10,0.666402520826179,0.13140119463452057,0.2956526879276713
11772,607263,2018-07-03 14:00:00,50349,3.0,0.30512176140116,1,50349,13,1.5999278857110695,0.5740892452501307,1.0
11795,600963,2018-07-03 12:00:00,51199,2.0,0.2999355870462358,0,50911,10,0.4096311237236547,0.15625313068834895,0.35156954404878515
11794,602859,2018-07-03 15:00:00,50692,3.0,0.2552607495169747,10,51087,10,0.03711598027101828,0.15014537024040503,0.7131905086419239
11849,604738H,2018-07-03 09:00:00,50240,1.0,0.5021455361325158,2,50268,0,0.2604174574334952,0.36947809291120864,1.0
