requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,trend,cost,cp_value
7255,517846,2018-07-02 12:00:00,50230,1.0,0.7316609482836847,10,50349,0,0.09777402043674252,0.16187451045783946,0.7017517614104725,0.7615701351568968,4.1,0.17845388982528895
7062,607942,2018-07-02 12:00:00,50338,3.0,0.7931246248249813,10,50349,22,0.041732306685580534,0.28946039621893555,0.8322968617901482,0.7539523878598144,4.1,0.1934450304451174
7172,604771H,2018-07-02 12:00:00,50269,2.0,0.8590380319737375,10,50240,12,0.03712259042890354,0.5991583872780586,0.9479432226705693,0.7701328412769057,4.1,0.20952147121310674
7181,604773H,2018-07-02 12:00:00,50841,1.0,0.8752928859358822,6,50841,12,0.32700921542296235,1.0,0.998498817743263,0.7520869541285015,2.5,0.35011715437435287
7182,604727H,2018-07-02 12:00:00,50261,3.0,0.8915124743539882,6,50261,12,0.3502925296083146,1.0,0.998498817743263,0.7845261309647132,2.5,0.35660498974159527
7252,607856,2018-07-02 12:00:00,51198,3.0,0.7107048637262752,10,50909,1,0.03002397554543369,0.14932311482866575,0.6813711340666738,0.7400385933858764,4.1,0.1733426496893354
7185,604749H,2018-07-02 12:00:00,51199,1.0,0.8680396445421358,9,51198,12,0.20606367517350666,1.0,0.9992903296008995,0.7367889594833721,3.7,0.23460530933571236
7193,604904H,2018-07-02 12:00:00,50267,1.0,0.7532058859990953,10,51199,12,0.10031299348559927,0.19960376318021464,0.7523578503131736,0.7540539216850171,4.1,0.1837087526827062
7196,604760H,2018-07-02 12:00:00,50909,2.0,0.721069217933854,10,50240,11,0.0635833317462978,0.1595780557561977,0.6981764100867345,0.7439620257809736,4.1,0.1758705409594766
7198,603906,2018-07-02 12:00:00,51200,2.0,0.7430181814574631,6,50841,11,0.2764378465172158,0.39687108113702935,0.7467740568066645,0.7392623061082617,2.5,0.29720727258298524
7199,604726H,2018-07-02 12:00:00,50268,1.0,0.659931319787902,5,51199,11,0.2904022959139291,0.295819437940195,0.5945276299556024,0.7253350096202016,2.1,0.3142530094228105
7201,604738H,2018-07-02 12:00:00,50675,1.0,0.6570241764382991,2,50268,11,0.5968876964476617,0.3694575724457029,0.49136472483274973,0.8226836280438484,0.9,0.7300268627092212
7166,604796H,2018-07-02 12:00:00,50840,2.0,0.5379290900106217,10,50267,13,0.057926322625389375,0.0,0.07585818002124355,1.0,4.1,0.1312022170757614
