requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
11849,604738H,2018-07-03 00:00:00,50268,1.0,50268,0,0.02992237339777526
11843,606177,2018-07-03 00:00:00,50911,1.0,50911,0,-41.467279369480345
11842,606177,2018-07-03 00:00:00,50911,2.0,50911,0,-42.23123009032588
11847,605083H,2018-07-03 00:00:00,50911,1.0,50911,0,-27.74462648769356
11702,607289,2018-07-03 00:00:00,50266,2.0,50349,1,-0.8586970880666036
11700,607263,2018-07-03 01:00:00,50349,3.0,50349,1,-0.40438660869195037
11699,607289,2018-07-03 00:00:00,50675,3.0,50269,1,-0.35558479959198025
11697,607263,2018-07-03 02:00:00,50349,1.0,50349,2,-1.3227731779074796
12011,604738H,2018-07-03 00:00:00,50338,2.0,50268,3,0.047036741866749394
11823,604735H,2018-07-03 03:00:00,50268,2.0,50268,3,-4.8262143989314
11822,518009,2018-07-03 03:00:00,50911,2.0,50911,3,-25.714292727339977
11821,607224,2018-07-03 03:00:00,50911,1.0,50911,3,-21.49245251687365
11817,607289,2018-07-03 04:00:00,50269,2.0,50269,4,-1.6321571041500813
12008,607289,2018-07-03 05:00:00,50269,3.0,50269,5,-2.3586699671725424
12007,607263,2018-07-03 05:00:00,50349,3.0,50349,5,-3.1233575009545445
12000,601555,2018-07-03 07:00:00,50911,2.0,50911,7,-48.96738507846144
11689,603902,2018-07-03 07:00:00,50338,1.0,50338,7,-0.01655518394648833
11684,607855,2018-07-03 16:00:00,50911,2.0,50911,8,-22.17461623763231
11994,604771H,2018-07-03 09:00:00,50240,2.0,50240,9,-20.907759113507222
11801,605079H,2018-07-03 09:00:00,50692,1.0,50692,9,-24.951828091932324
11800,519287,2018-07-03 19:00:00,50911,2.0,50911,9,-41.03974060797565
11799,605079H,2018-07-03 00:00:00,51200,2.0,50692,9,-0.8978524549533812
11682,604329,2018-07-03 00:00:00,50911,4.0,50911,9,-36.60039941161573
11677,604804H,2018-07-03 00:00:00,50230,1.0,50230,9,-5.217391304347826e-05
11988,605079H,2018-07-03 10:00:00,50692,2.0,50692,10,-12.015577842622617
11793,602859,2018-07-03 10:00:00,51087,2.0,51087,10,-27.348068880918024
11795,600963,2018-07-03 21:00:00,50911,2.0,50911,10,-0.017391304347826087
11794,602859,2018-07-03 11:00:00,51087,3.0,51087,10,-20.5595984006369
11797,607083,2018-07-03 10:00:00,50349,1.0,50349,10,-13.611585838166173
