requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
11509,603522H,2018-07-04 00:00:00,50911,2.0,50911,0,-69.3615662192339
11504,607289,2018-07-04 02:00:00,50269,3.0,50269,2,-0.8586970880666036
11311,607289,2018-07-04 03:00:00,50269,2.0,50269,3,-1.4160220277151667
11308,605931,2018-07-04 05:00:00,50349,3.0,50349,5,-0.4444683128921534
11303,606789,2018-07-04 06:00:00,50909,2.0,50909,6,-15.195579358918465
11499,600963,2018-07-04 07:00:00,51087,1.0,51087,7,-13.023166196456751
11498,604899H,2018-07-04 07:00:00,50338,2.0,50338,7,-16.91248179748217
11497,603902,2018-07-04 07:00:00,50267,1.0,50267,7,-22.00058336601074
11496,607855,2018-07-04 07:00:00,50911,2.0,50911,7,-31.261749115452574
11500,600963,2018-07-04 07:00:00,51087,3.0,51087,7,-9.582556184093685
11294,604895H,2018-07-04 08:00:00,50267,2.0,50267,8,-15.248637047908655
11288,603904,2018-07-04 13:00:00,50911,3.0,50911,8,-9.668428942174671
11480,604804H,2018-07-04 09:00:00,50230,2.0,50230,9,-11.407738145371713
11479,604733H,2018-07-04 09:00:00,51200,2.0,51200,9,-18.2132724784705
11281,605079H,2018-07-04 09:00:00,50692,1.0,50692,9,-23.65720992956801
11475,520263,2018-07-04 10:00:00,51087,1.0,51087,10,-37.1998353539882
11470,604799H,2018-07-04 10:00:00,51198,2.0,51198,10,-2.577631857080344
11469,604745H,2018-07-04 10:00:00,51199,2.0,51199,10,-0.7706646862053536
11468,601555,2018-07-04 11:00:00,51087,2.0,51087,10,-48.90279153228373
11465,603902,2018-07-04 10:00:00,50267,1.0,50267,10,-17.066884174143546
11278,604799H,2018-07-04 10:00:00,51198,3.0,51198,10,-9.459074973024775
11275,604728H,2018-07-04 10:00:00,51200,1.0,51200,10,-24.220772978608903
11274,604726H,2018-07-04 00:00:00,50261,2.0,51199,10,-1.8383159448454067
11456,606909,2018-07-04 21:00:00,50911,2.0,50911,11,-16.769473322164043
11462,603522H,2018-07-04 21:00:00,50911,2.0,50911,11,-48.1212157416256
11452,607855,2018-07-04 21:00:00,50911,2.0,50911,11,-19.286518225633966
11454,604771H,2018-07-04 00:00:00,51087,2.0,50240,11,-0.027743462365048547
11267,603902,2018-07-04 11:00:00,50269,2.0,50269,11,-22.00058336601074
11259,604760H,2018-07-04 11:00:00,50240,1.0,50240,11,-29.243082229342743
11439,607289,2018-07-04 12:00:00,50269,2.0,50269,12,-1.6321571041500813
11441,607289,2018-07-04 12:00:00,50269,2.0,50269,12,-2.3586699671725424
11448,604804H,2018-07-04 12:00:00,50230,2.0,50230,12,-0.026392960440506565
11449,604772H,2018-07-04 13:00:00,50269,1.0,50269,12,-16.69549977193263
11451,604726H,2018-07-04 12:00:00,51198,1.0,51198,12,-22.766590598088126
11442,604745H,2018-07-04 00:00:00,51198,3.0,51199,12,-0.018712162905888827
11254,519287,2018-07-04 22:00:00,50911,2.0,50911,12,-23.837677740806733
11257,604895H,2018-07-04 12:00:00,50267,1.0,50267,12,-11.662485907761457
11252,604728H,2018-07-04 13:00:00,51198,2.0,51198,12,-0.5509729430789428
11251,604730H,2018-07-04 12:00:00,50263,2.0,50263,12,-29.20476983875387
11250,604902H,2018-07-04 12:00:00,50261,2.0,50261,12,-5.710541043092794
11258,604745H,2018-07-04 12:00:00,51200,3.0,51200,12,-9.339339846783957
11420,607283,2018-07-04 13:00:00,50909,2.0,50909,13,-19.059476864228888
11424,607855,2018-07-04 00:00:00,50911,2.0,50911,13,-25.613268749901096
11421,604775H,2018-07-04 14:00:00,50263,1.0,50263,13,-0.024543923023035416
11429,604832H,2018-07-04 13:00:00,50267,1.0,50267,13,-5.652173913043478e-05
11426,520263,2018-07-04 13:00:00,50909,2.0,50909,13,-33.40127354359422
11432,518009,2018-07-04 13:00:00,50675,2.0,50675,13,-0.041039089624763665
11433,607507,2018-07-04 17:00:00,50911,1.0,50911,13,-6.809525666684471
11430,606909,2018-07-04 00:00:00,50911,3.0,50911,13,-15.836543959801647
11242,604903H,2018-07-04 19:00:00,50266,2.0,50266,13,-91.18122788034553
11237,604761H,2018-07-04 13:00:00,50349,1.0,50349,13,-24.017532660000562
11233,604832H,2018-07-04 13:00:00,50267,1.0,50267,13,-18.781966637848875
11230,605084H,2018-07-04 00:00:00,50911,2.0,50911,13,-23.133714504486157
11227,604758H,2018-07-04 15:00:00,50263,1.0,50263,13,-0.07455320632712252
11225,604745H,2018-07-04 13:00:00,51200,2.0,51200,13,-0.018712162905888827
11418,604749H,2018-07-04 14:00:00,50268,2.0,50268,14,-27.171506824593276
11404,603912,2018-07-04 14:00:00,50349,2.0,50349,14,-4.314078907502426
11405,604800H,2018-07-04 00:00:00,50911,2.0,50911,14,-17.15538047142907
11406,604771H,2018-07-04 14:00:00,50240,2.0,50240,14,-2.7653743117587237
11386,604749H,2018-07-04 15:00:00,51198,3.0,51198,15,-0.6088716744827608
11389,604897H,2018-07-04 15:00:00,51200,1.0,51200,15,-8.555803609027421
11390,604802H,2018-07-04 15:00:00,50269,3.0,50269,15,-0.8682381668229258
11399,604733H,2018-07-04 00:00:00,50261,1.0,51198,15,-1.9873685890220618
11402,600963,2018-07-04 00:00:00,50675,3.0,50841,15,-0.017391304347826087
11182,604899H,2018-07-04 15:00:00,50338,2.0,50338,15,-0.0005950476321853914
11184,603902,2018-07-04 15:00:00,50269,2.0,50269,15,-5.7893529418758725
11188,604904H,2018-07-04 15:00:00,51198,2.0,51198,15,-27.348288977523826
11193,607670,2018-07-04 00:00:00,50268,2.0,50911,15,-0.07057144781836622
11195,604802H,2018-07-04 17:00:00,50269,2.0,50269,15,-29.13396445455711
11198,604897H,2018-07-04 15:00:00,51199,2.0,51199,15,-27.681367783145653
11197,604804H,2018-07-04 15:00:00,50230,1.0,50230,15,-8.941006719031797
11199,604897H,2018-07-04 15:00:00,51199,2.0,51199,15,-14.017373134662208
11381,604745H,2018-07-04 16:00:00,51199,2.0,51199,16,-0.020650847671478224
11379,607289,2018-07-04 00:00:00,50269,3.0,50269,16,-0.0013377926421404692
11171,603522H,2018-07-04 23:00:00,50911,1.0,50911,16,-55.436540594080775
11179,607688,2018-07-04 23:00:00,50911,1.0,50911,16,-14.302606644484042
11176,604771H,2018-07-04 16:00:00,50240,2.0,50240,16,-4.782608695652174e-05
11371,518475,2018-07-04 00:00:00,50911,2.0,50911,17,-46.5117060223724
11360,519392,2018-07-04 00:00:00,50911,2.0,50911,17,-53.216341857499756
11365,604760H,2018-07-04 17:00:00,50240,1.0,50240,17,-4.951036436629829
11157,518475,2018-07-04 23:00:00,50911,1.0,50911,17,-58.957331286348804
11159,604775H,2018-07-04 00:00:00,50266,1.0,50263,17,-0.04721700154159504
11161,603680,2018-07-04 23:00:00,50911,1.0,50911,17,-5.288132575202428
