requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
13242,604738H,2018-07-01 00:00:00,50840,3.0,50268,0,0.01697051650079125
13231,605432,2018-07-01 00:00:00,50911,1.0,50911,3,-0.004576659038901606
13227,605432,2018-07-01 04:00:00,50911,2.0,50911,4,-16.784658430483674
13230,607289,2018-07-01 00:00:00,50841,3.0,50269,4,-0.21942686673348832
19016,518475,2018-07-01 07:00:00,50911,2.0,50911,7,-47.05832523134789
19017,606789,2018-07-01 07:00:00,50909,1.0,50909,7,-10.910049505875897
13221,601555,2018-07-01 08:00:00,50911,1.0,50911,8,-49.03266435304046
18996,605077H,2018-07-01 09:00:00,50911,2.0,50911,9,-14.302606644484042
18997,601085,2018-07-01 21:00:00,50349,1.0,50349,9,-2.490172960122057
19003,606102,2018-07-01 09:00:00,50692,1.0,50692,9,-21.887861657587017
19004,604899H,2018-07-01 09:00:00,50267,2.0,50267,9,-13.324222968063934
13214,606941,2018-07-01 09:00:00,51087,3.0,51087,9,-39.415814750970796
13216,606941,2018-07-01 11:00:00,51087,3.0,51087,9,-48.55309635346372
13217,606941,2018-07-01 13:00:00,51087,2.0,51087,9,-60.7874852535637
13219,606620,2018-07-01 09:00:00,50911,1.0,50911,9,-26.413683398335507
18977,604773H,2018-07-01 10:00:00,50841,2.0,50841,10,-0.02452593631333815
18983,604897H,2018-07-01 10:00:00,51198,1.0,51198,10,-8.000757310751757
18986,600108,2018-07-01 10:00:00,50269,2.0,50269,10,-9.615731176186948
18987,600108,2018-07-01 10:00:00,50269,2.0,50269,10,-23.621042201300458
18988,600108,2018-07-01 11:00:00,50269,3.0,50269,10,-27.040717009860455
18989,604799H,2018-07-01 10:00:00,51198,1.0,51198,10,-16.668286475371016
18990,604380H,2018-07-01 00:00:00,50911,2.0,50911,10,-8.260869565217392e-05
13206,603906,2018-07-01 10:00:00,50841,2.0,50841,10,-59.88882491164535
13208,607938,2018-07-01 10:00:00,50911,2.0,50911,10,-17.76573818124595
13202,606260,2018-07-01 16:00:00,50911,3.0,50911,10,-33.736666985708965
18958,604771H,2018-07-01 11:00:00,50240,2.0,50240,11,-14.317944094364618
18959,607626,2018-07-01 13:00:00,50911,1.0,50911,11,-18.478846864693608
18957,604728H,2018-07-01 11:00:00,51198,1.0,51198,11,-31.884859722743112
18965,602824,2018-07-01 14:00:00,50911,1.0,50911,11,-1.5665388725272407
18972,604752H,2018-07-01 00:00:00,50349,2.0,51200,11,-0.4381365874557218
18961,604739H,2018-07-01 00:00:00,51200,1.0,51199,11,-0.04244018302289898
13199,607696,2018-07-01 11:00:00,50263,3.0,50263,11,-24.070481699638325
18940,606102,2018-07-01 17:00:00,50911,3.0,50911,12,-31.212704798655256
18941,604733H,2018-07-01 12:00:00,51200,1.0,51200,12,-19.429734402160907
18944,604895H,2018-07-01 12:00:00,50338,2.0,50338,12,-1.1328212823802917
