requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
18866,606941,2018-07-01 21:00:00,51087,3.0,51087,17,-32.831792486380515
18879,604897H,2018-07-01 18:00:00,51200,1.0,51200,16,2.470696629872227
18863,604760H,2018-07-01 19:00:00,50240,1.0,50240,17,4.248143751998079
18873,V009198,2018-07-01 17:00:00,50911,2.0,50911,17,17.495397600587296
18876,604725H,2018-07-01 22:00:00,50261,2.0,50261,16,3.0434782608695656e-05
18878,604738H,2018-07-01 16:00:00,50268,2.0,50268,16,14.994072416970791
18881,604836H,2018-07-01 16:00:00,50269,2.0,50269,16,17.651781441380827
18891,604749H,2018-07-01 22:00:00,50261,1.0,51200,15,1.4232123443964466
18884,604771H,2018-07-01 19:00:00,50240,2.0,50240,16,7.788263545329811
18885,604739H,2018-07-01 15:00:00,51199,1.0,51199,15,1.1983096529362693
18889,605077H,2018-07-01 21:00:00,51087,2.0,51087,15,39.24318676324132
18861,605454,2018-07-01 18:00:00,50692,2.0,50692,18,59.76429374976927
18895,604976,2018-07-01 15:00:00,50911,1.0,50911,15,40.60640167667247
18897,604728H,2018-07-01 22:00:00,50261,1.0,51198,15,0.6971107528856393
18958,604771H,2018-07-01 21:00:00,50240,2.0,50240,11,7.788263545329811
18882,518475,2018-07-01 16:00:00,50911,3.0,50911,16,-41.03974060797565
18858,506530,2018-07-01 18:00:00,50909,2.0,50909,18,4.282905782319813
18846,607289,2018-07-01 20:00:00,50911,3.0,50911,20,1.2831541442801462
18852,606909,2018-07-01 19:00:00,50692,3.0,50692,19,-13.679913535991883
18940,606102,2018-07-01 12:00:00,50911,3.0,50911,12,-17.023892400345456
18941,604733H,2018-07-01 12:00:00,51200,1.0,51200,12,1.6561404908517183
18944,604895H,2018-07-01 22:00:00,50261,2.0,50338,12,2.4274741765291963
18945,604804H,2018-07-01 14:00:00,50230,1.0,50230,12,5.114150999058071
18948,604726H,2018-07-01 22:00:00,50261,2.0,51199,12,0.8578807742611898
18949,604903H,2018-07-01 12:00:00,50266,1.0,50266,12,1.1468776306996311
18959,607626,2018-07-01 11:00:00,50911,1.0,50911,11,45.7379799105377
18855,518009,2018-07-01 20:00:00,50692,1.0,50692,19,5.1719100360377235
18955,607289,2018-07-01 12:00:00,50269,2.0,50269,12,29.7364625820185
18836,607688,2018-07-01 00:00:00,51087,3.0,51087,23,-15.321503160310911
18838,606666,2018-07-01 00:00:00,50349,3.0,50349,23,0.00041407867494824304
18840,519392,2018-07-01 21:00:00,50911,2.0,50911,21,3.1482976171753454
18845,604773H,2018-07-01 21:00:00,50841,1.0,50841,21,1.955794249604607
18847,607289,2018-07-01 20:00:00,50911,1.0,50911,20,29.7364625820185
18849,604900H,2018-07-01 20:00:00,50266,2.0,50266,20,10.321898676296682
18851,607224,2018-07-01 19:00:00,50911,2.0,50911,19,38.41990312485164
18957,604728H,2018-07-01 11:00:00,51198,1.0,51198,11,0.6971107528856393
18951,604832H,2018-07-01 12:00:00,50267,1.0,50267,12,0.017802428907327514
18935,606789,2018-07-01 12:00:00,50909,1.0,50909,12,6.432563473828995
18996,605077H,2018-07-01 09:00:00,50911,2.0,50911,9,39.24318676324132
18965,602824,2018-07-01 11:00:00,50911,1.0,50911,11,5.026465813972558
18972,604752H,2018-07-01 11:00:00,51200,2.0,51200,11,0.5719205161741276
18977,604773H,2018-07-01 10:00:00,50841,2.0,50841,10,1.955794249604607
18983,604897H,2018-07-01 10:00:00,51198,1.0,51198,10,2.470696629872227
18986,600108,2018-07-01 10:00:00,50269,2.0,50269,10,15.886603297242745
18987,600108,2018-07-01 10:00:00,50269,2.0,50269,10,15.886603297242745
18988,600108,2018-07-01 10:00:00,50269,3.0,50269,10,-17.595031485266098
18989,604799H,2018-07-01 10:00:00,51198,1.0,51198,10,0.1664529756890213
18990,604380H,2018-07-01 21:00:00,50911,2.0,50911,10,9.60497578121291
18997,601085,2018-07-01 09:00:00,50349,1.0,50349,9,3.4661709316452916
19003,606102,2018-07-01 09:00:00,50692,1.0,50692,9,36.99694374985714
19004,604899H,2018-07-01 22:00:00,50261,2.0,50267,9,0.42920557903850604
19016,518475,2018-07-01 07:00:00,50911,2.0,50911,7,16.00829296868819
19017,606789,2018-07-01 07:00:00,50909,1.0,50909,7,6.432563473828995
18930,604802H,2018-07-01 13:00:00,50269,2.0,50269,13,14.121425153104664
18961,604739H,2018-07-01 13:00:00,51199,1.0,51199,11,1.1983096529362693
18929,604380H,2018-07-01 16:00:00,50911,1.0,50911,13,9.60497578121291
18926,604900H,2018-07-01 13:00:00,50266,2.0,50266,13,10.321898676296682
18921,604761H,2018-07-01 13:00:00,50349,1.0,50349,13,0.7303303300791092
18900,604804H,2018-07-01 20:00:00,50230,2.0,50230,15,5.114150999058071
