requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
7255,517846,2018-07-02 00:00:00,50349,1.0,50349,0,12.324152860891346
7062,607942,2018-07-02 02:00:00,50349,3.0,50349,22,-0.006211180124223604
7172,604771H,2018-07-02 18:00:00,50240,2.0,50240,12,7.788263545329811
7181,604773H,2018-07-02 12:00:00,50841,1.0,50841,12,1.955794249604607
7182,604727H,2018-07-02 02:00:00,50349,3.0,50261,12,-0.00497706595313201
7252,607856,2018-07-02 02:00:00,50349,3.0,50909,1,0.11432269049509836
7185,604749H,2018-07-02 14:00:00,51198,1.0,51198,12,1.4232123443964466
7193,604904H,2018-07-02 12:00:00,51199,1.0,51199,12,1.5236849313071792
7196,604760H,2018-07-02 19:00:00,50240,2.0,50240,11,4.248143751998079
7198,603906,2018-07-02 22:00:00,50261,2.0,50841,11,1.955794249604607
7199,604726H,2018-07-02 14:00:00,51199,1.0,51199,11,0.8578807742611898
7201,604738H,2018-07-02 11:00:00,50268,1.0,50268,11,14.994072416970791
7166,604796H,2018-07-02 14:00:00,50267,2.0,50267,13,0.01978047656369724
7203,604758H,2018-07-02 15:00:00,50263,1.0,50263,11,28.484065230895776
7213,600108,2018-07-02 10:00:00,50269,1.0,50269,10,15.886603297242745
7214,604749H,2018-07-02 14:00:00,51199,2.0,51199,10,1.4232123443964466
7221,603904,2018-07-02 09:00:00,50841,1.0,50841,9,44.823220312326924
7233,518622,2018-07-02 11:00:00,50675,1.0,50675,8,10.525897212755895
7238,518475,2018-07-02 08:00:00,50911,2.0,50911,8,16.00829296868819
7239,604771H,2018-07-02 08:00:00,50240,1.0,50240,8,7.788263545329811
7241,604802H,2018-07-02 07:00:00,50269,1.0,50269,7,14.121425153104664
7243,604895H,2018-07-02 07:00:00,50338,1.0,50338,7,2.4274741765291963
7061,519392,2018-07-02 23:00:00,50911,1.0,50911,23,3.1482976171753454
7245,607795,2018-07-02 06:00:00,50911,1.0,50911,6,38.419903124851686
7208,604799H,2018-07-02 10:00:00,51198,2.0,51198,10,0.1664529756890213
7164,604900H,2018-07-02 17:00:00,50266,2.0,50266,13,10.321898676296682
7206,604734H,2018-07-02 10:00:00,50268,3.0,50268,10,-27.320427884925234
7161,604727H,2018-07-02 13:00:00,50261,1.0,50261,13,5.217391304347826e-05
7163,604761H,2018-07-02 20:00:00,50349,2.0,50349,13,0.7303303300791092
7063,603906,2018-07-02 21:00:00,50841,1.0,50841,21,1.955794249604607
7065,604832H,2018-07-02 21:00:00,50267,1.0,50267,21,0.017802428907327514
7071,604773H,2018-07-02 21:00:00,50841,1.0,50841,21,1.955794249604607
7074,605235,2018-07-02 19:00:00,50911,2.0,50911,19,12.829958240430672
7075,604760H,2018-07-02 20:00:00,50240,1.0,50240,19,4.248143751998079
7077,603522H,2018-07-02 19:00:00,50911,1.0,50911,19,6.403317187475274
