requestID,userID,datetime,locationID,chargingLen,originLocationID,originHour,x_value
11053,604745H,2018-07-05 11:00:00,51198,1.0,51198,11,2.50732963379662
11051,604771H,2018-07-05 11:00:00,50240,1.0,50240,11,7.788263545329811
11048,604904H,2018-07-05 12:00:00,51198,2.0,51198,12,1.5236849313071792
11036,604897H,2018-07-05 12:00:00,51200,2.0,51200,12,2.470696629872227
11046,604749H,2018-07-05 14:00:00,51199,2.0,51199,12,1.4232123443964466
11041,603906,2018-07-05 12:00:00,50841,1.0,50841,12,1.955794249604607
11039,604775H,2018-07-05 16:00:00,50263,1.0,50263,12,18.989376820597187
11054,604902H,2018-07-05 22:00:00,50261,2.0,50261,11,4.347826086956522e-05
11035,604832H,2018-07-05 22:00:00,50261,1.0,50267,12,0.017802428907327514
11047,605642,2018-07-05 12:00:00,50911,2.0,50911,12,27.374180976456802
11057,516399,2018-07-05 11:00:00,50909,1.0,50909,11,22.45242692075368
11076,604752H,2018-07-05 22:00:00,50261,2.0,51199,10,0.5719205161741276
11061,604726H,2018-07-05 11:00:00,51200,1.0,51200,11,0.8578807742611898
11072,606941,2018-07-05 14:00:00,50911,2.0,50911,10,25.613268749901096
11074,604733H,2018-07-05 10:00:00,51200,2.0,51200,10,1.6561404908517183
11077,604733H,2018-07-05 10:00:00,51200,2.0,51200,10,1.6561404908517183
11080,604799H,2018-07-05 22:00:00,50261,2.0,51199,10,0.1664529756890213
11081,601555,2018-07-05 09:00:00,50911,2.0,50911,9,12.585830334003136
11082,604749H,2018-07-05 09:00:00,51198,2.0,51198,9,1.4232123443964466
11084,601085,2018-07-05 21:00:00,50349,2.0,50349,9,3.4661709316452916
11086,604750H,2018-07-05 09:00:00,50230,3.0,50230,9,-7.752459175919077
11033,604761H,2018-07-05 21:00:00,50349,1.0,50349,13,0.7303303300791092
11087,604802H,2018-07-05 09:00:00,50269,1.0,50269,9,14.121425153104664
11060,603522H,2018-07-05 14:00:00,50911,2.0,50911,11,6.403317187475274
11025,607507,2018-07-05 16:00:00,50911,2.0,50911,13,35.21824453111401
10970,607856,2018-07-05 16:00:00,50911,2.0,50911,16,7.495085119059672
11013,604802H,2018-07-05 14:00:00,50269,1.0,50269,14,14.121425153104664
11090,604804H,2018-07-05 19:00:00,50230,2.0,50230,9,5.114150999058071
11104,604899H,2018-07-05 07:00:00,50338,2.0,50338,7,0.42920557903850604
10912,605432,2018-07-05 00:00:00,50911,3.0,50911,22,-7.9919494868163135
10924,604800H,2018-07-05 21:00:00,50911,3.0,50911,21,-13.724304377143254
10930,607263,2018-07-05 20:00:00,50911,3.0,50911,20,3.25e-05
10933,601897,2018-07-05 22:00:00,50261,2.0,50349,20,0.452460541193791
10936,600963,2018-07-05 20:00:00,50911,2.0,50911,20,11.33558161373712
10940,607263,2018-07-05 21:00:00,50911,2.0,50911,19,4.043866086919504
10944,601535,2018-07-05 21:00:00,50692,2.0,50692,18,6.168588903137143
10949,604732H,2018-07-05 18:00:00,50268,1.0,50268,18,-0.681548746225945
10958,607795,2018-07-05 21:00:00,50349,3.0,50349,17,-17.678657492666456
11023,604748H,2018-07-05 14:00:00,51087,2.0,51087,13,28.867406040969012
10966,604902H,2018-07-05 16:00:00,50261,3.0,50261,16,-0.006221332441415012
10968,603902,2018-07-05 16:00:00,50269,3.0,50269,16,-10.243261336702123
10976,604771H,2018-07-05 16:00:00,50240,2.0,50240,16,7.788263545329811
10977,605079H,2018-07-05 16:00:00,50692,1.0,50692,16,9.869742245019427
10989,604738H,2018-07-05 15:00:00,50268,1.0,50268,15,14.994072416970791
10993,604732H,2018-07-05 15:00:00,50268,2.0,50268,15,-0.681548746225945
10994,604726H,2018-07-05 15:00:00,51199,2.0,51199,15,0.8578807742611898
11002,604895H,2018-07-05 14:00:00,50267,2.0,50267,14,2.4274741765291963
