datetime,date,userID,locationID,buildingID,chargingLen,originLocationID,originChargingHour,incentive,score
2018-07-02 12:00:00,0702,600108,50909,8,1.0,50269,10,10,0.7920256543798209
2018-07-02 12:00:00,0702,604749H,50230,0,2.0,51199,10,10,0.7875568922174261
2018-07-02 09:00:00,0702,603904,50841,2,1.0,50841,9,0,-1.0
2018-07-02 11:00:00,0702,518622,50675,18,1.0,50675,8,0,-1.0
2018-07-02 08:00:00,0702,518475,50911,13,2.0,50911,8,0,-1.0
2018-07-02 12:00:00,0702,604771H,50268,19,1.0,50240,8,0,0.5120434448356196
2018-07-02 19:00:00,0702,604802H,51200,15,1.0,50269,7,5,0.2476167045096693
2018-07-02 07:00:00,0702,604895H,50338,16,1.0,50338,7,0,-1.0
2018-07-02 12:00:00,0702,519392,50841,2,1.0,50911,23,1,0.5363849600811782
2018-07-02 13:00:00,0702,607795,50840,6,1.0,50911,6,8,0.3466303257088078
2018-07-02 12:00:00,0702,604799H,50841,2,2.0,51198,10,0,0.4880907461628524
2018-07-02 13:00:00,0702,604900H,50266,10,2.0,50266,13,0,-1.0
2018-07-02 12:00:00,0702,604734H,51200,15,3.0,50268,10,0,0.4525066563737529
2018-07-02 13:00:00,0702,604727H,51087,4,1.0,50261,13,10,0.430399941975674
2018-07-02 13:00:00,0702,604761H,50338,16,2.0,50349,13,5,0.4108815625146275
2018-07-02 13:00:00,0702,603906,50240,17,1.0,50841,21,10,0.5095595005316389
2018-07-02 13:00:00,0702,604832H,51199,1,1.0,50267,21,10,0.5518027600808648
2018-07-02 13:00:00,0702,604773H,50675,18,1.0,50841,21,3,0.5630710147815993
2018-07-02 09:00:00,0702,605235,50266,10,2.0,50911,19,3,0.2138126901709711
2018-07-02 19:00:00,0702,604760H,50240,17,1.0,50240,19,0,-1.0
2018-07-02 19:00:00,0702,603522H,50911,13,1.0,50911,19,0,-1.0
2018-07-02 13:00:00,0702,606523,50909,8,2.0,50911,18,3,0.474046994219753
2018-07-02 17:00:00,0702,518475,50692,3,1.0,50911,17,3,0.0867679325877544
2018-07-02 13:00:00,0702,603680,51198,5,2.0,50349,17,8,0.577643422392729
2018-07-02 20:00:00,0702,604800H,50911,13,2.0,50911,16,0,-1.0
2018-07-02 10:00:00,0702,520263,50261,9,1.0,50909,19,10,0.3798380016014565
2018-07-02 14:00:00,0702,604739H,50840,6,1.0,51199,15,0,0.4389941732317042
2018-07-02 16:00:00,0702,604726H,51200,15,2.0,51200,16,0,-1.0
2018-07-02 16:00:00,0702,604902H,50261,9,2.0,50261,16,0,-1.0
2018-07-02 15:00:00,0702,604728H,51198,5,2.0,51198,15,0,-1.0
2018-07-02 14:00:00,0702,604802H,50230,0,1.0,50269,15,8,0.4917855115629398
2018-07-02 14:00:00,0702,604752H,50841,2,1.0,51199,15,0,0.5121598687703216
2018-07-02 14:00:00,0702,607855,50267,14,3.0,50911,15,8,0.4821943908313272
2018-07-02 15:00:00,0702,604895H,50338,16,2.0,50338,15,0,-1.0
2018-07-02 15:00:00,0702,606260,50909,8,2.0,50909,14,0,-1.0
2018-07-02 14:00:00,0702,606260,50675,18,1.0,50911,13,0,0.5690665208559128
2018-07-02 14:00:00,0702,603548,50692,3,2.0,50911,16,10,0.5114175171859902
2018-07-02 13:00:00,0702,604806H,50338,16,1.0,50338,13,0,-1.0
2018-07-02 11:00:00,0702,518475,50261,9,2.0,50911,16,1,0.1549650544481692
2018-07-02 21:00:00,0702,605432,50692,3,3.0,50692,17,0,-1.0
2018-07-02 20:00:00,0702,604771H,50240,17,2.0,50240,14,0,-1.0
2018-07-02 14:00:00,0702,520263,51199,1,2.0,50909,17,3,0.5002969433174909
2018-07-02 14:00:00,0702,604775H,50268,19,2.0,50263,15,1,0.5538489742706095
2018-07-02 17:00:00,0702,520263,50909,8,2.0,50909,15,0,-1.0
2018-07-02 14:00:00,0702,607938,50261,9,2.0,50911,14,7,0.3616486255399699
2018-07-02 14:00:00,0702,607856,50841,2,3.0,50349,15,0,0.5009774886739367
2018-07-02 20:00:00,0702,604329,50911,13,3.0,50911,15,0,-1.0
2018-07-02 20:00:00,0702,604745H,51198,5,2.0,51198,15,0,-1.0
2018-07-02 14:00:00,0702,601555,51087,4,2.0,51087,18,0,0.5692802516793731
2018-07-02 14:00:00,0702,601535,50675,18,3.0,50692,15,0,0.5562033535671265
2018-07-02 21:00:00,0702,601555,51087,4,3.0,51087,18,0,-1.0
2018-07-02 13:00:00,0702,601535,50675,18,1.0,50692,22,0,0.4295311405834099
2018-07-02 21:00:00,0702,601555,50911,13,2.0,50911,18,0,-1.0
2018-07-02 15:00:00,0702,604380H,50266,10,2.0,50911,19,10,0.3644740512915269
2018-07-02 16:00:00,0702,519392,50840,6,2.0,50349,19,0,0.4483814268708986
2018-07-02 16:00:00,0702,603912,50263,11,3.0,50692,20,10,0.4622250208637999
2018-07-02 21:00:00,0702,605083H,50911,13,2.0,50911,20,0,-1.0
2018-07-02 16:00:00,0702,604732H,50269,12,2.0,50269,20,10,0.5173756307684116
2018-07-02 21:00:00,0702,603906,50841,2,2.0,50841,21,0,-1.0
2018-07-02 10:00:00,0702,604832H,50263,11,1.0,50267,21,8,0.3798942123593807
2018-07-02 05:00:00,0702,607263,50266,10,2.0,50911,21,8,0.0478176896409164
2018-07-02 16:00:00,0702,604903H,50230,0,1.0,50266,21,0,0.564375730220257
2018-07-02 00:00:00,0702,604735H,50268,19,3.0,50268,23,0,-1.0
2018-07-02 18:00:00,0702,604802H,50269,12,2.0,50269,13,0,-1.0
2018-07-02 20:00:00,0702,601555,50349,7,3.0,51087,18,2,0.2180496037914292
2018-07-02 00:00:00,0702,607083,50911,13,3.0,50911,13,0,-1.0
2018-07-02 16:00:00,0702,601555,50692,3,2.0,51087,18,2,0.5014526895352132
2018-07-02 10:00:00,0702,603902,50267,14,2.0,50338,13,1,0.4147286536713128
2018-07-02 05:00:00,0702,605931,50911,13,3.0,50911,5,0,-1.0
2018-07-02 15:00:00,0702,604832H,50267,14,1.0,50267,13,0,-1.0
2018-07-02 07:00:00,0702,604899H,50338,16,2.0,50338,7,0,-1.0
2018-07-02 16:00:00,0702,604748H,51199,1,2.0,51087,8,0,0.5305712597469725
2018-07-02 20:00:00,0702,606850,50349,7,4.0,50349,9,0,-1.0
2018-07-02 16:00:00,0702,607855,50268,19,1.0,50911,9,0,0.5243427859522488
2018-07-02 09:00:00,0702,604895H,51198,5,2.0,51198,9,0,-1.0
2018-07-02 00:00:00,0702,604748H,51087,4,3.0,51087,10,0,-1.0
2018-07-02 17:00:00,0702,604730H,50263,11,2.0,50263,10,0,-1.0
2018-07-02 16:00:00,0702,604745H,50261,9,2.0,50263,10,0,0.479007026252276
2018-07-02 11:00:00,0702,607688,50911,13,1.0,50911,10,0,-1.0
