requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,marginal_value,trend,cost,cp_value
18866,606941,2018-07-01 12:00:00,50268,3.0,0.7527772377133943,10,51087,17,0.018819430942834857,0.22617777751091167,0.7807391796903878,0.8481666656659188,0.7248152957364009,2.1,0.3584653512920925
18879,604897H,2018-07-01 12:00:00,51200,1.0,0.8716052447762025,10,51200,16,0.018122918850980205,1.0,0.9994472213630764,3.75,0.7437632681893286,2.1,0.4150501165600964
18863,604760H,2018-07-01 12:00:00,50267,1.0,0.7246525211527144,10,50240,17,0.046976406403395135,0.15792530213010073,0.6955621539118304,0.5922198829878778,0.7537428883935983,2.1,0.34507262912034015
18873,V009198,2018-07-01 12:00:00,50261,2.0,0.7363144074773584,10,50911,17,0.04749608436876559,0.15719278963254504,0.694392290037522,0.589472961122044,0.7782365249171949,2.1,0.35062590832255164
18876,604725H,2018-07-01 12:00:00,50675,2.0,0.8677764307579088,10,50261,16,0.0,0.46025731104077783,0.9121916234824538,1.725964916402917,0.8233612380333639,2.1,0.41322687178948037
18878,604738H,2018-07-01 12:00:00,51198,2.0,0.8439474303548723,10,50268,16,0.018207930091976098,0.5833431975106295,0.9446173114829581,2.1875369906648605,0.7432775492267865,2.1,0.4018797287404154
18881,604836H,2018-07-01 12:00:00,50269,2.0,0.883878784719849,10,50269,16,0.11729598247814096,0.942958620186343,0.9950590547828799,3.5360948256987865,0.7726985146568183,2.1,0.42089465939040427
18891,604749H,2018-07-01 12:00:00,51199,1.0,0.8681180904232242,10,51200,15,0.05289691216022641,1.0,0.9994472213630764,3.75,0.7367889594833721,2.1,0.413389566868202
18884,604771H,2018-07-01 12:00:00,50230,2.0,0.8661181073388349,10,50240,16,0.0172275973404313,0.7038888584179294,0.9666211963270408,2.639583219067235,0.7656150183506288,2.1,0.41243719397087375
18885,604739H,2018-07-01 12:00:00,50841,1.0,0.8046548863066313,10,51199,15,0.05200039185124301,0.339235248572169,0.8621538987192972,1.2721321821456337,0.7471558738939654,2.1,0.38316899347934824
18889,605077H,2018-07-01 12:00:00,50338,2.0,0.7130958222646819,10,51087,15,0.04556559871200772,0.14470335760016803,0.673319533077152,0.5426375910006301,0.7528721114522118,2.1,0.33956943917365806
18861,605454,2018-07-01 12:00:00,50909,2.0,0.7133412919082913,10,50692,18,0.0157331595134375,0.150156686738682,0.6827908667596203,0.5630875752700575,0.7438917170569622,2.1,0.3396863294801387
18895,604976,2018-07-01 12:00:00,50840,1.0,0.5379290900106217,10,50911,15,0.0,0.0,0.07585818002124355,0.0,1.0,2.1,0.2561567095288675
18897,604728H,2018-07-01 12:00:00,51200,1.0,0.5842011953022959,10,51198,15,0.030321261042327734,0.7643064111094418,0.9753119045757239,2.8661490416604067,0.7420043608095483,2.1,0.27819104538204564
18958,604771H,2018-07-01 12:00:00,50268,2.0,0.5875982476633558,10,50240,11,0.02903672658506059,0.8452625151947782,0.9851956211057384,3.1697344319804186,0.7294353310922507,2.1,0.2798086893635027
18882,518475,2018-07-01 12:00:00,50841,3.0,0.49354282468374894,3,50911,16,0.16571818255699214,0.28089970439804113,0.45264159909037466,0.9129240392936336,0.7467205340120688,0.7,0.7050611781196414
18858,506530,2018-07-01 13:00:00,51087,2.0,0.4560573539863574,10,50909,18,0.025558040724921464,0.2220482306872901,0.7766465886062488,0.8326808650773379,0.7162619068551942,2.1,0.21717016856493207
18846,607289,2018-07-01 13:00:00,50840,3.0,0.36168653288872066,10,50911,20,0.0,0.0,0.07585818002124355,0.0,1.0,2.1,0.1722316823279622
18852,606909,2018-07-01 13:00:00,51199,3.0,0.3777674234654387,3,50692,19,0.15430430924361813,0.16702836645860275,0.2980008339251625,0.5428421909904589,0.731658132603469,0.7,0.5396677478077696
18940,606102,2018-07-01 14:00:00,50692,3.0,0.41124396606691577,10,50911,12,0.0,0.6075643186982335,0.9496495463791614,2.2783661951183753,0.7247008868932814,2.1,0.19583046003186463
18941,604733H,2018-07-01 13:00:00,50240,1.0,0.6444860440706133,10,51200,12,0.06284133113425568,0.466388003760882,0.9141465353129836,1.7489550141033077,0.7719443200868996,2.1,0.30689811622410157
18944,604895H,2018-07-01 14:00:00,50909,2.0,0.3822278407498266,10,50338,12,0.018814054601512736,0.12811864065100861,0.6415972360963593,0.4804449024412823,0.741703520903013,2.1,0.1820132574999174
18945,604804H,2018-07-01 13:00:00,51200,1.0,0.6165984442748389,0,50230,12,0.7819732165209398,0.7535832922609926,0.7535832922609926,0.0,0.7396131527168435,0.1,6.165984442748389
18948,604726H,2018-07-01 14:00:00,51200,2.0,0.531103897659388,0,51199,12,0.7819732165209398,1.0,0.9933071490757153,0.0,0.7365741175862914,0.1,5.31103897659388
18949,604903H,2018-07-01 13:00:00,50267,1.0,0.6218625954087728,3,50266,12,0.16289181953609308,0.5360634169905326,0.7098188886239766,1.742206105219231,0.7686448418577772,0.7,0.8883751362982468
18959,607626,2018-07-01 14:00:00,50230,1.0,0.46668254466258124,10,50911,11,0.013878653869456243,0.16488041057473513,0.7063340715484321,0.6183015396552567,0.764683719000902,2.1,0.22222978317265774
18855,518009,2018-07-01 14:00:00,51198,1.0,0.46261807434369,10,50692,19,0.01564992522995371,0.12991668245269286,0.6452682762424529,0.4871875591975982,0.7456361758502237,2.1,0.22029432111604286
18955,607289,2018-07-01 13:00:00,50675,2.0,0.4200546000891565,10,50269,12,0.0,0.1334196395801574,0.6522500921841162,0.5003236484255903,0.7582425266719617,2.1,0.20002600004245547
18836,607688,2018-07-01 14:00:00,50338,3.0,0.37216603612502297,3,51087,23,0.1463900632646785,0.12876846922167745,0.2383237081428829,0.41849752497045173,0.7690430061804873,0.7,0.5316657658928899
18838,606666,2018-07-01 14:00:00,50261,3.0,0.4202319481749454,3,50349,23,0.1324966323501782,0.1775754105438457,0.3137035109246523,0.5771200842674985,0.7783886340284732,0.7,0.6003313545356364
18840,519392,2018-07-01 14:00:00,50267,2.0,0.3602134684272383,0,50911,21,0.7819732165209398,0.1527203068715944,0.15272030687159444,0.0,0.7650893873144028,0.1,3.6021346842723827
18845,604773H,2018-07-01 13:00:00,50841,1.0,0.5954581348991951,0,50841,21,0.7819732165209398,1.0,0.9933071490757153,0.0,0.7779186142252177,0.1,5.95458134899195
