requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,marginal_value,trend,cost,cp_value
11381,604745H,2018-07-04 08:00:00,50349,2.0,0.7909469295395449,10,51199,16,0.06591224412829541,0.2803176974865167,0.8259388012164807,1.0511913655744376,0.7559550578626092,2.1,0.3766413950188309
11386,604749H,2018-07-04 08:00:00,50267,3.0,0.8064884167525195,10,51198,15,0.12601381511758117,0.3414590549900355,0.8633268533517865,1.2804714562126331,0.7496499801532525,2.1,0.38404210321548543
11389,604897H,2018-07-04 08:00:00,51200,1.0,0.849560921183258,10,51200,15,0.1801691718284535,0.4996594818686883,0.9240462784370452,1.8737230570075811,0.7750755639294706,2.1,0.4045528196110752
11390,604802H,2018-07-04 08:00:00,51199,3.0,0.8556003943368653,10,50269,15,0.24955011501491906,0.5785020090412355,0.9435677309753626,2.169382533904633,0.7676330576983679,2.1,0.40742875920803107
11399,604733H,2018-07-04 08:00:00,50909,1.0,0.843623412077743,10,51198,15,0.07763936285959139,0.43556151072403504,0.903854403383428,1.6333556652151313,0.783392420772058,2.1,0.4017254343227348
11418,604749H,2018-07-04 08:00:00,50240,2.0,0.8076666672434674,10,50268,14,0.03713409964337781,0.3638521301009613,0.8744967049538773,1.3644454878786048,0.7408366295330573,2.1,0.38460317487784157
11404,603912,2018-07-04 08:00:00,50338,2.0,0.7546215129833269,10,50349,14,0.0754621512983327,0.206871096696684,0.7606251846847539,0.775766612612565,0.7486178412819,2.1,0.359343577611108
11405,604800H,2018-07-04 08:00:00,50230,2.0,0.7253056078748898,10,50911,14,0.0873053046516071,0.15552106743144872,0.6916962498169837,0.5832040028679327,0.7589149659327961,2.1,0.34538362279756657
11406,604771H,2018-07-04 08:00:00,50349,2.0,0.6631687930601199,10,50240,14,0.1013174544952961,0.603146687682212,0.948757973539326,2.261800078808295,0.7583463837159106,2.1,0.3157946633619618
11379,607289,2018-07-04 09:00:00,50269,3.0,0.5825408678695109,10,50269,16,0.058254086786951084,0.21580382442571225,0.7702477322773505,0.8092643415964209,0.7643877743619419,2.1,0.27740041327119563
11402,600963,2018-07-04 09:00:00,50268,3.0,0.6149357469292972,10,50841,15,0.09502301089995352,0.18779469368686771,0.7379993893652513,0.7042301013257539,0.7324403747206283,2.1,0.2928265461568082
11371,518475,2018-07-04 09:00:00,50840,2.0,0.6066663064707183,10,50911,17,0.025005283742600602,0.12981722433334128,0.64506678703298,0.4868145912500298,0.7793029614351716,2.1,0.2888887173670087
