requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
11053,604745H,2018-07-05 12:00:00,50268,1.0,0.2588616524763821,8,51198,11,0.030819539620249463
11051,604771H,2018-07-05 11:00:00,50240,1.0,-1.0,0,50240,11,0.3286252559074909
11048,604904H,2018-07-05 12:00:00,51198,2.0,-1.0,0,51198,12,3.0846760059219226e-05
11036,604897H,2018-07-05 12:00:00,51200,2.0,-1.0,0,51200,12,0.04282643815974177
11046,604749H,2018-07-05 12:00:00,51199,2.0,-1.0,0,51199,12,0.08223202411624778
11041,603906,2018-07-05 12:00:00,50841,1.0,-1.0,0,50841,12,-0.9364947396148403
11039,604775H,2018-07-05 15:00:00,50263,1.0,-1.0,0,50263,12,0.09147070252522137
11054,604902H,2018-07-05 11:00:00,50261,2.0,-1.0,0,50261,11,1.217630309152199e-06
11035,604832H,2018-07-05 12:00:00,50267,1.0,-1.0,0,50267,12,5.818258753834761e-07
11047,605642,2018-07-05 18:00:00,50911,2.0,-1.0,0,50911,12,0.3058799905717685
11057,516399,2018-07-05 11:00:00,50909,1.0,-1.0,0,50909,11,0.258145208358602
11076,604752H,2018-07-05 10:00:00,51199,2.0,-1.0,0,51199,10,0.00019543811064961554
11061,604726H,2018-07-05 11:00:00,51200,1.0,-1.0,0,51200,11,0.0002931571659744228
11072,606941,2018-07-05 10:00:00,51198,2.0,0.26880307377463497,8,50911,10,-0.15038272417629803
11074,604733H,2018-07-05 10:00:00,51200,2.0,-1.0,0,51200,10,0.10334565192987881
11077,604733H,2018-07-05 10:00:00,51200,2.0,-1.0,0,51200,10,0.10334565192987881
11080,604799H,2018-07-05 13:00:00,51199,2.0,-1.0,0,51199,10,3.3491579438050724e-05
11081,601555,2018-07-05 20:00:00,50911,2.0,-1.0,0,50911,9,0.001455566851686348
11082,604749H,2018-07-05 14:00:00,51198,2.0,-1.0,0,51198,9,0.08223202411624778
11084,601085,2018-07-05 10:00:00,50267,2.0,0.35355882750154244,4,50349,9,0.023342431951523687
11086,604750H,2018-07-05 09:00:00,50230,3.0,-1.0,0,50230,9,0.29713731124569914
11033,604761H,2018-07-05 11:00:00,50263,1.0,0.25956506404847507,4,50349,13,-0.11762409296803364
11087,604802H,2018-07-05 09:00:00,50269,1.0,-1.0,0,50269,9,-0.03483684694492396
11060,603522H,2018-07-05 20:00:00,50911,2.0,-1.0,0,50911,11,-0.0008081804997584915
11025,607507,2018-07-05 19:00:00,50240,2.0,0.19992173666217922,4,50911,13,0.08979783330649922
10970,607856,2018-07-05 21:00:00,50911,2.0,-1.0,0,50911,16,0.019309509975612014
11013,604802H,2018-07-05 22:00:00,51198,1.0,0.005,4,50269,14,0.32520505960355567
10933,601897,2018-07-05 00:00:00,50338,2.0,0.0,10,50349,20,-0.0723881014939664
10944,601535,2018-07-05 21:00:00,50692,2.0,-1.0,0,50692,18,-3.6521451221777363
10949,604732H,2018-07-05 18:00:00,50268,1.0,-1.0,0,50268,18,-0.1334783894685827
10993,604732H,2018-07-05 15:00:00,50268,2.0,-1.0,0,50268,15,-1.7100182152876044
10967,V009198,2018-07-05 21:00:00,50911,1.0,-1.0,0,50911,16,-0.0003296929734185041
10808,605073H,2018-07-05 00:00:00,51087,2.0,0.004025567313765206,2,50911,13,-5.871680174327679e-06
10787,607613,2018-07-05 15:00:00,50692,1.0,-1.0,0,50692,15,-3.112459187401336
10773,604903H,2018-07-05 19:00:00,50266,1.0,-1.0,0,50266,16,-2.76294406341708
10762,603680,2018-07-05 21:00:00,50349,2.0,-1.0,0,50349,16,-0.0036623580101840967
10744,603522H,2018-07-05 22:00:00,50911,2.0,-1.0,0,50911,19,-2.006951177849788
10738,520263,2018-07-05 19:00:00,50909,3.0,-1.0,0,50909,19,-0.2567969143853861
10733,605235,2018-07-05 21:00:00,51087,1.0,-1.0,0,51087,20,-3.6949972511081977
10732,604734H,2018-07-05 20:00:00,50268,3.0,-1.0,0,50268,20,-1.7100182152876044
10729,601535,2018-07-05 22:00:00,50692,1.0,-1.0,0,50692,21,-3.112459187401336
10724,601897,2018-07-05 01:00:00,50349,3.0,0.012703665662556814,1,50349,21,-0.001331766549157855
10722,604773H,2018-07-05 21:00:00,50841,2.0,-1.0,0,50841,21,-1.2804330154129204
10721,518009,2018-07-05 22:00:00,50911,1.0,-1.0,0,50911,21,-1.620999028263291
10717,518009,2018-07-05 22:00:00,50911,1.0,-1.0,0,50911,21,-1.620999028263291
10774,601555,2018-07-05 16:00:00,50909,2.0,-1.0,0,50909,16,-2.095620357043584
10890,518475,2018-07-05 07:00:00,50911,2.0,-1.0,0,50911,7,-2.006951177849788
10878,518475,2018-07-05 22:00:00,50911,2.0,-1.0,0,50911,9,-2.006951177849788
10857,518475,2018-07-05 11:00:00,50911,1.0,-1.0,0,50911,10,-2.006951177849788
10830,604903H,2018-07-05 12:00:00,50266,2.0,-1.0,0,50266,12,-2.472107846215282
10838,604773H,2018-07-05 04:00:00,50267,2.0,0.05,2,50841,12,-1.2804330154129204
