requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
7255,517846,2018-07-02 00:00:00,50349,1.0,-1.0,0,50349,0,0.04633885338294521
7062,607942,2018-07-02 21:00:00,50267,3.0,0.044371490138127356,6,50349,22,0.04710510408548068
7172,604771H,2018-07-02 19:00:00,50240,2.0,-1.0,0,50240,12,0.041239114061382816
7181,604773H,2018-07-02 12:00:00,50841,1.0,-1.0,0,50841,12,-8.423381264358037e-07
7182,604727H,2018-07-02 12:00:00,51199,3.0,0.3094807534705203,6,50261,12,1.7651042350942534e-05
7252,607856,2018-07-02 01:00:00,50909,3.0,-1.0,0,50909,1,3.389912253196422
7185,604749H,2018-07-02 18:00:00,50263,1.0,0.2636985014340028,7,51198,12,0.161682665298348
7193,604904H,2018-07-02 13:00:00,51199,1.0,-1.0,0,51199,12,0.1409233056585709
7196,604760H,2018-07-02 08:00:00,50267,2.0,0.25546227866592874,3,50240,11,-0.4963343323030915
7198,603906,2018-07-02 11:00:00,50841,2.0,-1.0,0,50841,11,-1.2885756736985354
7199,604726H,2018-07-02 11:00:00,51199,1.0,-1.0,0,51199,11,0.13410837528269998
7201,604738H,2018-07-02 12:00:00,50269,1.0,0.3664247381875944,3,50268,11,0.8828529916649948
7166,604796H,2018-07-02 00:00:00,50263,2.0,0.0027777777777777775,3,50267,13,-0.36264751194082745
7203,604758H,2018-07-02 11:00:00,50263,1.0,-1.0,0,50263,11,0.9326720683574644
7213,600108,2018-07-02 10:00:00,50269,1.0,-1.0,0,50269,10,-0.28287831969881183
7214,604749H,2018-07-02 14:00:00,51199,2.0,-1.0,0,51199,10,-0.016703856046239186
7221,603904,2018-07-02 09:00:00,50841,1.0,-1.0,0,50841,9,7.476298381595398e-05
7233,518622,2018-07-02 11:00:00,50675,1.0,-1.0,0,50675,8,9.139578647712078e-05
7238,518475,2018-07-02 08:00:00,50911,2.0,-1.0,0,50911,8,0.05463324573489109
7239,604771H,2018-07-02 08:00:00,50240,1.0,-1.0,0,50240,8,0.173828803317862
7241,604802H,2018-07-02 07:00:00,50269,1.0,-1.0,0,50269,7,0.0017056991706289296
7243,604895H,2018-07-02 09:00:00,50240,1.0,0.24860893319620814,8,50338,7,0.045195471194425234
7061,519392,2018-07-02 10:00:00,50841,1.0,0.29824482739781905,5,50911,23,-0.2904667564905044
7245,607795,2018-07-02 06:00:00,50911,1.0,-1.0,0,50911,6,0.08284816908337254
7208,604799H,2018-07-02 12:00:00,50267,2.0,0.38585104875639,1,51198,10,0.01078342275678719
7164,604900H,2018-07-02 15:00:00,50267,2.0,0.14488769188240122,1,50266,13,0.5528508272935078
7206,604734H,2018-07-02 10:00:00,50268,3.0,-1.0,0,50268,10,-0.06495572972989999
7161,604727H,2018-07-02 13:00:00,50261,1.0,-1.0,0,50261,13,0.002846156596926017
7163,604761H,2018-07-02 18:00:00,50269,2.0,0.22249703431004822,2,50349,13,0.41694387405844896
7063,603906,2018-07-02 21:00:00,50841,1.0,-1.0,0,50841,21,-0.0002486963390669627
7065,604832H,2018-07-02 08:00:00,50349,1.0,0.35111095682688653,3,50267,21,-0.00035989376594068405
7071,604773H,2018-07-02 21:00:00,50841,1.0,-1.0,0,50841,21,-0.7161430361760542
7074,605235,2018-07-02 19:00:00,50911,2.0,-1.0,0,50911,19,-0.7757607241781916
7075,604760H,2018-07-02 13:00:00,51087,1.0,0.2720473926112961,4,50240,19,-0.00020250702456239817
7077,603522H,2018-07-02 23:00:00,50240,1.0,0.004166666666666667,4,50911,19,0.00020204512493962286
7086,606523,2018-07-02 20:00:00,50911,2.0,-1.0,0,50911,18,0.0015215747325170023
7087,518475,2018-07-02 10:00:00,51199,1.0,0.25214475083048415,3,50911,17,-0.6853586235698482
7088,603680,2018-07-02 10:00:00,50267,2.0,0.23210259016284246,1,50349,17,-0.7058457013089118
7099,604800H,2018-07-02 17:00:00,50269,2.0,0.05,1,50911,16,1.2998656160428859
7079,520263,2018-07-02 19:00:00,50909,1.0,-1.0,0,50909,19,-0.057553774358683356
7125,604739H,2018-07-02 15:00:00,51199,1.0,-1.0,0,51199,15,-1.0528693549866581
7108,604726H,2018-07-02 16:00:00,51200,2.0,-1.0,0,51200,16,-0.6495675807531723
7112,604902H,2018-07-02 16:00:00,50261,2.0,-1.0,0,50261,16,0.10196083765711252
7114,604728H,2018-07-02 07:00:00,50841,2.0,0.21850155737579025,2,51198,15,-0.6508485021529083
7115,604802H,2018-07-02 16:00:00,50263,1.0,0.24894331404796072,2,50269,15,0.0014164716610229027
7119,604752H,2018-07-02 16:00:00,51199,1.0,-1.0,0,51199,15,0.15040990785523686
7122,607855,2018-07-02 21:00:00,50911,3.0,-1.0,0,50911,15,0.0004849513827905846
7130,604895H,2018-07-02 19:00:00,50268,2.0,0.2745414047507904,10,50338,15,0.2538810756178299
7138,606260,2018-07-02 14:00:00,50909,2.0,-1.0,0,50909,14,0.03591521976099398
7155,606260,2018-07-02 13:00:00,50240,1.0,0.24559010631075653,2,50911,13,0.00037715887955257796
7106,603548,2018-07-02 16:00:00,50268,2.0,0.2659353974503388,7,50911,16,-0.123137896323408
7159,604806H,2018-07-02 13:00:00,50338,1.0,-1.0,0,50338,13,0.002830440993276051
12100,518475,2018-07-02 21:00:00,50911,2.0,-1.0,0,50911,16,-2.4688787482265186
12093,605432,2018-07-02 21:00:00,50692,3.0,-1.0,0,50692,17,2.2048062294800226
12137,604771H,2018-07-02 21:00:00,50240,2.0,-1.0,0,50240,14,0.0029667812087422183
12086,520263,2018-07-02 17:00:00,50909,2.0,-1.0,0,50909,17,-0.057553774358683356
12111,604775H,2018-07-02 14:00:00,50269,2.0,0.26508699247061446,1,50263,15,1.3934061427589423e-06
12114,520263,2018-07-02 15:00:00,50909,2.0,-1.0,0,50909,15,-0.057553774358683356
12126,607938,2018-07-02 21:00:00,50911,2.0,-1.0,0,50911,14,1.0972794436562305
12120,607856,2018-07-02 20:00:00,50349,3.0,-1.0,0,50349,15,1.9170763008673284
12124,604329,2018-07-02 00:00:00,50911,3.0,-1.0,0,50911,15,0.9449169554914381
12125,604745H,2018-07-02 15:00:00,51198,2.0,-1.0,0,51198,15,0.14861192554411523
12075,601555,2018-07-02 21:00:00,51087,2.0,-1.0,0,51087,18,-2.695902081396776
12118,601535,2018-07-02 18:00:00,51199,3.0,0.2125,1,50692,15,0.16792943662788434
12074,601555,2018-07-02 00:00:00,51087,3.0,-1.0,0,51087,18,-0.5030196138834117
12037,601535,2018-07-02 22:00:00,50692,1.0,-1.0,0,50692,22,-1.5113649296509593
12071,601555,2018-07-02 08:00:00,51199,2.0,0.21728736013373867,1,50911,18,-2.695902081396776
12066,604380H,2018-07-02 22:00:00,50911,2.0,-1.0,0,50911,19,-0.7545294208251175
12063,519392,2018-07-02 08:00:00,50338,2.0,0.32523159237410004,10,50349,19,-0.33531230273177104
12062,603912,2018-07-02 00:00:00,50692,3.0,-1.0,0,50692,20,-0.6190438290180178
12060,605083H,2018-07-02 22:00:00,50911,2.0,-1.0,0,50911,20,1.8898339109828761
12049,604732H,2018-07-02 20:00:00,50269,2.0,-1.0,0,50269,20,-0.103816525142231
12048,603906,2018-07-02 21:00:00,50841,2.0,-1.0,0,50841,21,-3.446925186055621e-06
12047,604832H,2018-07-02 14:00:00,51087,1.0,0.29945634510290436,2,50267,21,0.1257081524115961
12040,607263,2018-07-02 00:00:00,50911,2.0,-1.0,0,50911,21,2.011892444308558
12039,604903H,2018-07-02 21:00:00,50266,1.0,-1.0,0,50266,21,-0.003676484676018722
12026,604735H,2018-07-02 00:00:00,50268,3.0,-1.0,0,50268,23,-0.4601511357130265
12141,604802H,2018-07-02 20:00:00,50263,2.0,0.27084892279287065,1,50269,13,0.008077716769617096
12072,601555,2018-07-02 00:00:00,51087,3.0,-1.0,0,51087,18,-0.5030196138834117
12144,607083,2018-07-02 00:00:00,50911,3.0,-1.0,0,50911,13,0.6190438290180178
12073,601555,2018-07-02 07:00:00,50349,2.0,0.16938084229384356,3,51087,18,-1.0461288796733133
12146,603902,2018-07-02 13:00:00,50338,2.0,-1.0,0,50338,13,0.09785252165142061
12232,605931,2018-07-02 05:00:00,50911,3.0,-1.0,0,50911,5,1.8571314870540534
12145,604832H,2018-07-02 14:00:00,50267,1.0,-1.0,0,50267,13,0.9558349606791634
12226,604899H,2018-07-02 07:00:00,50338,2.0,-1.0,0,50338,7,1.1309897649582425
12215,604748H,2018-07-02 17:00:00,50263,2.0,0.15050211000035665,1,51087,8,0.6318699030368801
12205,606850,2018-07-02 01:00:00,50240,4.0,0.06259920634920635,1,50349,9,-0.2362280039170226
12199,607855,2018-07-02 11:00:00,50911,1.0,-1.0,0,50911,9,3.566158191882749
12196,604895H,2018-07-02 09:00:00,51198,2.0,-1.0,0,51198,9,1.0634623109889556
12194,604748H,2018-07-02 00:00:00,51087,3.0,-1.0,0,51087,10,-1.7151297527446745
12190,604730H,2018-07-02 19:00:00,50263,2.0,-1.0,0,50263,10,-1.4892548074128071
12189,604745H,2018-07-02 19:00:00,50263,2.0,-1.0,0,50263,10,0.002251128439863842
12187,607688,2018-07-02 18:00:00,50911,1.0,-1.0,0,50911,10,2.6334706647749537
12186,600108,2018-07-02 11:00:00,50269,2.0,-1.0,0,50269,10,-0.00012610701900203446
12185,606523,2018-07-02 11:00:00,50909,1.0,-1.0,0,50909,10,-1.7116100348350032
12184,606789,2018-07-02 17:00:00,51199,3.0,0.15238560098008547,1,50263,11,0.055569161449763274
12193,607626,2018-07-02 23:00:00,50911,1.0,-1.0,0,50911,10,1.509058841650235
12179,604727H,2018-07-02 11:00:00,50261,2.0,-1.0,0,50261,11,2.0991307660019785
12147,604895H,2018-07-02 13:00:00,51198,1.0,-1.0,0,51198,13,1.6649925264507015
12234,607289,2018-07-02 13:00:00,50841,3.0,0.2718781987363797,1,50269,3,0.26094005773712126
12155,604773H,2018-07-02 10:00:00,50841,1.0,0.25822034426021245,1,50841,12,-4.739522130826479e-06
12160,604804H,2018-07-02 12:00:00,50230,2.0,-1.0,0,50230,12,-0.635103290647399
12149,604903H,2018-07-02 13:00:00,50266,1.0,-1.0,0,50266,12,-6.032119075597342
12167,604726H,2018-07-02 06:00:00,50349,1.0,0.21539074811785208,2,51200,11,-0.020557119506216297
12161,605642,2018-07-02 02:00:00,51087,2.0,-1.0,0,51087,12,-1.6260295330932533
12169,604749H,2018-07-02 11:00:00,51200,2.0,-1.0,0,51200,11,-0.035367087322522715
12172,604904H,2018-07-02 21:00:00,50349,2.0,0.06989392248535517,2,51199,11,0.026856666917378726
12168,520263,2018-07-02 01:00:00,50349,2.0,0.0930601423315692,1,50909,11,-0.2416912135391869
