requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
10000,518009,2018-07-07 12:00:00,50267,3.0,0.3287427175169501,4,50911,18,-0.4160958576198958
10047,604733H,2018-07-07 20:00:00,50240,1.0,0.2177889807254407,4,51199,14,0.05449494174968361
10042,604804H,2018-07-07 20:00:00,50263,2.0,0.26471226578550383,4,50230,15,0.0005181732296869777
10037,604749H,2018-07-07 15:00:00,51200,1.0,-1.0,0,51200,15,0.0001950625415527139
10027,605074H,2018-07-07 16:00:00,50911,1.0,-1.0,0,50911,16,0.00015113620468596825
10024,604771H,2018-07-07 21:00:00,50240,2.0,-1.0,0,50240,16,0.004640581084760908
10019,606620,2018-07-07 12:00:00,51198,1.0,0.33902406085835574,6,50911,16,0.03742646971367974
10017,604735H,2018-07-07 16:00:00,50268,1.0,-1.0,0,50268,16,1.0997433932082491e-07
9992,604800H,2018-07-07 18:00:00,50268,2.0,0.2603607435367031,8,50911,19,0.030170355312162424
9977,605432,2018-07-07 21:00:00,50911,1.0,-1.0,0,50911,20,0.7285079861319671
9987,606363,2018-07-07 00:00:00,50692,4.0,0.0,8,50909,20,-0.04217767679792315
9979,603906,2018-07-07 03:00:00,51087,1.0,0.005,2,50841,20,-1.196357364831925
9978,604903H,2018-07-07 20:00:00,50266,2.0,-1.0,0,50266,20,-2.617525954816181
10117,601555,2018-07-07 10:00:00,50911,1.0,-1.0,0,50911,10,-1.7342743018760292
10092,603906,2018-07-07 12:00:00,50841,2.0,-1.0,0,50841,12,-2.400498836642236
9759,603912,2018-07-07 22:00:00,50692,2.0,-1.0,0,50692,22,-0.09169852011915638
9785,603522H,2018-07-07 21:00:00,50911,2.0,-1.0,0,50911,19,-1.9607779631346898
9777,604773H,2018-07-07 20:00:00,50841,1.0,-1.0,0,50841,20,-2.400498836642236
9771,519392,2018-07-07 22:00:00,50911,1.0,-1.0,0,50911,21,-1.735288497374202
9770,603906,2018-07-07 21:00:00,50841,2.0,-1.0,0,50841,21,-2.400498836642236
9769,604903H,2018-07-07 21:00:00,50266,1.0,-1.0,0,50266,21,-8.186447316882107
9763,603912,2018-07-07 22:00:00,50692,2.0,-1.0,0,50692,22,-0.09169852011915638
9756,515623,2018-07-07 00:00:00,50911,3.0,-1.0,0,50911,23,-2.7328915654822787
9914,601555,2018-07-07 13:00:00,51087,2.0,-1.0,0,51087,11,-1.7342743018760292
9891,603522H,2018-07-07 13:00:00,50911,2.0,-1.0,0,50911,12,-1.9607779631346898
