requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
11774,604832H,2018-07-03 14:00:00,50267,2.0,-1.0,0,50267,13,-1.6342059813507497
11768,604380H,2018-07-03 00:00:00,50911,2.0,-1.0,0,50911,13,-1.7317253779029609
11759,605074H,2018-07-03 00:00:00,50911,1.0,-1.0,0,50911,15,0.0015742283668281516
11722,604380H,2018-07-03 00:00:00,50911,3.0,-1.0,0,50911,21,-1.7317253779029609
11742,604620H,2018-07-03 16:00:00,50349,2.0,-1.0,0,50349,16,-1.6007877692283652
11720,604796H,2018-07-03 21:00:00,50267,2.0,-1.0,0,50267,21,-1.5084978289391537
11718,605235,2018-07-03 00:00:00,51087,2.0,-1.0,0,51087,21,-0.0011657001560154258
11712,603548,2018-07-03 00:00:00,50911,3.0,-1.0,0,50911,22,-1.7317253779029609
11788,604761H,2018-07-03 11:00:00,50349,2.0,-1.0,0,50349,11,-0.71807093671463
11746,604380H,2018-07-03 01:00:00,50911,2.0,-1.0,0,50911,16,-1.7317253779029609
11793,602859,2018-07-03 13:00:00,51087,2.0,-1.0,0,51087,10,0.08304353913209879
11795,600963,2018-07-03 01:00:00,50911,2.0,-1.0,0,50911,10,0.04633004553924892
11794,602859,2018-07-03 00:00:00,51087,3.0,-1.0,0,51087,10,0.08304353913209879
11849,604738H,2018-07-03 00:00:00,50268,1.0,-1.0,0,50268,0,1.3012667317905844
11843,606177,2018-07-03 06:00:00,51087,1.0,0.11527777777777777,2,50911,0,-0.0006180715972976515
11842,606177,2018-07-03 01:00:00,50268,2.0,0.07730105998511638,10,50911,0,-0.1145024098255549
11823,604735H,2018-07-03 03:00:00,50268,2.0,-1.0,0,50268,3,2.8305042586223103e-05
11822,518009,2018-07-03 03:00:00,50338,2.0,0.005555555555555555,10,50911,3,-0.360163951685615
11847,605083H,2018-07-03 10:00:00,50338,1.0,0.22940380346979417,6,50911,0,0.08680511476349168
11817,607289,2018-07-03 18:00:00,50268,2.0,0.2597818277486267,4,50269,4,0.8527998112539168
11801,605079H,2018-07-03 14:00:00,50692,1.0,-1.0,0,50692,9,-1.31130025453457
11800,519287,2018-07-03 01:00:00,50675,2.0,0.04722222222222222,10,50911,9,-0.3649143551806221
11799,605079H,2018-07-03 22:00:00,50692,2.0,-1.0,0,50692,9,-1.31130025453457
11561,604730H,2018-07-03 01:00:00,50841,1.0,0.05138888888888889,3,50263,17,-0.015392882226222213
11599,604749H,2018-07-03 00:00:00,50240,2.0,0.04444444444444444,2,51200,14,-0.1669277291900471
11580,603912,2018-07-03 01:00:00,50261,2.0,0.05833333333333333,10,50349,16,-0.09255880781436329
11571,V009198,2018-07-03 00:00:00,51087,2.0,-1.0,0,51087,16,0.1049914749626079
11569,604899H,2018-07-03 14:00:00,50261,1.0,0.33384358334186837,6,50338,16,0.003605982497104744
11556,518475,2018-07-03 02:00:00,50911,2.0,-1.0,0,50911,17,-0.4431102884336125
11528,519392,2018-07-03 02:00:00,51087,2.0,-1.0,0,51087,20,-3.0480382673580735
11554,605073H,2018-07-03 02:00:00,50911,2.0,-1.0,0,50911,17,-3.0996999329065136
11538,603522H,2018-07-03 03:00:00,50911,2.0,-1.0,0,50911,19,-3.3381383892839382
11534,603522H,2018-07-03 03:00:00,50911,2.0,-1.0,0,50911,19,-3.3381383892839382
11527,519392,2018-07-03 03:00:00,50911,2.0,-1.0,0,50911,20,-3.0480382673580735
11522,518475,2018-07-03 03:00:00,50911,3.0,-1.0,0,50911,21,-0.7086290141894878
11521,604773H,2018-07-03 21:00:00,50841,1.0,-1.0,0,50841,21,-1.8612759731201065
11518,604900H,2018-07-03 21:00:00,50266,2.0,-1.0,0,50266,21,-3.5935303774078
11555,604760H,2018-07-03 17:00:00,50240,1.0,-1.0,0,50240,17,-1.3872446805170666
11606,604726H,2018-07-03 14:00:00,51198,2.0,-1.0,0,51198,14,-1.5504954319562556
11682,604329,2018-07-03 03:00:00,50911,4.0,-1.0,0,50911,9,-3.0996999329065136
11657,601535,2018-07-03 17:00:00,50692,1.0,-1.0,0,50692,10,-0.14007138222641882
11653,604728H,2018-07-03 10:00:00,51199,1.0,-1.0,0,51199,10,-1.5514276136816556
11634,604775H,2018-07-03 01:00:00,50267,3.0,0.06979166666666667,1,50263,12,-1.1007386567393191
