requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold
7255,517846,2018-07-02 12:00:00,50840,1.0,0.8151716360042488,10,50349,0,0.0,0.07585818002124355,1.0,0.7410651236402261,0.05316336756549449
7062,607942,2018-07-02 12:00:00,50909,3.0,0.7505270469271942,9,50349,22,0.2648344879009129,0.7736451484629809,0.7447475215432475,0.7505270469271942,0.24655363875682298
7172,604771H,2018-07-02 12:00:00,50675,2.0,0.8398333468367378,10,50240,12,0.44243810868684735,0.9062536985384099,0.8232282589113197,0.7634848607606707,0.19380769542386259
7181,604773H,2018-07-02 12:00:00,50268,1.0,0.7600730383583949,10,50841,12,0.41301425550296716,0.8955268005480999,0.7262095978109686,0.6909754894167226,0.32062360303016657
7182,604727H,2018-07-02 19:00:00,50338,3.0,0.3976447004898775,10,50261,12,0.0,0.07585818002124355,1.0,0.36149518226352495,0.26329874742321374
7252,607856,2018-07-02 12:00:00,50261,3.0,0.742000591497291,10,50909,1,0.10901886702173551,0.5984948853582966,0.7778770180320396,0.6745459922702646,0.04268004011737792
7185,604749H,2018-07-02 12:00:00,51198,1.0,-1.0,0,51198,12,0.0,0.0,0.0,0.0,0.0
7193,604904H,2018-07-02 12:00:00,51200,1.0,0.7657566616161027,10,51199,12,0.3603521134256546,0.8728242020866119,0.7389897764984752,0.6961424196510023,0.0776324293848094
7196,604760H,2018-07-02 12:00:00,50267,2.0,0.7421067414972448,10,50240,11,0.15792530213010073,0.6955621539118304,0.7537428883935983,0.6746424922702224,0.04849081977729461
7198,603906,2018-07-02 12:00:00,50230,2.0,0.7660119175818092,9,50841,11,0.27258095786476366,0.7804743772096101,0.7623963026748589,0.7660119175818092,0.057709356721891404
7199,604726H,2018-07-02 12:00:00,51199,1.0,0.7819413045674277,10,51199,11,0.7304346735008204,0.9705974110678052,0.7347772779423334,0.7108557314249342,0.056690825099927206
7201,604738H,2018-07-02 11:00:00,50268,1.0,-1.0,0,50268,11,0.0,0.0,0.0,0.0,0.0
7166,604796H,2018-07-02 12:00:00,50338,2.0,0.6960427405390036,1,50267,13,0.39989922429358765,0.46110746982069567,0.7547765582185806,3.4802137026950177,1.8677565361465804
7203,604758H,2018-07-02 10:00:00,50692,1.0,0.30974026850985537,9,50263,11,0.5516117700255297,0.9210852938470011,0.7376670156315477,0.30974026850985537,0.01800478331161733
7213,600108,2018-07-02 13:00:00,50840,1.0,0.4078131479730337,9,50269,10,0.0,0.060086650174007626,1.0,0.4078131479730337,0.06621199739399095
7214,604749H,2018-07-02 10:00:00,51199,2.0,-1.0,0,51199,10,0.0,0.0,0.0,0.0,0.0
7221,603904,2018-07-02 12:00:00,50269,1.0,0.7514814959143148,10,50841,9,0.15457087883593398,0.690147383372671,0.7668150240497257,0.6831649962857407,0.11698384733377848
7233,518622,2018-07-02 11:00:00,50675,1.0,-1.0,0,50675,8,0.0,0.0,0.0,0.0,0.0
7238,518475,2018-07-02 12:00:00,50841,2.0,0.7548789526483413,9,50911,8,0.28089970439804113,0.7875126271934307,0.7467205340120688,0.7548789526483413,0.2629921370506638
7239,604771H,2018-07-02 08:00:00,50240,1.0,-1.0,0,50240,8,0.0,0.0,0.0,0.0,0.0
7241,604802H,2018-07-02 13:00:00,51087,1.0,0.4240535041243947,9,50269,7,0.5571585066250817,0.9227019734772965,0.7187627298099537,0.4240535041243947,0.20564107397569487
7243,604895H,2018-07-02 13:00:00,50266,1.0,0.45370765607486496,10,50338,7,0.1303004088222144,0.6460439464575285,0.7499552867503019,0.41246150552260447,0.0231701219777781
