requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour
18866,606941,2018-07-01 12:00:00,50268,3.0,0.2772508987986264,2,51087,17
18879,604897H,2018-07-01 12:00:00,51200,1.0,0.3160570923593158,0,51200,16
18863,604760H,2018-07-01 13:00:00,51087,1.0,0.2290925411463546,1,50240,17
18873,V009198,2018-07-01 12:00:00,50840,2.0,0.1875,0,50911,17
18876,604725H,2018-07-01 12:00:00,50675,2.0,0.3874642630820898,1,50261,16
18878,604738H,2018-07-01 12:00:00,50261,2.0,0.4229640888460983,1,50268,16
18881,604836H,2018-07-01 12:00:00,50269,2.0,0.4289142837107903,0,50269,16
18891,604749H,2018-07-01 12:00:00,51199,1.0,0.4559071018643852,0,51200,15
18884,604771H,2018-07-01 12:00:00,50230,2.0,0.5076143177758058,1,50240,16
18885,604739H,2018-07-01 12:00:00,50841,1.0,0.45313055495440374,1,51199,15
18889,605077H,2018-07-01 12:00:00,51198,2.0,0.3542375228648731,1,51087,15
18861,605454,2018-07-01 12:00:00,50267,2.0,0.3978649934411457,1,50692,18
18895,604976,2018-07-01 12:00:00,50338,1.0,0.39407571064316566,1,50911,15
18897,604728H,2018-07-01 13:00:00,51199,1.0,0.4742948716373634,0,51198,15
18958,604771H,2018-07-01 12:00:00,50909,2.0,0.6395216985255452,1,50240,11
18882,518475,2018-07-01 13:00:00,50841,3.0,0.5329651245294891,2,50911,16
18858,506530,2018-07-01 13:00:00,51200,2.0,0.4361651121295645,1,50909,18
18846,607289,2018-07-01 13:00:00,50338,3.0,0.33809913293789984,1,50911,20
18852,606909,2018-07-01 12:00:00,50841,3.0,0.3409913080774175,1,50692,19
18940,606102,2018-07-01 12:00:00,50841,3.0,0.27941960593169046,1,50911,12
18941,604733H,2018-07-01 13:00:00,50240,1.0,0.6098441701632413,1,51200,12
18944,604895H,2018-07-01 12:00:00,50268,2.0,0.2677564186482378,1,50338,12
18945,604804H,2018-07-01 12:00:00,51200,1.0,0.38386413894608995,0,50230,12
18948,604726H,2018-07-01 13:00:00,51200,2.0,0.39239458356840784,0,51199,12
18949,604903H,2018-07-01 13:00:00,50675,1.0,0.4077153359536124,1,50266,12
18959,607626,2018-07-01 08:00:00,50911,1.0,0.2416152763003842,0,50911,11
18855,518009,2018-07-01 18:00:00,50911,1.0,0.23784333101837055,0,50692,19
18955,607289,2018-07-01 14:00:00,50269,2.0,0.21881257388078937,1,50269,12
18836,607688,2018-07-01 18:00:00,50909,3.0,0.2481681179711275,1,51087,23
18838,606666,2018-07-01 14:00:00,50230,3.0,0.24813605403536326,1,50349,23
18840,519392,2018-07-01 14:00:00,50909,2.0,0.35756048163545406,1,50911,21
18845,604773H,2018-07-01 14:00:00,50692,1.0,0.4094558750285775,1,50841,21
18847,607289,2018-07-01 14:00:00,50267,1.0,0.3059322120042089,1,50911,20
18849,604900H,2018-07-01 14:00:00,50261,2.0,0.5119077580248097,1,50266,20
18851,607224,2018-07-01 14:00:00,50840,2.0,0.29375,0,50911,19
18957,604728H,2018-07-01 14:00:00,51199,1.0,0.5534416627798789,0,51198,11
18951,604832H,2018-07-01 14:00:00,51087,1.0,0.5668280818019261,1,50267,12
18935,606789,2018-07-01 14:00:00,50675,1.0,0.35625,0,50909,12
18996,605077H,2018-07-01 14:00:00,51198,2.0,0.4266519438602486,1,50911,9
18965,602824,2018-07-01 14:00:00,50675,1.0,0.2645108695652174,0,50911,11
