requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,cp_value,threshold,user_accept
18866,606941,2018-07-01 21:00:00,51087,3.0,-1.0,0,51087,17,0.0,0.0,0.0,0.0,False
18879,604897H,2018-07-01 12:00:00,50840,1.0,0.8120173300348016,9,51200,16,0.0,0.060086650174007626,0.8120173300348016,0.0,True
18863,604760H,2018-07-01 12:00:00,50841,1.0,0.7205507573974514,9,50240,17,0.1466692315720788,0.6198785307248312,0.7205507573974514,0.02495868661566346,True
18873,V009198,2018-07-01 17:00:00,50911,2.0,-1.0,0,50911,17,0.0,0.0,0.0,0.0,False
18876,604725H,2018-07-01 12:00:00,50230,2.0,0.8006622239737713,8,50261,16,0.685011057690631,0.9414145629059617,0.8896246933041903,0.02001655559934428,True
18878,604738H,2018-07-01 12:00:00,50268,2.0,0.7839775461219078,4,50268,16,1.0,0.9975273768433653,1.5679550922438157,0.009398067307621435,True
18881,604836H,2018-07-01 12:00:00,50269,2.0,0.8154952488847003,6,50269,16,0.942958620186343,0.9866821857962279,1.164993212692429,0.07069133061987085,True
18891,604749H,2018-07-01 15:00:00,51200,1.0,-1.0,0,51200,15,0.0,0.0,0.0,0.0,False
18884,604771H,2018-07-01 12:00:00,50675,2.0,0.8398333468367378,10,50240,16,0.44243810868684735,0.9062536985384099,0.7634848607606707,0.0,True
18885,604739H,2018-07-01 12:00:00,51200,1.0,0.788252953397614,9,51199,15,0.7886007277538868,0.9725221202679528,0.788252953397614,0.009624588015208648,True
18889,605077H,2018-07-01 19:00:00,51087,2.0,-1.0,0,51087,15,0.0,0.0,0.0,0.0,False
18861,605454,2018-07-01 12:00:00,50261,2.0,0.7641719793708457,10,50692,18,0.16576230971797778,0.7076579906157343,0.6947017994280414,0.032409336479994603,True
18895,604976,2018-07-01 12:00:00,50267,1.0,0.7159662379291425,8,50911,15,0.1495575989274328,0.5651094182564731,0.7955180421434916,0.03003838772101403,True
18897,604728H,2018-07-01 12:00:00,51199,1.0,0.7887966310182006,3,51198,15,1.0,0.9968273171575148,1.9719915775455015,0.034697871862379534,True
18958,604771H,2018-07-01 12:00:00,51198,2.0,0.7663272829756789,5,50240,11,0.6320856080022245,0.8570712206431413,1.2772121382927981,0.011080736338310799,True
18882,518475,2018-07-01 19:00:00,50911,3.0,-1.0,0,50911,16,0.0,0.0,0.0,0.0,False
18858,506530,2018-07-01 12:00:00,50909,2.0,0.7993730375248461,2,50909,18,1.0,0.995929862284104,2.664576791749487,0.012831681055824568,True
18846,607289,2018-07-01 12:00:00,50338,3.0,0.7255469099254999,9,50911,20,0.14475301944195287,0.6162446213756141,0.7255469099254999,0.03649487629651107,True
18852,606909,2018-07-01 12:00:00,50268,3.0,0.4932161620669207,9,50692,19,0.21798308254709692,0.7256256996687258,0.4932161620669207,0.008039617850693934,True
18940,606102,2018-07-01 12:00:00,50841,3.0,0.5575908219933116,3,50911,12,0.2494968542759929,0.4130678074905513,1.3939770549832788,0.0832483222148397,True
18941,604733H,2018-07-01 12:00:00,51200,1.0,0.5344133248386905,10,51200,12,0.4950174574706301,0.9227327296333916,0.48583029530790045,0.012391019372342145,True
18944,604895H,2018-07-01 12:00:00,50338,2.0,-1.0,0,50338,12,0.0,0.0,0.0,0.0,False
18945,604804H,2018-07-01 13:00:00,50840,1.0,0.5074877036060493,10,50230,12,0.0,0.07585818002124355,0.4613524578236812,0.0,True
18948,604726H,2018-07-01 13:00:00,51199,2.0,0.5328794415053063,9,51199,12,0.7304346735008204,0.9625590013658558,0.5328794415053063,0.033630163721749276,True
18949,604903H,2018-07-01 16:00:00,50266,1.0,-1.0,0,50266,12,0.0,0.0,0.0,0.0,False
18959,607626,2018-07-01 13:00:00,51087,1.0,0.4721438280314804,7,50911,11,0.12617415041903027,0.4538274231217337,0.5901797850393505,0.021265472514130652,True
18855,518009,2018-07-01 13:00:00,50240,1.0,0.5093604308328561,2,50692,19,0.14817225490023478,0.22287175916417543,1.697868102776187,0.04241907694516851,True
18955,607289,2018-07-01 13:00:00,50267,2.0,0.5608502146777181,4,50269,12,0.14266528588986852,0.3114547064782444,1.1217004293554362,0.06686709988673548,True
18836,607688,2018-07-01 00:00:00,51087,3.0,-1.0,0,51087,23,0.0,0.0,0.0,0.0,False
18838,606666,2018-07-01 13:00:00,50841,3.0,0.4201344752957139,1,50349,23,0.10849552819740695,0.13514641318215379,2.1006723764785695,0.11655660851668781,True
18840,519392,2018-07-01 21:00:00,50911,2.0,-1.0,0,50911,21,0.0,0.0,0.0,0.0,False
