requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,trend,cost,cp_value
11053,604745H,2018-07-05 11:00:00,51198,1.0,-1,0,51198,11,0,0,0,0,0,0
11051,604771H,2018-07-05 11:00:00,50240,1.0,-1,0,50240,11,0,0,0,0,0,0
11048,604904H,2018-07-05 12:00:00,51198,2.0,-1,0,51198,12,0,0,0,0,0,0
11036,604897H,2018-07-05 12:00:00,51200,2.0,-1,0,51200,12,0,0,0,0,0,0
11046,604749H,2018-07-05 12:00:00,51199,2.0,-1,0,51199,12,0,0,0,0,0,0
11041,603906,2018-07-05 12:00:00,50841,1.0,-1,0,50841,12,0,0,0,0,0,0
11039,604775H,2018-07-05 15:00:00,50263,1.0,-1,0,50263,12,0,0,0,0,0,0
11054,604902H,2018-07-05 11:00:00,50261,2.0,-1,0,50261,11,0,0,0,0,0,0
11035,604832H,2018-07-05 12:00:00,50267,1.0,-1,0,50267,12,0,0,0,0,0,0
11047,605642,2018-07-05 18:00:00,50911,2.0,-1,0,50911,12,0,0,0,0,0,0
11057,516399,2018-07-05 11:00:00,50909,1.0,-1,0,50909,11,0,0,0,0,0,0
11076,604752H,2018-07-05 10:00:00,51199,2.0,-1,0,51199,10,0,0,0,0,0,0
11061,604726H,2018-07-05 11:00:00,51200,1.0,-1,0,51200,11,0,0,0,0,0,0
11072,606941,2018-07-05 20:00:00,50911,2.0,-1,0,50911,10,0,0,0,0,0,0
11074,604733H,2018-07-05 10:00:00,51200,2.0,-1,0,51200,10,0,0,0,0,0,0
11077,604733H,2018-07-05 10:00:00,51200,2.0,-1,0,51200,10,0,0,0,0,0,0
11080,604799H,2018-07-05 13:00:00,51199,2.0,-1,0,51199,10,0,0,0,0,0,0
11081,601555,2018-07-05 20:00:00,50911,2.0,-1,0,50911,9,0,0,0,0,0,0
11082,604749H,2018-07-05 09:00:00,51198,2.0,-1,0,51198,9,0,0,0,0,0,0
11084,601085,2018-07-05 21:00:00,50349,2.0,-1,0,50349,9,0,0,0,0,0,0
11086,604750H,2018-07-05 09:00:00,50230,3.0,-1,0,50230,9,0,0,0,0,0,0
11033,604761H,2018-07-05 21:00:00,50349,1.0,-1,0,50349,13,0,0,0,0,0,0
11087,604802H,2018-07-05 09:00:00,50269,1.0,-1,0,50269,9,0,0,0,0,0,0
11060,603522H,2018-07-05 21:00:00,50911,2.0,-1,0,50911,11,0,0,0,0,0,0
11025,607507,2018-07-05 21:00:00,50911,2.0,-1,0,50911,13,0,0,0,0,0,0
10970,607856,2018-07-05 22:00:00,50911,2.0,-1,0,50911,16,0,0,0,0,0,0
11013,604802H,2018-07-05 14:00:00,50269,1.0,-1,0,50269,14,0,0,0,0,0,0
11090,604804H,2018-07-05 12:00:00,50230,2.0,-1,0,50230,9,0,0,0,0,0,0
11104,604899H,2018-07-05 07:00:00,50338,2.0,-1,0,50338,7,0,0,0,0,0,0
10912,605432,2018-07-05 00:00:00,50911,3.0,-1,0,50911,22,0,0,0,0,0,0
10924,604800H,2018-07-05 00:00:00,50911,3.0,-1,0,50911,21,0,0,0,0,0,0
10930,607263,2018-07-05 00:00:00,50911,3.0,-1,0,50911,20,0,0,0,0,0,0
10933,601897,2018-07-05 21:00:00,50349,2.0,-1,0,50349,20,0,0,0,0,0,0
10936,600963,2018-07-05 22:00:00,50911,2.0,-1,0,50911,20,0,0,0,0,0,0
10940,607263,2018-07-05 22:00:00,50911,2.0,-1,0,50911,19,0,0,0,0,0,0
10944,601535,2018-07-05 21:00:00,50692,2.0,-1,0,50692,18,0,0,0,0,0,0
10949,604732H,2018-07-05 18:00:00,50268,1.0,-1,0,50268,18,0,0,0,0,0,0
10958,607795,2018-07-05 21:00:00,50349,3.0,-1,0,50349,17,0,0,0,0,0,0
11023,604748H,2018-07-05 13:00:00,51087,2.0,-1,0,51087,13,0,0,0,0,0,0
10966,604902H,2018-07-05 16:00:00,50261,3.0,-1,0,50261,16,0,0,0,0,0,0
10968,603902,2018-07-05 16:00:00,50269,3.0,-1,0,50269,16,0,0,0,0,0,0
10976,604771H,2018-07-05 19:00:00,50240,2.0,-1,0,50240,16,0,0,0,0,0,0
10977,605079H,2018-07-05 16:00:00,50692,1.0,-1,0,50692,16,0,0,0,0,0,0
10989,604738H,2018-07-05 15:00:00,50268,1.0,-1,0,50268,15,0,0,0,0,0,0
10993,604732H,2018-07-05 15:00:00,50268,2.0,-1,0,50268,15,0,0,0,0,0,0
10994,604726H,2018-07-05 15:00:00,51199,2.0,-1,0,51199,15,0,0,0,0,0,0
11002,604895H,2018-07-05 14:00:00,50267,2.0,-1,0,50267,14,0,0,0,0,0,0
11003,604899H,2018-07-05 14:00:00,50338,1.0,-1,0,50338,14,0,0,0,0,0,0
11005,604749H,2018-07-05 14:00:00,51199,1.0,-1,0,51199,14,0,0,0,0,0,0
11006,606102,2018-07-05 14:00:00,50692,2.0,-1,0,50692,14,0,0,0,0,0,0
11008,604728H,2018-07-05 14:00:00,51198,2.0,-1,0,51198,14,0,0,0,0,0,0
10967,V009198,2018-07-05 23:00:00,50911,1.0,-1,0,50911,16,0,0,0,0,0,0
11095,518622,2018-07-05 11:00:00,50675,1.0,-1,0,50675,8,0,0,0,0,0,0
10891,605079H,2018-07-05 10:00:00,50692,1.0,-1,0,50692,7,0,0,0,0,0,0
10895,605931,2018-07-05 06:00:00,50349,2.0,-1,0,50349,6,0,0,0,0,0,0
10819,604761H,2018-07-05 21:00:00,50349,1.0,-1,0,50349,13,0,0,0,0,0,0
10815,604796H,2018-07-05 13:00:00,50267,1.0,-1,0,50267,13,0,0,0,0,0,0
10808,605073H,2018-07-05 00:00:00,50911,2.0,-1,0,50911,13,0,0,0,0,0,0
10804,607855,2018-07-05 00:00:00,50911,2.0,-1,0,50911,14,0,0,0,0,0,0
10795,604804H,2018-07-05 14:00:00,50230,1.0,-1,0,50230,14,0,0,0,0,0,0
10789,604727H,2018-07-05 15:00:00,50261,1.0,-1,0,50261,15,0,0,0,0,0,0
10787,607613,2018-07-05 16:00:00,50692,1.0,-1,0,50692,15,0,0,0,0,0,0
10773,604903H,2018-07-05 19:00:00,50266,1.0,-1,0,50266,16,0,0,0,0,0,0
10765,604726H,2018-07-05 16:00:00,51199,1.0,-1,0,51199,16,0,0,0,0,0,0
10762,603680,2018-07-05 22:00:00,50349,2.0,-1,0,50349,16,0,0,0,0,0,0
10753,604895H,2018-07-05 18:00:00,50263,1.0,-1,0,50263,18,0,0,0,0,0,0
