requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness
11053,604745H,2018-07-05 08:00:00,50349,1.0,0.8779775289313045,3,51198,11,0.2803176974865167,1.0
11051,604771H,2018-07-05 08:00:00,50909,1.0,0.8921109435618886,3,50240,11,0.547539468206122,1.0
11048,604904H,2018-07-05 08:00:00,51200,2.0,0.8868269408774514,3,51198,12,0.3077323883020458,1.0
11036,604897H,2018-07-05 08:00:00,51199,2.0,0.8830498118631236,3,51200,12,0.37148842280494887,1.0
11046,604749H,2018-07-05 08:00:00,50267,2.0,0.8748249900766263,3,51199,12,0.3414590549900355,1.0
11041,603906,2018-07-05 08:00:00,50230,1.0,0.88006755232846,3,50841,12,0.32023979518817974,1.0
11039,604775H,2018-07-05 08:00:00,50338,1.0,0.8756647174626574,3,50263,12,0.5729362385576611,1.0
11054,604902H,2018-07-05 08:00:00,50240,2.0,0.8718247693488278,3,50261,11,0.7435948673217272,1.0
11035,604832H,2018-07-05 08:00:00,50911,1.0,0.8041181511102201,3,50267,12,0.4271116706420893,1.0
11047,605642,2018-07-05 08:00:00,50268,2.0,0.5,3,50911,12,0.0,0.0
11057,516399,2018-07-05 08:00:00,50261,1.0,0.5,3,50909,11,0.0,0.0
11076,604752H,2018-07-05 08:00:00,50349,2.0,0.6050297464236101,3,51199,10,0.27976899230733604,1.0
11061,604726H,2018-07-05 09:00:00,50840,1.0,0.5133898300182771,3,51200,11,0.35391570109159953,1.0
11072,606941,2018-07-05 08:00:00,50841,2.0,0.5,3,50911,10,0.0,0.0
11074,604733H,2018-07-05 09:00:00,50261,2.0,0.5825844633422731,3,51200,10,0.5383937510640557,1.0
11077,604733H,2018-07-05 09:00:00,50338,2.0,0.6024255182911133,3,51200,10,0.35309992751992647,1.0
11080,604799H,2018-07-05 09:00:00,50230,2.0,0.67001649889789,3,51199,10,0.4733153693990995,1.0
11081,601555,2018-07-05 09:00:00,50269,2.0,0.5944916513737282,3,50911,9,0.15607435275860493,0.6633159992240709
11082,604749H,2018-07-05 09:00:00,51198,2.0,0.7919674002656224,3,51198,9,0.763916484480387,1.0
11084,601085,2018-07-05 09:00:00,50841,2.0,0.7269543566228291,3,50349,9,0.2535808052332566,1.0
11086,604750H,2018-07-05 10:00:00,50266,3.0,0.7010538665017314,3,50230,9,0.6340623451306081,1.0
11033,604761H,2018-07-05 09:00:00,50911,1.0,0.7992162099600386,3,50349,13,1.0,1.0
11087,604802H,2018-07-05 09:00:00,50909,1.0,0.8731075632311414,3,50269,9,0.7711967083413374,1.0
