requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness
11381,604745H,2018-07-04 08:00:00,50349,2.0,0.8779775289313045,3,51199,16,0.2803176974865167,1.0
11386,604749H,2018-07-04 08:00:00,51200,3.0,0.8867213713632782,3,51198,15,0.27922861947527733,1.0
11389,604897H,2018-07-04 08:00:00,50909,1.0,0.8912035852855009,3,51200,15,0.3025527335814661,1.0
11390,604802H,2018-07-04 08:00:00,51199,3.0,0.8838165288491839,3,50269,15,0.5785020090412355,1.0
11399,604733H,2018-07-04 08:00:00,50267,1.0,0.87552723914716,3,51198,15,0.5310663040341561,1.0
11418,604749H,2018-07-04 08:00:00,50338,2.0,0.874807394560555,3,50268,14,0.3414590549900355,1.0
11404,603912,2018-07-04 08:00:00,50240,2.0,0.7764557445650196,3,50349,14,0.19137704771760508,0.8133524527998216
11405,604800H,2018-07-04 08:00:00,50230,2.0,0.7099397512582266,3,50911,14,0.15552106743144872,0.6609645365836572
11406,604771H,2018-07-04 08:00:00,50349,2.0,0.6830750821498612,3,50240,14,0.603146687682212,1.0
11379,607289,2018-07-04 09:00:00,50269,3.0,0.6274916686006571,3,50269,16,0.21580382442571225,0.9171662538092771
11402,600963,2018-07-04 09:00:00,50268,3.0,0.6302338094252184,3,50841,15,0.18779469368686771,0.7981274481691878
11371,518475,2018-07-04 09:00:00,50841,2.0,0.6257296677570109,3,50911,17,0.1672849924288751,0.7109612178227191
11324,519392,2018-07-04 09:00:00,50267,3.0,0.5892992117120033,3,50911,22,0.14804722751934343,0.6292007169572096
11360,519392,2018-07-04 09:00:00,51198,2.0,0.5816554155136573,3,50911,17,0.135247391460628,0.574801413707669
11359,607613,2018-07-04 09:00:00,50840,2.0,0.8576739138087611,3,50692,18,0.3039157645710207,1.0
11348,603522H,2018-07-04 09:00:00,50261,3.0,0.7262313242084204,3,50911,19,0.15977847851605506,0.679058533693234
11340,604773H,2018-07-04 09:00:00,50841,2.0,0.7481160360615622,3,50841,20,0.49696122993671205,1.0
11336,605642,2018-07-04 10:00:00,50230,3.0,0.542741604380473,3,50911,21,0.13016982432005825,0.5532217533602475
11335,603906,2018-07-04 09:00:00,50909,1.0,0.8715410141632263,3,50841,21,0.3482284600042878,1.0
11333,604900H,2018-07-04 09:00:00,51087,1.0,0.8538468621113833,3,50266,21,0.5809904360944647,1.0
11331,603522H,2018-07-04 09:00:00,50268,1.0,0.5793172915376071,3,50911,21,0.191740250118853,0.8148960630051253
11329,604903H,2018-07-04 10:00:00,50338,1.0,0.700131975694546,3,50266,21,0.6239587682072741,1.0
11420,607283,2018-07-04 10:00:00,50263,2.0,0.7480303176596981,3,50909,13,0.3870892925383938,1.0
11321,604735H,2018-07-04 10:00:00,50349,1.0,0.7943020274830956,3,50268,23,0.41922930139333153,1.0
11319,607263,2018-07-04 10:00:00,50692,1.0,0.6250008166349122,3,50349,23,0.14650364897178597,0.6226405081300903
11365,604760H,2018-07-04 09:00:00,50841,1.0,0.5014134098620507,3,50240,17,0.14211287375558632,0.6039797134612418
11424,607855,2018-07-04 10:00:00,50349,2.0,0.5126188308712412,3,50911,13,0.15487042906866527,0.6581993235418273
11421,604775H,2018-07-04 10:00:00,50841,1.0,0.6014056295594655,3,50263,13,0.5828804564843911,1.0
11429,604832H,2018-07-04 10:00:00,50268,1.0,0.5967059095165734,3,50267,13,0.47707521607414577,1.0
11509,603522H,2018-07-04 10:00:00,50261,2.0,0.43176347860946646,3,50911,0,0.15977847851605506,0.679058533693234
11504,607289,2018-07-04 09:00:00,50841,3.0,0.39283582403575223,3,50269,2,0.14050868686093546,0.5971619191589757
11426,520263,2018-07-04 10:00:00,51200,2.0,0.5204326296040899,3,50909,13,0.23010450361247806,0.9779441403530317
11499,600963,2018-07-04 08:00:00,50268,1.0,0.37579441834760985,3,51087,7,0.0,0.0
11498,604899H,2018-07-04 09:00:00,50261,2.0,0.49865512364623993,3,50338,7,0.49971338042251634,1.0
11497,603902,2018-07-04 09:00:00,51200,1.0,0.4951524134087277,3,50267,7,0.31985588161624273,1.0
11496,607855,2018-07-04 09:00:00,50349,2.0,0.4155430653978137,3,50911,7,0.16370914721949567,0.6957638756828566
11480,604804H,2018-07-04 09:00:00,50268,2.0,0.44862725047779817,3,50230,9,0.7948366594042275,1.0
11479,604733H,2018-07-04 09:00:00,50841,2.0,0.4200497993040432,3,51200,9,0.4795526268201791,1.0
11475,520263,2018-07-04 11:00:00,50240,1.0,0.4092988422785337,3,51087,10,0.28620446942440236,1.0
11470,604799H,2018-07-04 11:00:00,50909,2.0,0.4533079040756345,3,51198,10,0.5717650525692847,1.0
11469,604745H,2018-07-04 11:00:00,50338,2.0,0.49966326699923425,3,51199,10,0.2504850124683017,1.0
11468,601555,2018-07-04 11:00:00,51198,2.0,0.44649608279635256,3,51087,10,0.15981717748064764,0.6792230042927524
11465,603902,2018-07-04 11:00:00,50692,1.0,0.5670654629338484,3,50267,10,0.2893838027441639,1.0
11500,600963,2018-07-04 11:00:00,51199,3.0,0.49212403512198266,3,51087,7,0.1546123072853926,0.6571023059629186
11456,606909,2018-07-04 12:00:00,50268,2.0,0.45525137067789334,3,50911,11,0.21798308254709692,0.9264281008251618
11462,603522H,2018-07-04 12:00:00,51200,2.0,0.4132519306719156,3,50911,11,0.17044951850600748,0.7244104536505318
11432,518009,2018-07-04 12:00:00,50267,2.0,0.4560920297096558,3,50675,13,0.1933206870769713,0.821612920077128
11433,607507,2018-07-04 11:00:00,51087,1.0,0.5555382782811241,3,50911,13,0.16911622669133664,0.7187439634381807
11439,607289,2018-07-04 12:00:00,50269,2.0,0.5340955783745657,3,50269,12,0.21580382442571225,0.9171662538092771
11441,607289,2018-07-04 12:00:00,50675,2.0,0.4430566043596079,3,50269,12,0.12196343715582166,0.518344607912242
11430,606909,2018-07-04 12:00:00,50349,3.0,0.49512208931493273,3,50911,13,0.1567714849407032,0.6662788109979887
11448,604804H,2018-07-04 12:00:00,50261,2.0,0.6489994191670303,3,50230,12,0.8248544875423391,1.0
