requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness
18866,606941,2018-07-01 12:00:00,50268,3.0,0.8430354250788877,3,51087,17,0.22617777751091167,0.9612555544213746
18879,604897H,2018-07-01 12:00:00,50675,1.0,0.9111218815042685,3,51200,16,0.31051565771399414,1.0
18863,604760H,2018-07-01 12:00:00,50267,1.0,0.7124627112232631,3,50240,17,0.15792530213010073,0.671182534052928
18873,V009198,2018-07-01 12:00:00,50261,2.0,0.7231529404277557,3,50911,17,0.15719278963254504,0.6680693559383164
18876,604725H,2018-07-01 12:00:00,50269,2.0,0.8846444269343935,3,50261,16,0.48606407459013734,1.0
18878,604738H,2018-07-01 12:00:00,50230,2.0,0.8819332743121153,3,50268,16,0.46959391508058707,1.0
18881,604836H,2018-07-01 12:00:00,50338,2.0,0.8773697280917441,3,50269,16,0.39492755159119325,1.0
18891,604749H,2018-07-01 12:00:00,50841,1.0,0.8734955337359378,3,51200,15,0.31715118801213704,1.0
18884,604771H,2018-07-01 12:00:00,50909,2.0,0.8734930516446471,3,50240,16,0.5648044418711663,1.0
18885,604739H,2018-07-01 12:00:00,51200,1.0,0.8710928308400147,3,51199,15,0.7886007277538868,1.0
18889,605077H,2018-07-01 12:00:00,51198,2.0,0.7730327209455603,3,51087,15,0.1895826832857693,0.8057264039645196
18861,605454,2018-07-01 12:00:00,50841,2.0,0.6903336190155986,3,50692,18,0.23887324724740303,1.0
18895,604976,2018-07-01 12:00:00,51199,1.0,0.6874349645066324,3,50911,15,0.15162638022262162,0.6444121159461419
18897,604728H,2018-07-01 12:00:00,51200,1.0,0.5764603802678939,3,51198,15,0.7643064111094418,1.0
18958,604771H,2018-07-01 12:00:00,50268,2.0,0.5771630974310242,3,50240,11,0.8452625151947782,1.0
18882,518475,2018-07-01 12:00:00,50841,3.0,0.5468704475645262,3,50911,16,0.28089970439804113,1.0
18858,506530,2018-07-01 13:00:00,50267,2.0,0.5667477030447066,3,50909,18,0.24682512646094854,1.0
18846,607289,2018-07-01 12:00:00,50840,3.0,0.5,3,50911,20,0.0,0.0
18852,606909,2018-07-01 13:00:00,51199,3.0,0.5220840864407643,3,50692,19,0.16702836645860275,0.7098705574490617
18940,606102,2018-07-01 13:00:00,50675,3.0,0.5651801153796756,3,50911,12,0.17389470600391443,0.7390525005166364
18941,604733H,2018-07-01 13:00:00,50240,1.0,0.6821985632334564,3,51200,12,0.466388003760882,1.0
18944,604895H,2018-07-01 13:00:00,51087,2.0,0.5698713186672618,3,50338,12,0.15435060311770976,0.6559900632502664
18945,604804H,2018-07-01 13:00:00,51200,1.0,0.7756405600483143,3,50230,12,0.7535832922609926,1.0
18948,604726H,2018-07-01 13:00:00,50675,2.0,0.5300368138860259,3,51199,12,0.25380712567175673,1.0
18949,604903H,2018-07-01 13:00:00,51200,1.0,0.5371632639656232,3,50266,12,0.6555798066769594,1.0
18959,607626,2018-07-01 14:00:00,50230,1.0,0.419239110989061,3,50911,11,0.16488041057473513,0.7007417449426243
18855,518009,2018-07-01 14:00:00,50338,1.0,0.4906440556627834,3,50692,19,0.20207297177233213,0.8588101300324116
18955,607289,2018-07-01 14:00:00,50269,2.0,0.5323785546556179,3,50269,12,0.21580382442571225,0.9171662538092771
18836,607688,2018-07-01 14:00:00,51198,3.0,0.46365506615377833,3,51087,23,0.13897539059123626,0.5906454100127541
18838,606666,2018-07-01 14:00:00,50261,3.0,0.5785726190578095,3,50349,23,0.1775754105438457,0.7546954948113442
18840,519392,2018-07-01 14:00:00,50909,2.0,0.6713865227636395,3,50911,21,0.41723398335557993,1.0
18845,604773H,2018-07-01 14:00:00,51200,1.0,0.7195630801300638,3,50841,21,0.3967566747144301,1.0
18847,607289,2018-07-01 14:00:00,50692,1.0,0.5537442999870816,3,50911,20,0.1364630013076307,0.5799677555574305
18849,604900H,2018-07-01 14:00:00,50261,2.0,0.5410029563700132,3,50266,20,0.4670274083788744,1.0
18851,607224,2018-07-01 13:00:00,50261,2.0,0.4191489901203079,3,50911,19,0.18787892197327585,0.7984854183864224
18957,604728H,2018-07-01 14:00:00,51200,1.0,0.46550874807208054,3,51198,11,0.7643064111094418,1.0
18951,604832H,2018-07-01 14:00:00,50268,1.0,0.48194711295697473,3,50267,12,0.4156516903567555,1.0
18935,606789,2018-07-01 14:00:00,50841,1.0,0.390072463768116,3,50909,12,0.0,0.0
18996,605077H,2018-07-01 15:00:00,50268,2.0,0.3516058513353285,3,50911,9,0.22009708083528481,0.9354125935499604
18965,602824,2018-07-01 15:00:00,50263,1.0,0.36654199829498757,3,50911,11,0.21165056264436793,0.8995148912385638
18972,604752H,2018-07-01 15:00:00,50230,2.0,0.44553692403476036,3,51200,11,0.45470885419471485,1.0
18977,604773H,2018-07-01 15:00:00,50338,2.0,0.497448376285747,3,50841,10,0.38483219148674763,1.0
18983,604897H,2018-07-01 15:00:00,50267,1.0,0.5236455950055652,3,51198,10,0.24050032593310922,1.0
18986,600108,2018-07-01 15:00:00,50692,2.0,0.5385283124581013,3,50269,10,0.38384485700054305,1.0
18987,600108,2018-07-01 15:00:00,50675,2.0,0.4732489335748762,3,50269,10,0.4253969702940597,1.0
18988,600108,2018-07-01 16:00:00,50263,3.0,0.4615787077434818,3,50269,10,0.32749513664766905,1.0
18989,604799H,2018-07-01 15:00:00,51087,1.0,0.5995174196954727,3,51198,10,0.4633926129404826,1.0
18990,604380H,2018-07-01 16:00:00,50267,2.0,0.4357267082625721,3,50911,10,0.17359197781850982,0.7377659057286667
18997,601085,2018-07-01 16:00:00,50909,1.0,0.5057116939286613,3,50349,9,0.193182181017545,0.8210242693245663
19003,606102,2018-07-01 16:00:00,50269,1.0,0.5057184939043002,3,50692,9,0.15871813680080366,0.6745520814034156
19004,604899H,2018-07-01 16:00:00,51199,2.0,0.6697254982272042,3,50267,9,0.6298296001711831,1.0
19016,518475,2018-07-01 16:00:00,50675,2.0,0.517596339247447,3,50911,7,0.19732270487488082,0.8386214957182435
19017,606789,2018-07-01 16:00:00,50840,1.0,0.39565217391304336,3,50909,7,0.0,0.0
18930,604802H,2018-07-01 16:00:00,50675,2.0,0.5114756191028895,3,50269,13,0.5950846484509807,1.0
18961,604739H,2018-07-01 16:00:00,50675,1.0,0.3978998055653544,3,51199,11,0.25478489218733974,1.0
18929,604380H,2018-07-01 15:00:00,50840,1.0,0.3764492753623188,3,50911,13,0.0,0.0
18926,604900H,2018-07-01 15:00:00,50675,2.0,0.4527963809676039,3,50266,13,0.34298592990608434,1.0
18921,604761H,2018-07-01 16:00:00,50268,1.0,0.3357765124398171,3,50349,13,0.16581967644328202,0.7047336248839485
18900,604804H,2018-07-01 16:00:00,51199,2.0,0.4269751854098156,3,50230,15,0.7660068494211495,1.0
18933,604730H,2018-07-01 15:00:00,50268,1.0,0.36081426615242396,3,50263,13,0.23794151048813109,1.0
18903,604904H,2018-07-01 18:00:00,50675,1.0,0.3465064678374589,3,51199,15,0.2696144976439979,1.0
18904,604902H,2018-07-01 12:00:00,50230,2.0,0.3451934577557447,3,50261,15,0.5306401334792359,1.0
18909,604733H,2018-07-01 12:00:00,50338,1.0,0.3592803784425044,3,51198,14,0.5181137957265296,1.0
18918,604758H,2018-07-01 15:00:00,50675,2.0,0.3228407056639354,3,50263,13,0.45237514548085134,1.0
18924,606523,2018-07-01 18:00:00,50911,2.0,0.29315237520782766,3,50911,13,1.0,1.0
18923,603904,2018-07-01 13:00:00,50675,2.0,0.31457727876557634,3,51087,13,0.25280280394714294,1.0
13231,605432,2018-07-01 18:00:00,50909,1.0,0.28493618230630163,3,50911,3,0.1403918968086656,0.5966655614368288
13221,601555,2018-07-01 08:00:00,50911,1.0,0.277263431820113,3,50911,8,1.0,1.0
13206,603906,2018-07-01 08:00:00,50909,2.0,0.35790174000423375,3,50841,10,0.3439649840604821,1.0
13208,607938,2018-07-01 08:00:00,50230,2.0,0.3640235262331926,3,50911,10,0.19466944326072708,0.82734513385809
13214,606941,2018-07-01 08:00:00,50266,3.0,0.4162431722097384,3,51087,9,0.22210628354031822,0.9439517050463525
13216,606941,2018-07-01 09:00:00,51198,3.0,0.26162704349200117,3,51087,9,0.16530890314651062,0.7025628383726701
13217,606941,2018-07-01 08:00:00,50240,2.0,0.375691843609777,3,51087,9,0.16855110322887412,0.716342188722715
13219,606620,2018-07-01 09:00:00,50911,1.0,0.38431786019569725,3,50911,9,1.0,1.0
13227,605432,2018-07-01 09:00:00,50840,2.0,0.29787414383434624,3,50911,4,0.07857587457659711,0.3339474669505377
13230,607289,2018-07-01 18:00:00,50675,3.0,0.2638586612005349,3,50269,4,0.16030531671747172,0.6812975960492549
13128,603912,2018-07-01 10:00:00,50692,2.0,0.3738378011808278,3,51087,19,0.5232935307952754,1.0
13126,604380H,2018-07-01 10:00:00,50263,2.0,0.3468204293950058,3,50911,19,0.1551716954680079,0.6594797057390336
13140,603912,2018-07-01 18:00:00,50266,3.0,0.24544626593806915,3,50911,17,0.0,0.0
13143,606620,2018-07-01 10:00:00,50911,1.0,0.4244474239041765,3,50911,17,1.0,1.0
13145,520263,2018-07-01 09:00:00,51087,1.0,0.5061889007207605,3,50909,17,0.6916204525892593,1.0
13161,517866,2018-07-01 10:00:00,50230,2.0,0.4871092216408628,3,51087,14,0.2058923651320372,0.8750425518111582
13173,607855,2018-07-01 08:00:00,50349,1.0,0.4124125022687096,3,50911,13,0.16079570778135366,0.6833817580707531
13180,604832H,2018-07-01 19:00:00,50240,2.0,0.29828326867181537,3,50267,12,0.44281486549350835,1.0
13181,604903H,2018-07-01 19:00:00,50909,1.0,0.3445350698649825,3,50266,12,0.6885244455657678,1.0
13199,607696,2018-07-01 19:00:00,50263,3.0,0.21117941712204003,3,50263,11,0.0,0.0
13242,604738H,2018-07-01 20:00:00,50911,3.0,0.25687813942731397,3,50268,0,0.4107347755280622,1.0
13202,606260,2018-07-01 20:00:00,51198,3.0,0.1738843351548269,3,50911,10,0.0,0.0
13113,519392,2018-07-01 16:00:00,50692,2.0,0.18752014064588465,3,51087,21,0.12607862717724264,0.5358341655032812
13111,519392,2018-07-01 19:00:00,50675,2.0,0.1569899817850637,3,51087,21,0.0,0.0
13109,603906,2018-07-01 08:00:00,50840,1.0,0.31557377049180324,3,50841,21,0.0,0.0
13105,604903H,2018-07-01 11:00:00,50266,1.0,0.2771396741240807,3,50266,21,0.996260430020552,1.0
13103,605931,2018-07-01 06:00:00,50911,2.0,0.19896830712800648,3,50911,21,1.0,1.0
13097,604380H,2018-07-01 20:00:00,50266,2.0,0.13441124404549393,3,50911,22,0.17098453349970366,0.7266842673737406
13092,604732H,2018-07-01 06:00:00,50840,3.0,0.12909836065573768,3,50268,23,0.0,0.0
13090,604738H,2018-07-01 18:00:00,50263,3.0,0.12052320504812271,3,50268,23,0.3819448895330895,1.0
13123,607795,2018-07-01 11:00:00,51087,1.0,0.2699338620943026,3,50909,20,0.1681019339395028,0.7144332192428868
13125,519392,2018-07-01 21:00:00,50692,2.0,0.07875480644347592,3,51087,19,0.1468234504027719,0.6239996642117805
