requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,threshold,personal,willingness,marginal_value,trend,cost,cp_value
11053,604745H,2018-07-05 08:00:00,50349,1.0,0.7909469295395449,10,51198,11,0.20597576290092315,0.2803176974865167,0.8259388012164807,1.0511913655744376,0.7559550578626092,3.1,0.25514417081920804
11051,604771H,2018-07-05 08:00:00,50267,1.0,0.8772433613821002,10,50240,11,0.1302158114551555,0.9995382581180898,0.9999620818470364,3.748268467942837,0.754524640917164,3.1,0.28298172947809686
11048,604904H,2018-07-05 08:00:00,50338,2.0,0.7802938727105986,10,51198,12,0.05398220295905681,0.26119394909599797,0.811567512640043,0.9794773091099924,0.7490202327811541,3.1,0.25170770087438665
11036,604897H,2018-07-05 08:00:00,51199,2.0,0.8220786043168677,10,51200,12,0.17367141029738578,0.37148842280494887,0.8780575849074883,1.3930815855185583,0.7660996237262472,3.1,0.2651866465538283
11046,604749H,2018-07-05 08:00:00,50240,2.0,0.8076666672434674,10,51199,12,0.043281808724093714,0.3638521301009613,0.8744967049538773,1.3644454878786048,0.7408366295330573,3.1,0.2605376345946669
11041,603906,2018-07-05 08:00:00,50909,1.0,0.8236740588715024,10,50841,12,0.13727900981191704,0.3439649840604821,0.8646341897610471,1.289868690226808,0.7827139279819576,3.1,0.26570130931338787
11039,604775H,2018-07-05 08:00:00,50230,1.0,0.8718458299057579,10,50263,12,0.10292624380831865,0.800853812543653,0.9799964513223329,3.0032017970386984,0.7636952084891828,3.1,0.28124059029217996
11054,604902H,2018-07-05 08:00:00,51200,2.0,0.8284310902269615,5,50261,11,0.5026677171820763,0.6784837375112812,0.8804619924085813,2.5103898287917406,0.7764001880453417,1.6,0.5177694313918509
11035,604832H,2018-07-05 08:00:00,50911,1.0,0.7545275084682427,10,50267,12,0.012040332581940044,0.4271116706420893,0.9008187147160451,1.601668764907835,0.6082363022204402,3.1,0.24339597047362665
11047,605642,2018-07-05 08:00:00,50840,2.0,0.5379290900106217,10,50911,12,0.04278981397811764,0.0,0.07585818002124355,0.0,1.0,3.1,0.17352551290665216
11057,516399,2018-07-05 09:00:00,51087,1.0,0.5407136267962273,10,50909,11,0.027536342105363425,0.6713036122261898,0.9613609688341188,2.517388545848212,0.7083627107126311,3.1,0.17442375057942813
11076,604752H,2018-07-05 09:00:00,50269,2.0,0.5930279621433475,10,51199,10,0.0711705566905669,0.3538608296088381,0.8696523910647357,1.326978111033143,0.7654104188447799,3.1,0.1912993426268863
