requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold,user_accept
7255,517846,2018-07-02 16:00:00,50338,1.0,0.4272331073868263,10,50349,0,0.14447924376101537,0.6729208446794022,0.7663422112388318,0.38839373398802385,0.08151716360042488,True
7062,607942,2018-07-02 00:00:00,50349,3.0,-1.0,0,50349,22,0.0,0.0,0.0,0.0,0.0,False
7172,604771H,2018-07-02 12:00:00,50675,2.0,0.8398333468367378,10,50240,12,0.44243810868684735,0.9062536985384099,0.8232282589113197,0.7634848607606707,0.0429900088817241,True
7181,604773H,2018-07-02 12:00:00,50840,1.0,0.8151716360042488,10,50841,12,0.0,0.07585818002124355,1.0,0.7410651236402261,0.027114625624790577,True
7182,604727H,2018-07-02 12:00:00,50338,3.0,0.7817201380581231,10,50261,12,0.39799328619479085,0.8895513510908843,0.7547623347999328,0.71065467096193,0.06831250914461089,True
7252,607856,2018-07-02 12:00:00,50261,3.0,0.742000591497291,10,50909,1,0.10901886702173551,0.5984948853582966,0.7778770180320396,0.6745459922702646,0.03174244319852192,True
7185,604749H,2018-07-02 12:00:00,51198,1.0,0.7907520411440527,10,51198,12,0.763916484480387,0.9752597614408866,0.7446251110698443,0.7188654919491387,0.035907682740706125,True
7193,604904H,2018-07-02 12:00:00,51199,1.0,0.7779879688211219,10,51199,12,0.6291765569949014,0.9538533626797352,0.7340216203564685,0.7072617898373834,0.023507611468332027,True
7196,604760H,2018-07-02 12:00:00,50268,2.0,0.6975196919006288,8,50240,11,0.16312910533152014,0.5902193264733422,0.7243447832574503,0.7750218798895875,0.2695859535666648,True
7198,603906,2018-07-02 12:00:00,50841,2.0,0.8015590075754164,10,50841,11,1.0,0.9994472213630764,0.7520869541285015,0.7286900068867421,0.09660745019901992,True
7199,604726H,2018-07-02 18:00:00,50266,1.0,0.3946652301115671,10,51199,11,0.0,0.07585818002124355,1.0,0.35878657282869736,0.04498449867106455,True
7201,604738H,2018-07-02 12:00:00,50267,1.0,0.7795481454919542,10,50268,11,0.36810626563739424,0.876495115273219,0.7553114030466378,0.7086801322654128,0.013872196239052939,True
7166,604796H,2018-07-02 18:00:00,50267,2.0,0.371531413390366,10,50267,13,0.29060649768760555,0.8330723109836753,0.7486294498734989,0.33775583035487816,0.020335534634340978,True
7203,604758H,2018-07-02 11:00:00,50263,1.0,-1.0,0,50263,11,0.0,0.0,0.0,0.0,0.0,False
7213,600108,2018-07-02 12:00:00,50269,1.0,0.8183888015491962,10,50269,10,1.0,0.9994472213630764,0.7731241965957262,0.7439898195901783,0.048952874550403355,True
7214,604749H,2018-07-02 00:00:00,50230,2.0,0.006408877453634959,0,51199,10,0.0,0.0066928509242848554,1.0,0.06408877453634959,0.04768395147203628,True
7221,603904,2018-07-02 12:00:00,50230,1.0,0.7403305948324482,10,50841,9,0.13543157687499346,0.6561617748356345,0.7613727998316516,0.6730278134840438,0.043797596325071485,True
7233,518622,2018-07-02 12:00:00,50909,1.0,0.7883223524059105,10,50675,8,0.6196421352850823,0.9520304028003191,0.7473953398073084,0.7166566840053732,0.028832314362383732,True
7238,518475,2018-07-02 08:00:00,50911,2.0,-1.0,0,50911,8,0.0,0.0,0.0,0.0,0.0,False
7239,604771H,2018-07-02 10:00:00,50267,1.0,0.31263993828419656,10,50240,8,0.6393694855913942,0.9557494748352152,0.7636505286162608,0.28421812571290594,0.03784732002510711,True
7241,604802H,2018-07-02 01:00:00,50909,1.0,0.01036780152150186,0,50269,7,0.6000515685603552,0.6000515685603552,0.747681351206021,0.1036780152150186,0.03596810859075253,True
7243,604895H,2018-07-02 08:00:00,50261,1.0,0.3428936289242086,9,50338,7,0.0,0.060086650174007626,1.0,0.3428936289242086,0.09218590651293072,True
7061,519392,2018-07-02 23:00:00,50911,1.0,-1.0,0,50911,23,0.0,0.0,0.0,0.0,0.0,False
7245,607795,2018-07-02 06:00:00,50911,1.0,-1.0,0,50911,6,0.0,0.0,0.0,0.0,0.0,False
7208,604799H,2018-07-02 12:00:00,51200,2.0,0.7812113727081689,10,51198,10,0.5785748911854831,0.9435836447779934,0.7406183046907128,0.7101921570074262,0.14414419563561856,True
7164,604900H,2018-07-02 08:00:00,50266,2.0,0.35259891759933765,10,50266,13,0.719643756692971,0.9690125480688648,0.7667080514094599,0.32054447054485236,0.07200292159362703,True
7206,604734H,2018-07-02 12:00:00,50841,3.0,0.5632329517160646,4,50268,10,0.23850176776986767,0.4598587931572585,0.7464041314999184,1.1264659034321292,0.2578436848707083,True
7161,604727H,2018-07-02 13:00:00,50261,1.0,-1.0,0,50261,13,0.0,0.0,0.0,0.0,0.0,False
7163,604761H,2018-07-02 20:00:00,50349,2.0,-1.0,0,50349,13,0.0,0.0,0.0,0.0,0.0,False
7063,603906,2018-07-02 16:00:00,50230,1.0,0.22443282364389874,9,50841,21,0.4415856025528266,0.8823910883894478,0.7635223474522732,0.22443282364389874,0.03530931605279032,True
7065,604832H,2018-07-02 18:00:00,50909,1.0,0.3634672456682491,9,50267,21,0.4075073621439704,0.8671188064651683,0.7394853137727919,0.3634672456682491,0.01783871291794669,True
7071,604773H,2018-07-02 12:00:00,50841,1.0,0.5106184164236658,0,50841,21,1.0,0.9933071490757153,0.7520869541285015,5.106184164236658,0.9884173415013845,True
7074,605235,2018-07-02 19:00:00,50911,2.0,-1.0,0,50911,19,0.0,0.0,0.0,0.0,0.0,False
