requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness,trend,cp_value,threshold,user_accept
10600,605073H,2018-07-06 08:00:00,50268,2.0,0.8151716360042488,10,50911,16,0.0,0.07585818002124355,1.0,0.7410651236402261,0.22573983766271508,True
10576,605079H,2018-07-06 08:00:00,50261,2.0,0.8151716360042488,10,50911,19,0.0,0.07585818002124355,1.0,0.7410651236402261,0.1477498590257701,True
10595,604895H,2018-07-06 08:00:00,50840,1.0,0.8151716360042488,10,50911,17,0.0,0.07585818002124355,1.0,0.7410651236402261,0.044941869276891595,True
10591,520263,2018-07-06 08:00:00,50841,1.0,0.8120173300348016,9,50909,17,0.0,0.060086650174007626,1.0,0.8120173300348016,0.3982525862975732,True
10590,604760H,2018-07-06 19:00:00,50240,2.0,-1.0,0,50240,17,0.0,0.0,0.0,0.0,0.0,False
10587,605073H,2018-07-06 08:00:00,51200,1.0,0.7836414402863392,10,50911,17,0.2782609242890657,0.8244649029754318,0.773435574614066,0.7124013093512174,0.1574397047258898,True
10585,602821,2018-07-06 08:00:00,50909,2.0,0.7682356158256878,10,50349,18,0.17107582781263383,0.7154450088672115,0.7814332675653068,0.6983960143869888,0.06454111956123185,True
10582,603548,2018-07-06 08:00:00,51199,2.0,0.7611884578323516,10,50692,18,0.1948955464832646,0.7467761757774113,0.7647915283460867,0.6919895071203196,0.15530576513062344,True
10573,604620H,2018-07-06 08:00:00,50240,1.0,0.7535168380105883,10,50349,19,0.2560517215456853,0.8074317581001278,0.7400381079882035,0.6850153072823529,0.04305810502917647,True
10552,603522H,2018-07-06 08:00:00,50230,2.0,0.750813005091442,10,50911,21,0.17279253795171057,0.7178934144513509,0.7590429027514647,0.6825572773558564,0.07166851412236491,True
10565,605079H,2018-07-06 08:00:00,50267,1.0,0.7454670898093629,10,50692,20,0.184209354168184,0.7333947788285258,0.7484851675545721,0.6776973543721481,0.06482322520081417,True
10559,604903H,2018-07-06 08:00:00,50349,1.0,0.7995041625670773,10,50266,21,0.6751327658333965,0.9620023571376345,0.7588796139244379,0.7268219659700702,0.12698007287830054,True
10557,518009,2018-07-06 08:00:00,50338,2.0,0.7495495270878226,10,50911,21,0.20055488601501775,0.7534634172946729,0.74857105453611,0.6814086609889296,0.08619819561509959,True
10551,604832H,2018-07-06 08:00:00,50841,1.0,0.6751435197620448,0,50267,21,0.0,0.0066928509242848554,1.0,6.751435197620448,0.9594049950804928,True
10549,607289,2018-07-06 08:00:00,50268,2.0,0.614653492890997,3,50349,21,0.0,0.014063627043245475,1.0,1.5366337322274926,0.7489389405789036,True
10535,518009,2018-07-06 08:00:00,50841,1.0,0.5538208651084533,0,50911,23,0.0,0.0066928509242848554,1.0,5.538208651084533,0.9594049950804928,True
10534,603912,2018-07-06 09:00:00,50840,2.0,0.5191126788832673,10,50911,23,0.19551403304533138,0.7475199265709267,0.7797896044626679,0.4719206171666066,0.05211744409349598,True
10603,603990,2018-07-06 09:00:00,50240,1.0,0.5575117213724922,10,50911,16,0.14681959535254724,0.6770469297084242,0.7721885734620016,0.5068288376113564,0.03206632480543305,True
10568,603522H,2018-07-06 20:00:00,50911,3.0,-1.0,0,50911,20,0.0,0.0,0.0,0.0,0.0,False
10604,603904,2018-07-06 15:00:00,50911,2.0,-1.0,0,50911,15,0.0,0.0,0.0,0.0,0.0,False
10687,607263,2018-07-06 09:00:00,50267,2.0,0.614777937927502,10,50911,4,0.19896261439965593,0.7516084764559583,0.7617726074430538,0.5588890344795473,0.03808890256060548,True
10610,600963,2018-07-06 09:00:00,50269,3.0,0.6281726659478966,10,50911,15,0.1414594854339482,0.6674733556472185,0.7638370755545956,0.5710660599526332,0.04781246940842926,True
10700,605432,2018-07-06 09:00:00,51198,3.0,0.6569373041487534,10,50911,0,0.13095238752492117,0.6473556721485061,0.737933523098603,0.5972157310443212,0.03532484379763672,True
