requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,personal,willingness
11900,605235,2018-07-03 08:00:00,50266,2.0,0.8815179532405819,10,50692,18,0.22757633630128793,1.0
11895,605432,2018-07-03 08:00:00,50267,2.0,0.8027633557282641,10,50692,19,0.18057229733304084,0.8577184123319439
11888,604380H,2018-07-03 08:00:00,50240,2.0,0.8695710558216649,10,50911,19,0.22534388140156342,1.0
11887,520263,2018-07-03 08:00:00,50909,1.0,0.8907734843525579,10,50909,19,0.2558446848637378,1.0
11880,604380H,2018-07-03 08:00:00,50338,2.0,0.8013827301112517,10,50911,20,0.1799993453706564,0.8549968905106179
11858,605074H,2018-07-03 08:00:00,51200,2.0,0.7631320632482081,9,50911,23,0.15914123744656167,0.7543294654967023
11873,519392,2018-07-03 08:00:00,50230,1.0,0.6910997081046211,10,50909,21,0.1313504363811595,0.6239145728105077
11870,605074H,2018-07-03 08:00:00,51199,2.0,0.7001978984847378,10,50911,21,0.13399955391486787,0.6364978810956223
11869,604380H,2018-07-03 08:00:00,50349,1.0,0.730306544921286,10,50911,22,0.1487437131382399,0.7065326374066394
11863,605083H,2018-07-03 08:00:00,50349,1.0,0.6375240668892986,10,50911,22,0.20900169357245096,0.9927580444691422
11853,604380H,2018-07-03 08:00:00,50268,1.0,0.5,10,50911,23,0.0,0.0
11911,607706,2018-07-03 09:00:00,51087,1.0,0.5492965181507377,10,50911,17,0.21289607815553083,1.0
11877,604175,2018-07-03 09:00:00,51198,3.0,0.5207818698410032,10,50911,21,0.1477922049465846,0.7020129734962769
11871,607263,2018-07-03 09:00:00,50230,2.0,0.6861873317311323,7,50349,21,0.200126914841369,0.942597768902848
11919,604771H,2018-07-03 09:00:00,50841,1.0,0.7865771776031873,6,50240,16,0.6931114155148886,1.0
11913,606620,2018-07-03 09:00:00,50909,1.0,0.7757228192522757,10,50911,17,0.3630059744788176,1.0
12008,607289,2018-07-03 09:00:00,50269,3.0,0.8547920707461664,10,50269,5,0.21580382442571225,1.0
12007,607263,2018-07-03 09:00:00,50840,3.0,0.7722367513923477,10,50349,5,0.1611234109653446,0.7653362020853869
12000,601555,2018-07-03 09:00:00,50349,2.0,0.6696297701017151,10,50911,7,0.1315619585025646,0.6249193028871819
11994,604771H,2018-07-03 09:00:00,50261,2.0,0.8883064804342828,9,50240,9,0.7124201366636236,1.0
11988,605079H,2018-07-03 10:00:00,50692,2.0,0.5311792628204576,10,50692,10,0.6109066087229997,1.0
11973,600963,2018-07-03 10:00:00,50338,1.0,0.5386982107775357,6,50911,11,0.17189345640862327,0.8096181796846157
12011,604738H,2018-07-03 10:00:00,50266,2.0,0.6586902500082281,6,50268,3,0.6800331539901958,1.0
11959,604903H,2018-07-03 09:00:00,50268,1.0,0.7378965425577632,0,50266,12,0.7401282078410951,0.7401282078410951
11951,604796H,2018-07-03 10:00:00,50263,1.0,0.6688919159451178,10,50267,13,0.4308866190907601,1.0
11937,605074H,2018-07-03 10:00:00,50267,1.0,0.6656141152316979,6,50911,14,0.1814254878820931,0.8545140479246585
11928,605079H,2018-07-03 10:00:00,51199,2.0,0.5943700919868377,2,50692,15,0.1590695810064974,0.6044644078246901
11926,606363,2018-07-03 09:00:00,50349,3.0,0.5729476883360981,10,51087,16,0.2686101720487653,1.0
11924,603990,2018-07-03 10:00:00,50268,2.0,0.4479112241622606,0,50911,16,0.20676594025068934,0.20676594025068934
11972,607613,2018-07-03 10:00:00,51200,2.0,0.4583415206843021,0,50692,11,0.20092843793654572,0.20092843793654572
11774,604832H,2018-07-03 10:00:00,50841,2.0,0.6137253486114772,0,50267,13,0.4689876080925408,0.4689876080925408
11768,604380H,2018-07-03 08:00:00,50261,2.0,0.4119241192411924,0,50911,13,0.0,0.0
11765,602814,2018-07-03 08:00:00,50841,4.0,0.4154829545454546,0,50269,14,0.0,0.0
11759,605074H,2018-07-03 08:00:00,50840,1.0,0.4160789844851904,4,50911,15,0.0,0.0
11758,606363,2018-07-03 11:00:00,50909,3.0,0.4194812143272438,5,50909,15,0.6945084241066883,1.0
11722,604380H,2018-07-03 08:00:00,50841,3.0,0.36142454160789844,0,50911,21,0.0,0.0
11742,604620H,2018-07-03 18:00:00,50349,2.0,0.3741942576246074,10,50349,16,0.6918941285381659,1.0
11720,604796H,2018-07-03 11:00:00,50267,2.0,0.47653298962388374,0,50267,21,1.0,1.0
11718,605235,2018-07-03 18:00:00,50269,2.0,0.35592665760234005,9,51087,21,0.17266205579252317,0.8184181444565598
11712,603548,2018-07-03 18:00:00,50263,3.0,0.433604498676973,10,50911,22,0.21036678004279638,0.9992422052032829
11788,604761H,2018-07-03 08:00:00,50349,2.0,0.3905007148784124,9,50349,11,0.45028684550743375,1.0
11746,604380H,2018-07-03 09:00:00,50268,2.0,0.3313007591345868,0,50911,16,0.15008051074494783,0.15008051074494783
11793,602859,2018-07-03 18:00:00,50675,2.0,0.377432301515023,10,51087,10,0.1497721847954941,0.7114178777785969
11772,607263,2018-07-03 08:00:00,50268,3.0,0.32345931222335716,0,50349,13,0.0,0.0
11795,600963,2018-07-03 12:00:00,51198,2.0,0.3201702975762257,10,50911,10,0.1622660416998901,0.770763698074478
11794,602859,2018-07-03 08:00:00,50841,3.0,0.29095190043726876,0,51087,10,0.0,0.0
11849,604738H,2018-07-03 11:00:00,50263,1.0,0.5101487249071239,9,50268,0,0.43603034129587354,1.0
11843,606177,2018-07-03 11:00:00,51087,1.0,0.4682158209037002,10,50911,0,0.15688376180881053,0.7451978685918501
11842,606177,2018-07-03 11:00:00,50338,2.0,0.340367199328446,0,50911,0,0.234676723397844,0.234676723397844
11823,604735H,2018-07-03 11:00:00,50261,2.0,0.434128956843502,0,50268,3,0.3903854794325246,0.3903854794325246
11822,518009,2018-07-03 11:00:00,50230,2.0,0.35848526239320994,0,50911,3,0.17292134018186373,0.17292134018186373
11847,605083H,2018-07-03 11:00:00,50240,1.0,0.5937295073902357,10,50911,0,0.13375836792008577,0.6353522476204074
11817,607289,2018-07-03 12:00:00,50840,2.0,0.2856665552956899,0,50269,4,0.0,0.0
11801,605079H,2018-07-03 13:00:00,51087,1.0,0.3176124437184432,5,50692,9,0.16873343527298115,0.7930471457830114
11800,519287,2018-07-03 12:00:00,50675,2.0,0.29627558822803907,0,50911,9,0.11755900100084235,0.11755900100084235
11799,605079H,2018-07-03 12:00:00,50268,2.0,0.32200292283571863,0,50692,9,0.20649559400523423,0.20649559400523423
11797,607083,2018-07-03 12:00:00,50349,1.0,0.5180481320525608,0,50349,10,0.7473068315766097,0.7473068315766097
11821,607224,2018-07-03 11:00:00,50349,1.0,0.48812304252790895,0,50911,3,0.7390319105464541,0.7390319105464541
11561,604730H,2018-07-03 13:00:00,50240,1.0,0.4613967862103274,9,50263,17,0.20402340915623224,0.9670709594005409
11596,607855,2018-07-03 12:00:00,50269,2.0,0.32893061115510563,0,50911,14,0.14860773752296247,0.14860773752296247
11599,604749H,2018-07-03 12:00:00,51199,2.0,0.6502078279656258,0,51200,14,1.0,1.0
11593,604771H,2018-07-03 12:00:00,50266,1.0,0.6450624124790264,0,50240,14,0.8396882385340395,0.8396882385340395
11591,604758H,2018-07-03 12:00:00,50841,2.0,0.5950265284787333,0,50263,15,0.6201551672697178,0.6201551672697178
11580,603912,2018-07-03 12:00:00,51200,2.0,0.3897302643091143,0,50349,16,0.15072803501119578,0.15072803501119578
11571,V009198,2018-07-03 13:00:00,50261,2.0,0.31738338420489837,0,51087,16,0.15719278963254504,0.15719278963254504
11569,604899H,2018-07-03 13:00:00,50230,1.0,0.5718888597785634,0,50338,16,0.8667476836095809,0.8667476836095809
11556,518475,2018-07-03 12:00:00,50841,2.0,0.3703670669769815,0,50911,17,0.28089970439804113,0.28089970439804113
11528,519392,2018-07-03 13:00:00,50338,2.0,0.34077297233115167,0,51087,20,0.16755898249879675,0.16755898249879675
11554,605073H,2018-07-03 13:00:00,50267,2.0,0.3365103449954219,0,50911,17,0.1076992507501339,0.1076992507501339
11538,603522H,2018-07-03 13:00:00,50349,2.0,0.34299431047712203,0,50911,19,0.12654696318910444,0.12654696318910444
11534,603522H,2018-07-03 12:00:00,50349,2.0,0.2829518816424665,0,50911,19,0.14215363576031698,0.14215363576031698
11531,607224,2018-07-03 11:00:00,50349,1.0,0.32000815779020014,0,50911,19,0.7390319105464541,0.7390319105464541
11530,607224,2018-07-03 11:00:00,50268,3.0,0.2859603283717522,0,50911,20,0.15584495598006684,0.15584495598006684
11527,519392,2018-07-03 11:00:00,50841,2.0,0.31564913040508435,0,50911,20,0.23617986003084449,0.23617986003084449
11522,518475,2018-07-03 12:00:00,51200,3.0,0.27874185277136865,0,50911,21,0.13893545889050862,0.13893545889050862
11521,604773H,2018-07-03 11:00:00,50841,1.0,0.4377290410790467,0,50841,21,1.0,1.0
11518,604900H,2018-07-03 09:00:00,50266,2.0,0.4452102893297124,0,50266,21,0.719643756692971,0.719643756692971
11555,604760H,2018-07-03 09:00:00,51200,1.0,0.2597102657274848,0,50240,17,0.12045474401612052,0.12045474401612052
11600,600963,2018-07-03 14:00:00,51198,2.0,0.2625459298072117,5,51087,14,0.14883022145307323,0.6995020408294442
11618,607289,2018-07-03 14:00:00,50692,3.0,0.28834934616107416,10,50269,13,0.1364630013076307,0.6481992562112457
11608,604738H,2018-07-03 14:00:00,50268,2.0,0.41549858858858907,0,50268,13,1.0,1.0
11606,604726H,2018-07-03 11:00:00,51200,2.0,0.4647329979436081,0,51198,14,1.0,1.0
11702,607289,2018-07-03 10:00:00,50261,2.0,0.2559689495056885,0,50349,1,0.1206117435551245,0.1206117435551245
