requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
7255,517846,2018-07-02 00:00:00,50349,1.0,-1.0,0,50349,0,0.0968104704228729
7062,607942,2018-07-02 00:00:00,50349,3.0,-1.0,0,50349,22,0.00046293404694163203
7172,604771H,2018-07-02 19:00:00,50240,2.0,-1.0,0,50240,12,0.00013229918232506003
7181,604773H,2018-07-02 12:00:00,50841,1.0,-1.0,0,50841,12,-1.1474789421416582
7182,604727H,2018-07-02 12:00:00,50261,3.0,-1.0,0,50261,12,0.1350817334862333
7252,607856,2018-07-02 01:00:00,50909,3.0,-1.0,0,50909,1,0.15220615668773468
7185,604749H,2018-07-02 12:00:00,51198,1.0,-1.0,0,51198,12,0.5540673384611478
7193,604904H,2018-07-02 12:00:00,51199,1.0,-1.0,0,51199,12,0.11813093783851186
7196,604760H,2018-07-02 10:00:00,50268,2.0,0.23212473397135566,10,50240,11,-8.715257708060334e-05
7198,603906,2018-07-02 11:00:00,50841,2.0,-1.0,0,50841,11,-1.2910747133070326
7199,604726H,2018-07-02 18:00:00,50338,1.0,0.26223234041520993,3,51199,11,0.05046782811695746
7201,604738H,2018-07-02 11:00:00,50268,1.0,-1.0,0,50268,11,1.2793838710922976
7166,604796H,2018-07-02 13:00:00,50267,2.0,-1.0,0,50267,13,2.0871501939033946e-09
7203,604758H,2018-07-02 11:00:00,50263,1.0,-1.0,0,50263,11,0.17042176741339088
7213,600108,2018-07-02 10:00:00,50269,1.0,-1.0,0,50269,10,-0.36650396028432586
7214,604749H,2018-07-02 10:00:00,51199,2.0,-1.0,0,51199,10,-0.15997038724327367
7221,603904,2018-07-02 08:00:00,50338,1.0,0.26221968514024824,7,50841,9,0.0008578567354228891
7233,518622,2018-07-02 11:00:00,50675,1.0,-1.0,0,50675,8,4.200897756844249
7238,518475,2018-07-02 08:00:00,50911,2.0,-1.0,0,50911,8,-0.22889363492198142
7239,604771H,2018-07-02 08:00:00,50240,1.0,-1.0,0,50240,8,0.17364594248674564
7241,604802H,2018-07-02 07:00:00,50269,1.0,-1.0,0,50269,7,-0.2932031682274607
7243,604895H,2018-07-02 12:00:00,50267,1.0,0.24330367066659397,10,50338,7,2.6154985604990364e-05
7061,519392,2018-07-02 23:00:00,50911,1.0,-1.0,0,50911,23,-0.12871195605141375
7245,607795,2018-07-02 06:00:00,50911,1.0,-1.0,0,50911,6,0.04006389912161158
7208,604799H,2018-07-02 12:00:00,50338,2.0,0.47338429906980634,1,51198,10,0.010769428230253128
7164,604900H,2018-07-02 18:00:00,50267,2.0,0.2842034913596566,2,50266,13,0.7270905430044947
7206,604734H,2018-07-02 10:00:00,50268,3.0,-1.0,0,50268,10,-0.5127632593941439
7161,604727H,2018-07-02 13:00:00,50261,1.0,-1.0,0,50261,13,-0.00020624193573523752
7163,604761H,2018-07-02 20:00:00,50349,2.0,-1.0,0,50349,13,-0.016025432330581235
7063,603906,2018-07-02 12:00:00,50675,1.0,0.5254584547307021,2,50841,21,-0.0005479728492485842
