requestID,userID,datetime,locationID,chargingLen,score,incentive,originLocationID,originHour,x_value
11321,604735H,2018-07-04 21:00:00,50266,1.0,0.11437693188860142,6,50268,23,0.06657567006939172
11319,607263,2018-07-04 07:00:00,50266,1.0,0.1,6,50349,23,0.15411835588802528
11365,604760H,2018-07-04 17:00:00,50240,1.0,-1.0,0,50240,17,0.099937344453341
11424,607855,2018-07-04 21:00:00,50911,2.0,-1.0,0,50911,13,0.18815714634070846
11421,604775H,2018-07-04 15:00:00,50263,1.0,-1.0,0,50263,13,0.4683477116118113
11429,604832H,2018-07-04 19:00:00,50268,1.0,0.25561039793467044,3,50267,13,0.43506492374478306
11509,603522H,2018-07-04 00:00:00,50911,2.0,-1.0,0,50911,0,-0.5083992830789282
11504,607289,2018-07-04 02:00:00,50269,3.0,-1.0,0,50269,2,0.4316929960322216
11426,520263,2018-07-04 13:00:00,50909,2.0,-1.0,0,50909,13,-9.698066979215128
11499,600963,2018-07-04 07:00:00,51087,1.0,-1.0,0,51087,7,0.03162855460301847
11498,604899H,2018-07-04 07:00:00,50338,2.0,-1.0,0,50338,7,0.2837191945963484
11497,603902,2018-07-04 07:00:00,50267,1.0,-1.0,0,50267,7,0.05496214364429555
11496,607855,2018-07-04 22:00:00,50911,2.0,-1.0,0,50911,7,0.18815714634070846
11480,604804H,2018-07-04 18:00:00,50675,2.0,0.376215479443707,4,50230,9,0.00018723180863539085
11479,604733H,2018-07-04 16:00:00,50230,2.0,0.31821616553699456,4,51200,9,0.10177219756615477
11475,520263,2018-07-04 11:00:00,51087,1.0,-1.0,0,51087,10,-0.3378962106270259
11470,604799H,2018-07-04 10:00:00,51198,2.0,-1.0,0,51198,10,6.904115678076092
11469,604745H,2018-07-04 10:00:00,51199,2.0,-1.0,0,51199,10,0.05066966131424095
11468,601555,2018-07-04 13:00:00,51087,2.0,-1.0,0,51087,10,-0.10153999130191264
11465,603902,2018-07-04 11:00:00,50267,1.0,-1.0,0,50267,10,0.05496214364429555
11500,600963,2018-07-04 21:00:00,51087,3.0,-1.0,0,51087,7,0.04509626895753865
11456,606909,2018-07-04 11:00:00,50230,2.0,0.23876332360115077,8,50911,11,0.18815714634070846
11462,603522H,2018-07-04 00:00:00,50911,2.0,-1.0,0,50911,11,-0.8958636732816903
11432,518009,2018-07-04 10:00:00,51200,2.0,0.3214648368922524,4,50675,13,-0.6829722224432475
11433,607507,2018-07-04 01:00:00,50266,1.0,0.019047619047619046,4,50911,13,-1.1620826169433447
11439,607289,2018-07-04 12:00:00,50269,2.0,-1.0,0,50269,12,0.586239044195571
11441,607289,2018-07-04 15:00:00,50267,2.0,0.269729621433574,2,50269,12,0.4316929960322216
11430,606909,2018-07-04 00:00:00,50911,3.0,-1.0,0,50911,13,0.1238073581490641
11448,604804H,2018-07-04 12:00:00,50230,2.0,-1.0,0,50230,12,-3.74372500638135e-07
11449,604772H,2018-07-04 12:00:00,50269,1.0,-1.0,0,50269,12,0.11800313491323593
11451,604726H,2018-07-04 12:00:00,51198,1.0,-1.0,0,51198,12,1.1554822494817025
11452,607855,2018-07-04 00:00:00,50911,2.0,-1.0,0,50911,11,0.21384907316656515
11454,604771H,2018-07-04 16:00:00,50909,2.0,0.4044283753074587,7,50240,11,0.02393697292674408
11442,604745H,2018-07-04 12:00:00,51199,3.0,-1.0,0,51199,12,0.00042049799237203273
11157,518475,2018-07-04 23:00:00,50911,1.0,-1.0,0,50911,17,-0.9416501562124427
11159,604775H,2018-07-04 17:00:00,50263,1.0,-1.0,0,50263,17,5.296586847682666
11161,603680,2018-07-04 23:00:00,50911,1.0,-1.0,0,50911,17,-7.655724297423467
11171,603522H,2018-07-04 23:00:00,50911,1.0,-1.0,0,50911,16,-0.5132377755997564
11179,607688,2018-07-04 00:00:00,50911,1.0,-1.0,0,50911,16,0.4479318366408451
11182,604899H,2018-07-04 13:00:00,51200,2.0,0.34062152254819966,7,50338,15,0.1766925288109744
11184,603902,2018-07-04 18:00:00,50269,2.0,-1.0,0,50269,15,0.10565014036917332
11188,604904H,2018-07-04 20:00:00,51198,2.0,-1.0,0,51198,15,0.003392928881089859
11155,603522H,2018-07-04 00:00:00,50911,1.0,-1.0,0,50911,17,-0.8958636732816903
11176,604771H,2018-07-04 21:00:00,50240,2.0,-1.0,0,50240,16,0.006675095108218939
11193,607670,2018-07-04 08:00:00,50230,2.0,0.354803713429524,5,50911,15,-0.8212083671748827
11135,605432,2018-07-04 00:00:00,50692,3.0,-1.0,0,50692,20,0.6427405602719626
11150,605079H,2018-07-04 22:00:00,50692,2.0,-1.0,0,50692,18,0.005511315727710923
11148,600963,2018-07-04 12:00:00,50349,2.0,0.3349762382917431,5,50911,18,0.03827124416291989
11147,519392,2018-07-04 10:00:00,50263,1.0,0.3405795123383588,8,50675,18,-0.22919964705436596
11146,601555,2018-07-04 00:00:00,51087,3.0,-1.0,0,51087,19,-0.012946213839194448
11142,604752H,2018-07-04 19:00:00,51200,2.0,-1.0,0,51200,19,1.1554822494817025
11134,604800H,2018-07-04 01:00:00,50911,2.0,-1.0,0,50911,20,0.22157634268381968
11132,604900H,2018-07-04 18:00:00,50909,2.0,0.3905720386952553,3,50266,21,0.2808872528222414
11130,601535,2018-07-04 00:00:00,50692,3.0,-1.0,0,50692,21,-0.00022742786810819423
11129,603906,2018-07-04 10:00:00,50349,1.0,0.4655201471569762,7,50841,21,-0.26577092659316576
11125,604903H,2018-07-04 10:00:00,50269,1.0,0.4826622945423268,7,50266,21,-0.0004749404077105438
11118,604734H,2018-07-04 00:00:00,50268,2.0,-1.0,0,50268,23,-0.3917227691401465
11153,604895H,2018-07-04 17:00:00,50267,1.0,-1.0,0,50267,17,0.2547209813150908
11195,604802H,2018-07-04 18:00:00,50269,2.0,-1.0,0,50269,15,-0.16811676040348825
11254,519287,2018-07-04 01:00:00,50911,2.0,-1.0,0,50911,12,0.003714286727282433
11198,604897H,2018-07-04 15:00:00,51200,2.0,0.34590017926693784,4,51199,15,0.000451397149982867
11197,604804H,2018-07-04 18:00:00,50263,1.0,0.46110127626788416,5,50230,15,0.0003125770999041309
11308,605931,2018-07-04 13:00:00,50841,3.0,0.3571714796562633,6,50349,5,0.3373839526399344
11303,606789,2018-07-04 20:00:00,50263,2.0,0.2537608948725787,6,50909,6,0.4075367972172151
11294,604895H,2018-07-04 19:00:00,51199,2.0,0.19944444444444445,6,50267,8,0.03368945194789402
11288,603904,2018-07-04 02:00:00,50911,3.0,-1.0,0,50911,8,0.5980262761661617
11281,605079H,2018-07-04 10:00:00,50692,1.0,-1.0,0,50692,9,-0.12912189541065808
11278,604799H,2018-07-04 21:00:00,51198,3.0,-1.0,0,51198,10,6.904115678076092
11275,604728H,2018-07-04 09:00:00,50240,1.0,0.34728940707513806,9,51200,10,-0.018674391061174828
11274,604726H,2018-07-04 13:00:00,51199,2.0,-1.0,0,51199,10,1.1554822494817025
11267,603902,2018-07-04 13:00:00,50269,2.0,-1.0,0,50269,11,10.000265166368516
11259,604760H,2018-07-04 08:00:00,50268,1.0,0.24166666666666664,0,50240,11,-0.0106801521731503
11311,607289,2018-07-04 04:00:00,50269,2.0,-1.0,0,50269,3,29.989366624629714
11257,604895H,2018-07-04 12:00:00,50267,1.0,-1.0,0,50267,12,5.833494714764227
11252,604728H,2018-07-04 13:00:00,51198,2.0,-1.0,0,51198,12,1.1506859463460153
11251,604730H,2018-07-04 16:00:00,50263,2.0,-1.0,0,50263,12,5.203664271407536
11250,604902H,2018-07-04 12:00:00,50261,2.0,-1.0,0,50261,12,2.726194984903981
11242,604903H,2018-07-04 10:00:00,50841,2.0,0.5672106286494967,3,50266,13,-0.0012002760871735623
11237,604761H,2018-07-04 13:00:00,50349,1.0,-1.0,0,50349,13,3.393841973282357
11233,604832H,2018-07-04 13:00:00,50267,1.0,-1.0,0,50267,13,6.150235967483069
11230,605084H,2018-07-04 10:00:00,50268,2.0,0.2917957843063694,0,50911,13,0.7959185844176666
11227,604758H,2018-07-04 17:00:00,50263,1.0,-1.0,0,50263,13,15.889760543047998
11199,604897H,2018-07-04 15:00:00,51199,2.0,-1.0,0,51199,15,6.932893496890216
11225,604745H,2018-07-04 13:00:00,51200,2.0,-1.0,0,51200,13,0.01349493912199744
11258,604745H,2018-07-04 12:00:00,51200,3.0,-1.0,0,51200,12,0.01349493912199744
